"Status","Year","Profession_of_post","Region_ITL1","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Operational Delivery","East Midlands (England)","South Nottinghamshire","Outside London","560","520","31130","27570"
"In post","2022","Operational Delivery","East Midlands (England)","West Northamptonshire","Outside London","930","860","26680","25120"
"In post","2022","Operational Delivery","East of England","Bedford","Outside London","740","695","30150","28140"
"In post","2022","Operational Delivery","East of England","Breckland and South Norfolk","Outside London","440","410","28100","26750"
"In post","2022","Operational Delivery","East of England","Cambridgeshire CC","Outside London","1705","1600","29740","28640"
"In post","2022","Operational Delivery","East of England","Central Bedfordshire","Outside London","65","60","29130","27570"
"In post","2022","Operational Delivery","East of England","Essex Haven Gateway","Outside London","550","505","30120","29290"
"In post","2022","Operational Delivery","East of England","Essex Thames Gateway","Outside London","805","720","27210","25110"
"In post","2022","Operational Delivery","East of England","Heart of Essex","Outside London","1040","990","29950","29290"
"In post","2022","Operational Delivery","East of England","Hertfordshire CC","Outside London","1680","1585","30980","29290"
"In post","2022","Operational Delivery","East of England","Luton","Outside London","520","465","27160","27370"
"In post","2022","Operational Delivery","East of England","North and West Norfolk","Outside London","490","440","28390","27570"
"In post","2022","Operational Delivery","East of England","Norwich and East Norfolk","Outside London","1505","1370","26770","26100"
"In post","2022","Operational Delivery","East of England","Peterborough","Outside London","1115","980","26580","24890"
"In post","2022","Operational Delivery","East of England","Southend-on-Sea","Outside London","535","475","28570","28200"
"In post","2022","Operational Delivery","East of England","Suffolk CC","Outside London","2275","2100","28330","27570"
"In post","2022","Operational Delivery","East of England","Thurrock","Outside London","355","335","27050","25310"
"In post","2022","Operational Delivery","East of England","West Essex","Outside London","565","495","29770","29290"
"In post","2022","Operational Delivery","London","Barking & Dagenham and Havering","London","585","535","31060","31060"
"In post","2022","Operational Delivery","London","Barnet","London","870","780","32950","31060"
"In post","2022","Operational Delivery","London","Bexley and Greenwich","London","1530","1460","31590","31060"
"In post","2022","Operational Delivery","London","Brent","London","445","415","30220","31060"
"In post","2022","Operational Delivery","London","Bromley","London","435","400","30550","31060"
"In post","2022","Operational Delivery","London","Camden and City of London","London","1335","1275","30280","28310"
"In post","2022","Operational Delivery","London","Croydon","London","4820","4525","33500","29370"
"In post","2022","Operational Delivery","London","Ealing","London","405","380","32290","31060"
"In post","2022","Operational Delivery","London","Enfield","London","320","290","30630","31060"
"In post","2022","Operational Delivery","London","Hackney and Newham","London","2315","2145","31790","31060"
"In post","2022","Operational Delivery","London","Haringey and Islington","London","1475","1400","31720","31060"
"In post","2022","Operational Delivery","London","Harrow and Hillingdon","London","2470","2255","31060","29080"
"In post","2022","Operational Delivery","London","Hounslow and Richmond upon Thames","London","1980","1870","31500","31020"
"In post","2022","Operational Delivery","London","Kensington & Chelsea and Hammersmith & Fulham","London","810","775","32590","31060"
"In post","2022","Operational Delivery","London","Lambeth","London","2605","2515","40730","36970"
"In post","2022","Operational Delivery","London","Lewisham and Southwark","London","1200","1150","32840","31060"
"In post","2022","Operational Delivery","London","Merton, Kingston upon Thames and Sutton","London","580","550","32220","31060"
"In post","2022","Operational Delivery","London","Redbridge and Waltham Forest","London","680","630","30710","31060"
"In post","2022","Operational Delivery","London","Tower Hamlets","London","1150","1090","37730","32090"
"In post","2022","Operational Delivery","London","Wandsworth","London","890","850","32150","31060"
"In post","2022","Operational Delivery","London","Westminster","London","6905","6670","41350","34710"
"In post","2022","Operational Delivery","North East (England)","Darlington","Outside London","430","405","31900","28550"
"In post","2022","Operational Delivery","North East (England)","Durham","Outside London","4950","4440","26770","25310"
"In post","2022","Operational Delivery","North East (England)","Hartlepool and Stockton-on-Tees","Outside London","1460","1345","27700","27570"
"In post","2022","Operational Delivery","North East (England)","Northumberland","Outside London","295","265","28260","27570"
"In post","2022","Operational Delivery","North East (England)","South Teesside","Outside London","975","880","25530","25120"
"In post","2022","Operational Delivery","North East (England)","Sunderland","Outside London","3070","2570","25460","22080"
"In post","2022","Operational Delivery","North East (England)","Tyneside","Outside London","10090","8960","25880","22080"
"In post","2022","Operational Delivery","North West (England)","Blackburn with Darwen","Outside London","405","365","26680","27570"
"In post","2022","Operational Delivery","North West (England)","Blackpool","Outside London","3525","3205","25260","27570"
"In post","2022","Operational Delivery","North West (England)","Cheshire East","Outside London","700","655","28480","26750"
"In post","2022","Operational Delivery","North West (England)","Cheshire West and Chester","Outside London","425","390","26670","26700"
"In post","2022","Operational Delivery","North West (England)","Chorley and West Lancashire","Outside London","1270","1170","29250","27380"
"In post","2022","Operational Delivery","North West (England)","East Cumbria","Outside London","705","640","26730","24920"
"In post","2022","Operational Delivery","North West (England)","East Lancashire","Outside London","475","425","26240","27570"
"In post","2022","Operational Delivery","North West (England)","East Merseyside","Outside London","815","730","27420","27570"
"In post","2022","Operational Delivery","North West (England)","Greater Manchester North East","Outside London","1045","965","27690","27570"
"In post","2022","Operational Delivery","North West (England)","Greater Manchester North West","Outside London","1915","1725","25450","24260"
"In post","2022","Operational Delivery","North West (England)","Greater Manchester South East","Outside London","930","850","25290","23170"
"In post","2022","Operational Delivery","North West (England)","Greater Manchester South West","Outside London","3180","2960","27500","25480"
"In post","2022","Operational Delivery","North West (England)","Lancaster and Wyre","Outside London","565","525","27350","27120"
"In post","2022","Operational Delivery","North West (England)","Liverpool","Outside London","8065","7390","26300","24890"
"In post","2022","Operational Delivery","North West (England)","Manchester","Outside London","4660","4370","28730","26820"
"In post","2022","Operational Delivery","North West (England)","Mid Lancashire","Outside London","4350","3880","26340","23840"
"In post","2022","Operational Delivery","North West (England)","Sefton","Outside London","3700","3385","28200","26370"
"In post","2022","Operational Delivery","North West (England)","Warrington","Outside London","2160","2045","32210","31450"
"In post","2022","Operational Delivery","North West (England)","West Cumbria","Outside London","970","865","25570","21860"
"In post","2022","Operational Delivery","North West (England)","Wirral","Outside London","1920","1675","25780","22600"
"In post","2022","Operational Delivery","Northern Ireland","Antrim and Newtownabbey","Outside London","15","10","35370","34630"
"In post","2022","Operational Delivery","Northern Ireland","Ards and North Down","Outside London","50","45","36480","31780"
"In post","2022","Operational Delivery","Northern Ireland","Armagh City, Banbridge and Craigavon","Outside London","5","5","[c]","[c]"
"In post","2022","Operational Delivery","Northern Ireland","Belfast","Outside London","1600","1480","27280","25210"
"In post","2022","Operational Delivery","Northern Ireland","Causeway Coast and Glens","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Northern Ireland","Derry City and Strabane","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Northern Ireland","Lisburn and Castlereagh","Outside London","105","105","27620","25260"
"In post","2022","Operational Delivery","Northern Ireland","Mid and East Antrim","Outside London","5","5","[c]","[c]"
"In post","2022","Operational Delivery","Northern Ireland","Mid Ulster","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Northern Ireland","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Operational Delivery","Overseas","Overseas","Overseas","295","295","46520","45420"
"In post","2022","Operational Delivery","Scotland","Aberdeen City and Aberdeenshire","Outside London","940","875","36760","27570"
"In post","2022","Operational Delivery","Scotland","Angus and Dundee City","Outside London","955","865","24330","21260"
"In post","2022","Operational Delivery","Scotland","Caithness and Sutherland, and Ross and Cromarty","Outside London","55","50","26880","27570"
"In post","2022","Operational Delivery","Scotland","City of Edinburgh","Outside London","3395","3200","29570","27080"
"In post","2022","Operational Delivery","Scotland","Clackmannanshire and Fife","Outside London","770","700","28730","27570"
"In post","2022","Operational Delivery","Scotland","Dumfries and Galloway","Outside London","260","235","29410","27570"
"In post","2022","Operational Delivery","Scotland","East Ayrshire and North Ayrshire mainland","Outside London","350","310","26560","27570"
"In post","2022","Operational Delivery","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","720","665","28080","27570"
"In post","2022","Operational Delivery","Scotland","East Lothian and Midlothian","Outside London","80","70","27790","27570"
"In post","2022","Operational Delivery","Scotland","Falkirk","Outside London","1510","1320","26770","26900"
"In post","2022","Operational Delivery","Scotland","Glasgow City","Outside London","5715","5215","27290","26410"
