"Status","Year","Age","Ethnicity","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","60-64","Undeclared","UK Statistics Authority","Outside London","10","5","[c]","[c]"
"In post","2022","60-64","Undeclared","Welsh Government","Outside London","20","15","[c]","[c]"
"In post","2022","60-64","Unknown","Attorney General's Departments","London","35","30","59370","59100"
"In post","2022","60-64","Unknown","Attorney General's Departments","Outside London","35","30","47720","55610"
"In post","2022","60-64","Unknown","Cabinet Office","London","40","35","60420","56480"
"In post","2022","60-64","Unknown","Cabinet Office","Outside London","40","40","47730","44290"
"In post","2022","60-64","Unknown","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Department for Business, Energy and Industrial Strategy","London","10","10","[c]","[c]"
"In post","2022","60-64","Unknown","Department for Business, Energy and Industrial Strategy","Outside London","50","40","33190","25670"
"In post","2022","60-64","Unknown","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Department for Education","London","10","10","[c]","[c]"
"In post","2022","60-64","Unknown","Department for Education","Outside London","15","15","[c]","[c]"
"In post","2022","60-64","Unknown","Department for Environment, Food and Rural Affairs","London","10","10","[c]","[c]"
"In post","2022","60-64","Unknown","Department for Environment, Food and Rural Affairs","Outside London","80","75","28740","24920"
"In post","2022","60-64","Unknown","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Department for International Trade","London","20","20","[c]","[c]"
"In post","2022","60-64","Unknown","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Department for Levelling Up, Housing and Communities","London","5","5","[c]","[c]"
"In post","2022","60-64","Unknown","Department for Levelling Up, Housing and Communities","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Unknown","Department for Transport","London","25","20","[c]","[c]"
"In post","2022","60-64","Unknown","Department for Transport","Outside London","85","75","26940","26580"
"In post","2022","60-64","Unknown","Department for Work and Pensions","London","30","30","34830","31060"
"In post","2022","60-64","Unknown","Department for Work and Pensions","Outside London","340","285","27280","25600"
"In post","2022","60-64","Unknown","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Department of Health and Social Care","London","35","35","61660","54410"
"In post","2022","60-64","Unknown","Department of Health and Social Care","Outside London","40","35","50550","48310"
"In post","2022","60-64","Unknown","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Foreign, Commonwealth and Development Office","London","10","10","[c]","[c]"
"In post","2022","60-64","Unknown","Foreign, Commonwealth and Development Office","Outside London","15","10","[c]","[c]"
"In post","2022","60-64","Unknown","Foreign, Commonwealth and Development Office","Overseas","5","5","[c]","[c]"
"In post","2022","60-64","Unknown","HM Land Registry","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","HM Land Registry","Outside London","35","30","27370","22600"
"In post","2022","60-64","Unknown","HM Revenue and Customs","London","120","105","42840","40910"
"In post","2022","60-64","Unknown","HM Revenue and Customs","Outside London","750","590","26570","22080"
"In post","2022","60-64","Unknown","Home Office","London","25","20","[c]","[c]"
"In post","2022","60-64","Unknown","Home Office","Outside London","65","45","30940","34630"
"In post","2022","60-64","Unknown","Ministry of Defence","London","20","20","[c]","[c]"
"In post","2022","60-64","Unknown","Ministry of Defence","Outside London","210","200","31930","28890"
"In post","2022","60-64","Unknown","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Ministry of Defence","Unknown","115","115","39910","37300"
"In post","2022","60-64","Unknown","Ministry of Justice","London","105","95","35420","32890"
"In post","2022","60-64","Unknown","Ministry of Justice","Outside London","485","410","27250","26820"
"In post","2022","60-64","Unknown","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","National Crime Agency","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","National Crime Agency","Outside London","30","25","37080","36630"
"In post","2022","60-64","Unknown","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Office for Standards in Education, Children's Services and Skills","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Unknown","Scottish Government","Outside London","500","400","32900","30450"
"In post","2022","60-64","Unknown","The National Archives","London","10","10","[c]","[c]"
"In post","2022","60-64","Unknown","UK Statistics Authority","Outside London","65","45","23220","20350"
"In post","2022","60-64","Unknown","Welsh Government","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","White","Attorney General's Departments","London","130","115","57160","62590"
"In post","2022","60-64","White","Attorney General's Departments","Outside London","275","225","43410","41170"
"In post","2022","60-64","White","Cabinet Office","London","95","90","66680","58660"
"In post","2022","60-64","White","Cabinet Office","Outside London","125","105","37280","33300"
"In post","2022","60-64","White","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","Chancellor's other departments","London","10","10","[c]","[c]"
"In post","2022","60-64","White","Chancellor's other departments","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","Charity Commission","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","Charity Commission","Outside London","25","20","[c]","[c]"
"In post","2022","60-64","White","Competition and Markets Authority","London","15","15","[c]","[c]"
"In post","2022","60-64","White","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","Department for Business, Energy and Industrial Strategy","London","115","105","52620","45970"
"In post","2022","60-64","White","Department for Business, Energy and Industrial Strategy","Outside London","375","310","34480","32100"
"In post","2022","60-64","White","Department for Digital, Culture, Media and Sport","London","25","25","[c]","[c]"
"In post","2022","60-64","White","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","Department for Education","London","55","50","53480","54400"
"In post","2022","60-64","White","Department for Education","Outside London","170","155","44770","40300"
"In post","2022","60-64","White","Department for Environment, Food and Rural Affairs","London","60","55","49300","43850"
"In post","2022","60-64","White","Department for Environment, Food and Rural Affairs","Outside London","485","425","33630","29180"
"In post","2022","60-64","White","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","Department for International Trade","London","40","35","45970","38240"
"In post","2022","60-64","White","Department for International Trade","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","White","Department for International Trade","Overseas","5","5","[c]","[c]"
"In post","2022","60-64","White","Department for Levelling Up, Housing and Communities","London","45","40","56770","55080"
"In post","2022","60-64","White","Department for Levelling Up, Housing and Communities","Outside London","85","75","46470","44460"
"In post","2022","60-64","White","Department for Transport","London","105","95","46060","37610"
"In post","2022","60-64","White","Department for Transport","Outside London","1105","885","28650","26780"
"In post","2022","60-64","White","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","Department for Work and Pensions","London","365","310","35920","31880"
"In post","2022","60-64","White","Department for Work and Pensions","Outside London","7980","6130","26910","27570"
"In post","2022","60-64","White","Department for Work and Pensions","Unknown","30","25","35040","27570"
"In post","2022","60-64","White","Department of Health and Social Care","London","140","125","62460","54700"
"In post","2022","60-64","White","Department of Health and Social Care","Outside London","225","195","49300","40560"
"In post","2022","60-64","White","Department of Health and Social Care","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","Estyn","Outside London","10","10","[c]","[c]"
"In post","2022","60-64","White","Food Standards Agency","London","10","10","[c]","[c]"
"In post","2022","60-64","White","Food Standards Agency","Outside London","70","60","33020","28800"
"In post","2022","60-64","White","Foreign, Commonwealth and Development Office","London","125","120","53670","48840"
"In post","2022","60-64","White","Foreign, Commonwealth and Development Office","Outside London","120","105","40110","33930"
"In post","2022","60-64","White","Foreign, Commonwealth and Development Office","Overseas","65","65","67550","67660"
"In post","2022","60-64","White","HM Land Registry","London","20","15","[c]","[c]"
"In post","2022","60-64","White","HM Land Registry","Outside London","430","305","31920","27130"
"In post","2022","60-64","White","HM Revenue and Customs","London","415","340","46730","40910"
"In post","2022","60-64","White","HM Revenue and Customs","Outside London","3575","2690","30350","26980"
"In post","2022","60-64","White","HM Treasury","London","40","35","59240","53320"
"In post","2022","60-64","White","HM Treasury","Outside London","35","30","41320","42720"
"In post","2022","60-64","White","Home Office","London","445","390","40600","34630"
"In post","2022","60-64","White","Home Office","Outside London","1180","920","26980","25220"
"In post","2022","60-64","White","Home Office","Overseas","5","5","[c]","[c]"
"In post","2022","60-64","White","Ministry of Defence","London","260","245","40030","36140"
"In post","2022","60-64","White","Ministry of Defence","Outside London","4670","4310","32070","28410"
"In post","2022","60-64","White","Ministry of Defence","Overseas","50","50","41990","40000"
"In post","2022","60-64","White","Ministry of Defence","Unknown","20","20","[c]","[c]"
"In post","2022","60-64","White","Ministry of Justice","London","570","505","36880","30320"
"In post","2022","60-64","White","Ministry of Justice","Outside London","4705","3770","28370","25770"
"In post","2022","60-64","White","Ministry of Justice","Unknown","5","5","[c]","[c]"
"In post","2022","60-64","White","National Crime Agency","London","60","60","47590","44110"
"In post","2022","60-64","White","National Crime Agency","Outside London","185","170","39400","37770"
"In post","2022","60-64","White","National Crime Agency","Overseas","5","5","[c]","[c]"
"In post","2022","60-64","White","National Crime Agency","Unknown","5","5","[c]","[c]"
"In post","2022","60-64","White","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","Office for Standards in Education, Children's Services and Skills","London","5","5","[c]","[c]"
"In post","2022","60-64","White","Office for Standards in Education, Children's Services and Skills","Outside London","115","105","57120","51360"
"In post","2022","60-64","White","Office of Gas and Electricity Markets","London","15","15","[c]","[c]"
"In post","2022","60-64","White","Office of Gas and Electricity Markets","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","White","Office of Qualifications and Examinations Regulation","Outside London","10","10","[c]","[c]"
"In post","2022","60-64","White","Office of Rail and Road","London","10","10","[c]","[c]"
"In post","2022","60-64","White","Office of Rail and Road","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","White","Office of the Secretary of State for Scotland","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","Office of the Secretary of State for Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","White","Scottish Government","Outside London","1030","875","39330","35000"
"In post","2022","60-64","White","The National Archives","London","20","20","[c]","[c]"
"In post","2022","60-64","White","UK Export Finance","London","15","15","[c]","[c]"
"In post","2022","60-64","White","UK Export Finance","Outside London","5","5","[c]","[c]"
