"Status","Year","Parent_department","Region_ITL2","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Department of Health and Social Care","West Midlands","G6/G7","G7","45","[c]","51100","50000"
"Leaver Dept.","2022","Department of Health and Social Care","West Midlands","SCS level","SCS level","25","[c]","114120","114000"
"Leaver Dept.","2022","Department of Health and Social Care","West Midlands","SEO/HEO","HEO","55","[c]","32170","31780"
"Leaver Dept.","2022","Department of Health and Social Care","West Midlands","SEO/HEO","SEO","65","[c]","38840","38150"
"Leaver Dept.","2022","Department of Health and Social Care","West Wales and The Valleys","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","West Wales and The Valleys","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care","West Yorkshire","AA/AO","AO","30","[c]","20250","19880"
"Leaver Dept.","2022","Department of Health and Social Care","West Yorkshire","EO","EO","55","[c]","25710","24980"
"Leaver Dept.","2022","Department of Health and Social Care","West Yorkshire","G6/G7","G6","60","[c]","70150","67400"
"Leaver Dept.","2022","Department of Health and Social Care","West Yorkshire","G6/G7","G7","130","[c]","51440","50020"
"Leaver Dept.","2022","Department of Health and Social Care","West Yorkshire","SCS level","SCS level","20","[c]","99750","95140"
"Leaver Dept.","2022","Department of Health and Social Care","West Yorkshire","SEO/HEO","HEO","175","[c]","31140","29270"
"Leaver Dept.","2022","Department of Health and Social Care","West Yorkshire","SEO/HEO","SEO","125","[c]","38870","38870"
"Leaver Dept.","2022","Department of Health and Social Care","West Yorkshire","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","East Wales","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Estyn","West Wales and The Valleys","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Bedfordshire and Hertfordshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Cumbria","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Derbyshire and Nottinghamshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Derbyshire and Nottinghamshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Devon","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Dorset and Somerset","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","East Anglia","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","East Wales","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","East Wales","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Greater Manchester","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Inner London - West","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Inner London - West","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Inner London - West","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Inner London - West","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Inner London - West","SEO/HEO","SEO","10","[c]","40900","40350"
"Leaver Dept.","2022","Food Standards Agency","Kent","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Lancashire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","North Yorkshire","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Northern Ireland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Northumberland, and Tyne and Wear","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Outer London - East and North East","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Outer London - East and North East","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Shropshire and Staffordshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","South Yorkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","Tees Valley and Durham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","West Midlands","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","West Midlands","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","West Midlands","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","West Wales and The Valleys","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","West Wales and The Valleys","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Food Standards Agency","West Yorkshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Inner London - West","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Inner London - West","EO","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Inner London - West","G6/G7","G6","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Inner London - West","G6/G7","G7","90","[c]","52780","53680"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Inner London - West","SCS level","SCS level","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Inner London - West","SEO/HEO","HEO","105","[c]","37040","38600"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Inner London - West","SEO/HEO","SEO","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Overseas","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Overseas","G6/G7","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Overseas","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Overseas","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Overseas","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Southern Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Southern Scotland","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Southern Scotland","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Southern Scotland","G6/G7","G7","15","[c]","50530","51420"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Southern Scotland","SEO/HEO","HEO","15","[c]","33930","33930"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Southern Scotland","SEO/HEO","SEO","20","[c]","39800","39630"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Derbyshire and Nottinghamshire","AA/AO","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Derbyshire and Nottinghamshire","EO","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Derbyshire and Nottinghamshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Derbyshire and Nottinghamshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Derbyshire and Nottinghamshire","SEO/HEO","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Derbyshire and Nottinghamshire","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Derbyshire and Nottinghamshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Devon","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Devon","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","East Anglia","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","East Anglia","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","East Anglia","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","East Wales","AA/AO","AO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","East Wales","EO","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","East Wales","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","East Wales","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","East Wales","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","East Wales","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","East Yorkshire and Northern Lincolnshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Eastern Scotland","AA/AO","AO","100","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Eastern Scotland","EO","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Eastern Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Eastern Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Eastern Scotland","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Eastern Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Essex","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Essex","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Greater Manchester","AA/AO","AO","45","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Greater Manchester","EO","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Greater Manchester","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Greater Manchester","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Greater Manchester","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Greater Manchester","SEO/HEO","HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Greater Manchester","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Greater Manchester","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Hampshire and Isle of Wight","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Hampshire and Isle of Wight","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Hampshire and Isle of Wight","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Inner London - East","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Inner London - East","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Inner London - East","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Inner London - East","G6/G7","G7","25","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Inner London - East","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Inner London - East","SEO/HEO","HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Inner London - East","SEO/HEO","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Inner London - East","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Inner London - West","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Inner London - West","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Inner London - West","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Inner London - West","G6/G7","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Inner London - West","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Inner London - West","SEO/HEO","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Inner London - West","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Inner London - West","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Kent","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Kent","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Kent","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Kent","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Kent","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Lancashire","AA/AO","AO","35","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Lancashire","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Lancashire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Lancashire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Lancashire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Lancashire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Merseyside","AA/AO","AO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Merseyside","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Merseyside","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Merseyside","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Merseyside","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Merseyside","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Merseyside","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Merseyside","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Northern Ireland","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Northern Ireland","EO","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Northern Ireland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Northern Ireland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Northumberland, and Tyne and Wear","AA/AO","AO","105","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Northumberland, and Tyne and Wear","EO","EO","45","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Northumberland, and Tyne and Wear","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Northumberland, and Tyne and Wear","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Northumberland, and Tyne and Wear","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Northumberland, and Tyne and Wear","SEO/HEO","HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Northumberland, and Tyne and Wear","SEO/HEO","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Northumberland, and Tyne and Wear","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Outer London - South","AA/AO","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Outer London - South","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Outer London - South","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Outer London - South","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Outer London - South","SEO/HEO","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Outer London - South","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Outer London - West and North West","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Outer London - West and North West","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Shropshire and Staffordshire","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Shropshire and Staffordshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Shropshire and Staffordshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Shropshire and Staffordshire","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Shropshire and Staffordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Southern Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Southern Scotland","AA/AO","AO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Southern Scotland","EO","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Southern Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Southern Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Southern Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Surrey, East and West Sussex","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Surrey, East and West Sussex","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Surrey, East and West Sussex","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Tees Valley and Durham","AA/AO","AO","35","[c]","21830","22010"
"Leaver Dept.","2022","HM Revenue and Customs","Tees Valley and Durham","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Tees Valley and Durham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Unknown","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","West Central Scotland","AA/AO","AO","50","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","West Central Scotland","EO","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","West Central Scotland","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","West Central Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","West Central Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","West Midlands","AA/AO","AO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","West Midlands","EO","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","West Midlands","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","West Midlands","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","West Midlands","SEO/HEO","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","West Midlands","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","West Midlands","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","West Yorkshire","AA/AO","AO","50","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","West Yorkshire","EO","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","West Yorkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","West Yorkshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","West Yorkshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","West Yorkshire","SEO/HEO","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","West Yorkshire","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Revenue and Customs","West Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","East Anglia","EO","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","East Anglia","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","East Wales","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Inner London - West","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Inner London - West","EO","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Inner London - West","G6/G7","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Inner London - West","G6/G7","G7","55","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Inner London - West","SCS level","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Inner London - West","SEO/HEO","HEO","95","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Inner London - West","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Lancashire","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Merseyside","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Merseyside","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","Tees Valley and Durham","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","HM Treasury","West Yorkshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Bedfordshire and Hertfordshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Home Office","Bedfordshire and Hertfordshire","EO","EO","[c]","[c]","[c]","[c]"
