"Status","Year","Age","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","40-49","Department for Business, Energy and Industrial Strategy","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Business, Energy and Industrial Strategy","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","20","[c]","42840","43350"
"Leaver CS","2022","40-49","Department for Business, Energy and Industrial Strategy","Finance","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Business, Energy and Industrial Strategy","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Business, Energy and Industrial Strategy","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Business, Energy and Industrial Strategy","Operational Delivery","30","[c]","29280","26000"
"Leaver CS","2022","40-49","Department for Business, Energy and Industrial Strategy","Policy","40","[c]","61090","53960"
"Leaver CS","2022","40-49","Department for Business, Energy and Industrial Strategy","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Business, Energy and Industrial Strategy","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Business, Energy and Industrial Strategy","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Digital, Culture, Media and Sport","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Digital, Culture, Media and Sport","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Digital, Culture, Media and Sport","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Digital, Culture, Media and Sport","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Digital, Culture, Media and Sport","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Digital, Culture, Media and Sport","Policy","10","[c]","48720","45000"
"Leaver CS","2022","40-49","Department for Digital, Culture, Media and Sport","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Education","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Education","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Education","Digital, Data and Technology","15","[c]","43940","39350"
"Leaver CS","2022","40-49","Department for Education","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Education","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Education","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Education","Operational Delivery","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Education","Policy","20","[c]","54820","51950"
"Leaver CS","2022","40-49","Department for Education","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Education","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Environment, Food and Rural Affairs","Commercial","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Environment, Food and Rural Affairs","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Environment, Food and Rural Affairs","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Environment, Food and Rural Affairs","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Environment, Food and Rural Affairs","Operational Delivery","55","[c]","27170","25100"
"Leaver CS","2022","40-49","Department for Environment, Food and Rural Affairs","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Environment, Food and Rural Affairs","Policy","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Environment, Food and Rural Affairs","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Environment, Food and Rural Affairs","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Environment, Food and Rural Affairs","Science and Engineering","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Environment, Food and Rural Affairs","Veterinarian","10","[c]","39690","38380"
"Leaver CS","2022","40-49","Department for International Trade","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for International Trade","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for International Trade","International Trade","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for International Trade","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for International Trade","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for International Trade","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Levelling Up, Housing and Communities","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Levelling Up, Housing and Communities","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Levelling Up, Housing and Communities","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Levelling Up, Housing and Communities","Operational Delivery","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Levelling Up, Housing and Communities","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Levelling Up, Housing and Communities","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Levelling Up, Housing and Communities","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Levelling Up, Housing and Communities","Policy","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Levelling Up, Housing and Communities","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","Digital, Data and Technology","15","[c]","47100","39280"
"Leaver CS","2022","40-49","Department for Transport","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","Operational Delivery","130","[c]","25670","26130"
"Leaver CS","2022","40-49","Department for Transport","Policy","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Transport","Unknown","35","[c]","51150","54760"
"Leaver CS","2022","40-49","Department for Work and Pensions","Counter Fraud","10","[c]","28460","27570"
"Leaver CS","2022","40-49","Department for Work and Pensions","Digital, Data and Technology","35","[c]","53580","54840"
"Leaver CS","2022","40-49","Department for Work and Pensions","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Work and Pensions","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Work and Pensions","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Work and Pensions","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Work and Pensions","Operational Delivery","845","[c]","26900","27570"
"Leaver CS","2022","40-49","Department for Work and Pensions","Other","55","[c]","26430","21260"
"Leaver CS","2022","40-49","Department for Work and Pensions","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Work and Pensions","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Work and Pensions","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Work and Pensions","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Work and Pensions","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department for Work and Pensions","Unknown","230","[c]","27440","27570"
"Leaver CS","2022","40-49","Department of Health and Social Care","Commercial","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department of Health and Social Care","Communications","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department of Health and Social Care","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department of Health and Social Care","Digital, Data and Technology","20","[c]","42630","39400"
"Leaver CS","2022","40-49","Department of Health and Social Care","Finance","20","[c]","51010","49530"
"Leaver CS","2022","40-49","Department of Health and Social Care","Human Resources","20","[c]","43260","37270"
"Leaver CS","2022","40-49","Department of Health and Social Care","Knowledge and Information Management","80","[c]","40870","37470"
"Leaver CS","2022","40-49","Department of Health and Social Care","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department of Health and Social Care","Medicine","40","[c]","81400","87210"
"Leaver CS","2022","40-49","Department of Health and Social Care","Operational Delivery","275","[c]","45280","44950"
"Leaver CS","2022","40-49","Department of Health and Social Care","Other","10","[c]","53800","49930"
"Leaver CS","2022","40-49","Department of Health and Social Care","Policy","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department of Health and Social Care","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department of Health and Social Care","Science and Engineering","115","[c]","46130","40320"
"Leaver CS","2022","40-49","Department of Health and Social Care","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department of Health and Social Care","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Department of Health and Social Care","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Food Standards Agency","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Food Standards Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Food Standards Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Food Standards Agency","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Foreign, Commonwealth and Development Office","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Foreign, Commonwealth and Development Office","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Foreign, Commonwealth and Development Office","Digital, Data and Technology","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Foreign, Commonwealth and Development Office","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Foreign, Commonwealth and Development Office","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Foreign, Commonwealth and Development Office","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Foreign, Commonwealth and Development Office","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Foreign, Commonwealth and Development Office","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Foreign, Commonwealth and Development Office","Policy","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Foreign, Commonwealth and Development Office","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Foreign, Commonwealth and Development Office","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Foreign, Commonwealth and Development Office","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Foreign, Commonwealth and Development Office","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Foreign, Commonwealth and Development Office","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","HM Land Registry","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","HM Land Registry","Digital, Data and Technology","15","[c]","41760","38550"
"Leaver CS","2022","40-49","HM Land Registry","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","HM Land Registry","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","HM Land Registry","Legal","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","HM Land Registry","Operational Delivery","25","[c]","27490","22600"
"Leaver CS","2022","40-49","HM Land Registry","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","HM Land Registry","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","HM Land Registry","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","HM Revenue and Customs","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","HM Revenue and Customs","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","HM Revenue and Customs","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","HM Revenue and Customs","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","HM Revenue and Customs","Operational Delivery","20","[c]","21460","21880"
"Leaver CS","2022","40-49","HM Revenue and Customs","Property","10","[c]","42600","35870"
"Leaver CS","2022","40-49","HM Revenue and Customs","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","HM Revenue and Customs","Unknown","470","[c]","[c]","[c]"
"Leaver CS","2022","40-49","HM Treasury","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","HM Treasury","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","HM Treasury","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","HM Treasury","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","HM Treasury","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","HM Treasury","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","HM Treasury","Internal Audit","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","HM Treasury","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","HM Treasury","Policy","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Home Office","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Home Office","Digital, Data and Technology","25","[c]","57280","59960"
