"Status","Year","Disability","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared non-disabled","Finance","London","Heterosexual / straight","95","[c]","49410","43320"
"Leaver Dept.","2022","Declared non-disabled","Finance","London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","Outside London","Heterosexual / straight","185","[c]","38570","35330"
"Leaver Dept.","2022","Declared non-disabled","Finance","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Geography","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Geography","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Geography","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Geography","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","London","Heterosexual / straight","175","[c]","40580","32650"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","Outside London","Heterosexual / straight","165","[c]","38580","33630"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","Outside London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Inspector of Education and Training","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Inspector of Education and Training","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Inspector of Education and Training","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Inspector of Education and Training","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Intelligence Analysis","London","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Intelligence Analysis","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Intelligence Analysis","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Intelligence Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Intelligence Analysis","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Intelligence Analysis","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Intelligence Analysis","Outside London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Intelligence Analysis","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Internal Audit","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","International Trade","London","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","International Trade","London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","International Trade","London","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","International Trade","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","International Trade","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","International Trade","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","International Trade","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","International Trade","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Knowledge and Information Management","London","Heterosexual / straight","120","[c]","46750","48860"
"Leaver Dept.","2022","Declared non-disabled","Knowledge and Information Management","London","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Knowledge and Information Management","London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Knowledge and Information Management","London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Knowledge and Information Management","Outside London","Heterosexual / straight","45","[c]","39110","37290"
"Leaver Dept.","2022","Declared non-disabled","Knowledge and Information Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Knowledge and Information Management","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Knowledge and Information Management","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","London","Heterosexual / straight","40","[c]","57900","56530"
"Leaver Dept.","2022","Declared non-disabled","Legal","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Legal","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Medicine","London","Heterosexual / straight","75","[c]","83890","90390"
"Leaver Dept.","2022","Declared non-disabled","Medicine","London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Medicine","London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Medicine","London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Medicine","Outside London","Heterosexual / straight","130","[c]","77430","84560"
"Leaver Dept.","2022","Declared non-disabled","Medicine","Outside London","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Medicine","Outside London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Medicine","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Operational Delivery","London","Heterosexual / straight","1525","[c]","38850","32330"
"Leaver Dept.","2022","Declared non-disabled","Operational Delivery","London","LGBO","95","[c]","40710","33930"
"Leaver Dept.","2022","Declared non-disabled","Operational Delivery","London","Undeclared","155","[c]","37600","32330"
"Leaver Dept.","2022","Declared non-disabled","Operational Delivery","London","Unknown","65","[c]","45770","39920"
"Leaver Dept.","2022","Declared non-disabled","Operational Delivery","Outside London","Heterosexual / straight","3310","[c]","29040","27570"
"Leaver Dept.","2022","Declared non-disabled","Operational Delivery","Outside London","LGBO","230","[c]","29560","27570"
"Leaver Dept.","2022","Declared non-disabled","Operational Delivery","Outside London","Undeclared","230","[c]","30520","27570"
"Leaver Dept.","2022","Declared non-disabled","Operational Delivery","Outside London","Unknown","215","[c]","30910","27570"
"Leaver Dept.","2022","Declared non-disabled","Operational Delivery","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Operational Delivery","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Operational Delivery","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Operational Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Operational Delivery","Unknown","Heterosexual / straight","70","[c]","27300","26130"
"Leaver Dept.","2022","Declared non-disabled","Operational Delivery","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Operational Delivery","Unknown","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Operational Research","London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Operational Research","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Operational Research","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Operational Research","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Operational Research","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Operational Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Operational Research","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Operational Research","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other","London","Heterosexual / straight","135","[c]","37420","31060"
"Leaver Dept.","2022","Declared non-disabled","Other","London","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other","London","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other","London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other","Outside London","Heterosexual / straight","305","[c]","27580","27570"
"Leaver Dept.","2022","Declared non-disabled","Other","Outside London","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other","Outside London","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other","Outside London","Unknown","35","[c]","30910","27570"
"Leaver Dept.","2022","Declared non-disabled","Other","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Planning","London","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Planning","London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Planning","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Planning","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Planning","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Planning","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Planning","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Planning","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Planning Inspectors","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Planning Inspectors","Outside London","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Planning Inspectors","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Planning Inspectors","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Policy","London","Heterosexual / straight","835","[c]","47760","41970"
"Leaver Dept.","2022","Declared non-disabled","Policy","London","LGBO","105","[c]","46950","41960"
"Leaver Dept.","2022","Declared non-disabled","Policy","London","Undeclared","65","[c]","47090","43810"
"Leaver Dept.","2022","Declared non-disabled","Policy","London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Policy","Outside London","Heterosexual / straight","225","[c]","40410","36780"
"Leaver Dept.","2022","Declared non-disabled","Policy","Outside London","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Policy","Outside London","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Policy","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Policy","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Policy","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Policy","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Policy","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Policy","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
