"Status","Year","Age","Disability","Function_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","50-59","Unknown","Internal Audit","Outside London","10","10","[c]","[c]"
"In post","2022","50-59","Unknown","Legal","London","205","190","57220","60960"
"In post","2022","50-59","Unknown","Legal","Outside London","270","250","44910","48080"
"In post","2022","50-59","Unknown","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","No function","London","1555","1510","47700","40560"
"In post","2022","50-59","Unknown","No function","Outside London","7500","6895","31800","27570"
"In post","2022","50-59","Unknown","No function","Overseas","65","65","65480","64850"
"In post","2022","50-59","Unknown","No function","Unknown","30","30","38940","38000"
"In post","2022","50-59","Unknown","Project Delivery","London","225","215","56530","54550"
"In post","2022","50-59","Unknown","Project Delivery","Outside London","555","540","43230","40520"
"In post","2022","50-59","Unknown","Project Delivery","Overseas","40","40","62320","60720"
"In post","2022","50-59","Unknown","Property","London","55","55","42880","38930"
"In post","2022","50-59","Unknown","Property","Outside London","360","355","33420","29900"
"In post","2022","50-59","Unknown","Property","Overseas","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Unknown","Security","London","80","80","36580","34640"
"In post","2022","50-59","Unknown","Security","Outside London","475","465","31970","33300"
"In post","2022","50-59","Unknown","Security","Overseas","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","Security","Unknown","5","5","[c]","[c]"
"In post","2022","50-59","Unknown","Unknown","London","310","300","44430","37640"
"In post","2022","50-59","Unknown","Unknown","Outside London","2505","2365","37910","31540"
"In post","2022","50-59","Unknown","Unknown","Overseas","95","95","47740","46600"
"In post","2022","50-59","Unknown","Unknown","Unknown","500","500","42710","38310"
"In post","2022","60-64","Declared disabled","Analysis","London","15","10","[c]","[c]"
"In post","2022","60-64","Declared disabled","Analysis","Outside London","15","15","[c]","[c]"
"In post","2022","60-64","Declared disabled","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Commercial","Outside London","25","20","[c]","[c]"
"In post","2022","60-64","Declared disabled","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Communications","London","10","10","[c]","[c]"
"In post","2022","60-64","Declared disabled","Communications","Outside London","35","25","28900","27130"
"In post","2022","60-64","Declared disabled","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Counter Fraud","London","50","40","34460","31880"
"In post","2022","60-64","Declared disabled","Counter Fraud","Outside London","220","165","29350","27570"
"In post","2022","60-64","Declared disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Debt","London","10","10","[c]","[c]"
"In post","2022","60-64","Declared disabled","Debt","Outside London","105","80","23220","21260"
"In post","2022","60-64","Declared disabled","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Digital, Data & Technology","London","30","25","[c]","[c]"
"In post","2022","60-64","Declared disabled","Digital, Data & Technology","Outside London","115","100","38150","34110"
"In post","2022","60-64","Declared disabled","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Finance","London","15","15","[c]","[c]"
"In post","2022","60-64","Declared disabled","Finance","Outside London","90","70","32770","31530"
"In post","2022","60-64","Declared disabled","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Grants Management","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Grants Management","Outside London","20","15","[c]","[c]"
"In post","2022","60-64","Declared disabled","Human Resources","London","25","25","[c]","[c]"
"In post","2022","60-64","Declared disabled","Human Resources","Outside London","110","90","32320","31410"
"In post","2022","60-64","Declared disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Internal Audit","Outside London","10","10","[c]","[c]"
"In post","2022","60-64","Declared disabled","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Legal","London","45","40","50270","53560"
"In post","2022","60-64","Declared disabled","Legal","Outside London","70","55","41470","34480"
"In post","2022","60-64","Declared disabled","No function","London","435","390","33730","31060"
"In post","2022","60-64","Declared disabled","No function","Outside London","3525","2760","27250","26820"
"In post","2022","60-64","Declared disabled","No function","Overseas","5","5","[c]","[c]"
"In post","2022","60-64","Declared disabled","No function","Unknown","5","5","[c]","[c]"
"In post","2022","60-64","Declared disabled","Project Delivery","London","35","30","45610","40910"
"In post","2022","60-64","Declared disabled","Project Delivery","Outside London","205","180","38050","37910"
"In post","2022","60-64","Declared disabled","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Property","London","20","20","[c]","[c]"
"In post","2022","60-64","Declared disabled","Property","Outside London","90","80","33360","32390"
"In post","2022","60-64","Declared disabled","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Security","London","15","15","[c]","[c]"
"In post","2022","60-64","Declared disabled","Security","Outside London","80","75","28730","26670"
"In post","2022","60-64","Declared disabled","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Unknown","London","155","140","36490","30150"
"In post","2022","60-64","Declared disabled","Unknown","Outside London","520","455","29950","25930"
"In post","2022","60-64","Declared disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Analysis","London","50","45","54900","48960"
"In post","2022","60-64","Declared non-disabled","Analysis","Outside London","115","95","40530","38030"
"In post","2022","60-64","Declared non-disabled","Commercial","London","50","45","61370","51050"
"In post","2022","60-64","Declared non-disabled","Commercial","Outside London","155","135","39400","36780"
"In post","2022","60-64","Declared non-disabled","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Communications","London","45","45","50800","42110"
"In post","2022","60-64","Declared non-disabled","Communications","Outside London","130","110","32460","29200"
"In post","2022","60-64","Declared non-disabled","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Counter Fraud","London","235","190","36560","31880"
"In post","2022","60-64","Declared non-disabled","Counter Fraud","Outside London","895","665","30220","27570"
"In post","2022","60-64","Declared non-disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Debt","London","60","50","29900","26400"
"In post","2022","60-64","Declared non-disabled","Debt","Outside London","415","315","23770","21680"
"In post","2022","60-64","Declared non-disabled","Debt","Unknown","15","10","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Digital, Data & Technology","London","120","110","45670","41580"
"In post","2022","60-64","Declared non-disabled","Digital, Data & Technology","Outside London","785","685","38470","35810"
"In post","2022","60-64","Declared non-disabled","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Finance","London","125","115","46250","43000"
"In post","2022","60-64","Declared non-disabled","Finance","Outside London","475","385","34610","30160"
"In post","2022","60-64","Declared non-disabled","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Grants Management","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Grants Management","Outside London","150","125","24990","21300"
"In post","2022","60-64","Declared non-disabled","Human Resources","London","100","90","50960","45990"
"In post","2022","60-64","Declared non-disabled","Human Resources","Outside London","465","380","33180","30450"
"In post","2022","60-64","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Internal Audit","London","15","15","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Internal Audit","Outside London","35","30","40760","42720"
"In post","2022","60-64","Declared non-disabled","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Legal","London","170","155","54260","60350"
"In post","2022","60-64","Declared non-disabled","Legal","Outside London","325","270","45330","49760"
"In post","2022","60-64","Declared non-disabled","No function","London","1940","1740","39520","31880"
"In post","2022","60-64","Declared non-disabled","No function","Outside London","12695","10030","28400","27130"
"In post","2022","60-64","Declared non-disabled","No function","Overseas","55","50","73750","68190"
"In post","2022","60-64","Declared non-disabled","No function","Unknown","40","35","30630","29340"
"In post","2022","60-64","Declared non-disabled","Project Delivery","London","155","135","54230","45820"
"In post","2022","60-64","Declared non-disabled","Project Delivery","Outside London","1170","1020","41230","39430"
"In post","2022","60-64","Declared non-disabled","Project Delivery","Overseas","20","20","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Property","London","135","125","41660","34260"
"In post","2022","60-64","Declared non-disabled","Property","Outside London","550","490","35670","33300"
"In post","2022","60-64","Declared non-disabled","Property","Overseas","20","20","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Security","London","90","85","40410","37920"
"In post","2022","60-64","Declared non-disabled","Security","Outside London","530","480","27080","21380"
"In post","2022","60-64","Declared non-disabled","Security","Overseas","10","10","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Security","Unknown","5","5","[c]","[c]"
"In post","2022","60-64","Declared non-disabled","Unknown","London","880","785","36900","30270"
