"Status","Year","Function_of_post","Organisation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Walsall","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Westminster","25","25","47540","42850"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","York","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Gas and Electricity Markets","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Gas and Electricity Markets","Glasgow City","55","55","39680","35000"
"In post","2022","Analysis","Office of Gas and Electricity Markets","Tower Hamlets","120","115","46210","39080"
"In post","2022","Analysis","Office of Rail and Road","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","Manchester","5","5","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","Tower Hamlets","25","25","56150","55430"
"In post","2022","Analysis","Office of Rail and Road","York","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of the Public Guardian","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of the Secretary of State for Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of the Secretary of State for Wales","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Planning Inspectorate","Bristol, City of","5","5","[c]","[c]"
"In post","2022","Analysis","Registers of Scotland","City of Edinburgh","25","25","39240","37710"
"In post","2022","Analysis","Registers of Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","Devon CC","5","5","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","East Cumbria","10","10","31830","31510"
"In post","2022","Analysis","Rural Payments Agency","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","Tyneside","10","10","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","York","5","5","[c]","[c]"
"In post","2022","Analysis","Scottish Courts and Tribunals Service","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","Birmingham","10","10","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","Hackney and Newham","10","10","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","Manchester","5","5","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Debt Management Office","Camden and City of London","20","20","68210","59590"
"In post","2022","Analysis","UK Export Finance","Westminster","30","30","49920","44750"
"In post","2022","Analysis","UK Space Agency","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Space Agency","Swindon","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Space Agency","Westminster","15","15","50360","53380"
"In post","2022","Analysis","UK Statistics Authority","City of Edinburgh","15","10","44510","41590"
"In post","2022","Analysis","UK Statistics Authority","Darlington","15","15","31410","30710"
"In post","2022","Analysis","UK Statistics Authority","Monmouthshire and Newport","1215","1165","37230","36840"
"In post","2022","Analysis","UK Statistics Authority","South Hampshire","520","495","38000","36840"
"In post","2022","Analysis","UK Statistics Authority","Westminster","210","210","43700","39840"
"In post","2022","Analysis","Valuation Office Agency","Bristol, City of","5","5","[c]","[c]"
"In post","2022","Analysis","Valuation Office Agency","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Valuation Office Agency","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Valuation Office Agency","Manchester","5","5","[c]","[c]"
"In post","2022","Analysis","Valuation Office Agency","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Valuation Office Agency","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Valuation Office Agency","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Valuation Office Agency","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Valuation Office Agency","Tower Hamlets","20","20","47680","44250"
"In post","2022","Analysis","Valuation Office Agency","Tyneside","20","20","44470","40160"
"In post","2022","Analysis","Valuation Office Agency","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Water Services Regulation Authority","Birmingham","15","10","55030","51630"
"In post","2022","Analysis","Water Services Regulation Authority","Camden and City of London","30","30","62630","54800"
"In post","2022","Analysis","Welsh Revenue Authority","Central Valleys","5","5","[c]","[c]"
"In post","2022","Commercial","Advisory, Conciliation and Arbitration Service","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Advisory, Conciliation and Arbitration Service","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Advisory, Conciliation and Arbitration Service","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Advisory, Conciliation and Arbitration Service","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Animal and Plant Health Agency","Cardiff and Vale of Glamorgan","5","5","[c]","[c]"
"In post","2022","Commercial","Animal and Plant Health Agency","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Animal and Plant Health Agency","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Animal and Plant Health Agency","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Animal and Plant Health Agency","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Animal and Plant Health Agency","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Animal and Plant Health Agency","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Animal and Plant Health Agency","Powys","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Animal and Plant Health Agency","South Nottinghamshire","15","15","26200","24920"
"In post","2022","Commercial","Animal and Plant Health Agency","South West Wales","5","5","[c]","[c]"
"In post","2022","Commercial","Animal and Plant Health Agency","West Surrey","20","15","37600","32280"
"In post","2022","Commercial","Animal and Plant Health Agency","Worcestershire CC","15","15","30720","30090"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","25","25","77710","73000"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Berkshire","5","5","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Birmingham","25","25","78830","73250"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Blackpool","35","35","57940","61710"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Bristol, City of","20","20","78180","69710"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Buckinghamshire","5","5","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Cambridgeshire CC","5","5","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Central Hampshire","35","35","69290","68400"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Coventry","10","10","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Croydon","20","20","70270","68170"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Darlington","10","10","65700","64010"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Durham","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Glasgow City","40","40","62530","61110"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Greater Manchester South West","70","70","59610","61710"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Leeds","85","85","65200","64500"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Lewisham and Southwark","10","10","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Liverpool","45","45","68660","64500"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Manchester","40","40","63860","61710"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Monmouthshire and Newport","10","10","59680","61710"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Norwich and East Norfolk","45","40","56390","52050"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Nottingham","10","10","84830","75000"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Peterborough","10","10","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Sheffield","40","35","62250","57230"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Solihull","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","South Hampshire","5","5","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","South Lanarkshire","10","10","70310","64860"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Staffordshire CC","5","5","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Telford and Wrekin","20","20","71980","64750"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Tower Hamlets","75","75","54920","56510"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Tyneside","10","10","65300","65750"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Unknown","65","60","53190","53110"
"In post","2022","Commercial","Cabinet Office (excl. agencies)","Warrington","[c]","[c]","[c]","[c]"
