"Status","Year","Age","Parent_department","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","50-59","Department for Education","Derbyshire and Nottinghamshire","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Derbyshire and Nottinghamshire","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Devon","Devon CC","5","5","[c]","[c]"
"In post","2022","50-59","Department for Education","Dorset and Somerset","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","East Anglia","Cambridgeshire CC","5","5","[c]","[c]"
"In post","2022","50-59","Department for Education","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Essex","West Essex","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","35","35","45560","37660"
"In post","2022","50-59","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Greater Manchester","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Greater Manchester","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Greater Manchester","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Greater Manchester","Manchester","195","195","45230","49860"
"In post","2022","50-59","Department for Education","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Inner London - East","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Inner London - East","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Inner London - West","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Inner London - West","Westminster","455","445","52700","53720"
"In post","2022","50-59","Department for Education","Kent","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Kent","Medway","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Kent","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Kent","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Lancashire","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Lincolnshire","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Merseyside","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Merseyside","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","North Yorkshire","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","North Yorkshire","York","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Northumberland, and Tyne and Wear","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Northumberland, and Tyne and Wear","Tyneside","40","40","42070","37350"
"In post","2022","50-59","Department for Education","Outer London - East and North East","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Outer London - South","Croydon","15","15","48360","40230"
"In post","2022","50-59","Department for Education","Outer London - South","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Outer London - West and North West","Brent","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Outer London - West and North West","Ealing","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Shropshire and Staffordshire","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Shropshire and Staffordshire","Staffordshire CC","5","5","[c]","[c]"
"In post","2022","50-59","Department for Education","Shropshire and Staffordshire","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","South Yorkshire","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","South Yorkshire","Sheffield","325","310","42750","37100"
"In post","2022","50-59","Department for Education","Surrey, East and West Sussex","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Surrey, East and West Sussex","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Tees Valley and Durham","Darlington","265","255","39140","36780"
"In post","2022","50-59","Department for Education","Tees Valley and Durham","Durham","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","West Midlands","Coventry","270","260","43330","40300"
"In post","2022","50-59","Department for Education","West Midlands","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","West Wales and The Valleys","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","West Wales and The Valleys","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","West Yorkshire","Bradford","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","West Yorkshire","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Education","West Yorkshire","Leeds","25","25","48320","50400"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Bedfordshire and Hertfordshire","Hertfordshire CC","5","5","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","120","115","37060","32050"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","10","10","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Cheshire","Cheshire East","60","55","35110","29180"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Cheshire","Warrington","45","45","44260","47550"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","35","35","33740","32350"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Cumbria","East Cumbria","150","145","29040","24920"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Cumbria","West Cumbria","115","100","25930","21300"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","Nottingham","35","30","29430","25400"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","South and West Derbyshire","5","5","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","South Nottinghamshire","20","15","36610","34030"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Devon","Devon CC","165","160","31610","26520"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Devon","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Devon","Torbay","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Dorset and Somerset","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Dorset and Somerset","Dorset","35","35","39940","36970"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Dorset and Somerset","Somerset CC","20","20","34350","29690"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","East Anglia","Cambridgeshire CC","30","30","32460","29180"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","East Anglia","Norwich and East Norfolk","5","5","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","East Anglia","Peterborough","35","35","38770","35900"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","East Anglia","Suffolk CC","125","120","38720","36580"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","East Wales","Cardiff and Vale of Glamorgan","20","20","31110","25100"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","East Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","East Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","10","10","31430","30230"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Eastern Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Eastern Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Eastern Scotland","Perth and Kinross, and Stirling","15","15","35890","29180"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Essex","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Essex","Heart of Essex","15","15","32450","31900"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","5","5","[c]","[c]"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","155","150","42690","39910"
"In post","2022","50-59","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","25","25","36420","29660"
