"Status","Year","Disability","Parent_department","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Qualifications and Examinations Regulation","West Midlands (England)","Outside London","30","30","39090","38000"
"In post","2022","Declared disabled","Office of Rail and Road","London","London","20","15","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of Rail and Road","Yorkshire and The Humber","Outside London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland","London","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Scotland","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","London","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Office of the Secretary of State for Wales","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Scottish Government","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Scottish Government","London","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Scottish Government","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Scottish Government","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Scottish Government","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Scottish Government","Scotland","Outside London","1980","1880","36630","34040"
"In post","2022","Declared disabled","Scottish Government","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","The National Archives","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","The National Archives","London","London","40","35","29490","28040"
"In post","2022","Declared disabled","The National Archives","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","The National Archives","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","London","London","30","30","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Export Finance","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","London","London","35","30","42280","33870"
"In post","2022","Declared disabled","UK Statistics Authority","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","South East (England)","Outside London","280","230","30610","26960"
"In post","2022","Declared disabled","UK Statistics Authority","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","UK Statistics Authority","Wales","Outside London","270","260","34330","31700"
"In post","2022","Declared disabled","UK Supreme Court","London","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Water Services Regulation Authority","London","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Water Services Regulation Authority","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","London","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","Wales","Outside London","350","325","39500","38160"
"In post","2022","Declared disabled","Welsh Government","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Welsh Government","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Attorney General's Departments","East Midlands (England)","Outside London","310","285","40450","39310"
"In post","2022","Declared non-disabled","Attorney General's Departments","East of England","Outside London","360","320","43100","39880"
"In post","2022","Declared non-disabled","Attorney General's Departments","London","London","3380","3180","50040","51250"
"In post","2022","Declared non-disabled","Attorney General's Departments","North East (England)","Outside London","235","215","40600","38000"
"In post","2022","Declared non-disabled","Attorney General's Departments","North West (England)","Outside London","690","640","39700","33310"
"In post","2022","Declared non-disabled","Attorney General's Departments","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Attorney General's Departments","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Attorney General's Departments","South East (England)","Outside London","445","410","43430","36240"
"In post","2022","Declared non-disabled","Attorney General's Departments","South West (England)","Outside London","240","225","43090","48080"
"In post","2022","Declared non-disabled","Attorney General's Departments","Wales","Outside London","270","250","41080","38180"
"In post","2022","Declared non-disabled","Attorney General's Departments","West Midlands (England)","Outside London","385","360","41490","38180"
"In post","2022","Declared non-disabled","Attorney General's Departments","Yorkshire and The Humber","Outside London","665","615","41570","38180"
"In post","2022","Declared non-disabled","Cabinet Office","East Midlands (England)","Outside London","30","25","[c]","[c]"
"In post","2022","Declared non-disabled","Cabinet Office","East of England","Outside London","95","85","44350","38980"
"In post","2022","Declared non-disabled","Cabinet Office","London","London","3300","3250","53140","54700"
"In post","2022","Declared non-disabled","Cabinet Office","North East (England)","Outside London","290","270","30100","25550"
"In post","2022","Declared non-disabled","Cabinet Office","North West (England)","Outside London","375","365","42490","38330"
