"Status","Year","Age","Parent_department","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","20-29","Scottish Government","Eastern Scotland","Heterosexual / straight","355","[c]","26240","24400"
"New entrant CS","2022","20-29","Scottish Government","Eastern Scotland","LGBO","95","[c]","27490","27230"
"New entrant CS","2022","20-29","Scottish Government","Eastern Scotland","Undeclared","40","[c]","29350","27230"
"New entrant CS","2022","20-29","Scottish Government","Eastern Scotland","Unknown","370","[c]","25950","23780"
"New entrant CS","2022","20-29","Scottish Government","Highlands and Islands","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Scottish Government","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Scottish Government","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Scottish Government","Highlands and Islands","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Scottish Government","North Eastern Scotland","Heterosexual / straight","45","[c]","26510","25930"
"New entrant CS","2022","20-29","Scottish Government","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Scottish Government","North Eastern Scotland","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Scottish Government","Southern Scotland","Heterosexual / straight","50","[c]","25470","22000"
"New entrant CS","2022","20-29","Scottish Government","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Scottish Government","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Scottish Government","Southern Scotland","Unknown","35","[c]","24000","24400"
"New entrant CS","2022","20-29","Scottish Government","West Central Scotland","Heterosexual / straight","240","[c]","26830","27230"
"New entrant CS","2022","20-29","Scottish Government","West Central Scotland","LGBO","65","[c]","25760","27230"
"New entrant CS","2022","20-29","Scottish Government","West Central Scotland","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Scottish Government","West Central Scotland","Unknown","250","[c]","24920","21640"
"New entrant CS","2022","20-29","The National Archives","Outer London - West and North West","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","The National Archives","Outer London - West and North West","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","The National Archives","Outer London - West and North West","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","The National Archives","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Export Finance","Inner London - West","Heterosexual / straight","45","[c]","33850","31460"
"New entrant CS","2022","20-29","UK Export Finance","Inner London - West","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Export Finance","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Export Finance","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Statistics Authority","East Wales","Heterosexual / straight","195","[c]","26450","23880"
"New entrant CS","2022","20-29","UK Statistics Authority","East Wales","LGBO","35","[c]","28430","30710"
"New entrant CS","2022","20-29","UK Statistics Authority","East Wales","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Statistics Authority","East Wales","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Statistics Authority","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Statistics Authority","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Statistics Authority","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Statistics Authority","Hampshire and Isle of Wight","Heterosexual / straight","90","[c]","26220","23880"
"New entrant CS","2022","20-29","UK Statistics Authority","Hampshire and Isle of Wight","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Statistics Authority","Hampshire and Isle of Wight","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Statistics Authority","Hampshire and Isle of Wight","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Statistics Authority","Inner London - West","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Statistics Authority","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Statistics Authority","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Statistics Authority","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Statistics Authority","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Statistics Authority","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Supreme Court","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Supreme Court","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","UK Supreme Court","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Water Services Regulation Authority","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Water Services Regulation Authority","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Water Services Regulation Authority","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Water Services Regulation Authority","Inner London - West","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Water Services Regulation Authority","West Midlands","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Water Services Regulation Authority","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Water Services Regulation Authority","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Water Services Regulation Authority","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Welsh Government","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Welsh Government","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Welsh Government","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Welsh Government","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Welsh Government","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Welsh Government","East Wales","Heterosexual / straight","50","[c]","27830","25860"
"New entrant CS","2022","20-29","Welsh Government","East Wales","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Welsh Government","East Wales","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Welsh Government","East Wales","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Welsh Government","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Welsh Government","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Welsh Government","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Welsh Government","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Welsh Government","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Welsh Government","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Welsh Government","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Welsh Government","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Welsh Government","West Wales and The Valleys","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Welsh Government","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Welsh Government","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Welsh Government","West Wales and The Valleys","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Welsh Government","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Welsh Government","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Derbyshire and Nottinghamshire","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Devon","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Devon","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","East Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Essex","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Essex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Inner London - West","Heterosexual / straight","125","[c]","43840","50500"
"New entrant CS","2022","30-39","Attorney General's Departments","Inner London - West","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Inner London - West","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Kent","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Merseyside","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Northumberland, and Tyne and Wear","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Outer London - East and North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Attorney General's Departments","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
