"Status","Year","Parent_department","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Competition and Markets Authority","Economics","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Economics","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Economics","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Economics","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Economics","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Economics","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Human Resources","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Human Resources","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Intelligence Analysis","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Knowledge and Information Management","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Knowledge and Information Management","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Legal","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Legal","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Legal","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Legal","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Policy","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Project Delivery","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Project Delivery","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Project Delivery","London","G7","10","[c]","58510","59430"
"Leaver CS","2022","Competition and Markets Authority","Project Delivery","London","HEO","15","[c]","35200","34870"
"Leaver CS","2022","Competition and Markets Authority","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Project Delivery","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Commercial","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Commercial","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Commercial","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Commercial","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Commercial","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Communications","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Communications","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Communications","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Communications","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Communications","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Communications","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Communications","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Communications","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Communications","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Communications","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Counter Fraud","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Counter Fraud","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Counter Fraud","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Counter Fraud","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Counter Fraud","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Counter Fraud","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Outside London","AA","20","[c]","18470","17900"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Outside London","EO","15","[c]","28340","27450"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Outside London","G7","15","[c]","55490","55980"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Outside London","HEO","20","[c]","34970","35600"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Outside London","SEO","15","[c]","44330","43840"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Economics","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Economics","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Economics","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Economics","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Economics","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Economics","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Finance","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Finance","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Finance","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Finance","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Finance","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Finance","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Finance","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Finance","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Human Resources","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Human Resources","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Human Resources","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Human Resources","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Human Resources","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Human Resources","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Human Resources","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Legal","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Legal","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Legal","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","London","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","London","HEO","15","[c]","34290","33640"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","Outside London","AO","70","[c]","21130","21130"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","Outside London","EO","45","[c]","24850","24250"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","Outside London","HEO","35","[c]","30890","30950"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Operational Delivery","Outside London","SEO","20","[c]","42370","41180"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Operational Research","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Other","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Policy","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Policy","London","EO","15","[c]","28390","27680"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Policy","London","G6","25","[c]","66380","64990"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Policy","London","G7","75","[c]","53870","53380"
