"Status","Year","Function_of_post","Parent_department","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","North Eastern Scotland","Outside London","30","25","35160","37420"
"In post","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","North Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Northern Ireland","Outside London","10","10","33500","32730"
"In post","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","Outside London","10","10","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","London","20","20","32520","32310"
"In post","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Overseas","Overseas","25","25","34420","37420"
"In post","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Shropshire and Staffordshire","Outside London","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","West Central Scotland","Outside London","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","West Midlands","Outside London","55","50","43870","39200"
"In post","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","West Wales and The Valleys","Outside London","10","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","Inner London - West","London","10","10","60860","58600"
"In post","2022","Digital, Data & Technology","Department for Education","Derbyshire and Nottinghamshire","Outside London","35","35","35570","34100"
"In post","2022","Digital, Data & Technology","Department for Education","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","25","25","47920","49860"
"In post","2022","Digital, Data & Technology","Department for Education","Greater Manchester","Outside London","185","185","40920","36780"
"In post","2022","Digital, Data & Technology","Department for Education","Inner London - West","London","255","250","48070","53420"
"In post","2022","Digital, Data & Technology","Department for Education","Northumberland, and Tyne and Wear","Outside London","25","25","46350","49860"
"In post","2022","Digital, Data & Technology","Department for Education","South Yorkshire","Outside London","155","150","38940","36500"
"In post","2022","Digital, Data & Technology","Department for Education","Tees Valley and Durham","Outside London","110","110","37320","36960"
"In post","2022","Digital, Data & Technology","Department for Education","West Midlands","Outside London","175","170","39210","36500"
"In post","2022","Digital, Data & Technology","Department for Education","West Yorkshire","Outside London","15","15","43140","42220"
"In post","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Bedfordshire and Hertfordshire","Outside London","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","Outside London","75","75","42550","41030"
"In post","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Cheshire","Outside London","100","95","46160","48370"
"In post","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","Outside London","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Cumbria","Outside London","20","20","32920","29180"
"In post","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","Outside London","15","15","38800","36000"
"In post","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Devon","Outside London","15","15","42020","47550"
"In post","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Dorset and Somerset","Outside London","15","15","41750","48370"
"In post","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","East Anglia","Outside London","80","75","34020","30220"
"In post","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","195","190","45230","47550"
"In post","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","Outside London","45","45","39420","35900"
"In post","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Highlands and Islands","Outside London","10","10","31020","28550"
"In post","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Inner London - West","London","110","105","47650","42540"
"In post","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Lancashire","Outside London","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","North Yorkshire","Outside London","75","75","44050","47550"
"In post","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","Outside London","60","55","38140","35900"
"In post","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","South Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","Outside London","25","25","38410","33980"
"In post","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","West Midlands","Outside London","20","20","38730","35900"
"In post","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","West Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for International Trade","East Wales","Outside London","5","5","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for International Trade","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for International Trade","Inner London - West","London","150","150","48110","47000"
"In post","2022","Digital, Data & Technology","Department for International Trade","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for International Trade","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Digital, Data & Technology","Department for International Trade","West Midlands","Outside London","[c]","[c]","[c]","[c]"
