"Status","Year","Organisation","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Department for International Trade","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for International Trade","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Female","Heterosexual / straight","100","[c]","40890","37970"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Female","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Male","Heterosexual / straight","75","[c]","43600","39600"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Male","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","London","Female","Heterosexual / straight","75","[c]","45020","42890"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","London","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","London","Female","Unknown","45","[c]","40940","35640"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","London","Male","Heterosexual / straight","75","[c]","46900","42890"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","London","Male","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","London","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","London","Male","Unknown","45","[c]","42390","42470"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","Outside London","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","Outside London","Female","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","Outside London","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Transport (excl. agencies)","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","London","Female","Heterosexual / straight","200","[c]","34160","31060"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","London","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","London","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","London","Female","Unknown","45","[c]","42780","31880"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","London","Male","Heterosexual / straight","135","[c]","36830","31060"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","London","Male","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","London","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","London","Male","Unknown","40","[c]","39600","36650"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Outside London","Female","Heterosexual / straight","1100","[c]","28150","27570"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Outside London","Female","LGBO","75","[c]","27210","27570"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Outside London","Female","Undeclared","110","[c]","27900","27570"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Outside London","Female","Unknown","240","[c]","28680","27570"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Outside London","Male","Heterosexual / straight","695","[c]","28600","27570"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Outside London","Male","LGBO","80","[c]","28490","27570"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Outside London","Male","Undeclared","80","[c]","30620","27570"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Outside London","Male","Unknown","160","[c]","30310","27570"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Unknown","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Unknown","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Unknown","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","London","Female","Heterosexual / straight","95","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","London","Female","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","London","Female","Undeclared","315","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","London","Male","Heterosexual / straight","55","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","London","Male","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","London","Male","Undeclared","265","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Outside London","Female","Heterosexual / straight","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Outside London","Female","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Outside London","Female","Undeclared","145","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Outside London","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Outside London","Male","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Outside London","Male","Undeclared","115","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Unknown","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Unknown","Female","Undeclared","100","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Unknown","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Unknown","Male","Undeclared","60","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Department of Health and Social Care (excl. agencies)","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Disclosure Scotland","Outside London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Disclosure Scotland","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Disclosure Scotland","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Disclosure Scotland","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Disclosure Scotland","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Disclosure Scotland","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Disclosure Scotland","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Disclosure Scotland","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Disclosure Scotland","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
