"Status","Year","Age","Parent_department","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","50-59","Office for Standards in Education, Children's Services and Skills","Human Resources","Outside London","10","10","[c]","[c]"
"In post","2022","50-59","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","London","40","35","60320","51360"
"In post","2022","50-59","Office for Standards in Education, Children's Services and Skills","Inspector of Education and Training","Outside London","340","330","66390","70500"
"In post","2022","50-59","Office for Standards in Education, Children's Services and Skills","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office for Standards in Education, Children's Services and Skills","Legal","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office for Standards in Education, Children's Services and Skills","Legal","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office for Standards in Education, Children's Services and Skills","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office for Standards in Education, Children's Services and Skills","Operational Delivery","Outside London","40","35","29380","21410"
"In post","2022","50-59","Office for Standards in Education, Children's Services and Skills","Other","London","5","5","[c]","[c]"
"In post","2022","50-59","Office for Standards in Education, Children's Services and Skills","Other","Outside London","50","45","27530","25880"
"In post","2022","50-59","Office for Standards in Education, Children's Services and Skills","Policy","London","10","10","53050","42850"
"In post","2022","50-59","Office for Standards in Education, Children's Services and Skills","Policy","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office for Standards in Education, Children's Services and Skills","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office for Standards in Education, Children's Services and Skills","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office for Standards in Education, Children's Services and Skills","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office for Standards in Education, Children's Services and Skills","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office for Standards in Education, Children's Services and Skills","Social Research","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office for Standards in Education, Children's Services and Skills","Social Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office for Standards in Education, Children's Services and Skills","Statistics","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office for Standards in Education, Children's Services and Skills","Statistics","Outside London","20","15","47030","39850"
"In post","2022","50-59","Office of Gas and Electricity Markets","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office of Gas and Electricity Markets","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office of Gas and Electricity Markets","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office of Gas and Electricity Markets","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office of Gas and Electricity Markets","Digital, Data and Technology","London","15","15","61730","59750"
"In post","2022","50-59","Office of Gas and Electricity Markets","Digital, Data and Technology","Outside London","10","10","[c]","[c]"
"In post","2022","50-59","Office of Gas and Electricity Markets","Economics","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office of Gas and Electricity Markets","Economics","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office of Gas and Electricity Markets","Finance","London","5","5","[c]","[c]"
"In post","2022","50-59","Office of Gas and Electricity Markets","Human Resources","London","10","10","[c]","[c]"
"In post","2022","50-59","Office of Gas and Electricity Markets","Human Resources","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Office of Gas and Electricity Markets","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office of Gas and Electricity Markets","Legal","London","10","10","79430","72490"
"In post","2022","50-59","Office of Gas and Electricity Markets","Legal","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office of Gas and Electricity Markets","Operational Delivery","London","5","5","[c]","[c]"
"In post","2022","50-59","Office of Gas and Electricity Markets","Operational Delivery","Outside London","10","10","[c]","[c]"
"In post","2022","50-59","Office of Gas and Electricity Markets","Other","London","45","40","61660","53510"
"In post","2022","50-59","Office of Gas and Electricity Markets","Other","Outside London","25","20","37640","30950"
"In post","2022","50-59","Office of Gas and Electricity Markets","Policy","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office of Gas and Electricity Markets","Policy","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office of Gas and Electricity Markets","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office of Gas and Electricity Markets","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office of Qualifications and Examinations Regulation","Communications","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","Outside London","5","5","[c]","[c]"
"In post","2022","50-59","Office of Qualifications and Examinations Regulation","Economics","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office of Qualifications and Examinations Regulation","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office of Qualifications and Examinations Regulation","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office of Qualifications and Examinations Regulation","Legal","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office of Qualifications and Examinations Regulation","Operational Delivery","Outside London","20","20","44990","38000"
"In post","2022","50-59","Office of Qualifications and Examinations Regulation","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office of Qualifications and Examinations Regulation","Policy","Outside London","10","10","[c]","[c]"
"In post","2022","50-59","Office of Qualifications and Examinations Regulation","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office of Qualifications and Examinations Regulation","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office of Rail and Road","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office of Rail and Road","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office of Rail and Road","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office of Rail and Road","Economics","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office of Rail and Road","Economics","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office of Rail and Road","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office of Rail and Road","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office of Rail and Road","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office of Rail and Road","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office of Rail and Road","Operational Delivery","London","25","25","60110","62620"
"In post","2022","50-59","Office of Rail and Road","Operational Delivery","Outside London","20","20","53800","60020"
"In post","2022","50-59","Office of Rail and Road","Policy","London","10","10","66850","61600"
"In post","2022","50-59","Office of Rail and Road","Policy","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office of Rail and Road","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office of Rail and Road","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office of Rail and Road","Science and Engineering","Outside London","10","10","[c]","[c]"
"In post","2022","50-59","Office of Rail and Road","Statistics","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office of the Secretary of State for Scotland","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office of the Secretary of State for Scotland","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office of the Secretary of State for Scotland","Unknown","Outside London","20","20","58540","62170"
"In post","2022","50-59","Office of the Secretary of State for Wales","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office of the Secretary of State for Wales","Corporate Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office of the Secretary of State for Wales","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Office of the Secretary of State for Wales","Policy","London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Scottish Government","Commercial","Outside London","35","30","35920","26900"
"In post","2022","50-59","Scottish Government","Communications","Outside London","10","10","[c]","[c]"
"In post","2022","50-59","Scottish Government","Digital, Data and Technology","Outside London","70","70","43600","40130"
"In post","2022","50-59","Scottish Government","Finance","Outside London","40","40","41190","39730"
"In post","2022","50-59","Scottish Government","Human Resources","Outside London","45","40","40610","37030"
"In post","2022","50-59","Scottish Government","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Scottish Government","Knowledge and Information Management","Outside London","10","10","39760","32320"
"In post","2022","50-59","Scottish Government","Legal","Outside London","150","135","62100","62170"
"In post","2022","50-59","Scottish Government","Operational Delivery","Outside London","2260","2130","32840","35000"
"In post","2022","50-59","Scottish Government","Other","Outside London","225","215","36180","35000"
"In post","2022","50-59","Scottish Government","Policy","Outside London","15","15","47380","47490"
"In post","2022","50-59","Scottish Government","Project Delivery","Outside London","10","10","[c]","[c]"
"In post","2022","50-59","Scottish Government","Property","Outside London","10","10","38160","36250"
"In post","2022","50-59","Scottish Government","Psychology","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","50-59","Scottish Government","Security","Outside London","[c]","[c]","[c]","[c]"
