"Status","Year","Age","Organisation","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","30-39","HM Courts and Tribunals Service","Outside London","AO","145","[c]","20340","20650"
"Leaver CS","2022","30-39","HM Courts and Tribunals Service","Outside London","EO","20","[c]","23580","23700"
"Leaver CS","2022","30-39","HM Courts and Tribunals Service","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Courts and Tribunals Service","Outside London","HEO","10","[c]","28790","29660"
"Leaver CS","2022","30-39","HM Courts and Tribunals Service","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Courts and Tribunals Service","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Land Registry","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Land Registry","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Land Registry","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Land Registry","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Land Registry","Outside London","AO","15","[c]","22570","22600"
"Leaver CS","2022","30-39","HM Land Registry","Outside London","EO","15","[c]","27920","27130"
"Leaver CS","2022","30-39","HM Land Registry","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Land Registry","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Land Registry","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Prison and Probation Service","London","AA","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Prison and Probation Service","London","AO","80","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Prison and Probation Service","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Prison and Probation Service","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Prison and Probation Service","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Prison and Probation Service","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Prison and Probation Service","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Prison and Probation Service","London","Unknown","75","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Prison and Probation Service","Outside London","AA","185","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Prison and Probation Service","Outside London","AO","895","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Prison and Probation Service","Outside London","EO","80","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Prison and Probation Service","Outside London","HEO","35","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Prison and Probation Service","Outside London","SEO","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Prison and Probation Service","Outside London","Unknown","250","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Prison and Probation Service","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Prison and Probation Service","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Prison and Probation Service","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Prison and Probation Service","Unknown","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs (excl. agencies)","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs (excl. agencies)","London","G7","15","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs (excl. agencies)","London","HEO","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs (excl. agencies)","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs (excl. agencies)","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs (excl. agencies)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs (excl. agencies)","Outside London","AO","365","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs (excl. agencies)","Outside London","EO","95","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs (excl. agencies)","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs (excl. agencies)","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs (excl. agencies)","Outside London","HEO","60","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Revenue and Customs (excl. agencies)","Outside London","SEO","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Treasury (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Treasury (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Treasury (excl. agencies)","London","G6","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Treasury (excl. agencies)","London","G7","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Treasury (excl. agencies)","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Treasury (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","HM Treasury (excl. agencies)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","London","EO","35","[c]","28730","28670"
"Leaver CS","2022","30-39","Home Office","London","G6","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","London","G7","20","[c]","58920","57570"
"Leaver CS","2022","30-39","Home Office","London","HEO","30","[c]","35650","35070"
"Leaver CS","2022","30-39","Home Office","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","London","SEO","25","[c]","42830","41950"
"Leaver CS","2022","30-39","Home Office","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Outside London","AO","75","[c]","21730","21680"
"Leaver CS","2022","30-39","Home Office","Outside London","EO","115","[c]","25300","24890"
"Leaver CS","2022","30-39","Home Office","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Outside London","SEO","10","[c]","38110","37460"
"Leaver CS","2022","30-39","Home Office","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Home Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Institute for Apprenticeships and Technical Education","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Institute for Apprenticeships and Technical Education","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Intellectual Property Office","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Intellectual Property Office","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Intellectual Property Office","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Intellectual Property Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Intellectual Property Office","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Legal Aid Agency","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Legal Aid Agency","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Legal Aid Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Legal Aid Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Maritime and Coastguard Agency","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Maritime and Coastguard Agency","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Maritime and Coastguard Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Maritime and Coastguard Agency","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Maritime and Coastguard Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Medicines and Healthcare Products Regulatory Agency","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Medicines and Healthcare Products Regulatory Agency","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Medicines and Healthcare Products Regulatory Agency","London","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Medicines and Healthcare Products Regulatory Agency","London","HEO","15","[c]","32990","32980"
"Leaver CS","2022","30-39","Medicines and Healthcare Products Regulatory Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Medicines and Healthcare Products Regulatory Agency","London","SEO","10","[c]","40830","40850"
"Leaver CS","2022","30-39","Medicines and Healthcare Products Regulatory Agency","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Medicines and Healthcare Products Regulatory Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Medicines and Healthcare Products Regulatory Agency","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Medicines and Healthcare Products Regulatory Agency","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Medicines and Healthcare Products Regulatory Agency","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Medicines and Healthcare Products Regulatory Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Met Office","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Met Office","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Met Office","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Met Office","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Met Office","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence (excl. agencies)","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence (excl. agencies)","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence (excl. agencies)","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence (excl. agencies)","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence (excl. agencies)","London","HEO","10","[c]","37100","37640"
"Leaver CS","2022","30-39","Ministry of Defence (excl. agencies)","London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence (excl. agencies)","Outside London","AA","55","[c]","20140","19810"
"Leaver CS","2022","30-39","Ministry of Defence (excl. agencies)","Outside London","AO","135","[c]","25720","21780"
"Leaver CS","2022","30-39","Ministry of Defence (excl. agencies)","Outside London","EO","65","[c]","28730","26670"
"Leaver CS","2022","30-39","Ministry of Defence (excl. agencies)","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence (excl. agencies)","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence (excl. agencies)","Outside London","HEO","70","[c]","34730","33300"
"Leaver CS","2022","30-39","Ministry of Defence (excl. agencies)","Outside London","SEO","50","[c]","41260","40580"
"Leaver CS","2022","30-39","Ministry of Defence (excl. agencies)","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence (excl. agencies)","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence (excl. agencies)","Overseas","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence (excl. agencies)","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence (excl. agencies)","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Defence (excl. agencies)","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Justice (excl. agencies)","London","EO","10","[c]","26950","26800"
"Leaver CS","2022","30-39","Ministry of Justice (excl. agencies)","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Justice (excl. agencies)","London","G7","15","[c]","57430","55170"
"Leaver CS","2022","30-39","Ministry of Justice (excl. agencies)","London","HEO","15","[c]","33910","34260"
"Leaver CS","2022","30-39","Ministry of Justice (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Justice (excl. agencies)","London","SEO","15","[c]","42510","41750"
"Leaver CS","2022","30-39","Ministry of Justice (excl. agencies)","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Justice (excl. agencies)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Justice (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Justice (excl. agencies)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Justice (excl. agencies)","Outside London","G7","10","[c]","57250","59000"
"Leaver CS","2022","30-39","Ministry of Justice (excl. agencies)","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Justice (excl. agencies)","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Ministry of Justice (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","National Crime Agency","London","EO","10","[c]","35640","36940"
"Leaver CS","2022","30-39","National Crime Agency","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","National Crime Agency","London","HEO","10","[c]","39730","40170"
"Leaver CS","2022","30-39","National Crime Agency","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","National Crime Agency","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","National Crime Agency","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","National Crime Agency","Outside London","EO","20","[c]","33270","34140"
"Leaver CS","2022","30-39","National Crime Agency","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","National Crime Agency","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","National Infrastructure Commission","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","National Infrastructure Commission","London","G7","[c]","[c]","[c]","[c]"
