"Status","Year","Age","Organisation","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Derby","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Devon CC","Outside London","70","65","23610","21830"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Dorset","Outside London","85","80","28660","26670"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Dudley","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Ealing","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","East Ayrshire and North Ayrshire mainland","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","East Cumbria","Outside London","10","10","21510","20310"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","110","85","30850","22670"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","East Kent","Outside London","20","20","27070","22540"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","East Riding of Yorkshire","Outside London","95","90","27190","26930"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Essex Haven Gateway","Outside London","30","30","26220","25190"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Fermanagh and Omagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Flintshire and Wrexham","Outside London","15","15","33200","22330"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Glasgow City","Outside London","80","75","25740","21830"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Gloucestershire CC","Outside London","45","40","29120","27720"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Greater Manchester North East","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Harrow and Hillingdon","London","25","25","34320","25890"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Herefordshire, County of","Outside London","20","20","25900","22330"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Hertfordshire CC","Outside London","30","30","37430","37640"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Hounslow and Richmond upon Thames","London","30","25","33630","31870"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","60","60","24710","21170"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Isle of Anglesey","Outside London","10","10","30500","26670"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Lancaster and Wyre","Outside London","40","35","35460","26930"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Leeds","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Leicestershire CC and Rutland","Outside London","20","20","24410","21380"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Lincolnshire CC","Outside London","165","155","24650","21380"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Lisburn and Castlereagh","Outside London","45","45","27320","22580"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Liverpool","Outside London","55","45","26430","22330"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Manchester","Outside London","10","10","39000","43470"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Medway","Outside London","30","25","26420","21830"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Mid Lancashire","Outside London","25","25","29590","21830"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Monmouthshire and Newport","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","North and West Norfolk","Outside London","50","45","24950","21380"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","North Hampshire","Outside London","70","70","29140","26670"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","North Yorkshire CC","Outside London","170","160","26150","21380"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Northumberland","Outside London","20","20","25090","22290"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Overseas","Overseas","55","55","42370","36780"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Oxfordshire CC","Outside London","90","85","30620","26670"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Perth and Kinross, and Stirling","Outside London","15","15","22850","21830"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Peterborough","Outside London","40","40","25950","21830"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Plymouth","Outside London","105","95","30470","26670"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Portsmouth","Outside London","190","175","32430","29200"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Powys","Outside London","30","25","23470","20970"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Sefton","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Shropshire","Outside London","95","90","30100","29670"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Somerset CC","Outside London","40","40","22470","21170"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","South Ayrshire","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","South Hampshire","Outside London","95","95","33550","32670"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","South Nottinghamshire","Outside London","35","35","30150","26350"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","South West Wales","Outside London","10","10","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Staffordshire CC","Outside London","60","60","32340","27190"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Suffolk CC","Outside London","105","100","25870","21830"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Telford and Wrekin","Outside London","30","30","30000","26670"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Torbay","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Tower Hamlets","London","10","10","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Tyneside","Outside London","15","15","23300","21380"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Unknown","Unknown","20","20","34970","27370"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Wandsworth","London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Warrington","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Warwickshire CC","Outside London","20","20","27470","20740"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","West Essex","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","West Northamptonshire","Outside London","10","5","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","West Surrey","Outside London","35","35","27410","21170"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","West Sussex (South West)","Outside London","5","5","[c]","[c]"
"In post","2022","60-64","Ministry of Defence (excl. agencies)","Westminster","London","210","200","44310","40240"
