"Status","Year","Function_of_post","Region_london","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Human Resources","Outside London","EO","Heterosexual / straight","85","[c]","26720","27570"
"Leaver Dept.","2022","Human Resources","Outside London","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Outside London","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Outside London","G6/G7","Heterosexual / straight","50","[c]","56750","54540"
"Leaver Dept.","2022","Human Resources","Outside London","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Outside London","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Outside London","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Outside London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Outside London","SEO/HEO","Heterosexual / straight","100","[c]","34800","35310"
"Leaver Dept.","2022","Human Resources","Outside London","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Outside London","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Outside London","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Outside London","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Outside London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Outside London","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Outside London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Internal Audit","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","London","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","London","AA/AO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","London","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","London","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","London","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","London","G6/G7","Heterosexual / straight","45","[c]","60470","59130"
"Leaver Dept.","2022","Legal","London","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","London","G6/G7","Unknown","30","[c]","60020","61180"
"Leaver Dept.","2022","Legal","London","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","London","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Outside London","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Outside London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Outside London","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Outside London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Outside London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Outside London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Outside London","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Outside London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Outside London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Outside London","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Outside London","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Legal","Outside London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","London","AA/AO","Heterosexual / straight","240","[c]","23370","23720"
"Leaver Dept.","2022","No function","London","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","London","AA/AO","Undeclared","30","[c]","22730","23040"
"Leaver Dept.","2022","No function","London","AA/AO","Unknown","85","[c]","22510","22680"
"Leaver Dept.","2022","No function","London","EO","Heterosexual / straight","750","[c]","28600","27920"
"Leaver Dept.","2022","No function","London","EO","LGBO","75","[c]","28700","27680"
"Leaver Dept.","2022","No function","London","EO","Undeclared","110","[c]","27560","27500"
"Leaver Dept.","2022","No function","London","EO","Unknown","160","[c]","28860","28500"
"Leaver Dept.","2022","No function","London","G6/G7","Heterosexual / straight","1075","[c]","57950","54700"
"Leaver Dept.","2022","No function","London","G6/G7","LGBO","125","[c]","57040","54550"
"Leaver Dept.","2022","No function","London","G6/G7","Undeclared","250","[c]","58430","54700"
"Leaver Dept.","2022","No function","London","G6/G7","Unknown","415","[c]","59190","55130"
"Leaver Dept.","2022","No function","London","SCS level","Heterosexual / straight","215","[c]","92920","90000"
"Leaver Dept.","2022","No function","London","SCS level","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","London","SCS level","Undeclared","50","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","London","SCS level","Unknown","85","[c]","106330","98370"
"Leaver Dept.","2022","No function","London","SEO/HEO","Heterosexual / straight","1670","[c]","36650","36000"
"Leaver Dept.","2022","No function","London","SEO/HEO","LGBO","210","[c]","36190","35060"
"Leaver Dept.","2022","No function","London","SEO/HEO","Undeclared","335","[c]","36670","36650"
"Leaver Dept.","2022","No function","London","SEO/HEO","Unknown","740","[c]","34730","33210"
"Leaver Dept.","2022","No function","London","Unknown","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","London","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Outside London","AA/AO","Heterosexual / straight","1160","[c]","20900","21010"
"Leaver Dept.","2022","No function","Outside London","AA/AO","LGBO","100","[c]","20870","20970"
"Leaver Dept.","2022","No function","Outside London","AA/AO","Undeclared","140","[c]","20830","20970"
"Leaver Dept.","2022","No function","Outside London","AA/AO","Unknown","260","[c]","20930","20990"
"Leaver Dept.","2022","No function","Outside London","EO","Heterosexual / straight","1635","[c]","26510","27570"
"Leaver Dept.","2022","No function","Outside London","EO","LGBO","145","[c]","26670","27570"
"Leaver Dept.","2022","No function","Outside London","EO","Undeclared","170","[c]","26420","27570"
"Leaver Dept.","2022","No function","Outside London","EO","Unknown","300","[c]","27070","27570"
"Leaver Dept.","2022","No function","Outside London","G6/G7","Heterosexual / straight","645","[c]","56490","52590"
"Leaver Dept.","2022","No function","Outside London","G6/G7","LGBO","35","[c]","58010","52310"
"Leaver Dept.","2022","No function","Outside London","G6/G7","Undeclared","135","[c]","57110","52310"
"Leaver Dept.","2022","No function","Outside London","G6/G7","Unknown","215","[c]","57470","52810"
"Leaver Dept.","2022","No function","Outside London","SCS level","Heterosexual / straight","150","[c]","104320","104460"
"Leaver Dept.","2022","No function","Outside London","SCS level","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Outside London","SCS level","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Outside London","SCS level","Unknown","40","[c]","117370","116770"
"Leaver Dept.","2022","No function","Outside London","SEO/HEO","Heterosexual / straight","1600","[c]","34660","34290"
"Leaver Dept.","2022","No function","Outside London","SEO/HEO","LGBO","120","[c]","33800","32690"
"Leaver Dept.","2022","No function","Outside London","SEO/HEO","Undeclared","260","[c]","35600","36330"
"Leaver Dept.","2022","No function","Outside London","SEO/HEO","Unknown","390","[c]","35240","34530"
"Leaver Dept.","2022","No function","Outside London","Unknown","Heterosexual / straight","80","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Outside London","Unknown","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Outside London","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Unknown","AA/AO","Heterosexual / straight","40","[c]","21280","21840"
"Leaver Dept.","2022","No function","Unknown","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Unknown","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Unknown","AA/AO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Unknown","EO","Heterosexual / straight","35","[c]","27460","27570"
"Leaver Dept.","2022","No function","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Unknown","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Unknown","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Unknown","G6/G7","Heterosexual / straight","45","[c]","57630","54930"
"Leaver Dept.","2022","No function","Unknown","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Unknown","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Unknown","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Unknown","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Unknown","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Unknown","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Unknown","SEO/HEO","Heterosexual / straight","60","[c]","35480","33730"
"Leaver Dept.","2022","No function","Unknown","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Unknown","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Unknown","SEO/HEO","Unknown","145","[c]","32030","32000"
"Leaver Dept.","2022","No function","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","London","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","London","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","London","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","London","G6/G7","Heterosexual / straight","35","[c]","59810","57440"
"Leaver Dept.","2022","Project Delivery","London","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","London","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","London","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","London","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","London","SEO/HEO","Heterosexual / straight","40","[c]","38620","38600"
"Leaver Dept.","2022","Project Delivery","London","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","London","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Outside London","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Outside London","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Outside London","EO","Heterosexual / straight","75","[c]","23930","24830"
"Leaver Dept.","2022","Project Delivery","Outside London","EO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Outside London","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Outside London","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Outside London","G6/G7","Heterosexual / straight","70","[c]","56070","55930"
"Leaver Dept.","2022","Project Delivery","Outside London","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Outside London","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Outside London","G6/G7","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Outside London","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Outside London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Outside London","SEO/HEO","Heterosexual / straight","220","[c]","34930","34850"
"Leaver Dept.","2022","Project Delivery","Outside London","SEO/HEO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Outside London","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Outside London","SEO/HEO","Unknown","35","[c]","36180","36520"
"Leaver Dept.","2022","Project Delivery","Outside London","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Project Delivery","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
