"Status","Year","Function_of_post","Organisation","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","No function","Food Standards Agency","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","Operational Delivery","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","Policy","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","Science and Engineering","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Food Standards Agency","Veterinarian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Foreign, Commonwealth and Development Office (excl. agencies)","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Foreign, Commonwealth and Development Office (excl. agencies)","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Foreign, Commonwealth and Development Office (excl. agencies)","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Government Internal Audit Agency","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Government Legal Department","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Government Legal Department","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Government Legal Department","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Government Legal Department","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Government Legal Department","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Health and Safety Executive","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Health and Safety Executive","Operational Delivery","AA/AO","25","[c]","21460","22160"
"Leaver CS","2022","No function","Health and Safety Executive","Operational Delivery","EO","20","[c]","27970","28210"
"Leaver CS","2022","No function","Health and Safety Executive","Operational Delivery","G6/G7","15","[c]","63960","60510"
"Leaver CS","2022","No function","Health and Safety Executive","Operational Delivery","SEO/HEO","70","[c]","45860","45100"
"Leaver CS","2022","No function","Health and Safety Executive","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Health and Safety Executive","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Health and Safety Executive","Science and Engineering","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Health and Safety Executive","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Health and Safety Executive","Science and Engineering","SEO/HEO","15","[c]","39420","39390"
"Leaver CS","2022","No function","HM Courts and Tribunals Service","Operational Delivery","AA/AO","1555","[c]","20560","20970"
"Leaver CS","2022","No function","HM Courts and Tribunals Service","Operational Delivery","EO","215","[c]","25200","25120"
"Leaver CS","2022","No function","HM Courts and Tribunals Service","Operational Delivery","G6/G7","55","[c]","58100","57190"
"Leaver CS","2022","No function","HM Courts and Tribunals Service","Operational Delivery","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Courts and Tribunals Service","Operational Delivery","SEO/HEO","215","[c]","36910","36050"
"Leaver CS","2022","No function","HM Land Registry","Operational Delivery","AA/AO","95","[c]","22960","22600"
"Leaver CS","2022","No function","HM Land Registry","Operational Delivery","EO","90","[c]","27480","27130"
"Leaver CS","2022","No function","HM Land Registry","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Land Registry","Operational Delivery","SEO/HEO","70","[c]","35900","33840"
"Leaver CS","2022","No function","HM Land Registry","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Land Registry","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Prison and Probation Service","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Prison and Probation Service","Commercial","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Prison and Probation Service","Intelligence Analysis","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Prison and Probation Service","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Prison and Probation Service","Operational Delivery","AA/AO","4375","[c]","25040","23960"
"Leaver CS","2022","No function","HM Prison and Probation Service","Operational Delivery","EO","330","[c]","30920","31890"
"Leaver CS","2022","No function","HM Prison and Probation Service","Operational Delivery","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Prison and Probation Service","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Prison and Probation Service","Operational Delivery","SEO/HEO","160","[c]","42040","38420"
"Leaver CS","2022","No function","HM Prison and Probation Service","Operational Delivery","Unknown","1450","[c]","29940","28200"
"Leaver CS","2022","No function","HM Prison and Probation Service","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Prison and Probation Service","Psychology","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Prison and Probation Service","Psychology","EO","40","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Prison and Probation Service","Psychology","SEO/HEO","45","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Prison and Probation Service","Unknown","AA/AO","165","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Prison and Probation Service","Unknown","EO","95","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Prison and Probation Service","Unknown","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Prison and Probation Service","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Prison and Probation Service","Unknown","SEO/HEO","115","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Prison and Probation Service","Unknown","Unknown","330","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs (excl. agencies)","Operational Delivery","AA/AO","40","[c]","22000","22080"
"Leaver CS","2022","No function","HM Revenue and Customs (excl. agencies)","Operational Delivery","EO","15","[c]","28070","28920"
"Leaver CS","2022","No function","HM Revenue and Customs (excl. agencies)","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs (excl. agencies)","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs (excl. agencies)","Tax","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs (excl. agencies)","Tax","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs (excl. agencies)","Tax","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Revenue and Customs (excl. agencies)","Tax","SEO/HEO","10","[c]","37730","35980"
"Leaver CS","2022","No function","HM Revenue and Customs (excl. agencies)","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Treasury (excl. agencies)","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Treasury (excl. agencies)","Operational Delivery","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Treasury (excl. agencies)","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Treasury (excl. agencies)","Policy","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Treasury (excl. agencies)","Policy","EO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Treasury (excl. agencies)","Policy","G6/G7","45","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Treasury (excl. agencies)","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","HM Treasury (excl. agencies)","Policy","SEO/HEO","40","[c]","[c]","[c]"
"Leaver CS","2022","No function","Institute for Apprenticeships and Technical Education","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Institute for Apprenticeships and Technical Education","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Institute for Apprenticeships and Technical Education","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Institute for Apprenticeships and Technical Education","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Institute for Apprenticeships and Technical Education","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Intellectual Property Office","Operational Delivery","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Intellectual Property Office","Operational Delivery","EO","10","[c]","24900","24030"
"Leaver CS","2022","No function","Intellectual Property Office","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Intellectual Property Office","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Intellectual Property Office","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Intellectual Property Office","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Intellectual Property Office","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Intellectual Property Office","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Intellectual Property Office","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Legal Aid Agency","Operational Delivery","AA/AO","35","[c]","20220","20370"
"Leaver CS","2022","No function","Legal Aid Agency","Operational Delivery","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Legal Aid Agency","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Legal Aid Agency","Operational Delivery","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Maritime and Coastguard Agency","Medicine","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Maritime and Coastguard Agency","Operational Delivery","AA/AO","50","[c]","23390","21840"
"Leaver CS","2022","No function","Maritime and Coastguard Agency","Operational Delivery","EO","15","[c]","28560","26470"
"Leaver CS","2022","No function","Maritime and Coastguard Agency","Operational Delivery","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Maritime and Coastguard Agency","Operational Delivery","SEO/HEO","30","[c]","42860","40080"
"Leaver CS","2022","No function","Maritime and Coastguard Agency","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Maritime and Coastguard Agency","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Maritime and Coastguard Agency","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Maritime and Coastguard Agency","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Maritime and Coastguard Agency","Policy","SEO/HEO","15","[c]","35760","31620"
"Leaver CS","2022","No function","Medicines and Healthcare Products Regulatory Agency","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Medicines and Healthcare Products Regulatory Agency","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Medicines and Healthcare Products Regulatory Agency","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Medicines and Healthcare Products Regulatory Agency","Medicine","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Medicines and Healthcare Products Regulatory Agency","Medicine","G6/G7","10","[c]","63950","66710"
"Leaver CS","2022","No function","Medicines and Healthcare Products Regulatory Agency","Medicine","SCS level","20","[c]","84520","84210"
"Leaver CS","2022","No function","Medicines and Healthcare Products Regulatory Agency","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Medicines and Healthcare Products Regulatory Agency","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Medicines and Healthcare Products Regulatory Agency","Operational Delivery","EO","15","[c]","28510","28930"
"Leaver CS","2022","No function","Medicines and Healthcare Products Regulatory Agency","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Medicines and Healthcare Products Regulatory Agency","Operational Delivery","SEO/HEO","15","[c]","34920","33090"
"Leaver CS","2022","No function","Medicines and Healthcare Products Regulatory Agency","Other","AA/AO","[c]","[c]","[c]","[c]"
