"Status","Year","Ethnicity","Parent_department","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Mixed","Department for Transport","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Transport","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Transport","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Transport","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Transport","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Work and Pensions","London","Female","50","[c]","30660","31060"
"Leaver CS","2022","Mixed","Department for Work and Pensions","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Work and Pensions","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Work and Pensions","Outside London","Female","95","[c]","24840","27570"
"Leaver CS","2022","Mixed","Department for Work and Pensions","Outside London","Male","70","[c]","26400","27570"
"Leaver CS","2022","Mixed","Department for Work and Pensions","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Work and Pensions","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Work and Pensions","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department for Work and Pensions","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department of Health and Social Care","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department of Health and Social Care","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department of Health and Social Care","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department of Health and Social Care","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department of Health and Social Care","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department of Health and Social Care","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department of Health and Social Care","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department of Health and Social Care","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Department of Health and Social Care","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Estyn","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Estyn","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Estyn","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Food Standards Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Food Standards Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Food Standards Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Food Standards Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Food Standards Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Food Standards Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Foreign, Commonwealth and Development Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Foreign, Commonwealth and Development Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Foreign, Commonwealth and Development Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Foreign, Commonwealth and Development Office","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Foreign, Commonwealth and Development Office","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Foreign, Commonwealth and Development Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Foreign, Commonwealth and Development Office","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Foreign, Commonwealth and Development Office","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Foreign, Commonwealth and Development Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","HM Land Registry","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","HM Land Registry","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","HM Land Registry","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","HM Land Registry","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","HM Land Registry","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","HM Land Registry","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","HM Revenue and Customs","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","HM Revenue and Customs","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","HM Revenue and Customs","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","HM Revenue and Customs","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","HM Revenue and Customs","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","HM Revenue and Customs","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","HM Revenue and Customs","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","HM Revenue and Customs","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","HM Revenue and Customs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","HM Treasury","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","HM Treasury","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","HM Treasury","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","HM Treasury","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","HM Treasury","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","HM Treasury","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Home Office","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Home Office","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Home Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Home Office","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Home Office","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Home Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Home Office","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Home Office","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Home Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Ministry of Defence","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Ministry of Defence","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Ministry of Defence","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Ministry of Defence","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Ministry of Defence","Outside London","Male","35","[c]","32780","31900"
"Leaver CS","2022","Mixed","Ministry of Defence","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Ministry of Defence","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Ministry of Defence","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Ministry of Defence","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Ministry of Defence","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Ministry of Defence","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Ministry of Justice","London","Female","45","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Ministry of Justice","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Ministry of Justice","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Ministry of Justice","Outside London","Female","75","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Ministry of Justice","Outside London","Male","55","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Ministry of Justice","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Ministry of Justice","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Ministry of Justice","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","National Crime Agency","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","National Crime Agency","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","National Crime Agency","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","National Crime Agency","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","National Crime Agency","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","National Crime Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","National Crime Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","National Crime Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","National Crime Agency","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","National Crime Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","National Crime Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northern Ireland Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northern Ireland Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northern Ireland Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northern Ireland Office","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northern Ireland Office","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Northern Ireland Office","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office for Standards in Education, Children's Services and Skills","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office for Standards in Education, Children's Services and Skills","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office for Standards in Education, Children's Services and Skills","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office for Standards in Education, Children's Services and Skills","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office for Standards in Education, Children's Services and Skills","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office for Standards in Education, Children's Services and Skills","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office of Gas and Electricity Markets","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office of Gas and Electricity Markets","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office of Gas and Electricity Markets","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office of Gas and Electricity Markets","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office of Gas and Electricity Markets","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office of Gas and Electricity Markets","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office of Qualifications and Examinations Regulation","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office of Qualifications and Examinations Regulation","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office of Qualifications and Examinations Regulation","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office of Rail and Road","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office of Rail and Road","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office of Rail and Road","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office of Rail and Road","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office of Rail and Road","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office of Rail and Road","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office of the Secretary of State for Scotland","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office of the Secretary of State for Scotland","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office of the Secretary of State for Scotland","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office of the Secretary of State for Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office of the Secretary of State for Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office of the Secretary of State for Scotland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office of the Secretary of State for Wales","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office of the Secretary of State for Wales","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office of the Secretary of State for Wales","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office of the Secretary of State for Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office of the Secretary of State for Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Office of the Secretary of State for Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scottish Government","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scottish Government","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scottish Government","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scottish Government","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scottish Government","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scottish Government","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scottish Government","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scottish Government","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scottish Government","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scottish Government","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mixed","Scottish Government","Unknown","Male","[c]","[c]","[c]","[c]"
