"Status","Year","Organisation","Parent_department","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Education and Skills Funding Agency","Department for Education","North West (England)","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","North West (England)","Manchester","225","215","38230","36500"
"In post","2022","Education and Skills Funding Agency","Department for Education","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","South East (England)","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","South East (England)","Medway","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","South West (England)","Bristol, City of","100","100","38370","36500"
"In post","2022","Education and Skills Funding Agency","Department for Education","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","West Midlands (England)","Coventry","560","545","41540","37100"
"In post","2022","Education and Skills Funding Agency","Department for Education","West Midlands (England)","Dudley","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","West Midlands (England)","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","West Midlands (England)","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Yorkshire and The Humber","Leeds","70","65","41940","37210"
"In post","2022","Education and Skills Funding Agency","Department for Education","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Education and Skills Funding Agency","Department for Education","Yorkshire and The Humber","Sheffield","320","305","38790","36500"
"In post","2022","Education and Skills Funding Agency","Department for Education","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","Scottish Government","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","Scottish Government","Scotland","Aberdeen City and Aberdeenshire","10","10","68490","71480"
"In post","2022","Education Scotland","Scottish Government","Scotland","Angus and Dundee City","30","30","56170","62170"
"In post","2022","Education Scotland","Scottish Government","Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","Scottish Government","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","Scottish Government","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","Scottish Government","Scotland","Glasgow City","195","190","57470","62170"
"In post","2022","Education Scotland","Scottish Government","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","Scottish Government","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","10","10","[c]","[c]"
"In post","2022","Education Scotland","Scottish Government","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","Scottish Government","Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","Scottish Government","Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","Scottish Government","Scotland","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","Scottish Government","Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2022","Education Scotland","Scottish Government","Scotland","West Lothian","65","65","50970","49860"
"In post","2022","Estyn","Estyn","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Estyn","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Estyn","South West (England)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Estyn","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Estyn","Wales","Cardiff and Vale of Glamorgan","70","65","49520","38160"
"In post","2022","Estyn","Estyn","Wales","Central Valleys","5","5","[c]","[c]"
"In post","2022","Estyn","Estyn","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Estyn","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Estyn","Wales","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Estyn","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Estyn","Wales","Monmouthshire and Newport","5","5","[c]","[c]"
"In post","2022","Estyn","Estyn","Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Estyn","Wales","South West Wales","10","5","[c]","[c]"
"In post","2022","Estyn","Estyn","Wales","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Estyn","Estyn","West Midlands (England)","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","FCDO Services","Foreign, Commonwealth and Development Office","London","Westminster","165","160","47610","44260"
"In post","2022","FCDO Services","Foreign, Commonwealth and Development Office","Overseas","Overseas","125","125","39780","40090"
"In post","2022","FCDO Services","Foreign, Commonwealth and Development Office","South East (England)","Milton Keynes","795","755","38710","34390"
"In post","2022","Food Standards Agency","Food Standards Agency","East Midlands (England)","Derby","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","East Midlands (England)","East Derbyshire","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","East Midlands (England)","Leicestershire CC and Rutland","10","10","44680","35350"
"In post","2022","Food Standards Agency","Food Standards Agency","East Midlands (England)","Lincolnshire CC","30","30","32180","28270"
"In post","2022","Food Standards Agency","Food Standards Agency","East Midlands (England)","North Nottinghamshire","10","10","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","East Midlands (England)","South and West Derbyshire","20","15","29770","26750"
"In post","2022","Food Standards Agency","Food Standards Agency","East Midlands (England)","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","East Midlands (England)","West Northamptonshire","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","East of England","Bedford","5","5","[c]","[c]"
"In post","2022","Food Standards Agency","Food Standards Agency","East of England","Breckland and South Norfolk","15","15","30990","27990"
"In post","2022","Food Standards Agency","Food Standards Agency","East of England","Cambridgeshire CC","5","5","[c]","[c]"
