"Status","Year","Organisation","Region_ITL1","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Scottish Government (excl. agencies)","Scotland","West Central Scotland","AA/AO","85","80","23000","23230"
"In post","2022","Scottish Government (excl. agencies)","Scotland","West Central Scotland","EO","170","165","28220","27230"
"In post","2022","Scottish Government (excl. agencies)","Scotland","West Central Scotland","G6/G7","470","455","61760","62170"
"In post","2022","Scottish Government (excl. agencies)","Scotland","West Central Scotland","SCS level","25","25","84180","80290"
"In post","2022","Scottish Government (excl. agencies)","Scotland","West Central Scotland","SEO/HEO","940","915","39420","39660"
"In post","2022","Scottish Housing Regulator","Scotland","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Housing Regulator","Scotland","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Housing Regulator","Scotland","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Housing Regulator","Scotland","West Central Scotland","G6/G7","25","25","63650","62170"
"In post","2022","Scottish Housing Regulator","Scotland","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Housing Regulator","Scotland","West Central Scotland","SEO/HEO","20","20","43230","47490"
"In post","2022","Scottish Prison Service","Scotland","Eastern Scotland","AA/AO","840","800","24650","25420"
"In post","2022","Scottish Prison Service","Scotland","Eastern Scotland","EO","1060","995","34270","35000"
"In post","2022","Scottish Prison Service","Scotland","Eastern Scotland","G6/G7","100","100","62020","56170"
"In post","2022","Scottish Prison Service","Scotland","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","Scotland","Eastern Scotland","SEO/HEO","410","365","41950","40290"
"In post","2022","Scottish Prison Service","Scotland","Highlands and Islands","AA/AO","45","40","25030","26160"
"In post","2022","Scottish Prison Service","Scotland","Highlands and Islands","EO","55","50","34240","35000"
"In post","2022","Scottish Prison Service","Scotland","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","Scotland","Highlands and Islands","SEO/HEO","20","15","40970","40290"
"In post","2022","Scottish Prison Service","Scotland","North Eastern Scotland","AA/AO","125","120","24760","23640"
"In post","2022","Scottish Prison Service","Scotland","North Eastern Scotland","EO","130","125","33640","35000"
"In post","2022","Scottish Prison Service","Scotland","North Eastern Scotland","G6/G7","5","5","[c]","[c]"
"In post","2022","Scottish Prison Service","Scotland","North Eastern Scotland","SEO/HEO","45","40","41460","40290"
"In post","2022","Scottish Prison Service","Scotland","Southern Scotland","AA/AO","70","60","25060","26900"
"In post","2022","Scottish Prison Service","Scotland","Southern Scotland","EO","75","70","34150","35000"
"In post","2022","Scottish Prison Service","Scotland","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Prison Service","Scotland","Southern Scotland","SEO/HEO","20","20","41430","40290"
"In post","2022","Scottish Prison Service","Scotland","West Central Scotland","AA/AO","565","540","24600","23330"
"In post","2022","Scottish Prison Service","Scotland","West Central Scotland","EO","775","740","34400","35000"
"In post","2022","Scottish Prison Service","Scotland","West Central Scotland","G6/G7","20","20","60190","54170"
"In post","2022","Scottish Prison Service","Scotland","West Central Scotland","SEO/HEO","195","160","41460","40290"
"In post","2022","Scottish Public Pensions Agency","Scotland","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Public Pensions Agency","Scotland","Southern Scotland","AA/AO","165","150","25400","25930"
"In post","2022","Scottish Public Pensions Agency","Scotland","Southern Scotland","EO","65","60","29110","30040"
"In post","2022","Scottish Public Pensions Agency","Scotland","Southern Scotland","G6/G7","15","15","59720","57190"
"In post","2022","Scottish Public Pensions Agency","Scotland","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Public Pensions Agency","Scotland","Southern Scotland","SEO/HEO","55","55","36840","36130"
"In post","2022","Serious Fraud Office","London","Inner London - West","AA/AO","15","15","23740","24210"
"In post","2022","Serious Fraud Office","London","Inner London - West","EO","65","65","27850","26980"
"In post","2022","Serious Fraud Office","London","Inner London - West","G6/G7","175","170","62180","61370"
"In post","2022","Serious Fraud Office","London","Inner London - West","SCS level","15","15","102780","89220"
"In post","2022","Serious Fraud Office","London","Inner London - West","SEO/HEO","190","185","38100","40000"
"In post","2022","Social Security Scotland","Scotland","Eastern Scotland","AA/AO","370","355","22030","21050"
"In post","2022","Social Security Scotland","Scotland","Eastern Scotland","EO","330","320","27540","27230"
"In post","2022","Social Security Scotland","Scotland","Eastern Scotland","G6/G7","25","25","61980","62170"
"In post","2022","Social Security Scotland","Scotland","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","Scotland","Eastern Scotland","SEO/HEO","190","185","35790","33070"
"In post","2022","Social Security Scotland","Scotland","Highlands and Islands","EO","25","25","27830","27580"
"In post","2022","Social Security Scotland","Scotland","Highlands and Islands","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Social Security Scotland","Scotland","North Eastern Scotland","EO","10","10","[c]","[c]"
"In post","2022","Social Security Scotland","Scotland","North Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","Scotland","Southern Scotland","EO","50","50","27540","27230"
"In post","2022","Social Security Scotland","Scotland","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","Scotland","Southern Scotland","SEO/HEO","10","10","35800","33840"
"In post","2022","Social Security Scotland","Scotland","West Central Scotland","AA/AO","400","385","21880","21050"
"In post","2022","Social Security Scotland","Scotland","West Central Scotland","EO","435","425","27720","27230"
"In post","2022","Social Security Scotland","Scotland","West Central Scotland","G6/G7","145","145","61940","62170"
"In post","2022","Social Security Scotland","Scotland","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Social Security Scotland","Scotland","West Central Scotland","SEO/HEO","440","430","36580","34600"
"In post","2022","Standards and Testing Agency","East Midlands (England)","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","East Midlands (England)","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","East Midlands (England)","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","London","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","London","Inner London - West","G6/G7","10","10","59430","54400"
"In post","2022","Standards and Testing Agency","London","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","London","Inner London - West","SEO/HEO","20","20","43170","45250"
"In post","2022","Standards and Testing Agency","North East (England)","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","North East (England)","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","North East (England)","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","North West (England)","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","North West (England)","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","North West (England)","Greater Manchester","SEO/HEO","10","10","34530","36500"
"In post","2022","Standards and Testing Agency","West Midlands (England)","West Midlands","EO","5","5","[c]","[c]"
"In post","2022","Standards and Testing Agency","West Midlands (England)","West Midlands","G6/G7","15","15","53890","50400"
"In post","2022","Standards and Testing Agency","West Midlands (England)","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","West Midlands (England)","West Midlands","SEO/HEO","35","30","35380","36500"
"In post","2022","Standards and Testing Agency","Yorkshire and The Humber","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","Yorkshire and The Humber","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","Yorkshire and The Humber","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Standards and Testing Agency","Yorkshire and The Humber","South Yorkshire","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Student Awards Agency for Scotland","Scotland","Eastern Scotland","AA/AO","95","90","22910","23230"
"In post","2022","Student Awards Agency for Scotland","Scotland","Eastern Scotland","EO","60","55","29070","27940"
"In post","2022","Student Awards Agency for Scotland","Scotland","Eastern Scotland","G6/G7","15","15","61730","65280"
"In post","2022","Student Awards Agency for Scotland","Scotland","Eastern Scotland","SEO/HEO","60","60","39880","39890"
"In post","2022","Submarine Delivery Agency","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","15","15","43010","41000"
"In post","2022","Submarine Delivery Agency","East Midlands (England)","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","London","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","North West (England)","Cumbria","Unknown","165","160","42950","40340"
"In post","2022","Submarine Delivery Agency","Overseas","Overseas","Unknown","20","20","38480","33080"
"In post","2022","Submarine Delivery Agency","Scotland","Eastern Scotland","Unknown","25","25","45380","44820"
"In post","2022","Submarine Delivery Agency","Scotland","Highlands and Islands","Unknown","5","5","[c]","[c]"
"In post","2022","Submarine Delivery Agency","Scotland","West Central Scotland","Unknown","65","65","39810","40220"
"In post","2022","Submarine Delivery Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","South East (England)","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Submarine Delivery Agency","South West (England)","Devon","Unknown","140","140","34910","34000"
"In post","2022","Submarine Delivery Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","1510","1470","41430","39860"
"In post","2022","Teaching Regulation Agency","East Midlands (England)","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","East Midlands (England)","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","East Midlands (England)","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","West Midlands (England)","West Midlands","AA/AO","15","15","21250","21250"
"In post","2022","Teaching Regulation Agency","West Midlands (England)","West Midlands","EO","25","25","25270","25000"
"In post","2022","Teaching Regulation Agency","West Midlands (England)","West Midlands","G6/G7","5","5","[c]","[c]"
"In post","2022","Teaching Regulation Agency","West Midlands (England)","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Teaching Regulation Agency","West Midlands (England)","West Midlands","SEO/HEO","30","30","32530","30140"
"In post","2022","The Insolvency Service","East Midlands (England)","Derbyshire and Nottinghamshire","AA/AO","20","15","20810","21130"
"In post","2022","The Insolvency Service","East Midlands (England)","Derbyshire and Nottinghamshire","EO","10","10","26100","26290"
"In post","2022","The Insolvency Service","East Midlands (England)","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","East Midlands (England)","Derbyshire and Nottinghamshire","SEO/HEO","35","30","35510","35070"
"In post","2022","The Insolvency Service","East of England","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","East of England","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","East of England","Bedfordshire and Hertfordshire","SEO/HEO","25","20","40690","38510"
"In post","2022","The Insolvency Service","East of England","East Anglia","AA/AO","35","35","21020","21130"
"In post","2022","The Insolvency Service","East of England","East Anglia","EO","10","10","[c]","[c]"
"In post","2022","The Insolvency Service","East of England","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","East of England","East Anglia","SEO/HEO","25","25","36130","34050"
"In post","2022","The Insolvency Service","East of England","Essex","AA/AO","5","5","[c]","[c]"
"In post","2022","The Insolvency Service","East of England","Essex","EO","[c]","[c]","[c]","[c]"
"In post","2022","The Insolvency Service","East of England","Essex","SEO/HEO","20","15","37470","36390"
"In post","2022","The Insolvency Service","London","Inner London - East","AA/AO","40","40","24630","25060"
