"Status","Year","Age","Function_of_post","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Outside London","15","15","28570","26820"
"In post","2022","20-29","Counter Fraud","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Derbyshire and Nottinghamshire","Outside London","95","90","29900","26820"
"In post","2022","20-29","Counter Fraud","Devon","Outside London","15","15","28100","27570"
"In post","2022","20-29","Counter Fraud","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","East Anglia","Outside London","55","55","24820","26590"
"In post","2022","20-29","Counter Fraud","East Wales","Outside London","80","80","27780","26590"
"In post","2022","20-29","Counter Fraud","East Yorkshire and Northern Lincolnshire","Outside London","15","15","26360","27570"
"In post","2022","20-29","Counter Fraud","Eastern Scotland","Outside London","45","40","30030","27570"
"In post","2022","20-29","Counter Fraud","Essex","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","75","70","31180","26820"
"In post","2022","20-29","Counter Fraud","Greater Manchester","Outside London","200","200","28960","26820"
"In post","2022","20-29","Counter Fraud","Hampshire and Isle of Wight","Outside London","25","25","25230","26820"
"In post","2022","20-29","Counter Fraud","Inner London - East","London","195","190","34420","31020"
"In post","2022","20-29","Counter Fraud","Inner London - West","London","80","80","34800","33100"
"In post","2022","20-29","Counter Fraud","Kent","Outside London","50","50","26200","26590"
"In post","2022","20-29","Counter Fraud","Lancashire","Outside London","25","25","27130","27570"
"In post","2022","20-29","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Merseyside","Outside London","105","105","28010","26820"
"In post","2022","20-29","Counter Fraud","North Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Northern Ireland","Outside London","45","45","26010","26590"
"In post","2022","20-29","Counter Fraud","Northumberland, and Tyne and Wear","Outside London","150","145","29300","27570"
"In post","2022","20-29","Counter Fraud","Outer London - East and North East","London","85","85","26930","25110"
"In post","2022","20-29","Counter Fraud","Outer London - South","London","120","120","34640","31020"
"In post","2022","20-29","Counter Fraud","Outer London - West and North West","London","5","5","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Shropshire and Staffordshire","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Counter Fraud","South Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Southern Scotland","Outside London","30","30","24130","21260"
"In post","2022","20-29","Counter Fraud","Surrey, East and West Sussex","Outside London","15","15","29580","27570"
"In post","2022","20-29","Counter Fraud","Tees Valley and Durham","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Counter Fraud","Unknown","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","Counter Fraud","West Central Scotland","Outside London","120","120","26550","26590"
"In post","2022","20-29","Counter Fraud","West Midlands","Outside London","125","125","29100","27570"
"In post","2022","20-29","Counter Fraud","West Wales and The Valleys","Outside London","65","65","24120","21260"
"In post","2022","20-29","Counter Fraud","West Yorkshire","Outside London","145","145","29470","26820"
"In post","2022","20-29","Debt","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Debt","Derbyshire and Nottinghamshire","Outside London","65","60","21590","21250"
"In post","2022","20-29","Debt","Dorset and Somerset","Outside London","15","15","21260","21260"
"In post","2022","20-29","Debt","East Wales","Outside London","140","135","23490","21250"
"In post","2022","20-29","Debt","Eastern Scotland","Outside London","130","125","21910","21250"
"In post","2022","20-29","Debt","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Debt","Greater Manchester","Outside London","30","30","21710","21260"
"In post","2022","20-29","Debt","Herefordshire, Worcestershire and Warwickshire","Outside London","20","20","21550","21260"
"In post","2022","20-29","Debt","Highlands and Islands","Outside London","15","15","22370","21260"
"In post","2022","20-29","Debt","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Debt","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Debt","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Debt","Leicestershire, Rutland and Northamptonshire","Outside London","40","35","21430","21260"
"In post","2022","20-29","Debt","Merseyside","Outside London","105","100","21790","21250"
"In post","2022","20-29","Debt","Northumberland, and Tyne and Wear","Outside London","195","195","21800","21250"
"In post","2022","20-29","Debt","Outer London - South","London","35","30","25860","25330"
"In post","2022","20-29","Debt","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Debt","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Debt","South Yorkshire","Outside London","30","25","21710","21260"
"In post","2022","20-29","Debt","Southern Scotland","Outside London","65","65","21920","21250"
"In post","2022","20-29","Debt","West Central Scotland","Outside London","55","55","23160","21250"
"In post","2022","20-29","Debt","West Midlands","Outside London","170","165","21800","21250"
"In post","2022","20-29","Debt","West Wales and The Valleys","Outside London","10","10","21260","21260"
"In post","2022","20-29","Debt","West Yorkshire","Outside London","155","150","21910","21250"
"In post","2022","20-29","Digital, Data & Technology","Bedfordshire and Hertfordshire","Outside London","20","20","30870","29670"
"In post","2022","20-29","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Outside London","45","45","31900","30770"
"In post","2022","20-29","Digital, Data & Technology","Cheshire","Outside London","35","35","30880","28840"
"In post","2022","20-29","Digital, Data & Technology","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Digital, Data & Technology","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Digital, Data & Technology","Derbyshire and Nottinghamshire","Outside London","45","45","33360","33080"
"In post","2022","20-29","Digital, Data & Technology","Devon","Outside London","255","250","27730","27130"
"In post","2022","20-29","Digital, Data & Technology","Dorset and Somerset","Outside London","30","30","31990","33000"
"In post","2022","20-29","Digital, Data & Technology","East Anglia","Outside London","45","45","27570","26210"
"In post","2022","20-29","Digital, Data & Technology","East Wales","Outside London","165","165","31370","30210"
"In post","2022","20-29","Digital, Data & Technology","East Yorkshire and Northern Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Digital, Data & Technology","Eastern Scotland","Outside London","45","45","31120","30450"
"In post","2022","20-29","Digital, Data & Technology","Essex","Outside London","25","25","32870","33080"
"In post","2022","20-29","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","265","265","30250","28590"
"In post","2022","20-29","Digital, Data & Technology","Greater Manchester","Outside London","220","220","35570","33370"
"In post","2022","20-29","Digital, Data & Technology","Hampshire and Isle of Wight","Outside London","100","100","29030","26670"
"In post","2022","20-29","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","Outside London","15","15","26650","21170"
"In post","2022","20-29","Digital, Data & Technology","Highlands and Islands","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Digital, Data & Technology","Inner London - East","London","305","305","41020","37610"
"In post","2022","20-29","Digital, Data & Technology","Inner London - West","London","420","415","38820","35290"
"In post","2022","20-29","Digital, Data & Technology","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Digital, Data & Technology","Lancashire","Outside London","50","50","32520","31990"
"In post","2022","20-29","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","Outside London","5","5","[c]","[c]"
"In post","2022","20-29","Digital, Data & Technology","Lincolnshire","Outside London","15","15","26610","28030"
"In post","2022","20-29","Digital, Data & Technology","Merseyside","Outside London","85","85","30840","31710"
"In post","2022","20-29","Digital, Data & Technology","North Eastern Scotland","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Digital, Data & Technology","North Yorkshire","Outside London","20","20","31290","26670"
"In post","2022","20-29","Digital, Data & Technology","Northern Ireland","Outside London","20","20","32870","33080"
"In post","2022","20-29","Digital, Data & Technology","Northumberland, and Tyne and Wear","Outside London","275","275","34930","33080"
"In post","2022","20-29","Digital, Data & Technology","Outer London - South","London","30","30","37150","37930"
"In post","2022","20-29","Digital, Data & Technology","Outer London - West and North West","London","35","35","31100","30930"
"In post","2022","20-29","Digital, Data & Technology","Overseas","Overseas","20","20","30940","30930"
"In post","2022","20-29","Digital, Data & Technology","Shropshire and Staffordshire","Outside London","65","65","32420","33080"
"In post","2022","20-29","Digital, Data & Technology","South Yorkshire","Outside London","50","50","34230","29360"
"In post","2022","20-29","Digital, Data & Technology","Southern Scotland","Outside London","35","35","32150","33930"
"In post","2022","20-29","Digital, Data & Technology","Surrey, East and West Sussex","Outside London","50","50","32510","30730"
"In post","2022","20-29","Digital, Data & Technology","Tees Valley and Durham","Outside London","10","10","36100","35170"
"In post","2022","20-29","Digital, Data & Technology","Unknown","Unknown","15","15","35790","32400"
"In post","2022","20-29","Digital, Data & Technology","West Central Scotland","Outside London","35","35","35350","33080"
"In post","2022","20-29","Digital, Data & Technology","West Midlands","Outside London","110","110","34050","33370"
"In post","2022","20-29","Digital, Data & Technology","West Wales and The Valleys","Outside London","120","120","30610","26800"
"In post","2022","20-29","Digital, Data & Technology","West Yorkshire","Outside London","115","115","33680","33080"
"In post","2022","20-29","Finance","Bedfordshire and Hertfordshire","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Finance","Berkshire, Buckinghamshire and Oxfordshire","Outside London","40","40","29020","28350"
"In post","2022","20-29","Finance","Cheshire","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Finance","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Derbyshire and Nottinghamshire","Outside London","35","35","29990","27570"
"In post","2022","20-29","Finance","Devon","Outside London","10","10","34680","33300"
"In post","2022","20-29","Finance","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","East Anglia","Outside London","10","10","28950","25900"
"In post","2022","20-29","Finance","East Wales","Outside London","20","20","28820","24190"
"In post","2022","20-29","Finance","Eastern Scotland","Outside London","25","25","30070","28710"
"In post","2022","20-29","Finance","Essex","Outside London","10","10","[c]","[c]"
"In post","2022","20-29","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","215","215","27670","26350"
"In post","2022","20-29","Finance","Greater Manchester","Outside London","100","100","32590","29360"
"In post","2022","20-29","Finance","Hampshire and Isle of Wight","Outside London","50","50","31370","28760"
"In post","2022","20-29","Finance","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Inner London - East","London","60","60","40210","37930"
"In post","2022","20-29","Finance","Inner London - West","London","440","440","40490","39600"
"In post","2022","20-29","Finance","Lancashire","Outside London","30","30","31430","29780"
"In post","2022","20-29","Finance","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Merseyside","Outside London","25","25","27140","26880"
"In post","2022","20-29","Finance","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","North Yorkshire","Outside London","10","10","29220","27970"
