"Status","Year","Organisation","Parent_department","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","UK Hydrographic Office","Ministry of Defence","Somerset CC","Outside London","65","[c]","36510","34000"
"Leaver CS","2022","UK Space Agency","Department for Business, Energy and Industrial Strategy","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Space Agency","Department for Business, Energy and Industrial Strategy","Swindon","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2022","UK Space Agency","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","UK Space Agency","Department for Business, Energy and Industrial Strategy","Westminster","London","35","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","UK Statistics Authority","Monmouthshire and Newport","Outside London","215","[c]","30850","29540"
"Leaver CS","2022","UK Statistics Authority","UK Statistics Authority","South Hampshire","Outside London","315","[c]","25240","20350"
"Leaver CS","2022","UK Statistics Authority","UK Statistics Authority","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","UK Statistics Authority","Westminster","London","50","[c]","36060","33210"
"Leaver CS","2022","UK Supreme Court","UK Supreme Court","Westminster","London","20","[c]","35040","37230"
"Leaver CS","2022","Valuation Office Agency","HM Revenue and Customs","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","HM Revenue and Customs","Birmingham","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","HM Revenue and Customs","Brent","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","HM Revenue and Customs","Bristol, City of","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","HM Revenue and Customs","Calderdale and Kirklees","Outside London","55","[c]","23580","22040"
"Leaver CS","2022","Valuation Office Agency","HM Revenue and Customs","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","HM Revenue and Customs","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","HM Revenue and Customs","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","HM Revenue and Customs","Croydon","London","10","[c]","38410","30870"
"Leaver CS","2022","Valuation Office Agency","HM Revenue and Customs","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","HM Revenue and Customs","Dudley","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","HM Revenue and Customs","Durham","Outside London","40","[c]","21760","21750"
"Leaver CS","2022","Valuation Office Agency","HM Revenue and Customs","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","HM Revenue and Customs","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","HM Revenue and Customs","Essex Haven Gateway","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","HM Revenue and Customs","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","HM Revenue and Customs","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","HM Revenue and Customs","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","HM Revenue and Customs","Leeds","Outside London","20","[c]","24280","22030"
"Leaver CS","2022","Valuation Office Agency","HM Revenue and Customs","Manchester","Outside London","10","[c]","33860","26030"
"Leaver CS","2022","Valuation Office Agency","HM Revenue and Customs","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","HM Revenue and Customs","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","HM Revenue and Customs","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","HM Revenue and Customs","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","HM Revenue and Customs","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","HM Revenue and Customs","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","HM Revenue and Customs","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","HM Revenue and Customs","Nottingham","Outside London","10","[c]","29950","26030"
"Leaver CS","2022","Valuation Office Agency","HM Revenue and Customs","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","HM Revenue and Customs","Plymouth","Outside London","20","[c]","21540","22010"
"Leaver CS","2022","Valuation Office Agency","HM Revenue and Customs","Sefton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","HM Revenue and Customs","Sheffield","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","HM Revenue and Customs","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","HM Revenue and Customs","Southampton","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","HM Revenue and Customs","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","HM Revenue and Customs","Swansea","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","HM Revenue and Customs","Tower Hamlets","London","15","[c]","43210","45550"
"Leaver CS","2022","Valuation Office Agency","HM Revenue and Customs","Tyneside","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","HM Revenue and Customs","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Valuation Office Agency","HM Revenue and Customs","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Department for Transport","Bristol, City of","Outside London","10","[c]","35710","31820"
"Leaver CS","2022","Vehicle Certification Agency","Department for Transport","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Vehicle Certification Agency","Department for Transport","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinary Medicines Directorate","Department for Environment, Food and Rural Affairs","West Surrey","Outside London","15","[c]","47300","41220"
"Leaver CS","2022","Water Services Regulation Authority","Water Services Regulation Authority","Birmingham","Outside London","45","[c]","51570","44000"
"Leaver CS","2022","Water Services Regulation Authority","Water Services Regulation Authority","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Welsh Government","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Welsh Government","Cardiff and Vale of Glamorgan","Outside London","130","[c]","45660","37410"
"Leaver CS","2022","Welsh Government (excl. agencies)","Welsh Government","Central Valleys","Outside London","30","[c]","38720","37410"
"Leaver CS","2022","Welsh Government (excl. agencies)","Welsh Government","Conwy and Denbighshire","Outside London","20","[c]","40990","37790"
"Leaver CS","2022","Welsh Government (excl. agencies)","Welsh Government","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Welsh Government","Gwent Valleys","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Welsh Government","Gwynedd","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Welsh Government","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Welsh Government","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Welsh Government","Powys","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government (excl. agencies)","Welsh Government","South West Wales","Outside London","20","[c]","40380","37410"
"Leaver CS","2022","Welsh Government (excl. agencies)","Welsh Government","Swansea","Outside London","15","[c]","45610","47000"
"Leaver CS","2022","Welsh Government (excl. agencies)","Welsh Government","Westminster","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Revenue Authority","Welsh Government","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Revenue Authority","Welsh Government","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wilton Park","Foreign, Commonwealth and Development Office","West Sussex (North East)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Glasgow City","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Leeds","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Manchester","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Tyneside","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Westminster","London","10","[c]","39690","34270"
"Leaver Dept.","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Devon CC","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","East Kent","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
