"Status","Year","Disability","Parent_department","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Department for International Trade","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","Economics","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","Human Resources","London","15","15","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","International Trade","London","85","85","46580","39440"
"In post","2022","Declared disabled","Department for International Trade","International Trade","Outside London","15","15","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","International Trade","Overseas","15","15","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","Operational Delivery","London","20","20","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","Other","London","15","10","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","Other","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","Other","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","Planning","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","Policy","London","20","20","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","Policy","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","Policy","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","Property","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","Property","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","Security","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","Social Research","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","Social Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","Statistics","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for International Trade","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Commercial","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Commercial","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Communications","London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Digital, Data and Technology","Outside London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Economics","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Finance","London","10","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Finance","Outside London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Human Resources","London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","Outside London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Operational Delivery","London","20","20","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Operational Delivery","Outside London","70","65","30720","29560"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Other","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Planning","London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Planning","Outside London","5","5","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Planning Inspectors","Outside London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Policy","London","145","140","44900","39600"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Policy","Outside London","65","65","38550","36340"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Project Delivery","London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Project Delivery","Outside London","15","15","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Security","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Social Research","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Social Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Statistics","London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Levelling Up, Housing and Communities","Statistics","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport","Commercial","London","10","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport","Commercial","Outside London","25","25","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport","Communications","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport","Communications","Outside London","15","10","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport","Corporate Finance","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport","Counter Fraud","London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Department for Transport","Digital, Data and Technology","London","5","5","[c]","[c]"
