"Status","Year","Organisation","Region_ITL2","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Ministry of Justice (excl. agencies)","West Central Scotland","Glasgow City","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","West Central Scotland","Glasgow City","Unknown","10","10","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","West Midlands","Birmingham","Heterosexual / straight","125","120","41970","37190"
"In post","2022","Ministry of Justice (excl. agencies)","West Midlands","Birmingham","LGBO","10","10","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","West Midlands","Birmingham","Undeclared","10","10","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","West Midlands","Birmingham","Unknown","25","25","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","West Midlands","Coventry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","West Midlands","Coventry","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","West Midlands","Coventry","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","West Midlands","Dudley","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","West Midlands","Dudley","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","West Midlands","Walsall","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","West Midlands","Walsall","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","West Midlands","Walsall","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","West Midlands","Walsall","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","West Wales and The Valleys","Bridgend and Neath Port Talbot","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","West Wales and The Valleys","Bridgend and Neath Port Talbot","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","West Wales and The Valleys","Central Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","West Wales and The Valleys","Central Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","West Wales and The Valleys","Gwent Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","West Wales and The Valleys","Gwent Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","West Wales and The Valleys","Gwynedd","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","West Wales and The Valleys","Gwynedd","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","West Wales and The Valleys","South West Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","West Wales and The Valleys","South West Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","West Wales and The Valleys","South West Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","West Wales and The Valleys","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","West Wales and The Valleys","Swansea","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","West Wales and The Valleys","Swansea","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","West Wales and The Valleys","Swansea","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","West Wales and The Valleys","Swansea","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","West Yorkshire","Bradford","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","West Yorkshire","Bradford","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","West Yorkshire","Bradford","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","West Yorkshire","Calderdale and Kirklees","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","West Yorkshire","Calderdale and Kirklees","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","West Yorkshire","Calderdale and Kirklees","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","West Yorkshire","Leeds","Heterosexual / straight","265","260","37630","36050"
"In post","2022","Ministry of Justice (excl. agencies)","West Yorkshire","Leeds","LGBO","35","35","36140","36050"
"In post","2022","Ministry of Justice (excl. agencies)","West Yorkshire","Leeds","Undeclared","30","30","40930","36050"
"In post","2022","Ministry of Justice (excl. agencies)","West Yorkshire","Leeds","Unknown","40","40","34750","35330"
"In post","2022","Ministry of Justice (excl. agencies)","West Yorkshire","Wakefield","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","West Yorkshire","Wakefield","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","West Yorkshire","Wakefield","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","West Yorkshire","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Bedfordshire and Hertfordshire","Bedford","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","National Crime Agency","Bedfordshire and Hertfordshire","Bedford","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Bedfordshire and Hertfordshire","Bedford","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Bedfordshire and Hertfordshire","Bedford","Unknown","10","5","[c]","[c]"
"In post","2022","National Crime Agency","Bedfordshire and Hertfordshire","Hertfordshire CC","Heterosexual / straight","65","60","40050","37860"
"In post","2022","National Crime Agency","Bedfordshire and Hertfordshire","Hertfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Bedfordshire and Hertfordshire","Hertfordshire CC","Undeclared","5","5","[c]","[c]"
"In post","2022","National Crime Agency","Bedfordshire and Hertfordshire","Hertfordshire CC","Unknown","10","10","[c]","[c]"
"In post","2022","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Heterosexual / straight","75","75","40680","39840"
"In post","2022","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Undeclared","5","5","[c]","[c]"
"In post","2022","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Unknown","30","30","41400","39820"
"In post","2022","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Cheshire","Cheshire West and Chester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Cheshire","Cheshire West and Chester","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Cheshire","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Cheshire","Warrington","Heterosexual / straight","975","955","36980","36410"
"In post","2022","National Crime Agency","Cheshire","Warrington","LGBO","55","55","36220","34140"
"In post","2022","National Crime Agency","Cheshire","Warrington","Undeclared","80","80","36320","35930"
"In post","2022","National Crime Agency","Cheshire","Warrington","Unknown","105","100","39050","36740"
"In post","2022","National Crime Agency","Cumbria","East Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Cumbria","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Cumbria","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Derbyshire and Nottinghamshire","Derby","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Derbyshire and Nottinghamshire","Derby","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Derbyshire and Nottinghamshire","Derby","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Derbyshire and Nottinghamshire","Nottingham","Heterosexual / straight","40","40","38340","36410"
"In post","2022","National Crime Agency","Derbyshire and Nottinghamshire","Nottingham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Derbyshire and Nottinghamshire","Nottingham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Derbyshire and Nottinghamshire","Nottingham","Unknown","5","5","[c]","[c]"
"In post","2022","National Crime Agency","Derbyshire and Nottinghamshire","South Nottinghamshire","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","National Crime Agency","Derbyshire and Nottinghamshire","South Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Derbyshire and Nottinghamshire","South Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Derbyshire and Nottinghamshire","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Devon","Devon CC","Heterosexual / straight","50","50","38950","36630"
"In post","2022","National Crime Agency","Devon","Devon CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Devon","Devon CC","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Devon","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Dorset and Somerset","Dorset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Dorset and Somerset","Dorset","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","East Anglia","Norwich and East Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","East Anglia","Norwich and East Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","East Anglia","Suffolk CC","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","National Crime Agency","East Anglia","Suffolk CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","East Anglia","Suffolk CC","Unknown","5","5","[c]","[c]"
"In post","2022","National Crime Agency","East Wales","Cardiff and Vale of Glamorgan","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","East Wales","Cardiff and Vale of Glamorgan","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","East Wales","Monmouthshire and Newport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","East Wales","Monmouthshire and Newport","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Eastern Scotland","Clackmannanshire and Fife","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Eastern Scotland","Clackmannanshire and Fife","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Essex","Heart of Essex","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","National Crime Agency","Essex","Heart of Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Essex","Heart of Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Essex","Heart of Essex","Unknown","5","5","[c]","[c]"
"In post","2022","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","300","285","37480","36410"
"In post","2022","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","25","25","[c]","[c]"
"In post","2022","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","25","25","[c]","[c]"
"In post","2022","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","55","55","35890","34140"
"In post","2022","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Greater Manchester","Greater Manchester South East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Greater Manchester","Greater Manchester South East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Greater Manchester","Greater Manchester South East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Greater Manchester","Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Greater Manchester","Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Hampshire and Isle of Wight","Central Hampshire","Heterosexual / straight","55","55","38160","36410"
"In post","2022","National Crime Agency","Hampshire and Isle of Wight","Central Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","National Crime Agency","Hampshire and Isle of Wight","Central Hampshire","Undeclared","5","5","[c]","[c]"
"In post","2022","National Crime Agency","Hampshire and Isle of Wight","Central Hampshire","Unknown","10","10","[c]","[c]"
"In post","2022","National Crime Agency","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Heterosexual / straight","[c]","[c]","[c]","[c]"
