"Status","Year","Disability","Region_ITL1","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","South East (England)","Kent Thames Gateway","Outside London","1015","960","30810","30700"
"In post","2022","Declared non-disabled","South East (England)","Medway","Outside London","940","895","30990","29290"
"In post","2022","Declared non-disabled","South East (England)","Mid Kent","Outside London","645","605","30950","29290"
"In post","2022","Declared non-disabled","South East (England)","Milton Keynes","Outside London","1670","1590","33680","29260"
"In post","2022","Declared non-disabled","South East (England)","North Hampshire","Outside London","720","680","33990","27570"
"In post","2022","Declared non-disabled","South East (England)","Oxfordshire CC","Outside London","1695","1595","32220","29260"
"In post","2022","Declared non-disabled","South East (England)","Portsmouth","Outside London","2505","2345","32320","28420"
"In post","2022","Declared non-disabled","South East (England)","South Hampshire","Outside London","2315","2035","31780","27570"
"In post","2022","Declared non-disabled","South East (England)","Southampton","Outside London","940","875","34320","28000"
"In post","2022","Declared non-disabled","South East (England)","West Kent","Outside London","255","235","38430","38070"
"In post","2022","Declared non-disabled","South East (England)","West Surrey","Outside London","1625","1530","33610","30210"
"In post","2022","Declared non-disabled","South East (England)","West Sussex (North East)","Outside London","900","800","30790","27570"
"In post","2022","Declared non-disabled","South East (England)","West Sussex (South West)","Outside London","885","810","32050","27570"
"In post","2022","Declared non-disabled","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","9765","9365","38300","35020"
"In post","2022","Declared non-disabled","South West (England)","Bournemouth, Christchurch and Poole","Outside London","550","500","28580","27570"
"In post","2022","Declared non-disabled","South West (England)","Bristol, City of","Outside London","4470","4175","35670","32010"
"In post","2022","Declared non-disabled","South West (England)","Cornwall and Isles of Scilly","Outside London","1250","1150","27850","26840"
"In post","2022","Declared non-disabled","South West (England)","Devon CC","Outside London","4385","4030","33670","30230"
"In post","2022","Declared non-disabled","South West (England)","Dorset","Outside London","1465","1375","29740","27260"
"In post","2022","Declared non-disabled","South West (England)","Gloucestershire CC","Outside London","1000","895","30830","27570"
"In post","2022","Declared non-disabled","South West (England)","Plymouth","Outside London","2120","1965","32560","27570"
"In post","2022","Declared non-disabled","South West (England)","Somerset CC","Outside London","1665","1550","31850","27570"
"In post","2022","Declared non-disabled","South West (England)","Swindon","Outside London","315","295","32400","27570"
"In post","2022","Declared non-disabled","South West (England)","Torbay","Outside London","255","215","27080","26120"
"In post","2022","Declared non-disabled","South West (England)","Wiltshire","Outside London","6065","5835","37060","33720"
"In post","2022","Declared non-disabled","Unknown","Unknown","Unknown","850","805","33320","29390"
"In post","2022","Declared non-disabled","Wales","Bridgend and Neath Port Talbot","Outside London","550","485","27320","27570"
"In post","2022","Declared non-disabled","Wales","Cardiff and Vale of Glamorgan","Outside London","8220","7765","35960","31650"
"In post","2022","Declared non-disabled","Wales","Central Valleys","Outside London","2040","1890","32440","27570"
"In post","2022","Declared non-disabled","Wales","Conwy and Denbighshire","Outside London","570","535","36380","31990"
"In post","2022","Declared non-disabled","Wales","Flintshire and Wrexham","Outside London","1580","1495","28630","26830"
"In post","2022","Declared non-disabled","Wales","Gwent Valleys","Outside London","765","705","30510","27570"
"In post","2022","Declared non-disabled","Wales","Gwynedd","Outside London","610","565","26560","24090"
"In post","2022","Declared non-disabled","Wales","Isle of Anglesey","Outside London","180","170","29640","27570"
"In post","2022","Declared non-disabled","Wales","Monmouthshire and Newport","Outside London","3730","3465","35890","30810"
"In post","2022","Declared non-disabled","Wales","Powys","Outside London","455","425","31090","27570"
"In post","2022","Declared non-disabled","Wales","South West Wales","Outside London","1215","1125","31730","27570"
"In post","2022","Declared non-disabled","Wales","Swansea","Outside London","6395","5755","28380","24720"
"In post","2022","Declared non-disabled","West Midlands (England)","Birmingham","Outside London","8215","7680","31980","27570"
"In post","2022","Declared non-disabled","West Midlands (England)","Coventry","Outside London","1700","1610","37860","33840"
"In post","2022","Declared non-disabled","West Midlands (England)","Dudley","Outside London","825","705","25770","26120"
"In post","2022","Declared non-disabled","West Midlands (England)","Herefordshire, County of","Outside London","315","305","28800","26720"
"In post","2022","Declared non-disabled","West Midlands (England)","Sandwell","Outside London","350","320","27800","27570"
"In post","2022","Declared non-disabled","West Midlands (England)","Shropshire","Outside London","880","840","30000","27570"
"In post","2022","Declared non-disabled","West Midlands (England)","Solihull","Outside London","750","690","28860","27370"
"In post","2022","Declared non-disabled","West Midlands (England)","Staffordshire CC","Outside London","2980","2810","30950","27570"
"In post","2022","Declared non-disabled","West Midlands (England)","Stoke-on-Trent","Outside London","885","795","27170","25120"
"In post","2022","Declared non-disabled","West Midlands (England)","Telford and Wrekin","Outside London","1300","1210","35150","32470"
"In post","2022","Declared non-disabled","West Midlands (England)","Walsall","Outside London","505","445","25900","25600"
"In post","2022","Declared non-disabled","West Midlands (England)","Warwickshire CC","Outside London","990","910","28360","26700"
"In post","2022","Declared non-disabled","West Midlands (England)","Wolverhampton","Outside London","810","725","27410","27570"
"In post","2022","Declared non-disabled","West Midlands (England)","Worcestershire CC","Outside London","1655","1560","29470","26670"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Outside London","2170","1935","27740","27570"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","Bradford","Outside London","1760","1565","26640","26120"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","Calderdale and Kirklees","Outside London","745","670","28350","27570"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","East Riding of Yorkshire","Outside London","1380","1290","29330","26930"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","Kingston upon Hull, City of","Outside London","1485","1335","28660","27130"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","Leeds","Outside London","8420","7920","35050","31610"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","North and North East Lincolnshire","Outside London","625","555","26930","27370"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","North Yorkshire CC","Outside London","1390","1320","31390","27570"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","Sheffield","Outside London","5080","4670","34310","30450"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","Wakefield","Outside London","1175","1080","30820","27570"
"In post","2022","Declared non-disabled","Yorkshire and The Humber","York","Outside London","1840","1745","34500","31650"
"In post","2022","Undeclared","East Midlands (England)","Derby","Outside London","55","50","28390","27570"
"In post","2022","Undeclared","East Midlands (England)","East Derbyshire","Outside London","15","15","[c]","[c]"
"In post","2022","Undeclared","East Midlands (England)","Leicester","Outside London","140","130","28210","27570"
"In post","2022","Undeclared","East Midlands (England)","Leicestershire CC and Rutland","Outside London","190","175","30530","31180"
"In post","2022","Undeclared","East Midlands (England)","Lincolnshire CC","Outside London","275","260","29470","27570"
