"Status","Year","Age","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","40-49","Croydon","G6/G7","25","[c]","63910","61740"
"New entrant CS","2022","40-49","Croydon","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Croydon","SEO/HEO","50","[c]","38860","37610"
"New entrant CS","2022","40-49","Croydon","Unknown","15","[c]","36090","36580"
"New entrant CS","2022","40-49","Darlington","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Darlington","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Darlington","G6/G7","10","[c]","57110","49960"
"New entrant CS","2022","40-49","Darlington","SEO/HEO","30","[c]","32710","31030"
"New entrant CS","2022","40-49","Darlington","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Derby","AA/AO","15","[c]","21240","21260"
"New entrant CS","2022","40-49","Derby","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Derby","Unknown","30","[c]","29760","28200"
"New entrant CS","2022","40-49","Devon CC","AA/AO","30","[c]","21440","21260"
"New entrant CS","2022","40-49","Devon CC","EO","10","[c]","24650","24510"
"New entrant CS","2022","40-49","Devon CC","G6/G7","20","[c]","50140","46860"
"New entrant CS","2022","40-49","Devon CC","SEO/HEO","20","[c]","34340","31900"
"New entrant CS","2022","40-49","Devon CC","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Dorset","AA/AO","30","[c]","22950","22600"
"New entrant CS","2022","40-49","Dorset","EO","10","[c]","26770","26240"
"New entrant CS","2022","40-49","Dorset","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Dorset","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Dudley","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Dudley","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Dudley","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Dudley","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Dumfries and Galloway","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Dumfries and Galloway","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Durham","AA/AO","60","[c]","22010","22010"
"New entrant CS","2022","40-49","Durham","EO","15","[c]","26260","26630"
"New entrant CS","2022","40-49","Durham","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Durham","Unknown","20","[c]","30090","29200"
"New entrant CS","2022","40-49","Ealing","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ealing","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ealing","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Ealing","Unknown","10","[c]","33630","32090"
"New entrant CS","2022","40-49","East Ayrshire and North Ayrshire mainland","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","East Ayrshire and North Ayrshire mainland","EO","15","[c]","26760","27570"
"New entrant CS","2022","40-49","East Ayrshire and North Ayrshire mainland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","East Cumbria","AA/AO","15","[c]","21480","21300"
"New entrant CS","2022","40-49","East Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","East Cumbria","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","East Cumbria","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","East Cumbria","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","East Derbyshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","East Derbyshire","Unknown","10","[c]","34900","34340"
"New entrant CS","2022","40-49","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","15","[c]","23250","21640"
"New entrant CS","2022","40-49","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","East Kent","AA/AO","40","[c]","24110","24250"
"New entrant CS","2022","40-49","East Kent","EO","20","[c]","26460","24940"
"New entrant CS","2022","40-49","East Kent","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","East Kent","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","East Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","East Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","East Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","East Lancashire","Unknown","15","[c]","28850","26310"
"New entrant CS","2022","40-49","East Lothian and Midlothian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","East Merseyside","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","East Merseyside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","East Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","East Merseyside","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","East Merseyside","Unknown","20","[c]","31960","28200"
"New entrant CS","2022","40-49","East Riding of Yorkshire","AA/AO","30","[c]","22120","23140"
"New entrant CS","2022","40-49","East Riding of Yorkshire","EO","10","[c]","26330","26350"
"New entrant CS","2022","40-49","East Riding of Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","East Riding of Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","East Surrey","AA/AO","20","[c]","28050","27520"
"New entrant CS","2022","40-49","East Surrey","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","East Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","East Sussex CC","AA/AO","25","[c]","22430","21260"
"New entrant CS","2022","40-49","East Sussex CC","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","East Sussex CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","East Sussex CC","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","East Sussex CC","Unknown","10","[c]","31090","26310"
"New entrant CS","2022","40-49","Enfield","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Enfield","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Enfield","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Essex Haven Gateway","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Essex Haven Gateway","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Essex Haven Gateway","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Essex Haven Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Essex Haven Gateway","Unknown","15","[c]","39850","26310"
"New entrant CS","2022","40-49","Essex Thames Gateway","AA/AO","20","[c]","23810","24250"
"New entrant CS","2022","40-49","Essex Thames Gateway","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Essex Thames Gateway","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Essex Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Falkirk","AA/AO","15","[c]","21930","21640"
"New entrant CS","2022","40-49","Falkirk","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Falkirk","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Falkirk","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Flintshire and Wrexham","AA/AO","30","[c]","21670","21260"
"New entrant CS","2022","40-49","Flintshire and Wrexham","EO","10","[c]","26850","27570"
"New entrant CS","2022","40-49","Flintshire and Wrexham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Flintshire and Wrexham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Glasgow City","AA/AO","105","[c]","21390","21260"
"New entrant CS","2022","40-49","Glasgow City","EO","120","[c]","26540","27230"
"New entrant CS","2022","40-49","Glasgow City","G6/G7","70","[c]","58280","57190"
"New entrant CS","2022","40-49","Glasgow City","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Glasgow City","SEO/HEO","170","[c]","36310","33080"
"New entrant CS","2022","40-49","Gloucestershire CC","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Gloucestershire CC","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Gloucestershire CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Gloucestershire CC","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Gloucestershire CC","Unknown","10","[c]","29300","25070"
"New entrant CS","2022","40-49","Greater Manchester North East","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Greater Manchester North East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Greater Manchester North East","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Greater Manchester North East","Unknown","15","[c]","26460","24800"
"New entrant CS","2022","40-49","Greater Manchester North West","AA/AO","20","[c]","21630","21260"
"New entrant CS","2022","40-49","Greater Manchester North West","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Greater Manchester North West","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Greater Manchester North West","Unknown","30","[c]","30470","28200"
"New entrant CS","2022","40-49","Greater Manchester South East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Greater Manchester South East","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Greater Manchester South East","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Greater Manchester South East","Unknown","10","[c]","33780","28250"
"New entrant CS","2022","40-49","Greater Manchester South West","AA/AO","80","[c]","21220","21250"
"New entrant CS","2022","40-49","Greater Manchester South West","EO","45","[c]","26180","26590"
"New entrant CS","2022","40-49","Greater Manchester South West","G6/G7","20","[c]","58550","56550"
"New entrant CS","2022","40-49","Greater Manchester South West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Greater Manchester South West","SEO/HEO","35","[c]","35280","33080"
"New entrant CS","2022","40-49","Greater Manchester South West","Unknown","20","[c]","28300","28200"
"New entrant CS","2022","40-49","Gwent Valleys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Gwent Valleys","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Gwent Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Gwent Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Gwynedd","AA/AO","10","[c]","21240","21260"
"New entrant CS","2022","40-49","Gwynedd","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Gwynedd","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Gwynedd","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Hackney and Newham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Hackney and Newham","EO","30","[c]","30820","30750"
"New entrant CS","2022","40-49","Hackney and Newham","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Hackney and Newham","SEO/HEO","25","[c]","38930","37610"
"New entrant CS","2022","40-49","Hackney and Newham","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Haringey and Islington","AA/AO","20","[c]","27780","30520"
"New entrant CS","2022","40-49","Haringey and Islington","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Haringey and Islington","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Haringey and Islington","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Haringey and Islington","Unknown","30","[c]","35980","35650"
"New entrant CS","2022","40-49","Harrow and Hillingdon","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Harrow and Hillingdon","EO","25","[c]","28360","28650"
"New entrant CS","2022","40-49","Harrow and Hillingdon","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Harrow and Hillingdon","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Hartlepool and Stockton-on-Tees","AA/AO","10","[c]","21580","21260"
"New entrant CS","2022","40-49","Hartlepool and Stockton-on-Tees","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Hartlepool and Stockton-on-Tees","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Hartlepool and Stockton-on-Tees","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Hartlepool and Stockton-on-Tees","Unknown","25","[c]","29640","27910"
"New entrant CS","2022","40-49","Heart of Essex","AA/AO","15","[c]","23520","23550"
"New entrant CS","2022","40-49","Heart of Essex","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Heart of Essex","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Heart of Essex","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Heart of Essex","Unknown","25","[c]","29310","24800"
"New entrant CS","2022","40-49","Herefordshire, County of","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Herefordshire, County of","EO","10","[c]","27340","27570"
"New entrant CS","2022","40-49","Herefordshire, County of","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Hertfordshire CC","AA/AO","20","[c]","23960","23300"
"New entrant CS","2022","40-49","Hertfordshire CC","EO","25","[c]","29300","29290"
"New entrant CS","2022","40-49","Hertfordshire CC","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Hertfordshire CC","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Hertfordshire CC","Unknown","20","[c]","33490","33890"
"New entrant CS","2022","40-49","Hounslow and Richmond upon Thames","AA/AO","20","[c]","26240","24950"
"New entrant CS","2022","40-49","Hounslow and Richmond upon Thames","EO","20","[c]","28650","28650"
"New entrant CS","2022","40-49","Hounslow and Richmond upon Thames","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Hounslow and Richmond upon Thames","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Hounslow and Richmond upon Thames","SEO/HEO","20","[c]","38260","38870"
"New entrant CS","2022","40-49","Hounslow and Richmond upon Thames","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Inverclyde, East Renfrewshire, and Renfrewshire","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Inverclyde, East Renfrewshire, and Renfrewshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Inverclyde, East Renfrewshire, and Renfrewshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Inverclyde, East Renfrewshire, and Renfrewshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","10","[c]","21370","21050"
"New entrant CS","2022","40-49","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","10","[c]","27300","27400"
"New entrant CS","2022","40-49","Inverness and Nairn, Moray, and Badenoch and Strathspey","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Isle of Anglesey","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Isle of Wight","AA/AO","15","[c]","22600","22200"
"New entrant CS","2022","40-49","Isle of Wight","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Isle of Wight","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","15","[c]","29060","30520"
"New entrant CS","2022","40-49","Kensington & Chelsea and Hammersmith & Fulham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Kensington & Chelsea and Hammersmith & Fulham","Unknown","15","[c]","32120","31150"
"New entrant CS","2022","40-49","Kent Thames Gateway","AA/AO","15","[c]","26000","28140"
"New entrant CS","2022","40-49","Kent Thames Gateway","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Kent Thames Gateway","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Kingston upon Hull, City of","AA/AO","15","[c]","22150","22600"
"New entrant CS","2022","40-49","Kingston upon Hull, City of","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Kingston upon Hull, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Kingston upon Hull, City of","Unknown","20","[c]","32680","28200"
"New entrant CS","2022","40-49","Lambeth","AA/AO","10","[c]","24270","24000"
"New entrant CS","2022","40-49","Lambeth","EO","30","[c]","29910","31060"
"New entrant CS","2022","40-49","Lambeth","G6/G7","30","[c]","61670","58770"
"New entrant CS","2022","40-49","Lambeth","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Lambeth","SEO/HEO","45","[c]","38450","38200"
"New entrant CS","2022","40-49","Lambeth","Unknown","30","[c]","47900","41790"
"New entrant CS","2022","40-49","Lancaster and Wyre","AA/AO","10","[c]","21250","21260"
"New entrant CS","2022","40-49","Lancaster and Wyre","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Lancaster and Wyre","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Lancaster and Wyre","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Leeds","AA/AO","60","[c]","21600","21260"
"New entrant CS","2022","40-49","Leeds","EO","85","[c]","26020","26590"
"New entrant CS","2022","40-49","Leeds","G6/G7","80","[c]","55740","53180"
"New entrant CS","2022","40-49","Leeds","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Leeds","SEO/HEO","110","[c]","34990","35900"
"New entrant CS","2022","40-49","Leeds","Unknown","25","[c]","30180","28200"
"New entrant CS","2022","40-49","Leicester","AA/AO","30","[c]","21040","20990"
"New entrant CS","2022","40-49","Leicester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Leicester","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Leicester","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Leicester","Unknown","35","[c]","29310","28200"
"New entrant CS","2022","40-49","Leicestershire CC and Rutland","AA/AO","25","[c]","21860","20970"
"New entrant CS","2022","40-49","Leicestershire CC and Rutland","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Leicestershire CC and Rutland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Leicestershire CC and Rutland","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Lewisham and Southwark","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Lewisham and Southwark","EO","10","[c]","29710","31060"
"New entrant CS","2022","40-49","Lewisham and Southwark","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Lewisham and Southwark","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Lewisham and Southwark","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Lewisham and Southwark","Unknown","40","[c]","39130","41020"
"New entrant CS","2022","40-49","Lincolnshire CC","AA/AO","20","[c]","21710","21170"
"New entrant CS","2022","40-49","Lincolnshire CC","EO","20","[c]","27290","27570"
"New entrant CS","2022","40-49","Lincolnshire CC","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Lincolnshire CC","SEO/HEO","20","[c]","37100","36820"
"New entrant CS","2022","40-49","Lincolnshire CC","Unknown","15","[c]","35200","30840"
"New entrant CS","2022","40-49","Lisburn and Castlereagh","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Lisburn and Castlereagh","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Lisburn and Castlereagh","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Lisburn and Castlereagh","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Liverpool","AA/AO","85","[c]","21240","21250"
"New entrant CS","2022","40-49","Liverpool","EO","55","[c]","26720","27080"
"New entrant CS","2022","40-49","Liverpool","G6/G7","10","[c]","60250","56750"
"New entrant CS","2022","40-49","Liverpool","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Liverpool","SEO/HEO","45","[c]","34310","33080"
"New entrant CS","2022","40-49","Liverpool","Unknown","45","[c]","28420","24800"
"New entrant CS","2022","40-49","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Luton","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Luton","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Luton","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Luton","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Manchester","AA/AO","35","[c]","21340","21260"
"New entrant CS","2022","40-49","Manchester","EO","40","[c]","26880","27570"
"New entrant CS","2022","40-49","Manchester","G6/G7","45","[c]","56510","55000"
"New entrant CS","2022","40-49","Manchester","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Manchester","SEO/HEO","70","[c]","35750","36020"
"New entrant CS","2022","40-49","Manchester","Unknown","35","[c]","32370","26550"
"New entrant CS","2022","40-49","Medway","AA/AO","20","[c]","25790","26140"
"New entrant CS","2022","40-49","Medway","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Medway","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Medway","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Medway","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Merton, Kingston upon Thames and Sutton","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Merton, Kingston upon Thames and Sutton","EO","10","[c]","31490","31060"
"New entrant CS","2022","40-49","Merton, Kingston upon Thames and Sutton","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Merton, Kingston upon Thames and Sutton","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Merton, Kingston upon Thames and Sutton","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mid and East Antrim","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mid Kent","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mid Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mid Kent","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mid Kent","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mid Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mid Kent","Unknown","20","[c]","33020","36490"
"New entrant CS","2022","40-49","Mid Lancashire","AA/AO","40","[c]","21490","21260"
"New entrant CS","2022","40-49","Mid Lancashire","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mid Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mid Lancashire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mid Lancashire","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Mid Lancashire","Unknown","25","[c]","35170","32690"
"New entrant CS","2022","40-49","Milton Keynes","AA/AO","20","[c]","26310","28140"
"New entrant CS","2022","40-49","Milton Keynes","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Milton Keynes","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Milton Keynes","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Monmouthshire and Newport","AA/AO","30","[c]","21060","20890"
"New entrant CS","2022","40-49","Monmouthshire and Newport","EO","25","[c]","25390","24030"
"New entrant CS","2022","40-49","Monmouthshire and Newport","G6/G7","25","[c]","55290","50240"
"New entrant CS","2022","40-49","Monmouthshire and Newport","SEO/HEO","60","[c]","36460","36840"
"New entrant CS","2022","40-49","Monmouthshire and Newport","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Na h-Eileanan Siar","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Newry, Mourne and Down","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North and North East Lincolnshire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North and North East Lincolnshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North and North East Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North and North East Lincolnshire","Unknown","15","[c]","31510","28250"
"New entrant CS","2022","40-49","North and West Norfolk","AA/AO","15","[c]","22450","21170"
"New entrant CS","2022","40-49","North and West Norfolk","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North Hampshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North Hampshire","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North Hampshire","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North Hampshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North Lanarkshire","AA/AO","15","[c]","21470","21260"
