"Status","Year","Function_of_post","Region_ITL2","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","No function","Greater Manchester","Greater Manchester North East","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Greater Manchester","Greater Manchester North East","EO","30","[c]","27310","27570"
"Leaver Dept.","2022","No function","Greater Manchester","Greater Manchester North East","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Greater Manchester","Greater Manchester North East","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Greater Manchester","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Greater Manchester","Greater Manchester North West","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Greater Manchester","Greater Manchester North West","EO","15","[c]","27170","27570"
"Leaver Dept.","2022","No function","Greater Manchester","Greater Manchester North West","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Greater Manchester","Greater Manchester South East","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Greater Manchester","Greater Manchester South East","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Greater Manchester","Greater Manchester South East","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Greater Manchester","Greater Manchester South East","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Greater Manchester","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Greater Manchester","Greater Manchester South West","AO","15","[c]","20750","20970"
"Leaver Dept.","2022","No function","Greater Manchester","Greater Manchester South West","EO","15","[c]","26300","27570"
"Leaver Dept.","2022","No function","Greater Manchester","Greater Manchester South West","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Greater Manchester","Greater Manchester South West","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Greater Manchester","Greater Manchester South West","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Greater Manchester","Manchester","AA","25","[c]","19330","19100"
"Leaver Dept.","2022","No function","Greater Manchester","Manchester","AO","100","[c]","20700","20370"
"Leaver Dept.","2022","No function","Greater Manchester","Manchester","EO","155","[c]","25610","25120"
"Leaver Dept.","2022","No function","Greater Manchester","Manchester","G6","15","[c]","67380","62170"
"Leaver Dept.","2022","No function","Greater Manchester","Manchester","G7","40","[c]","50050","49600"
"Leaver Dept.","2022","No function","Greater Manchester","Manchester","HEO","80","[c]","31110","30380"
"Leaver Dept.","2022","No function","Greater Manchester","Manchester","SCS level","20","[c]","103200","101430"
"Leaver Dept.","2022","No function","Greater Manchester","Manchester","SEO","65","[c]","38680","38070"
"Leaver Dept.","2022","No function","Greater Manchester","Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Hampshire and Isle of Wight","Central Hampshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Hampshire and Isle of Wight","Central Hampshire","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Hampshire and Isle of Wight","Central Hampshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Hampshire and Isle of Wight","Central Hampshire","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Hampshire and Isle of Wight","Central Hampshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Hampshire and Isle of Wight","Central Hampshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Hampshire and Isle of Wight","Isle of Wight","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Hampshire and Isle of Wight","Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Hampshire and Isle of Wight","Isle of Wight","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Hampshire and Isle of Wight","North Hampshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Hampshire and Isle of Wight","North Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Hampshire and Isle of Wight","North Hampshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Hampshire and Isle of Wight","North Hampshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Hampshire and Isle of Wight","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Hampshire and Isle of Wight","Portsmouth","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Hampshire and Isle of Wight","Portsmouth","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Hampshire and Isle of Wight","Portsmouth","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Hampshire and Isle of Wight","Portsmouth","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Hampshire and Isle of Wight","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Hampshire and Isle of Wight","South Hampshire","AA","10","[c]","21260","20100"
"Leaver Dept.","2022","No function","Hampshire and Isle of Wight","South Hampshire","AO","10","[c]","20400","19860"
"Leaver Dept.","2022","No function","Hampshire and Isle of Wight","South Hampshire","EO","15","[c]","25490","25320"
"Leaver Dept.","2022","No function","Hampshire and Isle of Wight","South Hampshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Hampshire and Isle of Wight","South Hampshire","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Hampshire and Isle of Wight","South Hampshire","HEO","10","[c]","30210","29540"
"Leaver Dept.","2022","No function","Hampshire and Isle of Wight","South Hampshire","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Hampshire and Isle of Wight","South Hampshire","SEO","10","[c]","37920","36840"
"Leaver Dept.","2022","No function","Hampshire and Isle of Wight","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Hampshire and Isle of Wight","Southampton","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Hampshire and Isle of Wight","Southampton","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Hampshire and Isle of Wight","Southampton","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Hampshire and Isle of Wight","Southampton","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Hampshire and Isle of Wight","Southampton","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Hampshire and Isle of Wight","Southampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Highlands and Islands","Orkney Islands","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Inner London - East","Hackney and Newham","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Inner London - East","Hackney and Newham","EO","50","[c]","30890","31060"
"Leaver Dept.","2022","No function","Inner London - East","Hackney and Newham","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Inner London - East","Hackney and Newham","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Inner London - East","Hackney and Newham","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Inner London - East","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Inner London - East","Haringey and Islington","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Inner London - East","Haringey and Islington","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Inner London - East","Haringey and Islington","EO","15","[c]","31060","31060"
"Leaver Dept.","2022","No function","Inner London - East","Haringey and Islington","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Inner London - East","Haringey and Islington","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Inner London - East","Haringey and Islington","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Inner London - East","Lambeth","AO","40","[c]","22090","21920"
"Leaver Dept.","2022","No function","Inner London - East","Lambeth","EO","165","[c]","27290","26880"
"Leaver Dept.","2022","No function","Inner London - East","Lambeth","G6","150","[c]","70090","66230"
"Leaver Dept.","2022","No function","Inner London - East","Lambeth","G7","315","[c]","53320","52610"
"Leaver Dept.","2022","No function","Inner London - East","Lambeth","HEO","275","[c]","32410","32330"
"Leaver Dept.","2022","No function","Inner London - East","Lambeth","SCS level","100","[c]","102570","96070"
"Leaver Dept.","2022","No function","Inner London - East","Lambeth","SEO","310","[c]","40140","40070"
"Leaver Dept.","2022","No function","Inner London - East","Lambeth","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Inner London - East","Lewisham and Southwark","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Inner London - East","Lewisham and Southwark","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Inner London - East","Lewisham and Southwark","EO","35","[c]","29440","31060"
"Leaver Dept.","2022","No function","Inner London - East","Lewisham and Southwark","G6","25","[c]","72160","68440"
"Leaver Dept.","2022","No function","Inner London - East","Lewisham and Southwark","G7","60","[c]","54460","54230"
"Leaver Dept.","2022","No function","Inner London - East","Lewisham and Southwark","HEO","35","[c]","32410","32330"
"Leaver Dept.","2022","No function","Inner London - East","Lewisham and Southwark","SCS level","15","[c]","104010","104240"
"Leaver Dept.","2022","No function","Inner London - East","Lewisham and Southwark","SEO","40","[c]","40420","40470"
"Leaver Dept.","2022","No function","Inner London - East","Lewisham and Southwark","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Inner London - East","Tower Hamlets","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Inner London - East","Tower Hamlets","EO","40","[c]","28600","28310"
"Leaver Dept.","2022","No function","Inner London - East","Tower Hamlets","G6","10","[c]","71790","70880"
"Leaver Dept.","2022","No function","Inner London - East","Tower Hamlets","G7","25","[c]","56280","56170"
"Leaver Dept.","2022","No function","Inner London - East","Tower Hamlets","HEO","60","[c]","33270","33100"
"Leaver Dept.","2022","No function","Inner London - East","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Inner London - East","Tower Hamlets","SEO","30","[c]","41260","41750"
"Leaver Dept.","2022","No function","Inner London - East","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Inner London - West","Camden and City of London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Inner London - West","Camden and City of London","AO","20","[c]","23260","23040"
"Leaver Dept.","2022","No function","Inner London - West","Camden and City of London","EO","10","[c]","28330","28310"
"Leaver Dept.","2022","No function","Inner London - West","Camden and City of London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Inner London - West","Camden and City of London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Inner London - West","Camden and City of London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Inner London - West","Camden and City of London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Inner London - West","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Inner London - West","Wandsworth","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Inner London - West","Wandsworth","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Inner London - West","Wandsworth","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Inner London - West","Wandsworth","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Inner London - West","Westminster","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Inner London - West","Westminster","AO","45","[c]","23750","23720"
"Leaver Dept.","2022","No function","Inner London - West","Westminster","EO","410","[c]","28390","27850"
"Leaver Dept.","2022","No function","Inner London - West","Westminster","G6","260","[c]","65610","64990"
"Leaver Dept.","2022","No function","Inner London - West","Westminster","G7","770","[c]","54490","54650"
"Leaver Dept.","2022","No function","Inner London - West","Westminster","HEO","1215","[c]","33180","33510"
"Leaver Dept.","2022","No function","Inner London - West","Westminster","SCS level","205","[c]","84230","75920"
"Leaver Dept.","2022","No function","Inner London - West","Westminster","SEO","520","[c]","40600","40600"
"Leaver Dept.","2022","No function","Inner London - West","Westminster","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Kent","East Kent","AO","10","[c]","22840","23010"
"Leaver Dept.","2022","No function","Kent","East Kent","EO","10","[c]","28430","29290"
"Leaver Dept.","2022","No function","Kent","East Kent","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Kent","East Kent","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Kent","East Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Kent","Kent Thames Gateway","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Kent","Kent Thames Gateway","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Kent","Kent Thames Gateway","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Kent","Kent Thames Gateway","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Kent","Medway","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Kent","Medway","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Kent","Medway","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Kent","Medway","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Kent","Medway","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Kent","Mid Kent","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Kent","Mid Kent","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Kent","Mid Kent","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Kent","Mid Kent","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Kent","Mid Kent","G7","15","[c]","52870","52330"
"Leaver Dept.","2022","No function","Kent","Mid Kent","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Kent","Mid Kent","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Kent","Mid Kent","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Kent","West Kent","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Kent","West Kent","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Lancashire","Blackburn with Darwen","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Lancashire","Blackburn with Darwen","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Lancashire","Blackburn with Darwen","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Lancashire","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Lancashire","Blackpool","AO","10","[c]","21220","21260"
"Leaver Dept.","2022","No function","Lancashire","Blackpool","EO","15","[c]","27290","27570"
"Leaver Dept.","2022","No function","Lancashire","Blackpool","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Lancashire","Blackpool","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Lancashire","Blackpool","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Lancashire","Chorley and West Lancashire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Lancashire","Chorley and West Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Lancashire","Chorley and West Lancashire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Lancashire","Chorley and West Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Lancashire","East Lancashire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Lancashire","East Lancashire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Lancashire","East Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Lancashire","East Lancashire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Lancashire","Lancaster and Wyre","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Lancashire","Lancaster and Wyre","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Lancashire","Lancaster and Wyre","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Lancashire","Lancaster and Wyre","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Lancashire","Mid Lancashire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Lancashire","Mid Lancashire","AO","15","[c]","20740","21260"
"Leaver Dept.","2022","No function","Lancashire","Mid Lancashire","EO","15","[c]","26070","27570"
"Leaver Dept.","2022","No function","Lancashire","Mid Lancashire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Lancashire","Mid Lancashire","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Lancashire","Mid Lancashire","HEO","20","[c]","32370","32310"
"Leaver Dept.","2022","No function","Lancashire","Mid Lancashire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Lancashire","Mid Lancashire","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Lancashire","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Leicestershire, Rutland and Northamptonshire","Leicester","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Leicestershire, Rutland and Northamptonshire","Leicester","AO","25","[c]","20650","21010"
"Leaver Dept.","2022","No function","Leicestershire, Rutland and Northamptonshire","Leicester","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Leicestershire, Rutland and Northamptonshire","Leicester","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Lincolnshire","Lincolnshire CC","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Lincolnshire","Lincolnshire CC","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Lincolnshire","Lincolnshire CC","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Lincolnshire","Lincolnshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Lincolnshire","Lincolnshire CC","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Lincolnshire","Lincolnshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Merseyside","East Merseyside","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Merseyside","East Merseyside","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Merseyside","East Merseyside","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Merseyside","East Merseyside","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Merseyside","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Merseyside","Liverpool","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Merseyside","Liverpool","AO","30","[c]","20940","20970"
"Leaver Dept.","2022","No function","Merseyside","Liverpool","EO","45","[c]","26410","27570"
"Leaver Dept.","2022","No function","Merseyside","Liverpool","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Merseyside","Liverpool","G7","15","[c]","50510","49250"
"Leaver Dept.","2022","No function","Merseyside","Liverpool","HEO","35","[c]","30820","30460"
"Leaver Dept.","2022","No function","Merseyside","Liverpool","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Merseyside","Liverpool","SEO","25","[c]","38870","38270"
"Leaver Dept.","2022","No function","Merseyside","Liverpool","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Merseyside","Sefton","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Merseyside","Sefton","EO","30","[c]","27380","27570"
"Leaver Dept.","2022","No function","Merseyside","Sefton","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Merseyside","Sefton","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Merseyside","Sefton","HEO","15","[c]","30670","31990"
"Leaver Dept.","2022","No function","Merseyside","Sefton","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Merseyside","Sefton","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Merseyside","Wirral","AO","15","[c]","21050","21260"
"Leaver Dept.","2022","No function","Merseyside","Wirral","EO","20","[c]","27060","27570"
"Leaver Dept.","2022","No function","Merseyside","Wirral","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Merseyside","Wirral","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Merseyside","Wirral","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Merseyside","Wirral","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","Merseyside","Wirral","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","North Eastern Scotland","Aberdeen City and Aberdeenshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","North Eastern Scotland","Aberdeen City and Aberdeenshire","EO","10","[c]","27270","27570"
"Leaver Dept.","2022","No function","North Eastern Scotland","Aberdeen City and Aberdeenshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","North Yorkshire","North Yorkshire CC","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","North Yorkshire","North Yorkshire CC","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","North Yorkshire","North Yorkshire CC","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","North Yorkshire","North Yorkshire CC","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","North Yorkshire","North Yorkshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","North Yorkshire","North Yorkshire CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","North Yorkshire","North Yorkshire CC","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","North Yorkshire","York","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","No function","North Yorkshire","York","AO","10","[c]","20820","20480"
"Leaver Dept.","2022","No function","North Yorkshire","York","EO","15","[c]","26300","27570"
"Leaver Dept.","2022","No function","North Yorkshire","York","G6","5","[c]","[c]","[c]"
