"Status","Year","Ethnicity","Function_of_post","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Undeclared","No function","Department for Business, Energy and Industrial Strategy","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Department for Education","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Department for Environment, Food and Rural Affairs","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Department for International Trade","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Department for Transport","55","[c]","30430","26780"
"Leaver CS","2022","Undeclared","No function","Department for Work and Pensions","215","[c]","27220","27570"
"Leaver CS","2022","Undeclared","No function","Department of Health and Social Care","140","[c]","43350","38200"
"Leaver CS","2022","Undeclared","No function","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","HM Land Registry","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","HM Revenue and Customs","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Ministry of Defence","40","[c]","40320","40330"
"Leaver CS","2022","Undeclared","No function","Ministry of Justice","205","[c]","27840","21190"
"Leaver CS","2022","Undeclared","No function","National Crime Agency","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","Scottish Government","25","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","No function","UK Statistics Authority","55","[c]","22400","19860"
"Leaver CS","2022","Undeclared","No function","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","Ministry of Defence","50","[c]","40350","39310"
"Leaver CS","2022","Undeclared","Project Delivery","UK Statistics Authority","5","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","HM Revenue and Customs","35","[c]","32870","26480"
"Leaver CS","2022","Undeclared","Property","Ministry of Defence","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Security","Ministry of Defence","40","[c]","32910","37770"
"Leaver CS","2022","Undeclared","Security","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Department for Work and Pensions","30","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","HM Revenue and Customs","175","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Home Office","130","[c]","33000","29870"
"Leaver CS","2022","Undeclared","Unknown","Ministry of Defence","100","[c]","31150","27720"
"Leaver CS","2022","Undeclared","Unknown","Scottish Government","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Welsh Government","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Department for International Trade","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Department for Work and Pensions","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Department of Health and Social Care","35","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Analysis","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Cabinet Office","125","[c]","77630","71000"
"Leaver CS","2022","Unknown","Commercial","Department for Education","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Department of Health and Social Care","60","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Foreign, Commonwealth and Development Office","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Ministry of Defence","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Scottish Government","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Cabinet Office","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Department for Business, Energy and Industrial Strategy","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Department for Education","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Department for Environment, Food and Rural Affairs","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Department for Transport","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Department of Health and Social Care","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Ministry of Defence","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","Attorney General's Departments","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","Department for Work and Pensions","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Debt","Department for Work and Pensions","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Debt","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Cabinet Office","35","[c]","44350","48580"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Charity Commission","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","35","[c]","31300","32770"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Department for Education","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Department for International Trade","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Department for Transport","25","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Department for Work and Pensions","45","[c]","47630","45140"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Department of Health and Social Care","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Foreign, Commonwealth and Development Office","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","HM Land Registry","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Ministry of Defence","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Scottish Government","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Department for Business, Energy and Industrial Strategy","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Department for Education","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Department for Environment, Food and Rural Affairs","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Department for Work and Pensions","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Department of Health and Social Care","45","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Scottish Government","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Grants Management","Department for Environment, Food and Rural Affairs","75","[c]","22570","21300"
"Leaver CS","2022","Unknown","Human Resources","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Cabinet Office","15","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Department for Business, Energy and Industrial Strategy","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Department for Environment, Food and Rural Affairs","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Department for International Trade","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Department for Transport","10","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Department for Work and Pensions","5","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Department of Health and Social Care","20","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
