"Status","Year","Organisation","Parent_department","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","North Eastern Scotland","HEO","15","15","33130","32730"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","North Eastern Scotland","SEO","20","15","38800","39650"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","North Yorkshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","North Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Northern Ireland","HEO","15","15","33420","32730"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","AO","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","G6","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","G7","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","HEO","10","10","32340","31260"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","SEO","5","5","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Overseas","HEO","10","10","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Overseas","SEO","15","15","38860","39650"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Shropshire and Staffordshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Shropshire and Staffordshire","HEO","5","5","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Shropshire and Staffordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Southern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Surrey, East and West Sussex","G7","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","West Central Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","West Midlands","G7","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","West Midlands","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","West Wales and The Valleys","AO","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","West Wales and The Valleys","HEO","5","5","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","West Wales and The Valleys","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Met Office","Department for Business, Energy and Industrial Strategy","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Bedfordshire and Hertfordshire","AA","70","70","20750","19810"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Bedfordshire and Hertfordshire","AO","110","110","22760","21380"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Bedfordshire and Hertfordshire","EO","155","150","29690","30200"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Bedfordshire and Hertfordshire","G6","25","25","71400","68500"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Bedfordshire and Hertfordshire","G7","55","55","60340","59730"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Bedfordshire and Hertfordshire","HEO","195","195","36900","37000"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Bedfordshire and Hertfordshire","SCS level","10","10","82230","77790"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Bedfordshire and Hertfordshire","SEO","125","120","44990","44500"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","AA","220","215","19700","19810"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","AO","925","900","28300","25540"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","EO","450","435","30460","28350"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","G6","50","45","75980","71230"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","G7","110","105","57350","55500"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","HEO","465","455","35990","35000"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","SCS level","20","15","88890","84170"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","SEO","310","305","43390","42000"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Cheshire","AA","15","15","19850","19810"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Cheshire","AO","190","170","21440","21170"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Cheshire","EO","65","65","26640","26670"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Cheshire","G6","5","5","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Cheshire","G7","10","10","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Cheshire","HEO","70","65","33440","33300"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Cheshire","SEO","40","40","40380","40580"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Cornwall and Isles of Scilly","AA","95","90","19480","19810"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Cornwall and Isles of Scilly","AO","180","170","21840","21380"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Cornwall and Isles of Scilly","EO","85","80","27130","26670"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Cornwall and Isles of Scilly","G6","5","5","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Cornwall and Isles of Scilly","G7","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Cornwall and Isles of Scilly","HEO","60","55","34430","33300"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Cornwall and Isles of Scilly","SEO","5","5","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Cumbria","AA","30","30","19810","19810"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Cumbria","AO","65","65","29140","24610"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Cumbria","EO","20","15","34350","29530"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Cumbria","G7","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Cumbria","HEO","10","10","34520","33300"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Cumbria","SEO","5","5","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Derbyshire and Nottinghamshire","AA","40","40","19020","19010"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Derbyshire and Nottinghamshire","AO","155","150","24330","21780"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Derbyshire and Nottinghamshire","EO","50","50","30010","26800"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Derbyshire and Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Derbyshire and Nottinghamshire","G7","10","10","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Derbyshire and Nottinghamshire","HEO","50","50","35440","34170"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Derbyshire and Nottinghamshire","SCS level","5","5","[c]","[c]"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Derbyshire and Nottinghamshire","SEO","50","50","45070","45840"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Devon","AA","345","330","20490","19810"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Devon","AO","375","355","26930","22440"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Devon","EO","175","170","29390","26670"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Devon","G6","20","20","80370","84080"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Devon","G7","40","35","59460","54540"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Devon","HEO","155","150","36070","33300"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Devon","SEO","85","80","44290","42100"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Dorset and Somerset","AA","195","185","19770","19810"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Dorset and Somerset","AO","285","275","21770","21170"
"In post","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Dorset and Somerset","EO","265","260","28700","26670"
