"Status","Year","Age","Disability","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","30-39","Unknown","Cabinet Office","110","[c]","50710","49700"
"Leaver CS","2022","30-39","Unknown","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Charity Commission","5","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Department for Business, Energy and Industrial Strategy","70","[c]","35500","33570"
"Leaver CS","2022","30-39","Unknown","Department for Digital, Culture, Media and Sport","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Department for Education","55","[c]","42220","36660"
"Leaver CS","2022","30-39","Unknown","Department for Environment, Food and Rural Affairs","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Department for International Trade","20","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Department for Levelling Up, Housing and Communities","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Department for Transport","70","[c]","31910","28240"
"Leaver CS","2022","30-39","Unknown","Department for Work and Pensions","275","[c]","28430","27570"
"Leaver CS","2022","30-39","Unknown","Department of Health and Social Care","285","[c]","43560","40260"
"Leaver CS","2022","30-39","Unknown","Foreign, Commonwealth and Development Office","25","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","HM Land Registry","35","[c]","31270","27130"
"Leaver CS","2022","30-39","Unknown","HM Revenue and Customs","280","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","HM Treasury","10","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Home Office","75","[c]","35750","30820"
"Leaver CS","2022","30-39","Unknown","Ministry of Defence","210","[c]","32720","31780"
"Leaver CS","2022","30-39","Unknown","Ministry of Justice","580","[c]","26490","22620"
"Leaver CS","2022","30-39","Unknown","National Crime Agency","50","[c]","40640","38700"
"Leaver CS","2022","30-39","Unknown","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Scottish Government","110","[c]","30860","28990"
"Leaver CS","2022","30-39","Unknown","UK Statistics Authority","35","[c]","30500","30210"
"Leaver CS","2022","30-39","Unknown","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","Unknown","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Attorney General's Departments","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Cabinet Office","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Department for Education","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Department for Environment, Food and Rural Affairs","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Department for Transport","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Department for Work and Pensions","160","[c]","27270","27570"
"Leaver CS","2022","40-49","Declared disabled","Department of Health and Social Care","40","[c]","38100","36690"
"Leaver CS","2022","40-49","Declared disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","HM Revenue and Customs","35","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Home Office","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Ministry of Defence","45","[c]","33610","28080"
"Leaver CS","2022","40-49","Declared disabled","Ministry of Justice","120","[c]","26830","21490"
"Leaver CS","2022","40-49","Declared disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Office of Gas and Electricity Markets","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Scottish Government","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","UK Statistics Authority","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared disabled","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Attorney General's Departments","55","[c]","55780","58530"
"Leaver CS","2022","40-49","Declared non-disabled","Cabinet Office","75","[c]","63980","60500"
"Leaver CS","2022","40-49","Declared non-disabled","Chancellor's other departments","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Competition and Markets Authority","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Department for Business, Energy and Industrial Strategy","70","[c]","46440","43350"
"Leaver CS","2022","40-49","Declared non-disabled","Department for Digital, Culture, Media and Sport","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Department for Education","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Department for Environment, Food and Rural Affairs","95","[c]","29690","25890"
"Leaver CS","2022","40-49","Declared non-disabled","Department for International Trade","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Department for Levelling Up, Housing and Communities","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Department for Transport","125","[c]","36340","29080"
"Leaver CS","2022","40-49","Declared non-disabled","Department for Work and Pensions","820","[c]","28120","27570"
"Leaver CS","2022","40-49","Declared non-disabled","Department of Health and Social Care","355","[c]","46600","41330"
"Leaver CS","2022","40-49","Declared non-disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Foreign, Commonwealth and Development Office","40","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","HM Land Registry","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","HM Revenue and Customs","235","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","HM Treasury","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Home Office","170","[c]","34900","26160"
"Leaver CS","2022","40-49","Declared non-disabled","Ministry of Defence","350","[c]","35290","33290"
"Leaver CS","2022","40-49","Declared non-disabled","Ministry of Justice","765","[c]","32430","24310"
"Leaver CS","2022","40-49","Declared non-disabled","National Crime Agency","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Office of Gas and Electricity Markets","50","[c]","54130","50970"
"Leaver CS","2022","40-49","Declared non-disabled","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Office of Rail and Road","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Scottish Government","70","[c]","39710","38580"
"Leaver CS","2022","40-49","Declared non-disabled","The National Archives","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","UK Statistics Authority","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Water Services Regulation Authority","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Declared non-disabled","Welsh Government","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Department for Education","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Department for Transport","15","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Department for Work and Pensions","55","[c]","30940","27570"
"Leaver CS","2022","40-49","Undeclared","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","HM Land Registry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","HM Revenue and Customs","35","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","HM Treasury","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Home Office","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Ministry of Defence","30","[c]","34950","33300"
"Leaver CS","2022","40-49","Undeclared","Ministry of Justice","80","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","UK Statistics Authority","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Attorney General's Departments","35","[c]","51620","55000"
"Leaver CS","2022","40-49","Unknown","Cabinet Office","55","[c]","68380","66510"
"Leaver CS","2022","40-49","Unknown","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Charity Commission","10","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Department for Business, Energy and Industrial Strategy","40","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Department for Digital, Culture, Media and Sport","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Department for Education","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Department for Environment, Food and Rural Affairs","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Department for International Trade","5","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Department for Transport","60","[c]","28820","26130"
"Leaver CS","2022","40-49","Unknown","Department for Work and Pensions","165","[c]","28260","27570"
"Leaver CS","2022","40-49","Unknown","Department of Health and Social Care","265","[c]","52030","49900"
"Leaver CS","2022","40-49","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Foreign, Commonwealth and Development Office","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","HM Land Registry","25","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","HM Revenue and Customs","200","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Home Office","50","[c]","35740","25770"
"Leaver CS","2022","40-49","Unknown","Ministry of Defence","160","[c]","35010","32670"
"Leaver CS","2022","40-49","Unknown","Ministry of Justice","295","[c]","30690","23720"
"Leaver CS","2022","40-49","Unknown","National Crime Agency","35","[c]","44930","40210"
"Leaver CS","2022","40-49","Unknown","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Scottish Government","85","[c]","36560","31540"
"Leaver CS","2022","40-49","Unknown","The National Archives","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","UK Statistics Authority","20","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","UK Supreme Court","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Declared disabled","Attorney General's Departments","15","[c]","[c]","[c]"
