"Status","Year","Profession_of_post","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Commercial","Inner London - West","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Inner London - West","EO","Heterosexual / straight","45","40","29190","29530"
"In post","2022","Commercial","Inner London - West","EO","LGBO","5","5","[c]","[c]"
"In post","2022","Commercial","Inner London - West","EO","Undeclared","5","5","[c]","[c]"
"In post","2022","Commercial","Inner London - West","EO","Unknown","20","20","[c]","[c]"
"In post","2022","Commercial","Inner London - West","G6/G7","Heterosexual / straight","160","155","61900","59540"
"In post","2022","Commercial","Inner London - West","G6/G7","LGBO","20","20","[c]","[c]"
"In post","2022","Commercial","Inner London - West","G6/G7","Undeclared","50","50","57790","53360"
"In post","2022","Commercial","Inner London - West","G6/G7","Unknown","40","40","62210","60970"
"In post","2022","Commercial","Inner London - West","SCS level","Heterosexual / straight","35","35","83390","77450"
"In post","2022","Commercial","Inner London - West","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Inner London - West","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2022","Commercial","Inner London - West","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Inner London - West","SEO/HEO","Heterosexual / straight","265","255","39680","40620"
"In post","2022","Commercial","Inner London - West","SEO/HEO","LGBO","20","20","[c]","[c]"
"In post","2022","Commercial","Inner London - West","SEO/HEO","Undeclared","60","60","39910","40650"
"In post","2022","Commercial","Inner London - West","SEO/HEO","Unknown","50","50","38040","37770"
"In post","2022","Commercial","Inner London - West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Inner London - West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Kent","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Kent","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Kent","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Kent","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Kent","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Commercial","Kent","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Kent","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Lancashire","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Commercial","Lancashire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Lancashire","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Lancashire","EO","Unknown","5","5","[c]","[c]"
"In post","2022","Commercial","Lancashire","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Commercial","Lancashire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Lancashire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Lancashire","SEO/HEO","Heterosexual / straight","30","25","[c]","[c]"
"In post","2022","Commercial","Lancashire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Lancashire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Lancashire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Lancashire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Leicestershire, Rutland and Northamptonshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Leicestershire, Rutland and Northamptonshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Leicestershire, Rutland and Northamptonshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Leicestershire, Rutland and Northamptonshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Leicestershire, Rutland and Northamptonshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Leicestershire, Rutland and Northamptonshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Leicestershire, Rutland and Northamptonshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Leicestershire, Rutland and Northamptonshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Leicestershire, Rutland and Northamptonshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Commercial","Leicestershire, Rutland and Northamptonshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Leicestershire, Rutland and Northamptonshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Leicestershire, Rutland and Northamptonshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Leicestershire, Rutland and Northamptonshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Lincolnshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Lincolnshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Lincolnshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Lincolnshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Lincolnshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Lincolnshire","SEO/HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Commercial","Lincolnshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Lincolnshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Merseyside","AA/AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Commercial","Merseyside","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Merseyside","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Merseyside","AA/AO","Unknown","5","5","[c]","[c]"
"In post","2022","Commercial","Merseyside","EO","Heterosexual / straight","35","30","26060","25950"
"In post","2022","Commercial","Merseyside","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Merseyside","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Merseyside","EO","Unknown","10","10","[c]","[c]"
"In post","2022","Commercial","Merseyside","G6/G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Commercial","Merseyside","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Merseyside","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Merseyside","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Merseyside","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Merseyside","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Merseyside","SEO/HEO","Heterosexual / straight","125","125","35920","38330"
"In post","2022","Commercial","Merseyside","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2022","Commercial","Merseyside","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2022","Commercial","Merseyside","SEO/HEO","Unknown","30","30","35180","35090"
"In post","2022","Commercial","North Eastern Scotland","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Eastern Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Eastern Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Eastern Scotland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Eastern Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Eastern Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Eastern Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Eastern Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Yorkshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Yorkshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Yorkshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Yorkshire","G6/G7","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","Commercial","North Yorkshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Yorkshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Yorkshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Yorkshire","SEO/HEO","Heterosexual / straight","30","30","36310","37210"
"In post","2022","Commercial","North Yorkshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Yorkshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northumberland, and Tyne and Wear","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Commercial","Northumberland, and Tyne and Wear","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northumberland, and Tyne and Wear","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northumberland, and Tyne and Wear","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northumberland, and Tyne and Wear","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Commercial","Northumberland, and Tyne and Wear","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northumberland, and Tyne and Wear","SEO/HEO","Heterosexual / straight","45","45","36230","36500"
"In post","2022","Commercial","Northumberland, and Tyne and Wear","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northumberland, and Tyne and Wear","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northumberland, and Tyne and Wear","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2022","Commercial","Outer London - East and North East","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - East and North East","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - East and North East","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - East and North East","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - East and North East","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - East and North East","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - East and North East","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - East and North East","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - East and North East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - South","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Commercial","Outer London - South","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - South","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - South","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Commercial","Outer London - South","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - South","EO","Unknown","5","5","[c]","[c]"
"In post","2022","Commercial","Outer London - South","G6/G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Commercial","Outer London - South","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - South","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - South","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - South","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - South","SEO/HEO","Heterosexual / straight","45","45","43890","43700"
"In post","2022","Commercial","Outer London - South","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - South","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2022","Commercial","Outer London - South","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Commercial","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","SEO/HEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Commercial","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Shropshire and Staffordshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Shropshire and Staffordshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Shropshire and Staffordshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Shropshire and Staffordshire","EO","Heterosexual / straight","20","20","[c]","[c]"
