"Status","Year","Age","Region_ITL1","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","South East (England)","Milton Keynes","LGBO","35","35","27230","26560"
"In post","2022","20-29","South East (England)","Milton Keynes","Undeclared","25","25","[c]","[c]"
"In post","2022","20-29","South East (England)","Milton Keynes","Unknown","60","60","26390","26820"
"In post","2022","20-29","South East (England)","North Hampshire","Heterosexual / straight","50","50","27460","26350"
"In post","2022","20-29","South East (England)","North Hampshire","LGBO","10","10","[c]","[c]"
"In post","2022","20-29","South East (England)","North Hampshire","Undeclared","10","10","[c]","[c]"
"In post","2022","20-29","South East (England)","North Hampshire","Unknown","10","10","[c]","[c]"
"In post","2022","20-29","South East (England)","Oxfordshire CC","Heterosexual / straight","230","225","27650","27570"
"In post","2022","20-29","South East (England)","Oxfordshire CC","LGBO","20","20","[c]","[c]"
"In post","2022","20-29","South East (England)","Oxfordshire CC","Undeclared","25","25","[c]","[c]"
"In post","2022","20-29","South East (England)","Oxfordshire CC","Unknown","70","70","27570","28140"
"In post","2022","20-29","South East (England)","Portsmouth","Heterosexual / straight","235","230","27220","26350"
"In post","2022","20-29","South East (England)","Portsmouth","LGBO","20","20","[c]","[c]"
"In post","2022","20-29","South East (England)","Portsmouth","Undeclared","15","15","[c]","[c]"
"In post","2022","20-29","South East (England)","Portsmouth","Unknown","90","85","25530","24880"
"In post","2022","20-29","South East (England)","South Hampshire","Heterosexual / straight","370","360","28890","29350"
"In post","2022","20-29","South East (England)","South Hampshire","LGBO","45","40","29350","30710"
"In post","2022","20-29","South East (England)","South Hampshire","Undeclared","30","30","28710","29400"
"In post","2022","20-29","South East (England)","South Hampshire","Unknown","120","115","27550","26840"
"In post","2022","20-29","South East (England)","Southampton","Heterosexual / straight","120","120","28350","27570"
"In post","2022","20-29","South East (England)","Southampton","LGBO","20","20","[c]","[c]"
"In post","2022","20-29","South East (England)","Southampton","Undeclared","5","5","[c]","[c]"
"In post","2022","20-29","South East (England)","Southampton","Unknown","30","30","26000","24800"
"In post","2022","20-29","South East (England)","West Kent","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","20-29","South East (England)","West Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","South East (England)","West Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","South East (England)","West Kent","Unknown","20","20","[c]","[c]"
"In post","2022","20-29","South East (England)","West Surrey","Heterosexual / straight","255","255","29210","28140"
"In post","2022","20-29","South East (England)","West Surrey","LGBO","45","45","26500","24370"
"In post","2022","20-29","South East (England)","West Surrey","Undeclared","35","35","29970","28160"
"In post","2022","20-29","South East (England)","West Surrey","Unknown","60","55","27480","26970"
"In post","2022","20-29","South East (England)","West Sussex (North East)","Heterosexual / straight","95","90","26600","25960"
"In post","2022","20-29","South East (England)","West Sussex (North East)","LGBO","10","10","[c]","[c]"
"In post","2022","20-29","South East (England)","West Sussex (North East)","Undeclared","10","10","[c]","[c]"
"In post","2022","20-29","South East (England)","West Sussex (North East)","Unknown","25","25","[c]","[c]"
"In post","2022","20-29","South East (England)","West Sussex (South West)","Heterosexual / straight","60","60","28730","27570"
"In post","2022","20-29","South East (England)","West Sussex (South West)","LGBO","10","10","[c]","[c]"
"In post","2022","20-29","South East (England)","West Sussex (South West)","Undeclared","5","5","[c]","[c]"
"In post","2022","20-29","South East (England)","West Sussex (South West)","Unknown","35","35","31300","26820"
"In post","2022","20-29","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","2060","2045","28110","27540"
"In post","2022","20-29","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","185","185","27880","27540"
"In post","2022","20-29","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","160","160","29210","28820"
"In post","2022","20-29","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","330","325","28380","27540"
"In post","2022","20-29","South West (England)","Bournemouth, Christchurch and Poole","Heterosexual / straight","45","45","24950","24800"
"In post","2022","20-29","South West (England)","Bournemouth, Christchurch and Poole","LGBO","10","10","[c]","[c]"
"In post","2022","20-29","South West (England)","Bournemouth, Christchurch and Poole","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","South West (England)","Bournemouth, Christchurch and Poole","Unknown","10","10","[c]","[c]"
"In post","2022","20-29","South West (England)","Bristol, City of","Heterosexual / straight","810","795","29020","27120"
"In post","2022","20-29","South West (England)","Bristol, City of","LGBO","130","125","30660","27630"
"In post","2022","20-29","South West (England)","Bristol, City of","Undeclared","100","100","28620","27570"
"In post","2022","20-29","South West (England)","Bristol, City of","Unknown","270","265","28160","26590"
"In post","2022","20-29","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","105","105","24170","21260"
"In post","2022","20-29","South West (England)","Cornwall and Isles of Scilly","LGBO","10","10","[c]","[c]"
"In post","2022","20-29","South West (England)","Cornwall and Isles of Scilly","Undeclared","5","5","[c]","[c]"
"In post","2022","20-29","South West (England)","Cornwall and Isles of Scilly","Unknown","20","20","[c]","[c]"
"In post","2022","20-29","South West (England)","Devon CC","Heterosexual / straight","460","455","26000","24790"
"In post","2022","20-29","South West (England)","Devon CC","LGBO","60","60","24580","24260"
"In post","2022","20-29","South West (England)","Devon CC","Undeclared","50","50","26270","24540"
"In post","2022","20-29","South West (England)","Devon CC","Unknown","70","65","23820","23140"
"In post","2022","20-29","South West (England)","Dorset","Heterosexual / straight","160","160","25270","25700"
"In post","2022","20-29","South West (England)","Dorset","LGBO","20","20","[c]","[c]"
"In post","2022","20-29","South West (England)","Dorset","Undeclared","10","10","[c]","[c]"
"In post","2022","20-29","South West (England)","Dorset","Unknown","60","60","24450","23140"
"In post","2022","20-29","South West (England)","Gloucestershire CC","Heterosexual / straight","80","75","27000","27130"
"In post","2022","20-29","South West (England)","Gloucestershire CC","LGBO","15","15","[c]","[c]"
"In post","2022","20-29","South West (England)","Gloucestershire CC","Undeclared","5","5","[c]","[c]"
"In post","2022","20-29","South West (England)","Gloucestershire CC","Unknown","55","55","25210","24090"
"In post","2022","20-29","South West (England)","Plymouth","Heterosexual / straight","230","225","26740","26350"
"In post","2022","20-29","South West (England)","Plymouth","LGBO","40","40","26040","24070"
"In post","2022","20-29","South West (England)","Plymouth","Undeclared","10","10","[c]","[c]"
"In post","2022","20-29","South West (England)","Plymouth","Unknown","140","135","26220","24750"
"In post","2022","20-29","South West (England)","Somerset CC","Heterosexual / straight","170","170","26810","26740"
"In post","2022","20-29","South West (England)","Somerset CC","LGBO","25","25","[c]","[c]"
"In post","2022","20-29","South West (England)","Somerset CC","Undeclared","10","10","[c]","[c]"
"In post","2022","20-29","South West (England)","Somerset CC","Unknown","65","65","25280","21860"
"In post","2022","20-29","South West (England)","Swindon","Heterosexual / straight","35","35","27790","27570"
"In post","2022","20-29","South West (England)","Swindon","LGBO","5","5","[c]","[c]"
"In post","2022","20-29","South West (England)","Swindon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","South West (England)","Swindon","Unknown","10","10","[c]","[c]"
"In post","2022","20-29","South West (England)","Torbay","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","20-29","South West (England)","Torbay","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","South West (England)","Torbay","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","South West (England)","Torbay","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","South West (England)","Wiltshire","Heterosexual / straight","585","580","28580","27260"
"In post","2022","20-29","South West (England)","Wiltshire","LGBO","80","80","27290","28590"
"In post","2022","20-29","South West (England)","Wiltshire","Undeclared","45","45","27470","27040"
"In post","2022","20-29","South West (England)","Wiltshire","Unknown","570","565","28890","29230"
"In post","2022","20-29","Unknown","Unknown","Heterosexual / straight","155","155","30150","28000"
"In post","2022","20-29","Unknown","Unknown","LGBO","25","25","[c]","[c]"
"In post","2022","20-29","Unknown","Unknown","Undeclared","20","20","[c]","[c]"
"In post","2022","20-29","Unknown","Unknown","Unknown","600","600","29060","28980"
"In post","2022","20-29","Wales","Bridgend and Neath Port Talbot","Heterosexual / straight","65","60","24580","21260"
"In post","2022","20-29","Wales","Bridgend and Neath Port Talbot","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Wales","Bridgend and Neath Port Talbot","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Wales","Bridgend and Neath Port Talbot","Unknown","15","15","[c]","[c]"
"In post","2022","20-29","Wales","Cardiff and Vale of Glamorgan","Heterosexual / straight","1150","1130","27560","26590"
"In post","2022","20-29","Wales","Cardiff and Vale of Glamorgan","LGBO","180","180","26860","25860"
"In post","2022","20-29","Wales","Cardiff and Vale of Glamorgan","Undeclared","85","85","29100","26820"
"In post","2022","20-29","Wales","Cardiff and Vale of Glamorgan","Unknown","510","505","25360","24380"
"In post","2022","20-29","Wales","Central Valleys","Heterosexual / straight","230","225","26190","27570"
"In post","2022","20-29","Wales","Central Valleys","LGBO","30","30","24640","24760"
"In post","2022","20-29","Wales","Central Valleys","Undeclared","10","10","[c]","[c]"
"In post","2022","20-29","Wales","Central Valleys","Unknown","60","60","27820","27570"
"In post","2022","20-29","Wales","Conwy and Denbighshire","Heterosexual / straight","40","40","25170","24630"
"In post","2022","20-29","Wales","Conwy and Denbighshire","LGBO","5","5","[c]","[c]"
"In post","2022","20-29","Wales","Conwy and Denbighshire","Undeclared","5","5","[c]","[c]"
"In post","2022","20-29","Wales","Conwy and Denbighshire","Unknown","10","10","[c]","[c]"
"In post","2022","20-29","Wales","Flintshire and Wrexham","Heterosexual / straight","235","235","24200","23720"
"In post","2022","20-29","Wales","Flintshire and Wrexham","LGBO","30","30","[c]","[c]"
"In post","2022","20-29","Wales","Flintshire and Wrexham","Undeclared","15","15","[c]","[c]"
"In post","2022","20-29","Wales","Flintshire and Wrexham","Unknown","55","55","23600","23140"
"In post","2022","20-29","Wales","Gwent Valleys","Heterosexual / straight","75","75","25130","25120"
"In post","2022","20-29","Wales","Gwent Valleys","LGBO","10","10","[c]","[c]"
"In post","2022","20-29","Wales","Gwent Valleys","Undeclared","5","5","[c]","[c]"
"In post","2022","20-29","Wales","Gwent Valleys","Unknown","15","15","[c]","[c]"
"In post","2022","20-29","Wales","Gwynedd","Heterosexual / straight","60","60","23440","21300"
"In post","2022","20-29","Wales","Gwynedd","LGBO","5","5","[c]","[c]"
"In post","2022","20-29","Wales","Gwynedd","Undeclared","5","5","[c]","[c]"
"In post","2022","20-29","Wales","Gwynedd","Unknown","20","20","[c]","[c]"
"In post","2022","20-29","Wales","Isle of Anglesey","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","20-29","Wales","Isle of Anglesey","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Wales","Isle of Anglesey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Wales","Isle of Anglesey","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Wales","Monmouthshire and Newport","Heterosexual / straight","700","690","29370","30210"
"In post","2022","20-29","Wales","Monmouthshire and Newport","LGBO","110","105","29830","30450"
"In post","2022","20-29","Wales","Monmouthshire and Newport","Undeclared","60","60","30100","30410"
"In post","2022","20-29","Wales","Monmouthshire and Newport","Unknown","355","355","29350","30210"
"In post","2022","20-29","Wales","Powys","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","20-29","Wales","Powys","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Wales","Powys","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Wales","Powys","Unknown","5","5","[c]","[c]"
"In post","2022","20-29","Wales","South West Wales","Heterosexual / straight","105","105","25120","24630"
"In post","2022","20-29","Wales","South West Wales","LGBO","10","10","[c]","[c]"
"In post","2022","20-29","Wales","South West Wales","Undeclared","5","5","[c]","[c]"
"In post","2022","20-29","Wales","South West Wales","Unknown","25","25","[c]","[c]"
"In post","2022","20-29","Wales","Swansea","Heterosexual / straight","725","700","23960","21840"
