"Status","Year","Ethnicity","Organisation","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Asian","Legal Aid Agency","Ministry of Justice","G6/G7","5","5","[c]","[c]"
"In post","2022","Asian","Legal Aid Agency","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Legal Aid Agency","Ministry of Justice","SEO/HEO","15","10","[c]","[c]"
"In post","2022","Asian","Legal Aid Agency","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Maritime and Coastguard Agency","Department for Transport","AA/AO","10","10","[c]","[c]"
"In post","2022","Asian","Maritime and Coastguard Agency","Department for Transport","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Maritime and Coastguard Agency","Department for Transport","G6/G7","15","15","[c]","[c]"
"In post","2022","Asian","Maritime and Coastguard Agency","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Maritime and Coastguard Agency","Department for Transport","SEO/HEO","30","30","[c]","[c]"
"In post","2022","Asian","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","AA/AO","10","10","[c]","[c]"
"In post","2022","Asian","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","EO","60","55","27500","27400"
"In post","2022","Asian","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","G6/G7","60","60","60220","54900"
"In post","2022","Asian","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","SCS level","15","15","[c]","[c]"
"In post","2022","Asian","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","SEO/HEO","115","115","37300","40450"
"In post","2022","Asian","Met Office","Department for Business, Energy and Industrial Strategy","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Met Office","Department for Business, Energy and Industrial Strategy","EO","10","10","[c]","[c]"
"In post","2022","Asian","Met Office","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Met Office","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Met Office","Department for Business, Energy and Industrial Strategy","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Asian","Ministry of Defence (excl. agencies)","Ministry of Defence","AA/AO","355","340","23280","21820"
"In post","2022","Asian","Ministry of Defence (excl. agencies)","Ministry of Defence","EO","170","165","28770","28350"
"In post","2022","Asian","Ministry of Defence (excl. agencies)","Ministry of Defence","G6/G7","90","85","66510","63500"
"In post","2022","Asian","Ministry of Defence (excl. agencies)","Ministry of Defence","SCS level","10","10","[c]","[c]"
"In post","2022","Asian","Ministry of Defence (excl. agencies)","Ministry of Defence","SEO/HEO","360","355","39850","40000"
"In post","2022","Asian","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Ministry of Justice (excl. agencies)","Ministry of Justice","AA/AO","30","30","22620","22680"
"In post","2022","Asian","Ministry of Justice (excl. agencies)","Ministry of Justice","EO","90","90","27770","28310"
"In post","2022","Asian","Ministry of Justice (excl. agencies)","Ministry of Justice","G6/G7","130","125","59040","58130"
"In post","2022","Asian","Ministry of Justice (excl. agencies)","Ministry of Justice","SCS level","10","10","[c]","[c]"
"In post","2022","Asian","Ministry of Justice (excl. agencies)","Ministry of Justice","SEO/HEO","290","285","38080","36210"
"In post","2022","Asian","Ministry of Justice (excl. agencies)","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","National Crime Agency","National Crime Agency","AA/AO","30","30","23960","24470"
"In post","2022","Asian","National Crime Agency","National Crime Agency","EO","125","120","33890","32770"
"In post","2022","Asian","National Crime Agency","National Crime Agency","G6/G7","15","15","[c]","[c]"
"In post","2022","Asian","National Crime Agency","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","National Crime Agency","National Crime Agency","SEO/HEO","110","105","43180","40210"
"In post","2022","Asian","National Infrastructure Commission","HM Treasury","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","National Infrastructure Commission","HM Treasury","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","National Infrastructure Commission","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","National Infrastructure Commission","HM Treasury","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","National Records of Scotland","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","National Records of Scotland","Scottish Government","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","National Records of Scotland","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","National Records of Scotland","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","National Records of Scotland","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","National Savings and Investments","Chancellor's other departments","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","National Savings and Investments","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","National Savings and Investments","Chancellor's other departments","G6/G7","10","10","[c]","[c]"
"In post","2022","Asian","National Savings and Investments","Chancellor's other departments","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","National Savings and Investments","Chancellor's other departments","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Asian","Northern Ireland Office","Northern Ireland Office","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Northern Ireland Office","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Northern Ireland Office","Northern Ireland Office","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Northern Ireland Office","Northern Ireland Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Northern Ireland Office","Northern Ireland Office","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office for Budget Responsibility","HM Treasury","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office for Budget Responsibility","HM Treasury","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office for Budget Responsibility","HM Treasury","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office for Budget Responsibility","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office for Budget Responsibility","HM Treasury","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","AA/AO","20","15","[c]","[c]"
"In post","2022","Asian","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","EO","10","10","[c]","[c]"
"In post","2022","Asian","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","G6/G7","15","15","[c]","[c]"
"In post","2022","Asian","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","SEO/HEO","55","55","40020","39850"
"In post","2022","Asian","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","AA/AO","10","10","[c]","[c]"
"In post","2022","Asian","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","EO","45","45","26540","25750"
"In post","2022","Asian","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","G6/G7","45","45","60600","58730"
"In post","2022","Asian","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","SEO/HEO","45","45","36980","36280"
"In post","2022","Asian","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","G6/G7","5","5","[c]","[c]"
"In post","2022","Asian","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","SEO/HEO","20","15","[c]","[c]"
"In post","2022","Asian","Office of Rail and Road","Office of Rail and Road","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office of Rail and Road","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office of Rail and Road","Office of Rail and Road","G6/G7","10","10","[c]","[c]"
"In post","2022","Asian","Office of Rail and Road","Office of Rail and Road","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office of Rail and Road","Office of Rail and Road","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Asian","Office of the Public Guardian","Ministry of Justice","AA/AO","300","270","21020","20970"
"In post","2022","Asian","Office of the Public Guardian","Ministry of Justice","EO","95","90","25180","25120"
"In post","2022","Asian","Office of the Public Guardian","Ministry of Justice","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office of the Public Guardian","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office of the Public Guardian","Ministry of Justice","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Asian","Office of the Scottish Charity Regulator","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office of the Scottish Charity Regulator","Scottish Government","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office of the Scottish Charity Regulator","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office of the Scottish Charity Regulator","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office of the Scottish Charity Regulator","Scottish Government","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","EO","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","SEO/HEO","[c]","[c]","[c]","[c]"
