"Status","Year","Organisation","Profession_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","East Midlands (England)","Outside London","35","35","51950","49530"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","East of England","Outside London","35","35","43700","40560"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","London","London","435","415","48850","42870"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","North East (England)","Outside London","20","20","47320","49530"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","North West (England)","Outside London","45","40","43020","38110"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","South East (England)","Outside London","40","40","44560","43560"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","South West (England)","Outside London","75","70","46710","49530"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","West Midlands (England)","Outside London","45","45","44880","48310"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Delivery","Yorkshire and The Humber","Outside London","95","90","44640","47090"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Research","London","London","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Operational Research","Yorkshire and The Humber","Outside London","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Other","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Other","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Other","London","London","30","30","52500","53360"
"In post","2022","Department of Health and Social Care (excl. agencies)","Other","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Other","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Other","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Other","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Other","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Other","Yorkshire and The Humber","Outside London","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Policy","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Policy","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Policy","London","London","795","770","50390","53360"
"In post","2022","Department of Health and Social Care (excl. agencies)","Policy","North West (England)","Outside London","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Policy","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Policy","Unknown","Unknown","15","15","49620","50940"
"In post","2022","Department of Health and Social Care (excl. agencies)","Policy","Yorkshire and The Humber","Outside London","260","250","43610","40650"
"In post","2022","Department of Health and Social Care (excl. agencies)","Project Delivery","London","London","10","10","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Project Delivery","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Property","London","London","20","20","41660","40650"
"In post","2022","Department of Health and Social Care (excl. agencies)","Property","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Property","Yorkshire and The Humber","Outside London","15","15","41460","36930"
"In post","2022","Department of Health and Social Care (excl. agencies)","Science and Engineering","London","London","20","20","65040","66230"
"In post","2022","Department of Health and Social Care (excl. agencies)","Science and Engineering","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Science and Engineering","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Social Research","London","London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Social Research","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Statistics","London","London","20","20","48930","53360"
"In post","2022","Department of Health and Social Care (excl. agencies)","Statistics","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Statistics","Yorkshire and The Humber","Outside London","25","20","47110","49530"
"In post","2022","Department of Health and Social Care (excl. agencies)","Unknown","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Unknown","London","London","140","140","49280","49680"
"In post","2022","Department of Health and Social Care (excl. agencies)","Unknown","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Unknown","North West (England)","Outside London","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Unknown","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Unknown","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Unknown","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care (excl. agencies)","Unknown","Yorkshire and The Humber","Outside London","40","40","50070","49530"
"In post","2022","Disclosure Scotland","Unknown","Scotland","Outside London","355","335","29150","23230"
"In post","2022","Driver and Vehicle Licensing Agency","Commercial","Wales","Outside London","170","155","32390","30730"
"In post","2022","Driver and Vehicle Licensing Agency","Communications","Wales","Outside London","70","65","29690","26780"
"In post","2022","Driver and Vehicle Licensing Agency","Counter Fraud","Wales","Outside London","5","5","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Digital, Data and Technology","Wales","Outside London","805","790","40460","38870"
"In post","2022","Driver and Vehicle Licensing Agency","Finance","Wales","Outside London","140","130","33050","30730"
"In post","2022","Driver and Vehicle Licensing Agency","Human Resources","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2022","Driver and Vehicle Licensing Agency","Human Resources","Wales","Outside London","190","180","31790","30730"
"In post","2022","Driver and Vehicle Licensing Agency","Medicine","Wales","Outside London","50","45","78170","86300"
