"Status","Year","Age","Disability","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","30-39","Declared non-disabled","Overseas","Male","370","370","45680","42720"
"In post","2022","30-39","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Scotland","Female","3595","3340","33750","30040"
"In post","2022","30-39","Declared non-disabled","Scotland","Male","2855","2835","33990","31060"
"In post","2022","30-39","Declared non-disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","South East (England)","Female","2900","2615","31440","29290"
"In post","2022","30-39","Declared non-disabled","South East (England)","Male","2510","2490","33340","30830"
"In post","2022","30-39","Declared non-disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","South West (England)","Female","3715","3345","33490","32080"
"In post","2022","30-39","Declared non-disabled","South West (England)","Male","3565","3540","35870","34000"
"In post","2022","30-39","Declared non-disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Unknown","Female","80","75","35520","31060"
"In post","2022","30-39","Declared non-disabled","Unknown","Male","70","70","33090","27840"
"In post","2022","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Wales","Female","3645","3300","30680","27570"
"In post","2022","30-39","Declared non-disabled","Wales","Male","2695","2665","32000","27780"
"In post","2022","30-39","Declared non-disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","West Midlands (England)","Female","2635","2400","30130","27570"
"In post","2022","30-39","Declared non-disabled","West Midlands (England)","Male","2130","2105","30830","27570"
"In post","2022","30-39","Declared non-disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Declared non-disabled","Yorkshire and The Humber","Female","3055","2720","31720","27570"
"In post","2022","30-39","Declared non-disabled","Yorkshire and The Humber","Male","2540","2510","32480","28010"
"In post","2022","30-39","Declared non-disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","East Midlands (England)","Female","150","135","30060","28300"
"In post","2022","30-39","Undeclared","East Midlands (England)","Male","130","130","31540","28060"
"In post","2022","30-39","Undeclared","East of England","Female","100","90","30480","27980"
"In post","2022","30-39","Undeclared","East of England","Male","120","120","31750","31550"
"In post","2022","30-39","Undeclared","London","Female","560","530","44860","41690"
"In post","2022","30-39","Undeclared","London","Male","615","610","46220","42470"
"In post","2022","30-39","Undeclared","North East (England)","Female","190","170","29710","27570"
"In post","2022","30-39","Undeclared","North East (England)","Male","175","175","31720","27570"
"In post","2022","30-39","Undeclared","North West (England)","Female","325","305","29920","27570"
"In post","2022","30-39","Undeclared","North West (England)","Male","310","305","30960","27570"
"In post","2022","30-39","Undeclared","Northern Ireland","Female","20","20","[c]","[c]"
"In post","2022","30-39","Undeclared","Northern Ireland","Male","15","15","[c]","[c]"
"In post","2022","30-39","Undeclared","Overseas","Female","10","10","[c]","[c]"
"In post","2022","30-39","Undeclared","Overseas","Male","30","30","[c]","[c]"
"In post","2022","30-39","Undeclared","Scotland","Female","170","155","31700","27570"
"In post","2022","30-39","Undeclared","Scotland","Male","160","155","33040","27570"
"In post","2022","30-39","Undeclared","South East (England)","Female","220","200","31170","29290"
"In post","2022","30-39","Undeclared","South East (England)","Male","235","235","32270","32010"
"In post","2022","30-39","Undeclared","South West (England)","Female","200","180","33670","30140"
"In post","2022","30-39","Undeclared","South West (England)","Male","240","240","35340","33300"
"In post","2022","30-39","Undeclared","Unknown","Female","5","5","[c]","[c]"
"In post","2022","30-39","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Undeclared","Wales","Female","190","175","28560","27130"
"In post","2022","30-39","Undeclared","Wales","Male","200","195","30070","27570"
"In post","2022","30-39","Undeclared","West Midlands (England)","Female","195","175","29030","27570"
"In post","2022","30-39","Undeclared","West Midlands (England)","Male","175","170","31160","27570"
"In post","2022","30-39","Undeclared","Yorkshire and The Humber","Female","225","200","30900","28200"
"In post","2022","30-39","Undeclared","Yorkshire and The Humber","Male","205","200","32640","30830"
"In post","2022","30-39","Unknown","East Midlands (England)","Female","445","405","29010","26820"
"In post","2022","30-39","Unknown","East Midlands (England)","Male","375","370","30430","27130"
"In post","2022","30-39","Unknown","East of England","Female","355","325","31120","27570"
"In post","2022","30-39","Unknown","East of England","Male","320","315","32580","29290"
"In post","2022","30-39","Unknown","London","Female","3025","2920","46350","42810"
"In post","2022","30-39","Unknown","London","Male","2685","2670","47030","43430"
"In post","2022","30-39","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","North East (England)","Female","685","625","28030","26590"
"In post","2022","30-39","Unknown","North East (England)","Male","675","665","31190","26820"
"In post","2022","30-39","Unknown","North West (England)","Female","1410","1315","30360","26820"
"In post","2022","30-39","Unknown","North West (England)","Male","1445","1430","31820","27570"
"In post","2022","30-39","Unknown","Northern Ireland","Female","135","125","27850","26590"
"In post","2022","30-39","Unknown","Northern Ireland","Male","190","190","28630","26590"
"In post","2022","30-39","Unknown","Overseas","Female","145","140","50100","51500"
"In post","2022","30-39","Unknown","Overseas","Male","150","150","48150","51500"
"In post","2022","30-39","Unknown","Scotland","Female","2005","1875","33370","30840"
"In post","2022","30-39","Unknown","Scotland","Male","1950","1940","33120","31540"
"In post","2022","30-39","Unknown","South East (England)","Female","605","555","31670","28360"
"In post","2022","30-39","Unknown","South East (England)","Male","655","645","32510","30210"
"In post","2022","30-39","Unknown","South West (England)","Female","725","660","33460","31240"
"In post","2022","30-39","Unknown","South West (England)","Male","750","740","34970","33290"
"In post","2022","30-39","Unknown","Unknown","Female","95","90","39050","34210"
"In post","2022","30-39","Unknown","Unknown","Male","395","390","37330","34460"
"In post","2022","30-39","Unknown","Wales","Female","910","825","29780","26590"
"In post","2022","30-39","Unknown","Wales","Male","880","870","31760","27570"
"In post","2022","30-39","Unknown","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Unknown","West Midlands (England)","Female","740","685","29920","26820"
"In post","2022","30-39","Unknown","West Midlands (England)","Male","605","600","32100","28010"
"In post","2022","30-39","Unknown","Yorkshire and The Humber","Female","815","755","32390","28200"
"In post","2022","30-39","Unknown","Yorkshire and The Humber","Male","890","880","32940","28970"
"In post","2022","40-49","Declared disabled","East Midlands (England)","Female","450","400","30470","27570"
"In post","2022","40-49","Declared disabled","East Midlands (England)","Male","250","245","29580","27570"
"In post","2022","40-49","Declared disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","East of England","Female","415","370","30560","27830"
"In post","2022","40-49","Declared disabled","East of England","Male","250","240","30790","28540"
"In post","2022","40-49","Declared disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","London","Female","1235","1140","44000","38290"
"In post","2022","40-49","Declared disabled","London","Male","910","900","45300","39920"
"In post","2022","40-49","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","North East (England)","Female","565","500","28440","27570"
"In post","2022","40-49","Declared disabled","North East (England)","Male","320","310","30150","27570"
"In post","2022","40-49","Declared disabled","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","North West (England)","Female","1180","1045","29850","27570"
"In post","2022","40-49","Declared disabled","North West (England)","Male","690","670","30850","27570"
"In post","2022","40-49","Declared disabled","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Northern Ireland","Female","45","40","28780","26820"
"In post","2022","40-49","Declared disabled","Northern Ireland","Male","40","35","30470","26820"
"In post","2022","40-49","Declared disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Overseas","Female","30","30","[c]","[c]"
"In post","2022","40-49","Declared disabled","Overseas","Male","40","40","45090","42890"
"In post","2022","40-49","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Scotland","Female","635","575","33610","27570"
"In post","2022","40-49","Declared disabled","Scotland","Male","410","405","33710","30040"
"In post","2022","40-49","Declared disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","South East (England)","Female","635","565","32240","29290"
"In post","2022","40-49","Declared disabled","South East (England)","Male","390","380","33300","29970"
"In post","2022","40-49","Declared disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","South West (England)","Female","640","575","33450","29180"
"In post","2022","40-49","Declared disabled","South West (England)","Male","445","435","35090","32670"
"In post","2022","40-49","Declared disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Unknown","Female","20","20","[c]","[c]"
"In post","2022","40-49","Declared disabled","Unknown","Male","15","15","[c]","[c]"
"In post","2022","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Wales","Female","565","500","29740","27570"
"In post","2022","40-49","Declared disabled","Wales","Male","315","305","30650","27570"
"In post","2022","40-49","Declared disabled","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","West Midlands (England)","Female","625","560","30670","27570"
"In post","2022","40-49","Declared disabled","West Midlands (England)","Male","305","295","32830","27570"
"In post","2022","40-49","Declared disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared disabled","Yorkshire and The Humber","Female","655","580","31660","27570"
"In post","2022","40-49","Declared disabled","Yorkshire and The Humber","Male","405","395","32470","27570"
"In post","2022","40-49","Declared disabled","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","East Midlands (England)","Female","2130","1890","32170","27570"
"In post","2022","40-49","Declared non-disabled","East Midlands (England)","Male","1440","1415","33630","30010"
"In post","2022","40-49","Declared non-disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","East of England","Female","2065","1810","32140","28950"
"In post","2022","40-49","Declared non-disabled","East of England","Male","1555","1540","33630","30700"
"In post","2022","40-49","Declared non-disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","London","Female","8680","7945","47820","42480"
"In post","2022","40-49","Declared non-disabled","London","Male","6885","6820","50820","45960"
"In post","2022","40-49","Declared non-disabled","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","40-49","Declared non-disabled","North East (England)","Female","3355","2965","30760","27570"
"In post","2022","40-49","Declared non-disabled","North East (England)","Male","2205","2180","34190","28980"
"In post","2022","40-49","Declared non-disabled","North East (England)","Unknown","[c]","[c]","[c]","[c]"
