"Status","Year","Function_of_post","Organisation","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Derbyshire and Nottinghamshire","5","5","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","75","70","39880","32010"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Greater Manchester","10","5","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Inner London - West","25","25","47540","42850"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","West Midlands","5","5","[c]","[c]"
"In post","2022","Analysis","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Inner London - East","120","115","46210","39080"
"In post","2022","Analysis","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","West Central Scotland","55","55","39680","35000"
"In post","2022","Analysis","Office of Rail and Road","Office of Rail and Road","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","Office of Rail and Road","Greater Manchester","5","5","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","Office of Rail and Road","Inner London - East","25","25","56150","55430"
"In post","2022","Analysis","Office of Rail and Road","Office of Rail and Road","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","Office of Rail and Road","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of Rail and Road","Office of Rail and Road","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of the Public Guardian","Ministry of Justice","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2022","Analysis","Registers of Scotland","Scottish Government","Eastern Scotland","25","25","39240","37710"
"In post","2022","Analysis","Registers of Scotland","Scottish Government","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Cumbria","15","15","30320","29690"
"In post","2022","Analysis","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Devon","5","5","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","Department for Environment, Food and Rural Affairs","North Yorkshire","5","5","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","10","10","[c]","[c]"
"In post","2022","Analysis","Rural Payments Agency","Department for Environment, Food and Rural Affairs","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Scottish Courts and Tribunals Service","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","Department for Business, Energy and Industrial Strategy","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Greater Manchester","5","5","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Inner London - East","10","10","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","The Insolvency Service","Department for Business, Energy and Industrial Strategy","West Midlands","10","10","[c]","[c]"
"In post","2022","Analysis","UK Debt Management Office","HM Treasury","Inner London - West","20","20","68210","59590"
"In post","2022","Analysis","UK Export Finance","UK Export Finance","Inner London - West","30","30","49920","44750"
"In post","2022","Analysis","UK Space Agency","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Space Agency","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","UK Space Agency","Department for Business, Energy and Industrial Strategy","Inner London - West","15","15","50360","53380"
"In post","2022","Analysis","UK Statistics Authority","UK Statistics Authority","East Wales","1215","1165","37230","36840"
"In post","2022","Analysis","UK Statistics Authority","UK Statistics Authority","Eastern Scotland","15","10","44510","41590"
"In post","2022","Analysis","UK Statistics Authority","UK Statistics Authority","Hampshire and Isle of Wight","520","495","38000","36840"
"In post","2022","Analysis","UK Statistics Authority","UK Statistics Authority","Inner London - West","210","210","43700","39840"
"In post","2022","Analysis","UK Statistics Authority","UK Statistics Authority","Tees Valley and Durham","15","15","31410","30710"
"In post","2022","Analysis","Valuation Office Agency","HM Revenue and Customs","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Valuation Office Agency","HM Revenue and Customs","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Valuation Office Agency","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2022","Analysis","Valuation Office Agency","HM Revenue and Customs","Greater Manchester","5","5","[c]","[c]"
"In post","2022","Analysis","Valuation Office Agency","HM Revenue and Customs","Inner London - East","20","20","47680","44250"
"In post","2022","Analysis","Valuation Office Agency","HM Revenue and Customs","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Valuation Office Agency","HM Revenue and Customs","Northumberland, and Tyne and Wear","20","20","44470","40160"
"In post","2022","Analysis","Valuation Office Agency","HM Revenue and Customs","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Valuation Office Agency","HM Revenue and Customs","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Valuation Office Agency","HM Revenue and Customs","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Valuation Office Agency","HM Revenue and Customs","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Analysis","Water Services Regulation Authority","Water Services Regulation Authority","Inner London - West","30","30","62630","54800"
"In post","2022","Analysis","Water Services Regulation Authority","Water Services Regulation Authority","West Midlands","15","10","55030","51630"
"In post","2022","Analysis","Welsh Revenue Authority","Welsh Government","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2022","Commercial","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
