"Status","Year","Organisation","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Food Standards Agency","SEO/HEO","Male","325","320","36030","37350"
"In post","2022","Food Standards Scotland","AA/AO","Female","10","10","[c]","[c]"
"In post","2022","Food Standards Scotland","AA/AO","Male","5","5","[c]","[c]"
"In post","2022","Food Standards Scotland","EO","Female","30","30","28500","27940"
"In post","2022","Food Standards Scotland","EO","Male","65","60","29020","30040"
"In post","2022","Food Standards Scotland","G6/G7","Female","15","15","[c]","[c]"
"In post","2022","Food Standards Scotland","G6/G7","Male","15","15","[c]","[c]"
"In post","2022","Food Standards Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Food Standards Scotland","SEO/HEO","Female","90","85","35430","33840"
"In post","2022","Food Standards Scotland","SEO/HEO","Male","70","70","37430","34600"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","AA/AO","Female","220","210","25980","25000"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","AA/AO","Male","145","145","26240","25680"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","EO","Female","395","380","29970","30500"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","EO","Male","240","240","30060","30380"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","Female","1495","1440","58780","57400"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","Male","1505","1490","60070","58470"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","Female","230","225","84350","77650"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","Male","310","305","86970","77940"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","Female","1305","1275","37630","37560"
"In post","2022","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","Male","1240","1230","37580","37560"
"In post","2022","Forestry and Land Scotland","AA/AO","Female","140","130","24790","24020"
"In post","2022","Forestry and Land Scotland","AA/AO","Male","320","310","26470","27360"
"In post","2022","Forestry and Land Scotland","EO","Female","105","100","31200","31060"
"In post","2022","Forestry and Land Scotland","EO","Male","160","155","32350","31060"
"In post","2022","Forestry and Land Scotland","G6/G7","Female","15","10","[c]","[c]"
"In post","2022","Forestry and Land Scotland","G6/G7","Male","25","25","[c]","[c]"
"In post","2022","Forestry and Land Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Forestry and Land Scotland","SCS level","Male","5","5","[c]","[c]"
"In post","2022","Forestry and Land Scotland","SEO/HEO","Female","95","90","40860","39520"
"In post","2022","Forestry and Land Scotland","SEO/HEO","Male","150","145","41380","39520"
"In post","2022","Government Actuary's Department","AA/AO","Female","5","5","[c]","[c]"
"In post","2022","Government Actuary's Department","AA/AO","Male","5","5","[c]","[c]"
"In post","2022","Government Actuary's Department","EO","Female","10","10","[c]","[c]"
"In post","2022","Government Actuary's Department","EO","Male","10","10","[c]","[c]"
"In post","2022","Government Actuary's Department","G6/G7","Female","50","45","80310","78140"
"In post","2022","Government Actuary's Department","G6/G7","Male","75","70","89390","83220"
"In post","2022","Government Actuary's Department","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Government Actuary's Department","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Actuary's Department","SEO/HEO","Female","20","15","[c]","[c]"
"In post","2022","Government Actuary's Department","SEO/HEO","Male","40","40","39750","38540"
"In post","2022","Government Internal Audit Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","EO","Female","15","10","[c]","[c]"
"In post","2022","Government Internal Audit Agency","EO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Internal Audit Agency","G6/G7","Female","70","65","57090","55590"
"In post","2022","Government Internal Audit Agency","G6/G7","Male","100","95","57460","58120"
"In post","2022","Government Internal Audit Agency","SCS level","Female","15","15","[c]","[c]"
"In post","2022","Government Internal Audit Agency","SCS level","Male","15","15","[c]","[c]"
"In post","2022","Government Internal Audit Agency","SEO/HEO","Female","140","130","39520","39980"
"In post","2022","Government Internal Audit Agency","SEO/HEO","Male","105","95","41490","41430"
"In post","2022","Government Legal Department","AA/AO","Female","30","25","23990","24050"
"In post","2022","Government Legal Department","AA/AO","Male","30","30","23820","23920"
"In post","2022","Government Legal Department","EO","Female","235","225","28320","27350"
"In post","2022","Government Legal Department","EO","Male","110","110","28450","27350"
"In post","2022","Government Legal Department","G6/G7","Female","1170","1035","58860","57430"
"In post","2022","Government Legal Department","G6/G7","Male","590","575","60070","63530"
"In post","2022","Government Legal Department","SCS level","Female","125","115","83400","78070"
"In post","2022","Government Legal Department","SCS level","Male","85","80","82560","79850"
"In post","2022","Government Legal Department","SEO/HEO","Female","150","145","38160","38290"
"In post","2022","Government Legal Department","SEO/HEO","Male","105","105","36870","37730"
"In post","2022","Government Property Agency","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","Government Property Agency","EO","Female","15","15","[c]","[c]"
"In post","2022","Government Property Agency","EO","Male","10","10","[c]","[c]"
"In post","2022","Government Property Agency","G6/G7","Female","55","55","58200","57340"
"In post","2022","Government Property Agency","G6/G7","Male","95","95","60030","57750"
"In post","2022","Government Property Agency","SCS level","Female","10","10","[c]","[c]"
"In post","2022","Government Property Agency","SCS level","Male","15","15","[c]","[c]"
"In post","2022","Government Property Agency","SEO/HEO","Female","60","60","36400","37300"
"In post","2022","Government Property Agency","SEO/HEO","Male","55","50","37550","37300"
"In post","2022","Health and Safety Executive","AA/AO","Female","185","160","22240","22410"
"In post","2022","Health and Safety Executive","AA/AO","Male","90","85","22070","22410"
"In post","2022","Health and Safety Executive","EO","Female","315","290","27590","26410"
"In post","2022","Health and Safety Executive","EO","Male","180","175","27470","26410"
"In post","2022","Health and Safety Executive","G6/G7","Female","220","205","57810","53430"
"In post","2022","Health and Safety Executive","G6/G7","Male","330","325","62560","59150"
"In post","2022","Health and Safety Executive","SCS level","Female","15","15","[c]","[c]"
"In post","2022","Health and Safety Executive","SCS level","Male","20","20","[c]","[c]"
"In post","2022","Health and Safety Executive","SEO/HEO","Female","635","585","39930","39390"
"In post","2022","Health and Safety Executive","SEO/HEO","Male","715","695","47670","43830"
"In post","2022","HM Courts and Tribunals Service","AA/AO","Female","7010","5945","21330","20970"
"In post","2022","HM Courts and Tribunals Service","AA/AO","Male","2790","2665","21430","20970"
"In post","2022","HM Courts and Tribunals Service","EO","Female","1950","1815","26250","25120"
"In post","2022","HM Courts and Tribunals Service","EO","Male","730","720","26370","25120"
"In post","2022","HM Courts and Tribunals Service","G6/G7","Female","430","415","57670","57540"
"In post","2022","HM Courts and Tribunals Service","G6/G7","Male","280","275","57390","54850"
"In post","2022","HM Courts and Tribunals Service","SCS level","Female","40","40","82180","76860"
"In post","2022","HM Courts and Tribunals Service","SCS level","Male","30","30","85630","78300"
"In post","2022","HM Courts and Tribunals Service","SEO/HEO","Female","1950","1820","36500","35820"
"In post","2022","HM Courts and Tribunals Service","SEO/HEO","Male","890","870","36920","36050"
"In post","2022","HM Courts and Tribunals Service","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Courts and Tribunals Service","Unknown","Male","5","5","[c]","[c]"
"In post","2022","HM Crown Prosecution Service Inspectorate","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Crown Prosecution Service Inspectorate","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Crown Prosecution Service Inspectorate","G6/G7","Female","15","10","[c]","[c]"
"In post","2022","HM Crown Prosecution Service Inspectorate","G6/G7","Male","10","10","[c]","[c]"
"In post","2022","HM Crown Prosecution Service Inspectorate","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Crown Prosecution Service Inspectorate","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Crown Prosecution Service Inspectorate","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2022","HM Crown Prosecution Service Inspectorate","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","AA/AO","Female","1090","1005","22690","22600"
"In post","2022","HM Land Registry","AA/AO","Male","655","635","22690","22600"
"In post","2022","HM Land Registry","EO","Female","1560","1335","27360","27130"
"In post","2022","HM Land Registry","EO","Male","805","770","27670","27130"
"In post","2022","HM Land Registry","G6/G7","Female","175","165","61720","60520"
"In post","2022","HM Land Registry","G6/G7","Male","130","125","62570","60520"
"In post","2022","HM Land Registry","SCS level","Female","10","10","[c]","[c]"
"In post","2022","HM Land Registry","SCS level","Male","15","15","[c]","[c]"
"In post","2022","HM Land Registry","SEO/HEO","Female","1175","1040","36760","33840"
"In post","2022","HM Land Registry","SEO/HEO","Male","1020","940","37980","38450"
"In post","2022","HM Prison and Probation Service","AA/AO","Female","12010","11160","25010","23960"
"In post","2022","HM Prison and Probation Service","AA/AO","Male","16155","15480","27400","27120"
"In post","2022","HM Prison and Probation Service","EO","Female","2560","2455","29600","28640"
"In post","2022","HM Prison and Probation Service","EO","Male","3925","3750","31830","32870"
"In post","2022","HM Prison and Probation Service","G6/G7","Female","435","425","70200","67350"
"In post","2022","HM Prison and Probation Service","G6/G7","Male","385","375","74670","72120"
"In post","2022","HM Prison and Probation Service","SCS level","Female","35","35","98740","93880"
"In post","2022","HM Prison and Probation Service","SCS level","Male","50","50","95660","1e+05"
"In post","2022","HM Prison and Probation Service","SEO/HEO","Female","3470","3335","39350","38150"
"In post","2022","HM Prison and Probation Service","SEO/HEO","Male","3465","3305","42010","38160"
"In post","2022","HM Prison and Probation Service","Unknown","Female","14510","13350","29770","28200"
"In post","2022","HM Prison and Probation Service","Unknown","Male","4705","4440","31080","28200"
"In post","2022","HM Revenue and Customs (excl. agencies)","AA/AO","Female","11465","9395","21730","21250"
"In post","2022","HM Revenue and Customs (excl. agencies)","AA/AO","Male","7990","7545","21600","21250"
"In post","2022","HM Revenue and Customs (excl. agencies)","EO","Female","8410","7595","27460","26820"
"In post","2022","HM Revenue and Customs (excl. agencies)","EO","Male","7335","7105","27370","26820"
"In post","2022","HM Revenue and Customs (excl. agencies)","G6/G7","Female","3690","3525","59750","55210"
"In post","2022","HM Revenue and Customs (excl. agencies)","G6/G7","Male","4585","4465","60110","55410"
"In post","2022","HM Revenue and Customs (excl. agencies)","SCS level","Female","230","225","84780","78420"
"In post","2022","HM Revenue and Customs (excl. agencies)","SCS level","Male","265","260","86780","79930"
"In post","2022","HM Revenue and Customs (excl. agencies)","SEO/HEO","Female","11565","10920","36350","33370"
