"Status","Year","Disability","Function_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared disabled","Digital, Data & Technology","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Scotland","Heterosexual / straight","70","65","35310","33370"
"In post","2022","Declared disabled","Digital, Data & Technology","Scotland","LGBO","10","5","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Scotland","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Scotland","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","South East (England)","Heterosexual / straight","120","115","35100","33300"
"In post","2022","Declared disabled","Digital, Data & Technology","South East (England)","LGBO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","South East (England)","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","South West (England)","Heterosexual / straight","275","260","37120","35780"
"In post","2022","Declared disabled","Digital, Data & Technology","South West (England)","LGBO","40","35","33170","33760"
"In post","2022","Declared disabled","Digital, Data & Technology","South West (England)","Undeclared","55","55","35770","33630"
"In post","2022","Declared disabled","Digital, Data & Technology","South West (England)","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Wales","Heterosexual / straight","95","95","38870","36530"
"In post","2022","Declared disabled","Digital, Data & Technology","Wales","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Wales","Undeclared","15","15","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Wales","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","West Midlands (England)","Heterosexual / straight","75","75","37840","35310"
"In post","2022","Declared disabled","Digital, Data & Technology","West Midlands (England)","LGBO","20","20","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","West Midlands (England)","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","West Midlands (England)","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Yorkshire and The Humber","Heterosexual / straight","100","100","39180","34800"
"In post","2022","Declared disabled","Digital, Data & Technology","Yorkshire and The Humber","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Yorkshire and The Humber","Undeclared","15","15","[c]","[c]"
"In post","2022","Declared disabled","Digital, Data & Technology","Yorkshire and The Humber","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Finance","East Midlands (England)","Heterosexual / straight","30","30","34480","33330"
"In post","2022","Declared disabled","Finance","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","East of England","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Declared disabled","Finance","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","East of England","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","Finance","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","London","Heterosexual / straight","195","190","48190","43710"
"In post","2022","Declared disabled","Finance","London","LGBO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Finance","London","Undeclared","25","25","[c]","[c]"
"In post","2022","Declared disabled","Finance","London","Unknown","15","15","[c]","[c]"
"In post","2022","Declared disabled","Finance","North East (England)","Heterosexual / straight","60","55","36330","32080"
"In post","2022","Declared disabled","Finance","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","North East (England)","Undeclared","5","5","[c]","[c]"
"In post","2022","Declared disabled","Finance","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","North West (England)","Heterosexual / straight","130","120","35190","33370"
"In post","2022","Declared disabled","Finance","North West (England)","LGBO","15","15","[c]","[c]"
"In post","2022","Declared disabled","Finance","North West (England)","Undeclared","20","15","[c]","[c]"
"In post","2022","Declared disabled","Finance","North West (England)","Unknown","15","10","[c]","[c]"
"In post","2022","Declared disabled","Finance","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Scotland","Heterosexual / straight","60","50","27450","22080"
"In post","2022","Declared disabled","Finance","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Scotland","Undeclared","10","5","[c]","[c]"
"In post","2022","Declared disabled","Finance","Scotland","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Finance","South East (England)","Heterosexual / straight","65","60","36260","35000"
"In post","2022","Declared disabled","Finance","South East (England)","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Finance","South East (England)","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","Finance","South East (England)","Unknown","5","5","[c]","[c]"
"In post","2022","Declared disabled","Finance","South West (England)","Heterosexual / straight","100","95","36430","33300"
"In post","2022","Declared disabled","Finance","South West (England)","LGBO","5","5","[c]","[c]"
"In post","2022","Declared disabled","Finance","South West (England)","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","Finance","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Wales","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Declared disabled","Finance","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","West Midlands (England)","Heterosexual / straight","55","55","40570","36500"
"In post","2022","Declared disabled","Finance","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","West Midlands (England)","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","Finance","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Finance","Yorkshire and The Humber","Heterosexual / straight","135","120","34790","31990"
"In post","2022","Declared disabled","Finance","Yorkshire and The Humber","LGBO","10","10","[c]","[c]"
"In post","2022","Declared disabled","Finance","Yorkshire and The Humber","Undeclared","10","10","[c]","[c]"
"In post","2022","Declared disabled","Finance","Yorkshire and The Humber","Unknown","20","20","[c]","[c]"
"In post","2022","Declared disabled","Grants Management","East Midlands (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Declared disabled","Grants Management","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Grants Management","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Grants Management","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Grants Management","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Grants Management","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Grants Management","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Grants Management","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Grants Management","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Grants Management","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Grants Management","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Grants Management","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Grants Management","North East (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Declared disabled","Grants Management","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Grants Management","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Grants Management","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Grants Management","North West (England)","Heterosexual / straight","40","30","24490","21300"
"In post","2022","Declared disabled","Grants Management","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Grants Management","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Grants Management","North West (England)","Unknown","30","25","[c]","[c]"
"In post","2022","Declared disabled","Grants Management","South East (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Declared disabled","Grants Management","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Grants Management","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Grants Management","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Grants Management","South West (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Declared disabled","Grants Management","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Grants Management","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Grants Management","South West (England)","Unknown","10","10","[c]","[c]"
"In post","2022","Declared disabled","Grants Management","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Grants Management","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Declared disabled","Grants Management","Wales","Undeclared","[c]","[c]","[c]","[c]"
