"Status","Year","Profession_of_post","Region_ITL1","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Communications","South East (England)","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","South East (England)","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","South East (England)","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","South East (England)","Surrey, East and West Sussex","SEO/HEO","15","10","40350","38650"
"In post","2022","Communications","South West (England)","Cornwall and Isles of Scilly","AA/AO","10","10","21310","21180"
"In post","2022","Communications","South West (England)","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","South West (England)","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","South West (England)","Devon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","South West (England)","Devon","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","South West (England)","Devon","G6/G7","10","10","53710","48420"
"In post","2022","Communications","South West (England)","Devon","SEO/HEO","30","30","35960","36550"
"In post","2022","Communications","South West (England)","Dorset and Somerset","AA/AO","5","5","[c]","[c]"
"In post","2022","Communications","South West (England)","Dorset and Somerset","EO","15","15","27600","26670"
"In post","2022","Communications","South West (England)","Dorset and Somerset","G6/G7","10","10","55620","53720"
"In post","2022","Communications","South West (England)","Dorset and Somerset","SEO/HEO","25","20","35770","33590"
"In post","2022","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","10","10","20570","21170"
"In post","2022","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","30","25","27240","26840"
"In post","2022","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","25","25","56090","55010"
"In post","2022","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","120","115","35460","35900"
"In post","2022","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","5","5","[c]","[c]"
"In post","2022","Communications","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Wales","East Wales","AA/AO","15","15","23640","24630"
"In post","2022","Communications","Wales","East Wales","EO","45","40","27730","27650"
"In post","2022","Communications","Wales","East Wales","G6/G7","50","50","59040","56550"
"In post","2022","Communications","Wales","East Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Wales","East Wales","SEO/HEO","160","150","37830","38160"
"In post","2022","Communications","Wales","West Wales and The Valleys","AA/AO","15","15","22030","21840"
"In post","2022","Communications","Wales","West Wales and The Valleys","EO","40","35","26830","26470"
"In post","2022","Communications","Wales","West Wales and The Valleys","G6/G7","10","10","[c]","[c]"
"In post","2022","Communications","Wales","West Wales and The Valleys","SEO/HEO","45","40","36260","33190"
"In post","2022","Communications","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","10","10","36070","36850"
"In post","2022","Communications","West Midlands (England)","Shropshire and Staffordshire","AA/AO","5","5","[c]","[c]"
"In post","2022","Communications","West Midlands (England)","Shropshire and Staffordshire","EO","20","15","27020","26670"
"In post","2022","Communications","West Midlands (England)","Shropshire and Staffordshire","G6/G7","5","5","[c]","[c]"
"In post","2022","Communications","West Midlands (England)","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Communications","West Midlands (England)","Shropshire and Staffordshire","SEO/HEO","25","25","36140","35870"
"In post","2022","Communications","West Midlands (England)","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","West Midlands (England)","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","West Midlands (England)","West Midlands","G6/G7","30","30","54050","50340"
"In post","2022","Communications","West Midlands (England)","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Communications","West Midlands (England)","West Midlands","SEO/HEO","55","50","35680","36340"
"In post","2022","Communications","West Midlands (England)","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Yorkshire and The Humber","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Yorkshire and The Humber","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Yorkshire and The Humber","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Yorkshire and The Humber","North Yorkshire","SEO/HEO","15","15","36430","37350"
"In post","2022","Communications","Yorkshire and The Humber","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Yorkshire and The Humber","South Yorkshire","EO","5","5","[c]","[c]"
"In post","2022","Communications","Yorkshire and The Humber","South Yorkshire","G6/G7","10","10","55580","52050"
"In post","2022","Communications","Yorkshire and The Humber","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Yorkshire and The Humber","South Yorkshire","SEO/HEO","35","35","36310","36530"
"In post","2022","Communications","Yorkshire and The Humber","West Yorkshire","EO","5","5","[c]","[c]"
"In post","2022","Communications","Yorkshire and The Humber","West Yorkshire","G6/G7","50","50","55740","55210"
"In post","2022","Communications","Yorkshire and The Humber","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Yorkshire and The Humber","West Yorkshire","SEO/HEO","35","30","39410","38650"
"In post","2022","Corporate Finance","London","Inner London - East","EO","5","5","[c]","[c]"
"In post","2022","Corporate Finance","London","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","London","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","London","Inner London - East","SEO/HEO","10","10","39900","39000"
"In post","2022","Corporate Finance","London","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","London","Inner London - West","G6/G7","20","20","64250","65440"
"In post","2022","Corporate Finance","London","Inner London - West","SCS level","5","5","[c]","[c]"
"In post","2022","Corporate Finance","London","Inner London - West","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Corporate Finance","Scotland","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Scotland","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Scotland","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Scotland","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","South East (England)","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","South East (England)","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","South East (England)","Hampshire and Isle of Wight","G6/G7","10","10","49150","47410"
"In post","2022","Corporate Finance","South East (England)","Hampshire and Isle of Wight","SEO/HEO","10","10","31520","29640"
"In post","2022","Corporate Finance","South East (England)","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","South West (England)","Devon","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","South West (England)","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","South West (England)","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","South West (England)","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","10","10","56260","54800"
"In post","2022","Corporate Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","15","15","36870","38070"
"In post","2022","Corporate Finance","Wales","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","West Midlands (England)","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","West Midlands (England)","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","West Midlands (England)","West Midlands","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Corporate Finance","Yorkshire and The Humber","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Corporate Finance","Yorkshire and The Humber","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","East Midlands (England)","Derbyshire and Nottinghamshire","AA/AO","45","35","21180","21260"
"In post","2022","Counter Fraud","East Midlands (England)","Derbyshire and Nottinghamshire","EO","115","95","27490","27570"
"In post","2022","Counter Fraud","East Midlands (England)","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","East Midlands (England)","Derbyshire and Nottinghamshire","SEO/HEO","55","50","34060","33450"
"In post","2022","Counter Fraud","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AA/AO","10","10","22250","21260"
"In post","2022","Counter Fraud","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","EO","60","55","27910","27570"
"In post","2022","Counter Fraud","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Counter Fraud","East Midlands (England)","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","East Midlands (England)","Lincolnshire","EO","20","15","27300","27570"
"In post","2022","Counter Fraud","East Midlands (England)","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","East of England","Bedfordshire and Hertfordshire","AA/AO","20","15","23140","23230"
"In post","2022","Counter Fraud","East of England","Bedfordshire and Hertfordshire","EO","65","60","29520","29290"
"In post","2022","Counter Fraud","East of England","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","East of England","Bedfordshire and Hertfordshire","SEO/HEO","25","25","38300","38510"
"In post","2022","Counter Fraud","East of England","East Anglia","AA/AO","20","15","21190","21260"
"In post","2022","Counter Fraud","East of England","East Anglia","EO","80","70","28060","27570"
"In post","2022","Counter Fraud","East of England","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Counter Fraud","East of England","East Anglia","SEO/HEO","15","15","33760","34050"
"In post","2022","Counter Fraud","East of England","Essex","AA/AO","15","10","24510","24830"
"In post","2022","Counter Fraud","East of England","Essex","EO","70","65","30320","29290"
"In post","2022","Counter Fraud","East of England","Essex","G6/G7","[c]","[c]","[c]","[c]"
