"Status","Year","Age","Function_of_post","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","20-29","Digital, Data & Technology","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Digital, Data & Technology","Tax","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Digital, Data & Technology","Tax","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Digital, Data & Technology","Tax","SEO/HEO","5","5","[c]","[c]"
"In post","2022","20-29","Digital, Data & Technology","Unknown","AA/AO","10","10","[c]","[c]"
"In post","2022","20-29","Digital, Data & Technology","Unknown","EO","55","55","26880","27500"
"In post","2022","20-29","Digital, Data & Technology","Unknown","G6/G7","85","85","55480","54700"
"In post","2022","20-29","Digital, Data & Technology","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Digital, Data & Technology","Unknown","SEO/HEO","145","145","35850","34550"
"In post","2022","20-29","Finance","Commercial","AA/AO","5","5","[c]","[c]"
"In post","2022","20-29","Finance","Commercial","EO","15","15","26680","27420"
"In post","2022","20-29","Finance","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Commercial","SEO/HEO","35","35","33390","32150"
"In post","2022","20-29","Finance","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Corporate Finance","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Corporate Finance","SEO/HEO","5","5","[c]","[c]"
"In post","2022","20-29","Finance","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Digital, Data and Technology","EO","10","10","[c]","[c]"
"In post","2022","20-29","Finance","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Digital, Data and Technology","SEO/HEO","40","40","33940","36500"
"In post","2022","20-29","Finance","Economics","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Finance","AA/AO","135","125","21870","21250"
"In post","2022","20-29","Finance","Finance","EO","400","395","25480","26130"
"In post","2022","20-29","Finance","Finance","G6/G7","145","145","55260","54070"
"In post","2022","20-29","Finance","Finance","SEO/HEO","580","580","35460","33940"
"In post","2022","20-29","Finance","Finance","Unknown","15","15","29380","31010"
"In post","2022","20-29","Finance","Human Resources","EO","5","5","[c]","[c]"
"In post","2022","20-29","Finance","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Human Resources","SEO/HEO","5","5","[c]","[c]"
"In post","2022","20-29","Finance","Operational Delivery","AA/AO","115","110","21320","21250"
"In post","2022","20-29","Finance","Operational Delivery","EO","35","35","26740","26820"
"In post","2022","20-29","Finance","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Operational Delivery","SEO/HEO","25","25","36010","33370"
"In post","2022","20-29","Finance","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Other","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Other","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Policy","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Policy","SEO/HEO","5","5","[c]","[c]"
"In post","2022","20-29","Finance","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Project Delivery","SEO/HEO","10","10","[c]","[c]"
"In post","2022","20-29","Finance","Property","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Security","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Security","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Security","SEO/HEO","20","20","35700","36650"
"In post","2022","20-29","Finance","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Tax","AA/AO","10","10","[c]","[c]"
"In post","2022","20-29","Finance","Tax","EO","5","5","[c]","[c]"
"In post","2022","20-29","Finance","Tax","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Tax","SEO/HEO","10","10","[c]","[c]"
"In post","2022","20-29","Finance","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Finance","Unknown","EO","20","20","27660","27570"
"In post","2022","20-29","Finance","Unknown","G6/G7","15","15","58710","58600"
"In post","2022","20-29","Finance","Unknown","SEO/HEO","45","45","38880","37930"
"In post","2022","20-29","Grants Management","Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Grants Management","Operational Delivery","AA/AO","290","285","21250","21300"
"In post","2022","20-29","Grants Management","Operational Delivery","EO","70","70","24860","24920"
"In post","2022","20-29","Grants Management","Operational Delivery","SEO/HEO","15","15","30930","29180"
"In post","2022","20-29","Human Resources","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Corporate Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Human Resources","AA/AO","210","205","21570","21170"
"In post","2022","20-29","Human Resources","Human Resources","EO","325","320","26550","26670"
"In post","2022","20-29","Human Resources","Human Resources","G6/G7","105","105","54520","53360"
"In post","2022","20-29","Human Resources","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Human Resources","SEO/HEO","520","520","33760","32890"
"In post","2022","20-29","Human Resources","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Operational Delivery","AA/AO","35","35","21440","21250"
"In post","2022","20-29","Human Resources","Operational Delivery","EO","90","85","27630","27570"
"In post","2022","20-29","Human Resources","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Operational Delivery","SEO/HEO","30","30","33560","33370"
"In post","2022","20-29","Human Resources","Other","EO","5","5","[c]","[c]"
"In post","2022","20-29","Human Resources","Other","SEO/HEO","5","5","[c]","[c]"
"In post","2022","20-29","Human Resources","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Policy","SEO/HEO","5","5","[c]","[c]"
"In post","2022","20-29","Human Resources","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Tax","AA/AO","10","10","[c]","[c]"
"In post","2022","20-29","Human Resources","Tax","EO","5","5","[c]","[c]"
"In post","2022","20-29","Human Resources","Tax","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Human Resources","Tax","SEO/HEO","10","10","31290","33080"
"In post","2022","20-29","Human Resources","Unknown","AA/AO","55","55","21110","21050"
"In post","2022","20-29","Human Resources","Unknown","EO","80","75","25940","25770"
"In post","2022","20-29","Human Resources","Unknown","G6/G7","30","30","57570","54700"
"In post","2022","20-29","Human Resources","Unknown","SEO/HEO","115","115","34080","33960"
"In post","2022","20-29","Internal Audit","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Internal Audit","Internal Audit","EO","5","5","[c]","[c]"
"In post","2022","20-29","Internal Audit","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Internal Audit","Internal Audit","SEO/HEO","35","35","35750","33930"
"In post","2022","20-29","Internal Audit","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Internal Audit","Other","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Internal Audit","Other","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Internal Audit","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Internal Audit","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Internal Audit","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal","Finance","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal","Knowledge and Information Management","EO","10","10","27380","27570"
"In post","2022","20-29","Legal","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal","Legal","AA/AO","20","20","22200","22520"
"In post","2022","20-29","Legal","Legal","EO","250","250","28380","27230"
"In post","2022","20-29","Legal","Legal","G6/G7","200","195","51580","50500"
"In post","2022","20-29","Legal","Legal","SEO/HEO","270","270","40500","41750"
"In post","2022","20-29","Legal","Operational Delivery","AA/AO","450","445","22490","22200"
"In post","2022","20-29","Legal","Operational Delivery","EO","210","210","26460","26160"
"In post","2022","20-29","Legal","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal","Operational Delivery","SEO/HEO","40","40","33620","32080"
"In post","2022","20-29","Legal","Other","AA/AO","5","5","[c]","[c]"
"In post","2022","20-29","Legal","Other","EO","115","115","27070","26950"
"In post","2022","20-29","Legal","Other","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal","Other","SEO/HEO","30","30","31850","30720"
"In post","2022","20-29","Legal","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal","Policy","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal","Property","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal","Tax","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal","Tax","G6/G7","10","10","56700","55210"
"In post","2022","20-29","Legal","Tax","SEO/HEO","15","15","34040","33370"
"In post","2022","20-29","Legal","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Legal","Unknown","EO","5","5","[c]","[c]"
"In post","2022","20-29","Legal","Unknown","G6/G7","10","10","59830","60940"
"In post","2022","20-29","Legal","Unknown","SEO/HEO","15","15","37090","37610"
"In post","2022","20-29","No function","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Commercial","EO","5","5","[c]","[c]"
"In post","2022","20-29","No function","Commercial","G6/G7","5","5","[c]","[c]"
"In post","2022","20-29","No function","Commercial","SEO/HEO","25","25","36570","36500"
"In post","2022","20-29","No function","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Communications","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Communications","EO","10","10","27530","28310"
"In post","2022","20-29","No function","Communications","G6/G7","10","10","53560","53380"
"In post","2022","20-29","No function","Communications","SEO/HEO","40","40","34460","33340"
"In post","2022","20-29","No function","Corporate Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Digital, Data and Technology","EO","10","10","26430","25120"
"In post","2022","20-29","No function","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Digital, Data and Technology","SEO/HEO","25","25","38230","40030"
"In post","2022","20-29","No function","Economics","AA/AO","10","10","25620","28250"
"In post","2022","20-29","No function","Economics","EO","15","15","25020","24300"
"In post","2022","20-29","No function","Economics","G6/G7","60","55","55540","55530"
"In post","2022","20-29","No function","Economics","SEO/HEO","115","115","34970","33290"
"In post","2022","20-29","No function","Finance","EO","5","5","[c]","[c]"
"In post","2022","20-29","No function","Finance","G6/G7","10","10","[c]","[c]"
"In post","2022","20-29","No function","Finance","SEO/HEO","15","15","35910","36500"
"In post","2022","20-29","No function","Geography","AA/AO","45","45","20440","20420"
"In post","2022","20-29","No function","Geography","EO","45","45","26740","26740"
"In post","2022","20-29","No function","Geography","SEO/HEO","20","20","33860","33290"
"In post","2022","20-29","No function","Human Resources","EO","5","5","[c]","[c]"
"In post","2022","20-29","No function","Human Resources","G6/G7","10","10","[c]","[c]"
"In post","2022","20-29","No function","Human Resources","SEO/HEO","10","10","[c]","[c]"
"In post","2022","20-29","No function","Intelligence Analysis","AA/AO","5","5","[c]","[c]"
"In post","2022","20-29","No function","Intelligence Analysis","EO","45","45","26820","26330"
"In post","2022","20-29","No function","Intelligence Analysis","SEO/HEO","15","15","34210","32350"
"In post","2022","20-29","No function","Internal Audit","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Internal Audit","EO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","20-29","No function","International Trade","EO","55","55","26940","26250"
"In post","2022","20-29","No function","International Trade","G6/G7","115","115","53040","51710"
"In post","2022","20-29","No function","International Trade","SEO/HEO","335","335","35280","34710"
"In post","2022","20-29","No function","Knowledge and Information Management","AA/AO","20","20","21880","20970"
"In post","2022","20-29","No function","Knowledge and Information Management","EO","35","35","26640","27140"
