"Status","Year","Profession_of_post","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Commercial","Liverpool","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Liverpool","SEO/HEO","HEO","60","60","30850","30940"
"In post","2022","Commercial","Liverpool","SEO/HEO","SEO","80","80","39550","39360"
"In post","2022","Commercial","Manchester","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Manchester","EO","EO","15","15","25870","25880"
"In post","2022","Commercial","Manchester","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Commercial","Manchester","G6/G7","G7","25","25","51370","50130"
"In post","2022","Commercial","Manchester","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Manchester","SEO/HEO","HEO","40","40","31310","30200"
"In post","2022","Commercial","Manchester","SEO/HEO","SEO","60","55","38180","36780"
"In post","2022","Commercial","Manchester","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Medway","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Medway","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Medway","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Merton, Kingston upon Thames and Sutton","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Mid Kent","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Mid Lancashire","EO","EO","5","5","[c]","[c]"
"In post","2022","Commercial","Mid Lancashire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Mid Lancashire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Mid Lancashire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Mid Lancashire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Milton Keynes","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Milton Keynes","EO","EO","5","5","[c]","[c]"
"In post","2022","Commercial","Milton Keynes","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Commercial","Milton Keynes","G6/G7","G7","15","15","58270","57710"
"In post","2022","Commercial","Milton Keynes","SEO/HEO","HEO","15","15","32950","31390"
"In post","2022","Commercial","Milton Keynes","SEO/HEO","SEO","20","20","43460","43430"
"In post","2022","Commercial","Milton Keynes","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Monmouthshire and Newport","EO","EO","15","15","25650","25520"
"In post","2022","Commercial","Monmouthshire and Newport","G6/G7","G7","15","15","53440","51210"
"In post","2022","Commercial","Monmouthshire and Newport","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Monmouthshire and Newport","SEO/HEO","HEO","40","35","30890","30940"
"In post","2022","Commercial","Monmouthshire and Newport","SEO/HEO","SEO","30","30","38610","38980"
"In post","2022","Commercial","North and North East Lincolnshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North and West Norfolk","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North and West Norfolk","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Hampshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Hampshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Lanarkshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Lanarkshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Lanarkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Northamptonshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Nottinghamshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Nottinghamshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Nottinghamshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Nottinghamshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Nottinghamshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Yorkshire CC","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Yorkshire CC","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Yorkshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Yorkshire CC","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Yorkshire CC","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Commercial","Northumberland","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northumberland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northumberland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Norwich and East Norfolk","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Norwich and East Norfolk","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Norwich and East Norfolk","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Norwich and East Norfolk","SEO/HEO","HEO","30","30","31000","30940"
"In post","2022","Commercial","Norwich and East Norfolk","SEO/HEO","SEO","35","35","39680","39360"
"In post","2022","Commercial","Nottingham","EO","EO","10","10","26580","26590"
"In post","2022","Commercial","Nottingham","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Nottingham","G6/G7","G7","10","10","51030","50400"
"In post","2022","Commercial","Nottingham","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Commercial","Nottingham","SEO/HEO","SEO","15","15","39340","38550"
"In post","2022","Commercial","Nottingham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Commercial","Overseas","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Commercial","Overseas","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","SEO/HEO","HEO","10","10","36720","34800"
"In post","2022","Commercial","Overseas","SEO/HEO","SEO","15","15","46590","46060"
"In post","2022","Commercial","Oxfordshire CC","AA/AO","AO","5","5","[c]","[c]"
"In post","2022","Commercial","Oxfordshire CC","EO","EO","5","5","[c]","[c]"
"In post","2022","Commercial","Oxfordshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Oxfordshire CC","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Oxfordshire CC","SEO/HEO","HEO","15","15","32090","33000"
"In post","2022","Commercial","Oxfordshire CC","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2022","Commercial","Perth and Kinross, and Stirling","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Perth and Kinross, and Stirling","AA/AO","AO","5","5","[c]","[c]"
"In post","2022","Commercial","Perth and Kinross, and Stirling","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Perth and Kinross, and Stirling","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Peterborough","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Peterborough","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Peterborough","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Peterborough","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Peterborough","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Commercial","Peterborough","SEO/HEO","SEO","15","15","42850","42430"
"In post","2022","Commercial","Plymouth","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Plymouth","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Plymouth","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Plymouth","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Plymouth","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Plymouth","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2022","Commercial","Plymouth","Unknown","Unknown","10","10","[c]","[c]"
"In post","2022","Commercial","Portsmouth","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Portsmouth","EO","EO","15","15","26510","26670"
"In post","2022","Commercial","Portsmouth","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Portsmouth","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Portsmouth","SEO/HEO","HEO","15","15","34010","34500"
"In post","2022","Commercial","Portsmouth","SEO/HEO","SEO","20","20","41310","40700"
"In post","2022","Commercial","Powys","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Powys","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Powys","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Powys","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Sandwell","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Sefton","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Sefton","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Commercial","Sefton","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Commercial","Sefton","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Sheffield","AA/AO","AO","25","20","21090","21260"
"In post","2022","Commercial","Sheffield","EO","EO","40","40","26140","25000"
"In post","2022","Commercial","Sheffield","G6/G7","G6","15","15","61040","61010"
"In post","2022","Commercial","Sheffield","G6/G7","G7","35","35","50490","49860"
"In post","2022","Commercial","Sheffield","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Sheffield","SEO/HEO","HEO","60","55","31410","31990"
"In post","2022","Commercial","Sheffield","SEO/HEO","SEO","70","70","37110","36500"
"In post","2022","Commercial","Sheffield","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Shropshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Shropshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Shropshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Shropshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Solihull","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Somerset CC","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Somerset CC","EO","EO","15","15","26160","26740"
"In post","2022","Commercial","Somerset CC","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Commercial","Somerset CC","G6/G7","G7","15","15","54770","53720"
"In post","2022","Commercial","Somerset CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Somerset CC","SEO/HEO","HEO","40","35","33050","33290"
"In post","2022","Commercial","Somerset CC","SEO/HEO","SEO","40","40","42290","42510"
"In post","2022","Commercial","South and West Derbyshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South and West Derbyshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South and West Derbyshire","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Commercial","South and West Derbyshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South and West Derbyshire","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Commercial","South and West Derbyshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South Hampshire","G6/G7","G6","5","5","[c]","[c]"
"In post","2022","Commercial","South Hampshire","SEO/HEO","HEO","10","5","[c]","[c]"
"In post","2022","Commercial","South Hampshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South Lanarkshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South Lanarkshire","EO","EO","5","5","[c]","[c]"
"In post","2022","Commercial","South Lanarkshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South Lanarkshire","G6/G7","G7","15","10","50960","51960"
"In post","2022","Commercial","South Lanarkshire","SEO/HEO","HEO","10","10","[c]","[c]"
"In post","2022","Commercial","South Lanarkshire","SEO/HEO","SEO","15","15","40730","39630"
"In post","2022","Commercial","South Nottinghamshire","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South Nottinghamshire","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South Nottinghamshire","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South Nottinghamshire","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Southampton","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Southampton","EO","EO","5","5","[c]","[c]"
"In post","2022","Commercial","Southampton","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Southampton","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Commercial","Southampton","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Southampton","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Southampton","SEO/HEO","SEO","15","15","40200","39470"
"In post","2022","Commercial","Staffordshire CC","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Staffordshire CC","EO","EO","30","25","26220","26350"
"In post","2022","Commercial","Staffordshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Staffordshire CC","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Commercial","Staffordshire CC","SEO/HEO","HEO","20","20","32560","33080"
"In post","2022","Commercial","Staffordshire CC","SEO/HEO","SEO","20","20","45900","46550"
"In post","2022","Commercial","Stoke-on-Trent","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Stoke-on-Trent","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Stoke-on-Trent","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Suffolk CC","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Suffolk CC","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Suffolk CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Suffolk CC","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Commercial","Suffolk CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Suffolk CC","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Commercial","Suffolk CC","SEO/HEO","SEO","10","10","[c]","[c]"
"In post","2022","Commercial","Suffolk CC","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Sunderland","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Commercial","Sunderland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Swansea","AA/AO","AA","10","10","18310","18310"
"In post","2022","Commercial","Swansea","AA/AO","AO","25","25","21670","21840"
"In post","2022","Commercial","Swansea","EO","EO","40","35","26520","26130"
"In post","2022","Commercial","Swansea","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Swansea","G6/G7","G7","15","15","53030","52300"
"In post","2022","Commercial","Swansea","SEO/HEO","HEO","50","50","31430","31040"
"In post","2022","Commercial","Swansea","SEO/HEO","SEO","40","35","41010","40040"
"In post","2022","Commercial","Swansea","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Swindon","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Swindon","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Swindon","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Telford and Wrekin","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Telford and Wrekin","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Telford and Wrekin","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Telford and Wrekin","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2022","Commercial","Telford and Wrekin","SEO/HEO","SEO","15","15","40390","40520"
"In post","2022","Commercial","Torbay","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tower Hamlets","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tower Hamlets","EO","EO","10","10","[c]","[c]"
"In post","2022","Commercial","Tower Hamlets","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tower Hamlets","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Commercial","Tower Hamlets","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tower Hamlets","SEO/HEO","HEO","10","10","36190","35630"
"In post","2022","Commercial","Tower Hamlets","SEO/HEO","SEO","25","25","44940","44080"
"In post","2022","Commercial","Tyneside","EO","EO","15","10","27200","27570"
"In post","2022","Commercial","Tyneside","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tyneside","G6/G7","G7","5","5","[c]","[c]"
"In post","2022","Commercial","Tyneside","SEO/HEO","HEO","20","20","32140","31990"
"In post","2022","Commercial","Tyneside","SEO/HEO","SEO","30","30","38520","36930"
"In post","2022","Commercial","Unknown","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Wakefield","EO","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Wakefield","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Wakefield","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Wakefield","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Wakefield","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Walsall","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Walsall","Unknown","Unknown","[c]","[c]","[c]","[c]"
