"Status","Year","Age","Profession_of_post","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","16-19","Unknown","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Unknown","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","16-19","Veterinarian","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","East Midlands (England)","Nottingham","5","5","[c]","[c]"
"In post","2022","20-29","Commercial","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","East of England","Norwich and East Norfolk","15","15","31470","30420"
"In post","2022","20-29","Commercial","East of England","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","London","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","London","Brent","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","London","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","London","Croydon","15","15","35120","32350"
"In post","2022","20-29","Commercial","London","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","London","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","London","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","London","Lambeth","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","London","Tower Hamlets","10","10","31930","29690"
"In post","2022","20-29","Commercial","London","Westminster","230","230","40250","40650"
"In post","2022","20-29","Commercial","North East (England)","Darlington","10","10","31300","25000"
"In post","2022","20-29","Commercial","North East (England)","Durham","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","North East (England)","Tyneside","10","10","32890","31990"
"In post","2022","20-29","Commercial","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","North West (England)","Greater Manchester South West","15","15","33920","33080"
"In post","2022","20-29","Commercial","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","North West (England)","Liverpool","30","30","30940","30420"
"In post","2022","20-29","Commercial","North West (England)","Manchester","30","30","33600","33500"
"In post","2022","20-29","Commercial","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Overseas","Overseas","5","5","[c]","[c]"
"In post","2022","20-29","Commercial","Scotland","City of Edinburgh","20","15","28520","27020"
"In post","2022","20-29","Commercial","Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Scotland","Glasgow City","20","20","29950","26670"
"In post","2022","20-29","Commercial","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","South East (England)","Buckinghamshire","10","10","30390","26320"
"In post","2022","20-29","Commercial","South East (England)","Central Hampshire","30","30","27950","26350"
"In post","2022","20-29","Commercial","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","South East (England)","Milton Keynes","10","10","[c]","[c]"
"In post","2022","20-29","Commercial","South East (England)","Oxfordshire CC","5","5","[c]","[c]"
"In post","2022","20-29","Commercial","South East (England)","Portsmouth","10","10","30320","30580"
"In post","2022","20-29","Commercial","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","255","255","29370","29550"
"In post","2022","20-29","Commercial","South West (England)","Bristol, City of","10","10","30120","31040"
"In post","2022","20-29","Commercial","South West (England)","Devon CC","10","10","35920","35900"
"In post","2022","20-29","Commercial","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","South West (England)","Somerset CC","5","5","[c]","[c]"
"In post","2022","20-29","Commercial","South West (England)","Wiltshire","50","50","28750","26350"
"In post","2022","20-29","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Wales","Monmouthshire and Newport","20","20","30510","30420"
"In post","2022","20-29","Commercial","Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Wales","Swansea","10","10","25630","21840"
"In post","2022","20-29","Commercial","West Midlands (England)","Birmingham","15","15","29690","29750"
"In post","2022","20-29","Commercial","West Midlands (England)","Coventry","15","15","31510","30090"
"In post","2022","20-29","Commercial","West Midlands (England)","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","West Midlands (England)","Staffordshire CC","10","10","[c]","[c]"
"In post","2022","20-29","Commercial","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","West Midlands (England)","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Yorkshire and The Humber","Leeds","60","60","33020","30730"
"In post","2022","20-29","Commercial","Yorkshire and The Humber","Sheffield","35","30","29810","29360"
"In post","2022","20-29","Commercial","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Commercial","Yorkshire and The Humber","York","10","10","[c]","[c]"
"In post","2022","20-29","Communications","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","East Midlands (England)","Nottingham","10","10","29750","30730"
"In post","2022","20-29","Communications","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","East of England","Peterborough","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","East of England","Suffolk CC","5","5","[c]","[c]"
"In post","2022","20-29","Communications","London","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","London","Camden and City of London","5","5","[c]","[c]"
"In post","2022","20-29","Communications","London","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","London","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","London","Hounslow and Richmond upon Thames","5","5","[c]","[c]"
"In post","2022","20-29","Communications","London","Lambeth","10","10","35270","35650"
"In post","2022","20-29","Communications","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","London","Tower Hamlets","30","25","32980","32880"
"In post","2022","20-29","Communications","London","Westminster","580","580","37490","35500"
"In post","2022","20-29","Communications","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","North East (England)","Durham","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","North East (England)","Tyneside","5","5","[c]","[c]"
"In post","2022","20-29","Communications","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","North West (England)","Greater Manchester South West","5","5","[c]","[c]"
"In post","2022","20-29","Communications","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","North West (England)","Manchester","25","25","27180","25000"
"In post","2022","20-29","Communications","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Scotland","City of Edinburgh","10","10","29080","30520"
"In post","2022","20-29","Communications","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","South East (England)","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","South East (England)","Central Hampshire","10","10","[c]","[c]"
"In post","2022","20-29","Communications","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","South East (England)","Portsmouth","5","5","[c]","[c]"
"In post","2022","20-29","Communications","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","10","10","[c]","[c]"
"In post","2022","20-29","Communications","South West (England)","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","South West (England)","Bristol, City of","10","10","[c]","[c]"
"In post","2022","20-29","Communications","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","South West (England)","Dorset","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","South West (England)","Wiltshire","5","5","[c]","[c]"
"In post","2022","20-29","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Wales","Cardiff and Vale of Glamorgan","25","25","30400","30660"
"In post","2022","20-29","Communications","Wales","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Wales","Monmouthshire and Newport","15","15","35620","33800"
"In post","2022","20-29","Communications","Wales","South West Wales","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Wales","Swansea","15","15","28570","26240"
"In post","2022","20-29","Communications","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","West Midlands (England)","Coventry","5","5","[c]","[c]"
"In post","2022","20-29","Communications","West Midlands (England)","Shropshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","West Midlands (England)","Staffordshire CC","5","5","[c]","[c]"
"In post","2022","20-29","Communications","West Midlands (England)","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Yorkshire and The Humber","Leeds","10","10","37190","33620"
"In post","2022","20-29","Communications","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Communications","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Corporate Finance","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Corporate Finance","London","Westminster","5","5","[c]","[c]"
"In post","2022","20-29","Corporate Finance","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Corporate Finance","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Corporate Finance","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Corporate Finance","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","East Midlands (England)","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2022","20-29","Counter Fraud","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
