"Status","Year","Organisation","Profession_of_post","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Ministry of Justice (excl. agencies)","Economics","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Economics","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Economics","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Economics","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Economics","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Economics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Finance","London","Heterosexual / straight","205","200","46660","42010"
"In post","2022","Ministry of Justice (excl. agencies)","Finance","London","LGBO","10","10","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Finance","London","Undeclared","20","20","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Finance","London","Unknown","35","35","45870","41750"
"In post","2022","Ministry of Justice (excl. agencies)","Finance","Outside London","Heterosexual / straight","205","200","39310","36520"
"In post","2022","Ministry of Justice (excl. agencies)","Finance","Outside London","LGBO","15","15","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Finance","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Finance","Outside London","Unknown","40","40","36050","36050"
"In post","2022","Ministry of Justice (excl. agencies)","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Human Resources","London","Heterosexual / straight","180","175","47880","42450"
"In post","2022","Ministry of Justice (excl. agencies)","Human Resources","London","LGBO","15","15","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Human Resources","London","Undeclared","30","25","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Human Resources","London","Unknown","25","25","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Human Resources","Outside London","Heterosexual / straight","485","465","37660","33160"
"In post","2022","Ministry of Justice (excl. agencies)","Human Resources","Outside London","LGBO","25","25","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Human Resources","Outside London","Undeclared","40","40","37200","33160"
"In post","2022","Ministry of Justice (excl. agencies)","Human Resources","Outside London","Unknown","65","65","34990","31120"
"In post","2022","Ministry of Justice (excl. agencies)","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Knowledge and Information Management","London","Heterosexual / straight","35","35","37070","34260"
"In post","2022","Ministry of Justice (excl. agencies)","Knowledge and Information Management","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Knowledge and Information Management","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Knowledge and Information Management","London","Unknown","5","5","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Knowledge and Information Management","Outside London","Heterosexual / straight","50","50","24680","20970"
"In post","2022","Ministry of Justice (excl. agencies)","Knowledge and Information Management","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Knowledge and Information Management","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Knowledge and Information Management","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Legal","London","Heterosexual / straight","30","30","59000","58310"
"In post","2022","Ministry of Justice (excl. agencies)","Legal","London","LGBO","10","10","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Legal","London","Undeclared","5","5","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Legal","London","Unknown","15","15","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Operational Delivery","London","Heterosexual / straight","670","655","42150","38090"
"In post","2022","Ministry of Justice (excl. agencies)","Operational Delivery","London","LGBO","60","60","38760","34610"
"In post","2022","Ministry of Justice (excl. agencies)","Operational Delivery","London","Undeclared","85","80","41390","37750"
"In post","2022","Ministry of Justice (excl. agencies)","Operational Delivery","London","Unknown","250","245","37380","34260"
"In post","2022","Ministry of Justice (excl. agencies)","Operational Delivery","Outside London","Heterosexual / straight","330","325","35310","31910"
"In post","2022","Ministry of Justice (excl. agencies)","Operational Delivery","Outside London","LGBO","20","20","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Operational Delivery","Outside London","Undeclared","35","35","34160","32090"
"In post","2022","Ministry of Justice (excl. agencies)","Operational Delivery","Outside London","Unknown","60","55","28580","25120"
"In post","2022","Ministry of Justice (excl. agencies)","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Operational Research","London","Heterosexual / straight","55","50","51570","54270"
"In post","2022","Ministry of Justice (excl. agencies)","Operational Research","London","LGBO","10","10","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Operational Research","London","Undeclared","15","15","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Operational Research","London","Unknown","20","20","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Operational Research","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Operational Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Operational Research","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Operational Research","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Policy","London","Heterosexual / straight","455","445","47210","41750"
"In post","2022","Ministry of Justice (excl. agencies)","Policy","London","LGBO","60","60","47300","41750"
"In post","2022","Ministry of Justice (excl. agencies)","Policy","London","Undeclared","45","45","48820","42850"
"In post","2022","Ministry of Justice (excl. agencies)","Policy","London","Unknown","150","145","44460","41750"
"In post","2022","Ministry of Justice (excl. agencies)","Policy","Outside London","Heterosexual / straight","25","20","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Policy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Policy","Outside London","Undeclared","5","5","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Policy","Outside London","Unknown","10","10","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Project Delivery","London","Heterosexual / straight","110","105","45900","41750"
"In post","2022","Ministry of Justice (excl. agencies)","Project Delivery","London","LGBO","10","10","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Project Delivery","London","Undeclared","10","10","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Project Delivery","London","Unknown","20","20","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Project Delivery","Outside London","Heterosexual / straight","90","90","40090","36050"
"In post","2022","Ministry of Justice (excl. agencies)","Project Delivery","Outside London","LGBO","10","10","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Project Delivery","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Project Delivery","Outside London","Unknown","15","15","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Property","London","Heterosexual / straight","90","85","51440","54270"
"In post","2022","Ministry of Justice (excl. agencies)","Property","London","LGBO","5","5","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Property","London","Undeclared","15","15","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Property","London","Unknown","25","25","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Property","Outside London","Heterosexual / straight","160","155","41950","42630"
"In post","2022","Ministry of Justice (excl. agencies)","Property","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Property","Outside London","Undeclared","20","20","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Property","Outside London","Unknown","35","35","40700","36050"
"In post","2022","Ministry of Justice (excl. agencies)","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Psychology","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Psychology","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Psychology","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Security","London","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Security","London","LGBO","5","5","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Security","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Security","London","Unknown","10","10","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Security","Outside London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Security","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Security","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Social Research","London","Heterosexual / straight","55","50","51730","51320"
"In post","2022","Ministry of Justice (excl. agencies)","Social Research","London","LGBO","5","5","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Social Research","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Social Research","London","Unknown","5","5","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Social Research","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Social Research","Outside London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Social Research","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Statistics","London","Heterosexual / straight","75","75","50490","44690"
"In post","2022","Ministry of Justice (excl. agencies)","Statistics","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Statistics","London","Undeclared","10","10","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Statistics","London","Unknown","20","20","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Statistics","Outside London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Statistics","Outside London","LGBO","5","5","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Statistics","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Ministry of Justice (excl. agencies)","Statistics","Outside London","Unknown","[c]","[c]","[c]","[c]"
