"Status","Year","Parent_department","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department of Health and Social Care","Greater Manchester South West","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Greater Manchester South West","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Greater Manchester South West","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Gwent Valleys","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Hackney and Newham","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Hackney and Newham","London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Hackney and Newham","London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Hackney and Newham","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Hackney and Newham","London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Haringey and Islington","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Haringey and Islington","London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Haringey and Islington","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Haringey and Islington","London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Harrow and Hillingdon","London","EO","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","Harrow and Hillingdon","London","G6","10","5","92110","81520"
"In post","2022","Department of Health and Social Care","Harrow and Hillingdon","London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Harrow and Hillingdon","London","HEO","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","Harrow and Hillingdon","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Harrow and Hillingdon","London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Hartlepool and Stockton-on-Tees","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Heart of Essex","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Heart of Essex","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Heart of Essex","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Herefordshire, County of","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Herefordshire, County of","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Herefordshire, County of","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Hertfordshire CC","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Hertfordshire CC","Outside London","AO","10","10","[c]","[c]"
"In post","2022","Department of Health and Social Care","Hertfordshire CC","Outside London","EO","40","40","27900","27510"
"In post","2022","Department of Health and Social Care","Hertfordshire CC","Outside London","G6","40","40","72840","74320"
"In post","2022","Department of Health and Social Care","Hertfordshire CC","Outside London","G7","70","70","54140","53830"
"In post","2022","Department of Health and Social Care","Hertfordshire CC","Outside London","HEO","60","60","33600","33090"
"In post","2022","Department of Health and Social Care","Hertfordshire CC","Outside London","SCS level","10","10","90530","95950"
"In post","2022","Department of Health and Social Care","Hertfordshire CC","Outside London","SEO","85","80","42040","41040"
"In post","2022","Department of Health and Social Care","Hounslow and Richmond upon Thames","London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Hounslow and Richmond upon Thames","London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Hounslow and Richmond upon Thames","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Isle of Wight","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Kensington & Chelsea and Hammersmith & Fulham","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Kensington & Chelsea and Hammersmith & Fulham","London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Kensington & Chelsea and Hammersmith & Fulham","London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Kensington & Chelsea and Hammersmith & Fulham","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Kensington & Chelsea and Hammersmith & Fulham","London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Kent Thames Gateway","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Kent Thames Gateway","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Kingston upon Hull, City of","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Lambeth","London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Lambeth","London","AO","10","10","[c]","[c]"
"In post","2022","Department of Health and Social Care","Lambeth","London","EO","120","110","27520","26880"
"In post","2022","Department of Health and Social Care","Lambeth","London","G6","100","90","73080","67370"
"In post","2022","Department of Health and Social Care","Lambeth","London","G7","165","160","54500","53120"
"In post","2022","Department of Health and Social Care","Lambeth","London","HEO","195","185","33410","32330"
"In post","2022","Department of Health and Social Care","Lambeth","London","SCS level","65","60","105060","99320"
"In post","2022","Department of Health and Social Care","Lambeth","London","SEO","185","180","41280","40070"
"In post","2022","Department of Health and Social Care","Lancaster and Wyre","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Lancaster and Wyre","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Lancaster and Wyre","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Leeds","Outside London","AO","35","30","19970","19880"
"In post","2022","Department of Health and Social Care","Leeds","Outside London","EO","165","155","24640","23690"
"In post","2022","Department of Health and Social Care","Leeds","Outside London","G6","175","165","64670","62400"
"In post","2022","Department of Health and Social Care","Leeds","Outside London","G7","400","390","51090","49530"
"In post","2022","Department of Health and Social Care","Leeds","Outside London","HEO","350","340","30370","28970"
"In post","2022","Department of Health and Social Care","Leeds","Outside London","SCS level","70","70","82320","76130"
"In post","2022","Department of Health and Social Care","Leeds","Outside London","SEO","325","310","37930","36820"
"In post","2022","Department of Health and Social Care","Leicester","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Leicestershire CC and Rutland","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Leicestershire CC and Rutland","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Leicestershire CC and Rutland","Outside London","SEO","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","Lewisham and Southwark","London","AO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Lewisham and Southwark","London","EO","10","10","27370","26880"
"In post","2022","Department of Health and Social Care","Lewisham and Southwark","London","G6","10","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","Lewisham and Southwark","London","G7","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","Lewisham and Southwark","London","HEO","10","10","32410","32330"
"In post","2022","Department of Health and Social Care","Lewisham and Southwark","London","SCS level","10","10","[c]","[c]"
"In post","2022","Department of Health and Social Care","Lewisham and Southwark","London","SEO","15","15","40870","40070"
"In post","2022","Department of Health and Social Care","Lincolnshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Lincolnshire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Lincolnshire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Lincolnshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Liverpool","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Liverpool","Outside London","AO","10","10","20460","19880"
"In post","2022","Department of Health and Social Care","Liverpool","Outside London","EO","10","10","[c]","[c]"
"In post","2022","Department of Health and Social Care","Liverpool","Outside London","G6","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","Liverpool","Outside London","G7","20","20","51190","49390"
"In post","2022","Department of Health and Social Care","Liverpool","Outside London","HEO","20","15","31630","30590"
"In post","2022","Department of Health and Social Care","Liverpool","Outside London","SCS level","5","5","[c]","[c]"
"In post","2022","Department of Health and Social Care","Liverpool","Outside London","SEO","20","20","38650","37780"
"In post","2022","Department of Health and Social Care","Luton","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Department of Health and Social Care","Manchester","Outside London","AA","25","20","19210","19100"
"In post","2022","Department of Health and Social Care","Manchester","Outside London","AO","70","65","20540","19880"
"In post","2022","Department of Health and Social Care","Manchester","Outside London","EO","70","65","24720","23390"
"In post","2022","Department of Health and Social Care","Manchester","Outside London","G6","10","10","69250","63920"
