"Status","Year","Organisation","Profession_of_post","Region_ITL2","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Crown Prosecution Service","Operational Delivery","West Wales and The Valleys","Swansea","25","20","26060","25480"
"In post","2022","Crown Prosecution Service","Operational Delivery","West Yorkshire","Leeds","150","135","26310","25480"
"In post","2022","Crown Prosecution Service","Operational Delivery","West Yorkshire","Wakefield","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Other","Bedfordshire and Hertfordshire","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Other","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Other","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Other","East Anglia","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Other","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Other","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Other","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Other","Inner London - West","Westminster","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","Other","North Yorkshire","York","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Other","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Other","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Other","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Policy","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Policy","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Policy","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Policy","Eastern Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Policy","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Policy","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Policy","Inner London - West","Westminster","45","40","61110","56300"
"In post","2022","Crown Prosecution Service","Policy","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Policy","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Policy","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Policy","North Yorkshire","York","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Policy","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Policy","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Policy","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Policy","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Policy","West Wales and The Valleys","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Policy","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Project Delivery","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Project Delivery","Cumbria","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Project Delivery","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Project Delivery","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Project Delivery","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Project Delivery","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Project Delivery","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Project Delivery","Greater Manchester","Manchester","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","Project Delivery","Hampshire and Isle of Wight","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Project Delivery","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Project Delivery","Inner London - West","Westminster","35","35","39640","34470"
"In post","2022","Crown Prosecution Service","Project Delivery","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Project Delivery","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Project Delivery","North Yorkshire","York","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","Project Delivery","Northumberland, and Tyne and Wear","Tyneside","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","Project Delivery","Surrey, East and West Sussex","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Project Delivery","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Project Delivery","Tees Valley and Durham","South Teesside","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Project Delivery","West Midlands","Birmingham","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","Project Delivery","West Wales and The Valleys","Swansea","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Project Delivery","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Project Delivery","West Yorkshire","Wakefield","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","Property","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Property","Cheshire","Warrington","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Property","Derbyshire and Nottinghamshire","Nottingham","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Property","Devon","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Property","East Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Property","Essex","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Property","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Property","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Property","Inner London - West","Westminster","10","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","Property","Kent","East Kent","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Property","Lancashire","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Property","Leicestershire, Rutland and Northamptonshire","Leicester","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Property","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Property","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Property","South Yorkshire","Sheffield","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Property","Surrey, East and West Sussex","West Surrey","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Property","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Security","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Security","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Security","Devon","Devon CC","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Security","East Anglia","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Security","Greater Manchester","Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Security","Hampshire and Isle of Wight","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Security","Inner London - West","Westminster","10","10","[c]","[c]"
"In post","2022","Crown Prosecution Service","Security","Merseyside","Liverpool","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Security","North Yorkshire","York","5","5","[c]","[c]"
"In post","2022","Crown Prosecution Service","Security","Northumberland, and Tyne and Wear","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Security","West Midlands","Birmingham","[c]","[c]","[c]","[c]"
"In post","2022","Crown Prosecution Service","Security","West Yorkshire","Leeds","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Commercial","East Wales","Flintshire and Wrexham","20","20","33320","32890"
"In post","2022","Defence Electronics and Components Agency","Commercial","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Communications","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Digital, Data and Technology","East Wales","Flintshire and Wrexham","10","10","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Finance","East Wales","Flintshire and Wrexham","10","10","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Human Resources","East Wales","Flintshire and Wrexham","5","5","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Human Resources","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Knowledge and Information Management","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Medicine","East Wales","Flintshire and Wrexham","15","15","31110","29470"
"In post","2022","Defence Electronics and Components Agency","Operational Delivery","East Wales","Flintshire and Wrexham","55","55","31750","28810"
"In post","2022","Defence Electronics and Components Agency","Operational Delivery","Shropshire and Staffordshire","Staffordshire CC","5","5","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Other","East Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Other","Shropshire and Staffordshire","Staffordshire CC","25","25","26360","26600"
"In post","2022","Defence Electronics and Components Agency","Project Delivery","East Wales","Flintshire and Wrexham","15","15","32090","29470"
"In post","2022","Defence Electronics and Components Agency","Property","East Wales","Flintshire and Wrexham","15","15","29000","25830"
"In post","2022","Defence Electronics and Components Agency","Property","Shropshire and Staffordshire","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Defence Electronics and Components Agency","Science and Engineering","East Wales","Flintshire and Wrexham","230","220","27970","29470"
"In post","2022","Defence Electronics and Components Agency","Science and Engineering","Shropshire and Staffordshire","Staffordshire CC","15","15","23370","23760"
"In post","2022","Defence Equipment and Support","Commercial","Bedfordshire and Hertfordshire","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","10","10","35080","37500"
"In post","2022","Defence Equipment and Support","Commercial","Devon","Plymouth","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Commercial","Dorset and Somerset","Somerset CC","30","30","36180","33550"
"In post","2022","Defence Equipment and Support","Commercial","East Anglia","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Commercial","East Anglia","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Commercial","Eastern Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2022","Defence Equipment and Support","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","830","795","39850","37400"
