"Status","Year","Function_of_post","Profession_of_post","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Property","Other","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Other","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Other","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Property","Other","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Other","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Other","Inner London - West","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Property","Other","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Other","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Other","North Eastern Scotland","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Property","Other","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Other","North Eastern Scotland","Unknown","15","15","[c]","[c]"
"In post","2022","Property","Other","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Property","Other","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Other","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Other","Outer London - West and North West","Heterosexual / straight","130","130","23480","21160"
"In post","2022","Property","Other","Outer London - West and North West","LGBO","5","5","[c]","[c]"
"In post","2022","Property","Other","Outer London - West and North West","Undeclared","10","10","[c]","[c]"
"In post","2022","Property","Other","Outer London - West and North West","Unknown","10","10","[c]","[c]"
"In post","2022","Property","Other","Shropshire and Staffordshire","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","Property","Other","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Other","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Other","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Property","Other","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Other","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Other","Southern Scotland","Unknown","5","5","[c]","[c]"
"In post","2022","Property","Other","West Central Scotland","Heterosexual / straight","30","30","[c]","[c]"
"In post","2022","Property","Other","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Other","West Central Scotland","Unknown","50","50","28300","29730"
"In post","2022","Property","Other","West Midlands","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Property","Other","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Other","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Other","West Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Property","Other","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Policy","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Property","Policy","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Policy","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Property","Policy","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Policy","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Property","Policy","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Policy","Devon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Policy","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Property","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Policy","Greater Manchester","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Property","Policy","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Policy","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Policy","Inner London - East","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Property","Policy","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Policy","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Policy","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Policy","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Property","Policy","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Policy","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Policy","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Property","Policy","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Policy","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Property","Policy","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Policy","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Policy","Northumberland, and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Property","Policy","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Policy","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Property","Policy","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Policy","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Property","Policy","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Policy","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Property","Policy","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Policy","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Policy","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Project Delivery","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Property","Project Delivery","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Property","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Project Delivery","Greater Manchester","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Property","Project Delivery","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Project Delivery","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Project Delivery","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Project Delivery","Inner London - East","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Property","Project Delivery","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Project Delivery","Inner London - West","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Property","Project Delivery","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Project Delivery","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Project Delivery","Inner London - West","Unknown","5","5","[c]","[c]"
"In post","2022","Property","Project Delivery","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Property","Project Delivery","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Project Delivery","Northumberland, and Tyne and Wear","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Property","Project Delivery","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Project Delivery","Northumberland, and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Project Delivery","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Property","Project Delivery","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Project Delivery","Shropshire and Staffordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Property","Project Delivery","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Project Delivery","West Midlands","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Property","Project Delivery","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Project Delivery","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Project Delivery","West Yorkshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","Property","Project Delivery","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Project Delivery","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Property","Bedfordshire and Hertfordshire","Heterosexual / straight","25","25","[c]","[c]"
"In post","2022","Property","Property","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Property","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Property","Bedfordshire and Hertfordshire","Unknown","10","10","[c]","[c]"
"In post","2022","Property","Property","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","265","260","35670","33300"
"In post","2022","Property","Property","Berkshire, Buckinghamshire and Oxfordshire","LGBO","15","15","[c]","[c]"
"In post","2022","Property","Property","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","25","25","[c]","[c]"
"In post","2022","Property","Property","Berkshire, Buckinghamshire and Oxfordshire","Unknown","45","45","37020","40580"
"In post","2022","Property","Property","Cheshire","Heterosexual / straight","40","40","40310","36860"
"In post","2022","Property","Property","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Property","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Property","Property","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Property","Cornwall and Isles of Scilly","Heterosexual / straight","40","35","31620","33000"
"In post","2022","Property","Property","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Property","Cornwall and Isles of Scilly","Undeclared","10","5","[c]","[c]"
"In post","2022","Property","Property","Cornwall and Isles of Scilly","Unknown","5","5","[c]","[c]"
"In post","2022","Property","Property","Cumbria","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Property","Property","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Property","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Property","Derbyshire and Nottinghamshire","Heterosexual / straight","215","200","42030","39490"
"In post","2022","Property","Property","Derbyshire and Nottinghamshire","LGBO","10","10","[c]","[c]"
"In post","2022","Property","Property","Derbyshire and Nottinghamshire","Undeclared","30","25","[c]","[c]"
"In post","2022","Property","Property","Derbyshire and Nottinghamshire","Unknown","70","65","34090","32030"
"In post","2022","Property","Property","Devon","Heterosexual / straight","175","165","36810","33300"
"In post","2022","Property","Property","Devon","LGBO","10","10","[c]","[c]"
"In post","2022","Property","Property","Devon","Undeclared","20","15","[c]","[c]"
"In post","2022","Property","Property","Devon","Unknown","30","25","[c]","[c]"
"In post","2022","Property","Property","Dorset and Somerset","Heterosexual / straight","65","65","35620","33300"
"In post","2022","Property","Property","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Property","Dorset and Somerset","Undeclared","10","10","[c]","[c]"
"In post","2022","Property","Property","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Property","Property","East Anglia","Heterosexual / straight","305","290","35480","33300"
"In post","2022","Property","Property","East Anglia","LGBO","10","10","[c]","[c]"
"In post","2022","Property","Property","East Anglia","Undeclared","35","35","36360","33300"
"In post","2022","Property","Property","East Anglia","Unknown","65","60","31500","29200"
"In post","2022","Property","Property","East Wales","Heterosexual / straight","160","150","37560","33380"
"In post","2022","Property","Property","East Wales","LGBO","5","5","[c]","[c]"
"In post","2022","Property","Property","East Wales","Undeclared","30","25","[c]","[c]"
"In post","2022","Property","Property","East Wales","Unknown","30","30","35840","30810"
"In post","2022","Property","Property","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","75","70","37750","33370"
"In post","2022","Property","Property","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Property","Property","East Yorkshire and Northern Lincolnshire","Undeclared","5","5","[c]","[c]"
"In post","2022","Property","Property","East Yorkshire and Northern Lincolnshire","Unknown","15","15","[c]","[c]"
