"Status","Year","Disability","Organisation","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","Scottish Government (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Government (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Government (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Government (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Government (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Government (excl. agencies)","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Government (excl. agencies)","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Government (excl. agencies)","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Government (excl. agencies)","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Government (excl. agencies)","Overseas","G6/G7","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Government (excl. agencies)","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Government (excl. agencies)","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Government (excl. agencies)","Scotland","AA/AO","470","455","24360","24400"
"In post","2022","Declared non-disabled","Scottish Government (excl. agencies)","Scotland","EO","650","625","29030","28990"
"In post","2022","Declared non-disabled","Scottish Government (excl. agencies)","Scotland","G6/G7","1440","1375","63500","62170"
"In post","2022","Declared non-disabled","Scottish Government (excl. agencies)","Scotland","SCS level","140","140","88800","83230"
"In post","2022","Declared non-disabled","Scottish Government (excl. agencies)","Scotland","SEO/HEO","2250","2170","39720","39660"
"In post","2022","Declared non-disabled","Scottish Housing Regulator","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Housing Regulator","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Housing Regulator","Scotland","G6/G7","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Housing Regulator","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Housing Regulator","Scotland","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Prison Service","Scotland","AA/AO","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Prison Service","Scotland","EO","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Prison Service","Scotland","G6/G7","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Prison Service","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Prison Service","Scotland","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Public Pensions Agency","Scotland","AA/AO","45","40","25640","25930"
"In post","2022","Declared non-disabled","Scottish Public Pensions Agency","Scotland","EO","35","30","29290","30040"
"In post","2022","Declared non-disabled","Scottish Public Pensions Agency","Scotland","G6/G7","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Public Pensions Agency","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Scottish Public Pensions Agency","Scotland","SEO/HEO","40","35","37400","36130"
"In post","2022","Declared non-disabled","Serious Fraud Office","London","AA/AO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Serious Fraud Office","London","EO","45","45","28040","27020"
"In post","2022","Declared non-disabled","Serious Fraud Office","London","G6/G7","115","110","62310","61360"
"In post","2022","Declared non-disabled","Serious Fraud Office","London","SCS level","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Serious Fraud Office","London","SEO/HEO","135","130","38060","40000"
"In post","2022","Declared non-disabled","Social Security Scotland","Scotland","AA/AO","315","310","22020","21050"
"In post","2022","Declared non-disabled","Social Security Scotland","Scotland","EO","445","430","27730","27230"
"In post","2022","Declared non-disabled","Social Security Scotland","Scotland","G6/G7","95","95","60900","61190"
"In post","2022","Declared non-disabled","Social Security Scotland","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Social Security Scotland","Scotland","SEO/HEO","395","385","36270","34600"
"In post","2022","Declared non-disabled","Standards and Testing Agency","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Standards and Testing Agency","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Standards and Testing Agency","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Standards and Testing Agency","London","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Standards and Testing Agency","London","G6/G7","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Standards and Testing Agency","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Standards and Testing Agency","London","SEO/HEO","15","10","[c]","[c]"
"In post","2022","Declared non-disabled","Standards and Testing Agency","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Standards and Testing Agency","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Standards and Testing Agency","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Standards and Testing Agency","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Standards and Testing Agency","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Standards and Testing Agency","North West (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Standards and Testing Agency","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Standards and Testing Agency","West Midlands (England)","G6/G7","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","Standards and Testing Agency","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Standards and Testing Agency","West Midlands (England)","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Standards and Testing Agency","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Standards and Testing Agency","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Standards and Testing Agency","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Standards and Testing Agency","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Student Awards Agency for Scotland","Scotland","AA/AO","30","25","[c]","[c]"
"In post","2022","Declared non-disabled","Student Awards Agency for Scotland","Scotland","EO","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","Student Awards Agency for Scotland","Scotland","G6/G7","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Student Awards Agency for Scotland","Scotland","SEO/HEO","35","35","40530","40130"
"In post","2022","Declared non-disabled","Submarine Delivery Agency","East Midlands (England)","Unknown","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Submarine Delivery Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Submarine Delivery Agency","North West (England)","Unknown","120","115","43010","41370"
"In post","2022","Declared non-disabled","Submarine Delivery Agency","Overseas","Unknown","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Submarine Delivery Agency","Scotland","Unknown","75","75","39670","39880"
"In post","2022","Declared non-disabled","Submarine Delivery Agency","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Submarine Delivery Agency","South West (England)","Unknown","1175","1145","40990","39100"
"In post","2022","Declared non-disabled","Teaching Regulation Agency","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Teaching Regulation Agency","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Teaching Regulation Agency","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Teaching Regulation Agency","West Midlands (England)","AA/AO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Teaching Regulation Agency","West Midlands (England)","EO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","Teaching Regulation Agency","West Midlands (England)","G6/G7","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","Teaching Regulation Agency","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Teaching Regulation Agency","West Midlands (England)","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","The Insolvency Service","East Midlands (England)","AA/AO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","The Insolvency Service","East Midlands (England)","EO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","The Insolvency Service","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","The Insolvency Service","East Midlands (England)","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","The Insolvency Service","East of England","AA/AO","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","The Insolvency Service","East of England","EO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","The Insolvency Service","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","The Insolvency Service","East of England","SEO/HEO","45","45","38970","38510"
"In post","2022","Declared non-disabled","The Insolvency Service","London","AA/AO","50","45","24520","25060"
"In post","2022","Declared non-disabled","The Insolvency Service","London","EO","25","20","[c]","[c]"
"In post","2022","Declared non-disabled","The Insolvency Service","London","G6/G7","35","35","63980","60380"
"In post","2022","Declared non-disabled","The Insolvency Service","London","SCS level","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","The Insolvency Service","London","SEO/HEO","85","80","41920","43150"
"In post","2022","Declared non-disabled","The Insolvency Service","North East (England)","AA/AO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","The Insolvency Service","North East (England)","EO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","The Insolvency Service","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","The Insolvency Service","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","The Insolvency Service","North East (England)","SEO/HEO","20","20","[c]","[c]"
"In post","2022","Declared non-disabled","The Insolvency Service","North West (England)","AA/AO","40","35","21040","21130"
"In post","2022","Declared non-disabled","The Insolvency Service","North West (England)","EO","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","The Insolvency Service","North West (England)","G6/G7","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","The Insolvency Service","North West (England)","SEO/HEO","100","95","38370","39490"
"In post","2022","Declared non-disabled","The Insolvency Service","Scotland","AA/AO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","The Insolvency Service","Scotland","EO","5","5","[c]","[c]"
"In post","2022","Declared non-disabled","The Insolvency Service","Scotland","SEO/HEO","15","15","[c]","[c]"
"In post","2022","Declared non-disabled","The Insolvency Service","South East (England)","AA/AO","20","15","[c]","[c]"
"In post","2022","Declared non-disabled","The Insolvency Service","South East (England)","EO","10","10","[c]","[c]"
"In post","2022","Declared non-disabled","The Insolvency Service","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
