"Status","Year","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Barking & Dagenham and Havering","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","EO","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","AA/AO","AA","Heterosexual / straight","35","[c]","21680","22350"
"Leaver Dept.","2022","Barnet","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","AA/AO","AA","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","AA/AO","AA","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","AA/AO","AO","Heterosexual / straight","90","[c]","24340","23780"
"Leaver Dept.","2022","Barnet","AA/AO","AO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","AA/AO","AO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","AA/AO","AO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","EO","EO","Heterosexual / straight","155","[c]","27470","26880"
"Leaver Dept.","2022","Barnet","EO","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","EO","EO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","EO","EO","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","G6/G7","G6","Heterosexual / straight","40","[c]","68670","68160"
"Leaver Dept.","2022","Barnet","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","G6/G7","G6","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","G6/G7","G6","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","G6/G7","G7","Heterosexual / straight","115","[c]","55020","53860"
"Leaver Dept.","2022","Barnet","G6/G7","G7","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","G6/G7","G7","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","G6/G7","G7","Unknown","55","[c]","54950","54260"
"Leaver Dept.","2022","Barnet","SCS level","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","SCS level","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","SCS level","SCS level","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","SEO/HEO","HEO","Heterosexual / straight","155","[c]","33030","32330"
"Leaver Dept.","2022","Barnet","SEO/HEO","HEO","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","SEO/HEO","HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","SEO/HEO","HEO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","SEO/HEO","SEO","Heterosexual / straight","150","[c]","41250","40470"
"Leaver Dept.","2022","Barnet","SEO/HEO","SEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","SEO/HEO","SEO","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","SEO/HEO","SEO","Unknown","60","[c]","42410","41340"
"Leaver Dept.","2022","Barnet","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","AA/AO","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","AA/AO","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","EO","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","EO","Heterosexual / straight","85","[c]","24410","25500"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G7","Heterosexual / straight","35","[c]","51600","53570"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G7","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","HEO","Heterosexual / straight","100","[c]","29740","29550"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","HEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","HEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","SEO","Heterosexual / straight","100","[c]","39930","40550"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","SEO","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","SEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","AA/AO","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","EO","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","AA/AO","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","AA/AO","AO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","EO","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","EO","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","AA/AO","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","AA/AO","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","EO","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","G6/G7","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","SEO/HEO","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Berkshire","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","AA/AO","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","EO","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bexley and Greenwich","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","AA/AO","AA","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","AA/AO","AA","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","AA/AO","AO","Heterosexual / straight","110","[c]","20650","20400"
"Leaver Dept.","2022","Birmingham","AA/AO","AO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","AA/AO","AO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","AA/AO","AO","Unknown","75","[c]","21020","20970"
"Leaver Dept.","2022","Birmingham","EO","EO","Heterosexual / straight","155","[c]","25560","25120"
"Leaver Dept.","2022","Birmingham","EO","EO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","EO","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","EO","EO","Unknown","50","[c]","26110","26120"
"Leaver Dept.","2022","Birmingham","G6/G7","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","G6/G7","G6","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","G6/G7","G7","Heterosexual / straight","40","[c]","52210","50730"
"Leaver Dept.","2022","Birmingham","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","G6/G7","G7","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","G6/G7","G7","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","SCS level","SCS level","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","SCS level","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","SEO/HEO","HEO","Heterosexual / straight","85","[c]","31660","30690"
"Leaver Dept.","2022","Birmingham","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","SEO/HEO","HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","SEO/HEO","HEO","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","SEO/HEO","SEO","Heterosexual / straight","60","[c]","38570","37910"
"Leaver Dept.","2022","Birmingham","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","SEO/HEO","SEO","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","SEO/HEO","SEO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","Unknown","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Birmingham","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackburn with Darwen","AA/AO","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackburn with Darwen","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackburn with Darwen","EO","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackburn with Darwen","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackburn with Darwen","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackburn with Darwen","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackburn with Darwen","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackburn with Darwen","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackburn with Darwen","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackburn with Darwen","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackburn with Darwen","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","AA/AO","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","AA/AO","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","EO","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","EO","EO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","G6/G7","G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","SEO/HEO","HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","SEO/HEO","SEO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Blackpool","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bournemouth, Christchurch and Poole","EO","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bournemouth, Christchurch and Poole","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bournemouth, Christchurch and Poole","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bournemouth, Christchurch and Poole","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bournemouth, Christchurch and Poole","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bournemouth, Christchurch and Poole","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bournemouth, Christchurch and Poole","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","AA/AO","AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","AA/AO","AO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","EO","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bradford","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
