"Status","Year","Organisation","Parent_department","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2022","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Outside London","Male","40","[c]","35710","24030"
"Leaver CS","2022","Legal Aid Agency","Ministry of Justice","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Ministry of Justice","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Ministry of Justice","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Legal Aid Agency","Ministry of Justice","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Department for Transport","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Department for Transport","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Department for Transport","Outside London","Female","70","[c]","28930","26470"
"Leaver CS","2022","Maritime and Coastguard Agency","Department for Transport","Outside London","Male","90","[c]","38940","33150"
"Leaver CS","2022","Maritime and Coastguard Agency","Department for Transport","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Maritime and Coastguard Agency","Department for Transport","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","London","Female","135","[c]","44160","33460"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","London","Male","85","[c]","57650","53620"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2022","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Department for Business, Energy and Industrial Strategy","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Department for Business, Energy and Industrial Strategy","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Met Office","Department for Business, Energy and Industrial Strategy","Outside London","Female","40","[c]","31820","32730"
"Leaver CS","2022","Met Office","Department for Business, Energy and Industrial Strategy","Outside London","Male","90","[c]","36430","36730"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","London","Female","100","[c]","35370","34000"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","London","Male","160","[c]","42390","37640"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Outside London","Female","1215","[c]","28820","23280"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Outside London","Male","1815","[c]","31620","28750"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Overseas","Female","35","[c]","39080","39580"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Overseas","Male","30","[c]","46840","41090"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","London","Female","170","[c]","42900","37660"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","London","Male","120","[c]","45840","41750"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Outside London","Female","70","[c]","35260","30450"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Outside London","Male","60","[c]","39850","41100"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Ministry of Justice (excl. agencies)","Ministry of Justice","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","National Crime Agency","London","Female","40","[c]","48780","39840"
"Leaver CS","2022","National Crime Agency","National Crime Agency","London","Male","60","[c]","51070","46460"
"Leaver CS","2022","National Crime Agency","National Crime Agency","Outside London","Female","80","[c]","34420","34140"
"Leaver CS","2022","National Crime Agency","National Crime Agency","Outside London","Male","130","[c]","40820","39550"
"Leaver CS","2022","National Crime Agency","National Crime Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","National Crime Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","National Crime Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Crime Agency","National Crime Agency","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","National Infrastructure Commission","HM Treasury","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Infrastructure Commission","HM Treasury","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Records of Scotland","Scottish Government","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","National Records of Scotland","Scottish Government","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Chancellor's other departments","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Chancellor's other departments","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Chancellor's other departments","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Chancellor's other departments","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Chancellor's other departments","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","National Savings and Investments","Chancellor's other departments","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Northern Ireland Office","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Northern Ireland Office","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Northern Ireland Office","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland Office","Northern Ireland Office","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Budget Responsibility","HM Treasury","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Budget Responsibility","HM Treasury","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Outside London","Female","105","[c]","51810","51360"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Outside London","Male","45","[c]","59040","75500"
"Leaver CS","2022","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","London","Female","70","[c]","47580","41470"
"Leaver CS","2022","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","London","Male","80","[c]","55080","49770"
"Leaver CS","2022","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Outside London","Female","40","[c]","31850","28730"
"Leaver CS","2022","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Outside London","Male","45","[c]","38600","35000"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Office of Rail and Road","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Office of Rail and Road","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Office of Rail and Road","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Office of Rail and Road","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Public Guardian","Ministry of Justice","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Public Guardian","Ministry of Justice","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Public Guardian","Ministry of Justice","Outside London","Female","35","[c]","23280","20970"
"Leaver CS","2022","Office of the Public Guardian","Ministry of Justice","Outside London","Male","30","[c]","22060","20970"
"Leaver CS","2022","Office of the Scottish Charity Regulator","Scottish Government","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Scottish Charity Regulator","Scottish Government","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Office of the Secretary of State for Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Office of the Secretary of State for Wales","Outside London","Male","[c]","[c]","[c]","[c]"
