"Status","Year","Age","Organisation","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","20-29","Crown Prosecution Service","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Crown Prosecution Service","Yorkshire and The Humber","North Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Crown Prosecution Service","Yorkshire and The Humber","South Yorkshire","10","[c]","22690","22200"
"New entrant CS","2022","20-29","Crown Prosecution Service","Yorkshire and The Humber","West Yorkshire","25","[c]","24900","22200"
"New entrant CS","2022","20-29","Defence Equipment and Support","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Defence Equipment and Support","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Defence Equipment and Support","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Defence Equipment and Support","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Defence Equipment and Support","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Defence Equipment and Support","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Defence Equipment and Support","Scotland","Southern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Defence Equipment and Support","Scotland","West Central Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Defence Equipment and Support","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Defence Equipment and Support","South East (England)","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Defence Equipment and Support","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Defence Equipment and Support","South West (England)","Dorset and Somerset","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Defence Equipment and Support","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","320","[c]","24930","24750"
"New entrant CS","2022","20-29","Defence Equipment and Support","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Defence Equipment and Support","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Defence Science and Technology Laboratory","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Defence Science and Technology Laboratory","South East (England)","Hampshire and Isle of Wight","140","[c]","26930","26030"
"New entrant CS","2022","20-29","Defence Science and Technology Laboratory","South East (England)","Kent","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Defence Science and Technology Laboratory","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","220","[c]","24820","25050"
"New entrant CS","2022","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Inner London - West","305","[c]","34160","33570"
"New entrant CS","2022","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Outer London - West and North West","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","Greater Manchester","50","[c]","31750","30360"
"New entrant CS","2022","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","West Midlands","15","[c]","28380","24570"
"New entrant CS","2022","20-29","Department for Business, Energy and Industrial Strategy (excl. agencies)","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Digital, Culture, Media and Sport","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Digital, Culture, Media and Sport","London","Inner London - West","230","[c]","32980","34020"
"New entrant CS","2022","20-29","Department for Digital, Culture, Media and Sport","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Digital, Culture, Media and Sport","North West (England)","Greater Manchester","15","[c]","33440","30960"
"New entrant CS","2022","20-29","Department for Digital, Culture, Media and Sport","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Digital, Culture, Media and Sport","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Digital, Culture, Media and Sport","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Digital, Culture, Media and Sport","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Digital, Culture, Media and Sport","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Digital, Culture, Media and Sport","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Education (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","25","[c]","29520","25000"
"New entrant CS","2022","20-29","Department for Education (excl. agencies)","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Education (excl. agencies)","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Education (excl. agencies)","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Education (excl. agencies)","London","Inner London - West","105","[c]","33620","32940"
"New entrant CS","2022","20-29","Department for Education (excl. agencies)","London","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Education (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","10","[c]","29380","29360"
"New entrant CS","2022","20-29","Department for Education (excl. agencies)","North East (England)","Tees Valley and Durham","30","[c]","26900","25000"
"New entrant CS","2022","20-29","Department for Education (excl. agencies)","North West (England)","Greater Manchester","80","[c]","27790","25000"
"New entrant CS","2022","20-29","Department for Education (excl. agencies)","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Education (excl. agencies)","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Education (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","25","[c]","32060","31120"
"New entrant CS","2022","20-29","Department for Education (excl. agencies)","West Midlands (England)","West Midlands","30","[c]","28520","29360"
"New entrant CS","2022","20-29","Department for Education (excl. agencies)","Yorkshire and The Humber","South Yorkshire","65","[c]","27020","25000"
"New entrant CS","2022","20-29","Department for Education (excl. agencies)","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","15","[c]","31010","29180"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","East Anglia","10","[c]","30890","29180"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Inner London - West","490","[c]","35140","32560"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","20","[c]","28770","29180"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Cheshire","20","[c]","28610","29180"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Cumbria","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Greater Manchester","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Devon","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","110","[c]","30800","29180"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","West Midlands","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","North Yorkshire","45","[c]","31240","29180"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","West Yorkshire","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for International Trade","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for International Trade","London","Inner London - West","270","[c]","31390","31800"
"New entrant CS","2022","20-29","Department for International Trade","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for International Trade","North East (England)","Tees Valley and Durham","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for International Trade","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for International Trade","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for International Trade","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Inner London - West","220","[c]","32570","33210"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","Greater Manchester","10","[c]","28460","27510"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","Merseyside","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","West Midlands","50","[c]","30180","30190"
"New entrant CS","2022","20-29","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","West Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Transport (excl. agencies)","London","Inner London - West","275","[c]","38070","34710"
"New entrant CS","2022","20-29","Department for Transport (excl. agencies)","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Transport (excl. agencies)","South East (England)","Surrey, East and West Sussex","10","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Transport (excl. agencies)","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Transport (excl. agencies)","West Midlands (England)","West Midlands","30","[c]","31290","30730"
"New entrant CS","2022","20-29","Department for Transport (excl. agencies)","Yorkshire and The Humber","West Yorkshire","40","[c]","31450","30730"
"New entrant CS","2022","20-29","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","100","[c]","23540","21260"
"New entrant CS","2022","20-29","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","105","[c]","22790","21260"
"New entrant CS","2022","20-29","Department for Work and Pensions (excl. agencies)","East Midlands (England)","Lincolnshire","25","[c]","25730","27570"
"New entrant CS","2022","20-29","Department for Work and Pensions (excl. agencies)","East of England","Bedfordshire and Hertfordshire","55","[c]","27580","27570"
"New entrant CS","2022","20-29","Department for Work and Pensions (excl. agencies)","East of England","East Anglia","60","[c]","24510","27570"
"New entrant CS","2022","20-29","Department for Work and Pensions (excl. agencies)","East of England","Essex","70","[c]","26310","24250"
"New entrant CS","2022","20-29","Department for Work and Pensions (excl. agencies)","London","Inner London - East","150","[c]","30230","31060"
"New entrant CS","2022","20-29","Department for Work and Pensions (excl. agencies)","London","Inner London - West","180","[c]","32140","31060"
"New entrant CS","2022","20-29","Department for Work and Pensions (excl. agencies)","London","Outer London - East and North East","130","[c]","28890","31060"
"New entrant CS","2022","20-29","Department for Work and Pensions (excl. agencies)","London","Outer London - South","45","[c]","30260","31060"
"New entrant CS","2022","20-29","Department for Work and Pensions (excl. agencies)","London","Outer London - West and North West","90","[c]","30150","31060"
"New entrant CS","2022","20-29","Department for Work and Pensions (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","415","[c]","24190","21260"
"New entrant CS","2022","20-29","Department for Work and Pensions (excl. agencies)","North East (England)","Tees Valley and Durham","45","[c]","24750","27570"
"New entrant CS","2022","20-29","Department for Work and Pensions (excl. agencies)","North West (England)","Cheshire","15","[c]","24750","21260"
"New entrant CS","2022","20-29","Department for Work and Pensions (excl. agencies)","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions (excl. agencies)","North West (England)","Greater Manchester","245","[c]","26250","27570"
"New entrant CS","2022","20-29","Department for Work and Pensions (excl. agencies)","North West (England)","Lancashire","335","[c]","23680","21260"
"New entrant CS","2022","20-29","Department for Work and Pensions (excl. agencies)","North West (England)","Merseyside","190","[c]","24640","27570"
"New entrant CS","2022","20-29","Department for Work and Pensions (excl. agencies)","Scotland","Eastern Scotland","95","[c]","23530","21260"
"New entrant CS","2022","20-29","Department for Work and Pensions (excl. agencies)","Scotland","Highlands and Islands","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions (excl. agencies)","Scotland","North Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions (excl. agencies)","Scotland","Southern Scotland","50","[c]","25090","27570"
"New entrant CS","2022","20-29","Department for Work and Pensions (excl. agencies)","Scotland","West Central Scotland","185","[c]","23040","21260"
"New entrant CS","2022","20-29","Department for Work and Pensions (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","40","[c]","26990","27570"
"New entrant CS","2022","20-29","Department for Work and Pensions (excl. agencies)","South East (England)","Hampshire and Isle of Wight","25","[c]","24690","27570"
"New entrant CS","2022","20-29","Department for Work and Pensions (excl. agencies)","South East (England)","Kent","50","[c]","25450","24250"
"New entrant CS","2022","20-29","Department for Work and Pensions (excl. agencies)","South East (England)","Surrey, East and West Sussex","60","[c]","24020","21260"
"New entrant CS","2022","20-29","Department for Work and Pensions (excl. agencies)","South West (England)","Cornwall and Isles of Scilly","45","[c]","22220","21260"
"New entrant CS","2022","20-29","Department for Work and Pensions (excl. agencies)","South West (England)","Devon","40","[c]","22160","21260"
"New entrant CS","2022","20-29","Department for Work and Pensions (excl. agencies)","South West (England)","Dorset and Somerset","10","[c]","23340","21260"
"New entrant CS","2022","20-29","Department for Work and Pensions (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","60","[c]","23050","21260"
"New entrant CS","2022","20-29","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","30","[c]","28630","29290"
"New entrant CS","2022","20-29","Department for Work and Pensions (excl. agencies)","Wales","East Wales","35","[c]","24040","21260"
"New entrant CS","2022","20-29","Department for Work and Pensions (excl. agencies)","Wales","West Wales and The Valleys","155","[c]","24400","21260"
"New entrant CS","2022","20-29","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","25","[c]","26330","27570"
"New entrant CS","2022","20-29","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Shropshire and Staffordshire","30","[c]","24860","27570"
"New entrant CS","2022","20-29","Department for Work and Pensions (excl. agencies)","West Midlands (England)","West Midlands","280","[c]","24900","27570"
"New entrant CS","2022","20-29","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","35","[c]","22320","21260"
"New entrant CS","2022","20-29","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","North Yorkshire","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","South Yorkshire","145","[c]","24640","21260"
"New entrant CS","2022","20-29","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","West Yorkshire","280","[c]","25990","27570"
"New entrant CS","2022","20-29","Department of Health and Social Care (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care (excl. agencies)","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care (excl. agencies)","East of England","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care (excl. agencies)","London","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care (excl. agencies)","London","Inner London - West","330","[c]","31840","32790"
"New entrant CS","2022","20-29","Department of Health and Social Care (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care (excl. agencies)","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care (excl. agencies)","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care (excl. agencies)","South West (England)","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care (excl. agencies)","Unknown","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","West Yorkshire","75","[c]","29040","28970"
"New entrant CS","2022","20-29","Disclosure Scotland","Scotland","West Central Scotland","20","[c]","21050","21050"
"New entrant CS","2022","20-29","Driver and Vehicle Licensing Agency","Unknown","Unknown","15","[c]","20240","18310"
"New entrant CS","2022","20-29","Driver and Vehicle Licensing Agency","Wales","West Wales and The Valleys","200","[c]","20580","18310"
"New entrant CS","2022","20-29","Driver and Vehicle Licensing Agency","West Midlands (England)","West Midlands","35","[c]","22090","21840"
"New entrant CS","2022","20-29","Driver and Vehicle Standards Agency","East Midlands (England)","Derbyshire and Nottinghamshire","15","[c]","28670","28780"
"New entrant CS","2022","20-29","Driver and Vehicle Standards Agency","East of England","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Driver and Vehicle Standards Agency","London","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Driver and Vehicle Standards Agency","London","Outer London - East and North East","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Driver and Vehicle Standards Agency","London","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Driver and Vehicle Standards Agency","North East (England)","Northumberland, and Tyne and Wear","15","[c]","22360","21840"
"New entrant CS","2022","20-29","Driver and Vehicle Standards Agency","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Driver and Vehicle Standards Agency","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Driver and Vehicle Standards Agency","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Driver and Vehicle Standards Agency","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Driver and Vehicle Standards Agency","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Driver and Vehicle Standards Agency","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Driver and Vehicle Standards Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Driver and Vehicle Standards Agency","South East (England)","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Driver and Vehicle Standards Agency","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Driver and Vehicle Standards Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","24530","21840"
"New entrant CS","2022","20-29","Driver and Vehicle Standards Agency","Wales","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Driver and Vehicle Standards Agency","Wales","West Wales and The Valleys","25","[c]","24080","21840"
"New entrant CS","2022","20-29","Driver and Vehicle Standards Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Driver and Vehicle Standards Agency","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Driver and Vehicle Standards Agency","West Midlands (England)","West Midlands","5","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Driver and Vehicle Standards Agency","Yorkshire and The Humber","West Yorkshire","20","[c]","21640","21840"
"New entrant CS","2022","20-29","Education and Skills Funding Agency","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Education and Skills Funding Agency","London","Inner London - West","10","[c]","36530","32940"
"New entrant CS","2022","20-29","Education and Skills Funding Agency","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Education and Skills Funding Agency","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Education and Skills Funding Agency","North West (England)","Greater Manchester","15","[c]","30530","29360"
"New entrant CS","2022","20-29","Education and Skills Funding Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","28320","29360"
"New entrant CS","2022","20-29","Education and Skills Funding Agency","West Midlands (England)","West Midlands","20","[c]","29620","29360"
"New entrant CS","2022","20-29","Education and Skills Funding Agency","Yorkshire and The Humber","South Yorkshire","10","[c]","29410","29360"
"New entrant CS","2022","20-29","Education and Skills Funding Agency","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Education Scotland","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","20-29","Education Scotland","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
