"Status","Year","Profession_of_post","Region_ITL2","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Commercial","Merseyside","Liverpool","EO","35","35","25630","25520"
"In post","2022","Commercial","Merseyside","Liverpool","G6/G7","15","15","53370","51600"
"In post","2022","Commercial","Merseyside","Liverpool","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Merseyside","Liverpool","SEO/HEO","140","140","35820","38330"
"In post","2022","Commercial","Merseyside","Sefton","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Merseyside","Sefton","G6/G7","5","5","[c]","[c]"
"In post","2022","Commercial","Merseyside","Sefton","SEO/HEO","10","10","34710","33150"
"In post","2022","Commercial","Merseyside","Wirral","AA/AO","20","20","21260","21260"
"In post","2022","Commercial","Merseyside","Wirral","EO","10","5","[c]","[c]"
"In post","2022","Commercial","Merseyside","Wirral","SEO/HEO","10","10","34700","31990"
"In post","2022","Commercial","North Eastern Scotland","Aberdeen City and Aberdeenshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Eastern Scotland","Aberdeen City and Aberdeenshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Eastern Scotland","Aberdeen City and Aberdeenshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Yorkshire","North Yorkshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Yorkshire","North Yorkshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Yorkshire","North Yorkshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Yorkshire","North Yorkshire CC","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Commercial","North Yorkshire","York","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Yorkshire","York","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Yorkshire","York","G6/G7","10","10","56600","51690"
"In post","2022","Commercial","North Yorkshire","York","SEO/HEO","25","25","36000","35900"
"In post","2022","Commercial","Northern Ireland","Antrim and Newtownabbey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","Belfast","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","Lisburn and Castlereagh","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","Lisburn and Castlereagh","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northumberland, and Tyne and Wear","Northumberland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northumberland, and Tyne and Wear","Northumberland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northumberland, and Tyne and Wear","Sunderland","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Commercial","Northumberland, and Tyne and Wear","Tyneside","EO","15","10","27200","27570"
"In post","2022","Commercial","Northumberland, and Tyne and Wear","Tyneside","G6/G7","10","10","55600","50130"
"In post","2022","Commercial","Northumberland, and Tyne and Wear","Tyneside","SEO/HEO","50","50","35720","36500"
"In post","2022","Commercial","Outer London - East and North East","Barking & Dagenham and Havering","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - East and North East","Bexley and Greenwich","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - East and North East","Bexley and Greenwich","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - East and North East","Bexley and Greenwich","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - East and North East","Enfield","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - East and North East","Enfield","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - South","Croydon","AA/AO","10","10","26390","27060"
"In post","2022","Commercial","Outer London - South","Croydon","EO","20","20","29930","30110"
"In post","2022","Commercial","Outer London - South","Croydon","G6/G7","15","15","68810","68240"
"In post","2022","Commercial","Outer London - South","Croydon","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - South","Croydon","SEO/HEO","60","60","43190","43270"
"In post","2022","Commercial","Outer London - South","Merton, Kingston upon Thames and Sutton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","Barnet","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","Barnet","G6/G7","5","5","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","Barnet","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","Barnet","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","Brent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","Harrow and Hillingdon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","Harrow and Hillingdon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","Hounslow and Richmond upon Thames","AA/AO","20","20","21910","21660"
"In post","2022","Commercial","Outer London - West and North West","Hounslow and Richmond upon Thames","EO","5","5","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","Hounslow and Richmond upon Thames","G6/G7","10","10","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","Hounslow and Richmond upon Thames","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","Hounslow and Richmond upon Thames","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Commercial","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","Overseas","G6/G7","10","10","66840","60720"
"In post","2022","Commercial","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","Overseas","SEO/HEO","25","25","42030","41650"
"In post","2022","Commercial","Shropshire and Staffordshire","Shropshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Shropshire and Staffordshire","Shropshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Shropshire and Staffordshire","Shropshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Shropshire and Staffordshire","Staffordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Shropshire and Staffordshire","Staffordshire CC","EO","30","25","26220","26350"
"In post","2022","Commercial","Shropshire and Staffordshire","Staffordshire CC","G6/G7","10","10","[c]","[c]"
"In post","2022","Commercial","Shropshire and Staffordshire","Staffordshire CC","SEO/HEO","40","40","39230","35420"
"In post","2022","Commercial","Shropshire and Staffordshire","Stoke-on-Trent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Shropshire and Staffordshire","Stoke-on-Trent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Shropshire and Staffordshire","Telford and Wrekin","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Shropshire and Staffordshire","Telford and Wrekin","G6/G7","5","5","[c]","[c]"
"In post","2022","Commercial","Shropshire and Staffordshire","Telford and Wrekin","SEO/HEO","20","20","38250","40520"
"In post","2022","Commercial","South Yorkshire","Barnsley, Doncaster and Rotherham","EO","5","5","[c]","[c]"
"In post","2022","Commercial","South Yorkshire","Barnsley, Doncaster and Rotherham","SEO/HEO","10","10","[c]","[c]"
"In post","2022","Commercial","South Yorkshire","Sheffield","AA/AO","25","20","21090","21260"
"In post","2022","Commercial","South Yorkshire","Sheffield","EO","40","40","26140","25000"
"In post","2022","Commercial","South Yorkshire","Sheffield","G6/G7","45","45","53470","50130"
"In post","2022","Commercial","South Yorkshire","Sheffield","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South Yorkshire","Sheffield","SEO/HEO","130","125","34480","35310"
"In post","2022","Commercial","South Yorkshire","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Southern Scotland","South Lanarkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Southern Scotland","South Lanarkshire","EO","5","5","[c]","[c]"
"In post","2022","Commercial","Southern Scotland","South Lanarkshire","G6/G7","15","15","50860","51960"
"In post","2022","Commercial","Southern Scotland","South Lanarkshire","SEO/HEO","25","25","38550","39190"
"In post","2022","Commercial","Surrey, East and West Sussex","Brighton and Hove","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","East Surrey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","East Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","East Sussex CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","West Surrey","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","West Surrey","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","West Surrey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","West Surrey","SEO/HEO","10","10","40880","39920"
"In post","2022","Commercial","Surrey, East and West Sussex","West Sussex (North East)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","West Sussex (South West)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","West Sussex (South West)","SEO/HEO","5","5","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","Darlington","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","Darlington","EO","10","10","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","Darlington","G6/G7","15","15","53920","50400"
"In post","2022","Commercial","Tees Valley and Durham","Darlington","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","Darlington","SEO/HEO","45","45","34450","36500"
"In post","2022","Commercial","Tees Valley and Durham","Durham","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","Durham","SEO/HEO","15","15","39810","41630"
"In post","2022","Commercial","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","5","5","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","Glasgow City","AA/AO","10","10","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","Glasgow City","EO","30","30","26880","26510"
"In post","2022","Commercial","West Central Scotland","Glasgow City","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","Glasgow City","SEO/HEO","70","70","36840","34800"
"In post","2022","Commercial","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","North Lanarkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","North Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands","Birmingham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands","Birmingham","EO","15","15","26720","25520"
"In post","2022","Commercial","West Midlands","Birmingham","G6/G7","10","10","55820","53380"
"In post","2022","Commercial","West Midlands","Birmingham","SEO/HEO","45","45","36220","35900"
"In post","2022","Commercial","West Midlands","Birmingham","Unknown","5","5","[c]","[c]"
"In post","2022","Commercial","West Midlands","Coventry","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands","Coventry","G6/G7","15","15","50750","50210"
"In post","2022","Commercial","West Midlands","Coventry","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands","Coventry","SEO/HEO","40","40","35560","36500"
"In post","2022","Commercial","West Midlands","Coventry","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands","Dudley","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands","Sandwell","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands","Solihull","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands","Walsall","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands","Walsall","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands","Wolverhampton","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Midlands","Wolverhampton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Wales and The Valleys","Bridgend and Neath Port Talbot","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Wales and The Valleys","Bridgend and Neath Port Talbot","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Wales and The Valleys","Central Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Wales and The Valleys","Central Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Wales and The Valleys","Conwy and Denbighshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Wales and The Valleys","Gwent Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Wales and The Valleys","Gwynedd","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Wales and The Valleys","Isle of Anglesey","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Wales and The Valleys","Isle of Anglesey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Wales and The Valleys","Swansea","AA/AO","35","30","20580","21840"
"In post","2022","Commercial","West Wales and The Valleys","Swansea","EO","40","35","26520","26130"
"In post","2022","Commercial","West Wales and The Valleys","Swansea","G6/G7","20","20","55760","52360"
"In post","2022","Commercial","West Wales and The Valleys","Swansea","SEO/HEO","90","85","35530","32180"
"In post","2022","Commercial","West Wales and The Valleys","Swansea","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Yorkshire","Bradford","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Yorkshire","Calderdale and Kirklees","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Yorkshire","Leeds","AA/AO","20","15","21020","21260"
"In post","2022","Commercial","West Yorkshire","Leeds","EO","35","35","25870","25440"
"In post","2022","Commercial","West Yorkshire","Leeds","G6/G7","80","80","57570","56530"
"In post","2022","Commercial","West Yorkshire","Leeds","SCS level","10","10","78810","75680"
"In post","2022","Commercial","West Yorkshire","Leeds","SEO/HEO","145","140","35850","36820"
