"Status","Year","Ethnicity","Profession_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Other ethnicity","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning Inspectors","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning Inspectors","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Planning Inspectors","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","SEO/HEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Property","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Psychology","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Psychology","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Psychology","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Psychology","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Psychology","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Psychology","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Psychology","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Psychology","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Psychology","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Psychology","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Psychology","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Psychology","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Science and Engineering","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Science and Engineering","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Science and Engineering","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Science and Engineering","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Science and Engineering","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Science and Engineering","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Science and Engineering","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Science and Engineering","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Science and Engineering","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Science and Engineering","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Science and Engineering","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Science and Engineering","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Science and Engineering","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Science and Engineering","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Science and Engineering","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Science and Engineering","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Science and Engineering","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Social Research","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Social Research","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Social Research","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Social Research","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Social Research","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Social Research","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Social Research","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Social Research","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Social Research","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Social Research","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Social Research","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Social Research","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Statistics","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Statistics","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Statistics","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Statistics","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Statistics","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Statistics","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Statistics","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Statistics","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Statistics","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Statistics","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Statistics","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Statistics","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Statistics","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Statistics","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Statistics","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Tax","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Tax","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Tax","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Tax","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Tax","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Tax","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Tax","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Tax","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Tax","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Tax","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Tax","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Tax","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","AA/AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Veterinarian","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Veterinarian","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Veterinarian","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Veterinarian","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Veterinarian","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Veterinarian","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Veterinarian","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Veterinarian","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Veterinarian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
