"Status","Year","Function_of_post","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Commercial","Merseyside","G6","20","20","69750","64870"
"In post","2022","Commercial","Merseyside","G7","45","45","55080","51600"
"In post","2022","Commercial","Merseyside","HEO","70","65","30890","30940"
"In post","2022","Commercial","Merseyside","SCS level","10","10","98600","90990"
"In post","2022","Commercial","Merseyside","SEO","95","95","39080","39360"
"In post","2022","Commercial","North Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Yorkshire","AO","5","5","[c]","[c]"
"In post","2022","Commercial","North Yorkshire","EO","5","5","[c]","[c]"
"In post","2022","Commercial","North Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Yorkshire","G7","25","25","54590","50850"
"In post","2022","Commercial","North Yorkshire","HEO","15","15","31370","30810"
"In post","2022","Commercial","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","North Yorkshire","SEO","25","25","39060","38180"
"In post","2022","Commercial","Northern Ireland","EO","5","5","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northumberland, and Tyne and Wear","G6","5","5","[c]","[c]"
"In post","2022","Commercial","Northumberland, and Tyne and Wear","G7","10","10","[c]","[c]"
"In post","2022","Commercial","Northumberland, and Tyne and Wear","HEO","10","10","31740","29360"
"In post","2022","Commercial","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Northumberland, and Tyne and Wear","SEO","20","20","38050","36700"
"In post","2022","Commercial","Outer London - South","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - South","G6","10","10","77380","73400"
"In post","2022","Commercial","Outer London - South","G7","5","5","[c]","[c]"
"In post","2022","Commercial","Outer London - South","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - South","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","AO","20","20","21910","21660"
"In post","2022","Commercial","Outer London - West and North West","EO","10","10","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","G7","10","10","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","HEO","5","5","[c]","[c]"
"In post","2022","Commercial","Outer London - West and North West","SEO","10","10","[c]","[c]"
"In post","2022","Commercial","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","G6","5","5","[c]","[c]"
"In post","2022","Commercial","Overseas","G7","5","5","[c]","[c]"
"In post","2022","Commercial","Overseas","HEO","10","10","36720","34800"
"In post","2022","Commercial","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Overseas","SEO","15","15","47140","50000"
"In post","2022","Commercial","Shropshire and Staffordshire","AO","25","25","20970","20970"
"In post","2022","Commercial","Shropshire and Staffordshire","EO","50","50","26130","26350"
"In post","2022","Commercial","Shropshire and Staffordshire","G6","10","10","72470","68890"
"In post","2022","Commercial","Shropshire and Staffordshire","G7","20","20","58190","57060"
"In post","2022","Commercial","Shropshire and Staffordshire","HEO","25","25","33300","33300"
"In post","2022","Commercial","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Shropshire and Staffordshire","SEO","35","30","40190","40520"
"In post","2022","Commercial","South Yorkshire","EO","15","15","25070","25000"
"In post","2022","Commercial","South Yorkshire","G6","10","10","70050","64500"
"In post","2022","Commercial","South Yorkshire","G7","35","30","52880","49860"
"In post","2022","Commercial","South Yorkshire","HEO","20","20","29720","29360"
"In post","2022","Commercial","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","South Yorkshire","SEO","45","40","37230","36500"
"In post","2022","Commercial","Southern Scotland","AO","5","5","[c]","[c]"
"In post","2022","Commercial","Southern Scotland","EO","5","5","[c]","[c]"
"In post","2022","Commercial","Southern Scotland","G6","5","5","[c]","[c]"
"In post","2022","Commercial","Southern Scotland","G7","20","20","54550","52930"
"In post","2022","Commercial","Southern Scotland","HEO","10","10","[c]","[c]"
"In post","2022","Commercial","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Southern Scotland","SEO","20","20","40250","39630"
"In post","2022","Commercial","Surrey, East and West Sussex","AA","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","AO","15","10","25600","24370"
"In post","2022","Commercial","Surrey, East and West Sussex","EO","15","15","28280","28550"
"In post","2022","Commercial","Surrey, East and West Sussex","G6","5","5","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","G7","5","5","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","HEO","5","5","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Surrey, East and West Sussex","SEO","10","10","39880","39900"
"In post","2022","Commercial","Tees Valley and Durham","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","EO","10","10","24790","25000"
"In post","2022","Commercial","Tees Valley and Durham","G6","5","5","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","G7","20","20","56500","50760"
"In post","2022","Commercial","Tees Valley and Durham","HEO","10","10","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Tees Valley and Durham","SEO","15","15","36590","36500"
"In post","2022","Commercial","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","Unknown","EO","10","10","[c]","[c]"
"In post","2022","Commercial","Unknown","G6","10","10","[c]","[c]"
"In post","2022","Commercial","Unknown","G7","25","25","56160","54700"
"In post","2022","Commercial","Unknown","HEO","5","5","[c]","[c]"
"In post","2022","Commercial","Unknown","SCS level","5","5","[c]","[c]"
"In post","2022","Commercial","Unknown","SEO","10","10","40570","40600"
"In post","2022","Commercial","West Central Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","AO","15","15","25690","26900"
"In post","2022","Commercial","West Central Scotland","EO","30","30","27240","26670"
"In post","2022","Commercial","West Central Scotland","G6","10","10","77310","77290"
"In post","2022","Commercial","West Central Scotland","G7","20","20","58460","54540"
"In post","2022","Commercial","West Central Scotland","HEO","65","65","33350","33000"
"In post","2022","Commercial","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Central Scotland","SEO","40","40","41290","41500"
"In post","2022","Commercial","West Central Scotland","Unknown","5","5","[c]","[c]"
"In post","2022","Commercial","West Midlands","EO","15","15","26210","25260"
"In post","2022","Commercial","West Midlands","G6","10","10","83510","90000"
"In post","2022","Commercial","West Midlands","G7","40","40","59780","61710"
"In post","2022","Commercial","West Midlands","HEO","20","15","31810","30420"
"In post","2022","Commercial","West Midlands","SCS level","5","5","[c]","[c]"
"In post","2022","Commercial","West Midlands","SEO","35","35","39000","38330"
"In post","2022","Commercial","West Wales and The Valleys","AA","10","10","18310","18310"
"In post","2022","Commercial","West Wales and The Valleys","AO","25","25","21630","21840"
"In post","2022","Commercial","West Wales and The Valleys","EO","40","35","26480","26130"
"In post","2022","Commercial","West Wales and The Valleys","G6","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Wales and The Valleys","G7","20","15","53560","52330"
"In post","2022","Commercial","West Wales and The Valleys","HEO","55","55","31380","31040"
"In post","2022","Commercial","West Wales and The Valleys","SEO","40","40","40530","39650"
"In post","2022","Commercial","West Yorkshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","Commercial","West Yorkshire","EO","25","25","25290","25120"
"In post","2022","Commercial","West Yorkshire","G6","30","30","66470","64500"
"In post","2022","Commercial","West Yorkshire","G7","90","90","58700","57080"
"In post","2022","Commercial","West Yorkshire","HEO","40","40","30480","30450"
"In post","2022","Commercial","West Yorkshire","SCS level","15","15","92070","80830"
"In post","2022","Commercial","West Yorkshire","SEO","85","85","37730","36820"
"In post","2022","Communications","Bedfordshire and Hertfordshire","AO","5","5","[c]","[c]"
"In post","2022","Communications","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Bedfordshire and Hertfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Bedfordshire and Hertfordshire","HEO","5","5","[c]","[c]"
"In post","2022","Communications","Bedfordshire and Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","AA","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","AO","10","10","21760","21830"
"In post","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","EO","20","20","27910","26930"
"In post","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","G7","5","5","[c]","[c]"
"In post","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","HEO","25","25","34010","35000"
"In post","2022","Communications","Berkshire, Buckinghamshire and Oxfordshire","SEO","20","20","40170","40580"
"In post","2022","Communications","Cheshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cheshire","G6","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cheshire","HEO","5","5","[c]","[c]"
"In post","2022","Communications","Cheshire","SEO","5","5","[c]","[c]"
"In post","2022","Communications","Cornwall and Isles of Scilly","AA","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cornwall and Isles of Scilly","AO","10","10","[c]","[c]"
"In post","2022","Communications","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cumbria","EO","5","5","[c]","[c]"
"In post","2022","Communications","Cumbria","G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cumbria","HEO","10","10","30040","29180"
"In post","2022","Communications","Cumbria","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Cumbria","SEO","5","5","[c]","[c]"
"In post","2022","Communications","Derbyshire and Nottinghamshire","AO","40","40","21190","21250"
"In post","2022","Communications","Derbyshire and Nottinghamshire","EO","380","370","26690","26590"
"In post","2022","Communications","Derbyshire and Nottinghamshire","G6","5","5","[c]","[c]"
"In post","2022","Communications","Derbyshire and Nottinghamshire","G7","20","20","52130","55180"
"In post","2022","Communications","Derbyshire and Nottinghamshire","HEO","145","140","33100","33370"
"In post","2022","Communications","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Derbyshire and Nottinghamshire","SEO","55","50","40150","40520"
"In post","2022","Communications","Devon","AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Devon","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Devon","G6","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Devon","G7","10","5","[c]","[c]"
"In post","2022","Communications","Devon","HEO","15","15","32280","32730"
"In post","2022","Communications","Devon","SEO","15","15","39370","39090"
"In post","2022","Communications","Dorset and Somerset","AO","5","5","[c]","[c]"
"In post","2022","Communications","Dorset and Somerset","EO","15","15","27600","26670"
"In post","2022","Communications","Dorset and Somerset","G6","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Dorset and Somerset","G7","5","5","[c]","[c]"
"In post","2022","Communications","Dorset and Somerset","HEO","15","15","33350","33290"
"In post","2022","Communications","Dorset and Somerset","SEO","10","5","[c]","[c]"
"In post","2022","Communications","East Anglia","AA","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Anglia","AO","5","5","[c]","[c]"
"In post","2022","Communications","East Anglia","EO","10","10","[c]","[c]"
"In post","2022","Communications","East Anglia","G6","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Anglia","G7","5","5","[c]","[c]"
"In post","2022","Communications","East Anglia","HEO","20","20","32170","31450"
"In post","2022","Communications","East Anglia","SEO","5","5","[c]","[c]"
"In post","2022","Communications","East Wales","AA","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Wales","AO","30","25","21700","21690"
"In post","2022","Communications","East Wales","EO","490","470","26800","26820"
"In post","2022","Communications","East Wales","G6","15","15","67910","67910"
"In post","2022","Communications","East Wales","G7","40","40","52270","54160"
"In post","2022","Communications","East Wales","HEO","180","175","32630","33370"
"In post","2022","Communications","East Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Wales","SEO","105","100","38990","40180"
"In post","2022","Communications","East Yorkshire and Northern Lincolnshire","AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","East Yorkshire and Northern Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Eastern Scotland","EO","10","10","[c]","[c]"
"In post","2022","Communications","Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Eastern Scotland","HEO","20","20","35790","37710"
"In post","2022","Communications","Eastern Scotland","SEO","10","10","[c]","[c]"
"In post","2022","Communications","Essex","EO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Essex","G7","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Essex","HEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Essex","SEO","[c]","[c]","[c]","[c]"
"In post","2022","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","AA","[c]","[c]","[c]","[c]"
