"Status","Year","Ethnicity","Profession_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","White","Unknown","SEO","Male","200","[c]","44530","44860"
"Leaver CS","2022","White","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Unknown","Female","125","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Unknown","Male","50","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Veterinarian","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Veterinarian","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Veterinarian","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Veterinarian","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Veterinarian","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Veterinarian","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Veterinarian","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Veterinarian","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Veterinarian","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Veterinarian","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Veterinarian","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Veterinarian","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Veterinarian","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Veterinarian","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Veterinarian","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Veterinarian","SEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2022","White","Veterinarian","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2022","White","Veterinarian","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Commercial","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Commercial","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Commercial","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Commercial","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Commercial","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Commercial","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Commercial","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Commercial","G7","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Commercial","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Commercial","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Commercial","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Commercial","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Commercial","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Commercial","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Commercial","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Commercial","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Commercial","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Commercial","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Commercial","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Communications","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Communications","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Communications","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Communications","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Communications","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Communications","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Communications","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Communications","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Communications","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Communications","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Communications","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Communications","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Communications","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Communications","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Communications","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Communications","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Communications","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Communications","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Communications","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Communications","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Communications","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Communications","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Corporate Finance","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Corporate Finance","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Corporate Finance","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Corporate Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Corporate Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Corporate Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Corporate Finance","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Corporate Finance","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Corporate Finance","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Corporate Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Corporate Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Corporate Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Corporate Finance","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Corporate Finance","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Corporate Finance","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Counter Fraud","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Counter Fraud","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Counter Fraud","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Counter Fraud","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Counter Fraud","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Counter Fraud","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Counter Fraud","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Counter Fraud","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Counter Fraud","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Counter Fraud","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Counter Fraud","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Counter Fraud","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Counter Fraud","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Counter Fraud","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Counter Fraud","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Counter Fraud","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Counter Fraud","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Counter Fraud","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","EO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","SEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","SEO","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Economics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","G7","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","SEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","SEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Geography","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Geography","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Geography","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Geography","G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Geography","G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Geography","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Geography","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Geography","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Geography","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Geography","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Geography","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Geography","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","AA","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","AA","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","AA","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","EO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","EO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","G6","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","G6","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","G7","Female","[c]","[c]","[c]","[c]"
