"Status","Year","Profession_of_post","Region_ITL2","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Project Delivery","Outer London - West and North West","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Outer London - West and North West","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Outer London - West and North West","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Outer London - West and North West","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Outer London - West and North West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Outer London - West and North West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Shropshire and Staffordshire","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Shropshire and Staffordshire","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Shropshire and Staffordshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Shropshire and Staffordshire","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Shropshire and Staffordshire","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Shropshire and Staffordshire","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Shropshire and Staffordshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Shropshire and Staffordshire","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Shropshire and Staffordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Shropshire and Staffordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South Yorkshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South Yorkshire","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South Yorkshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South Yorkshire","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South Yorkshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South Yorkshire","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South Yorkshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South Yorkshire","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","South Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Southern Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Southern Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Southern Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Southern Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Southern Scotland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Southern Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Southern Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Southern Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Southern Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Southern Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Surrey, East and West Sussex","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Surrey, East and West Sussex","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Surrey, East and West Sussex","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Surrey, East and West Sussex","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Surrey, East and West Sussex","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Surrey, East and West Sussex","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Surrey, East and West Sussex","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Surrey, East and West Sussex","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Surrey, East and West Sussex","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Surrey, East and West Sussex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Tees Valley and Durham","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Tees Valley and Durham","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Tees Valley and Durham","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Tees Valley and Durham","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Tees Valley and Durham","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Tees Valley and Durham","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Tees Valley and Durham","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Tees Valley and Durham","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Tees Valley and Durham","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Tees Valley and Durham","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Central Scotland","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Central Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Central Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Central Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Central Scotland","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Central Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Central Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Central Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Central Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Central Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Midlands","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Midlands","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Midlands","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Midlands","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Midlands","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Midlands","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Midlands","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Midlands","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Midlands","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Midlands","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Wales and The Valleys","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Wales and The Valleys","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Wales and The Valleys","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Wales and The Valleys","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Wales and The Valleys","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Wales and The Valleys","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Wales and The Valleys","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Wales and The Valleys","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Wales and The Valleys","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Wales and The Valleys","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Yorkshire","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Yorkshire","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Yorkshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Yorkshire","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Yorkshire","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Yorkshire","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Yorkshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Yorkshire","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","West Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Bedfordshire and Hertfordshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Bedfordshire and Hertfordshire","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Bedfordshire and Hertfordshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Bedfordshire and Hertfordshire","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Bedfordshire and Hertfordshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Bedfordshire and Hertfordshire","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Bedfordshire and Hertfordshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Bedfordshire and Hertfordshire","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Bedfordshire and Hertfordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Bedfordshire and Hertfordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Berkshire, Buckinghamshire and Oxfordshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Berkshire, Buckinghamshire and Oxfordshire","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Berkshire, Buckinghamshire and Oxfordshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Berkshire, Buckinghamshire and Oxfordshire","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Berkshire, Buckinghamshire and Oxfordshire","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Berkshire, Buckinghamshire and Oxfordshire","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Berkshire, Buckinghamshire and Oxfordshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Berkshire, Buckinghamshire and Oxfordshire","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Berkshire, Buckinghamshire and Oxfordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Berkshire, Buckinghamshire and Oxfordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cheshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cheshire","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cheshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cheshire","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cheshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cheshire","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cheshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cheshire","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cheshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cheshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cornwall and Isles of Scilly","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cornwall and Isles of Scilly","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cornwall and Isles of Scilly","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cornwall and Isles of Scilly","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cornwall and Isles of Scilly","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cornwall and Isles of Scilly","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cornwall and Isles of Scilly","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cornwall and Isles of Scilly","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cornwall and Isles of Scilly","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cornwall and Isles of Scilly","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cumbria","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cumbria","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cumbria","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cumbria","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cumbria","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cumbria","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cumbria","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cumbria","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cumbria","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Cumbria","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Derbyshire and Nottinghamshire","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Derbyshire and Nottinghamshire","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Derbyshire and Nottinghamshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Derbyshire and Nottinghamshire","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Derbyshire and Nottinghamshire","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","Derbyshire and Nottinghamshire","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Derbyshire and Nottinghamshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Derbyshire and Nottinghamshire","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","Derbyshire and Nottinghamshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Derbyshire and Nottinghamshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Devon","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Devon","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Devon","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Devon","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Devon","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Devon","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Devon","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Devon","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Devon","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Devon","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Dorset and Somerset","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Dorset and Somerset","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Dorset and Somerset","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Dorset and Somerset","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Dorset and Somerset","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Dorset and Somerset","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Dorset and Somerset","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Dorset and Somerset","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Dorset and Somerset","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Dorset and Somerset","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","East Anglia","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Property","East Anglia","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","East Anglia","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","East Anglia","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","East Anglia","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2022","Property","East Anglia","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","East Anglia","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","East Anglia","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","East Anglia","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","East Anglia","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","East Wales","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","East Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","East Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","East Wales","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","East Wales","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","East Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","East Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","East Wales","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","East Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","East Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","East Yorkshire and Northern Lincolnshire","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","East Yorkshire and Northern Lincolnshire","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","East Yorkshire and Northern Lincolnshire","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","East Yorkshire and Northern Lincolnshire","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","East Yorkshire and Northern Lincolnshire","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","East Yorkshire and Northern Lincolnshire","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","East Yorkshire and Northern Lincolnshire","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","East Yorkshire and Northern Lincolnshire","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","East Yorkshire and Northern Lincolnshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","East Yorkshire and Northern Lincolnshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Eastern Scotland","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Eastern Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Eastern Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Eastern Scotland","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Eastern Scotland","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Eastern Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Eastern Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Eastern Scotland","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Eastern Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Eastern Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Essex","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Essex","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Essex","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Essex","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Essex","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Essex","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Essex","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Essex","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Essex","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Essex","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Greater Manchester","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Greater Manchester","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Greater Manchester","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Greater Manchester","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Greater Manchester","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2022","Property","Greater Manchester","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Greater Manchester","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Greater Manchester","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","Greater Manchester","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Greater Manchester","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Hampshire and Isle of Wight","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","Hampshire and Isle of Wight","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Hampshire and Isle of Wight","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Hampshire and Isle of Wight","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","Hampshire and Isle of Wight","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2022","Property","Hampshire and Isle of Wight","Male","LGBO","[c]","[c]","[c]","[c]"
