"Status","Year","Function_of_post","Organisation","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","No function","Planning Inspectorate","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Planning Inspectorate","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","20","[c]","42170","40720"
"Leaver CS","2022","No function","Planning Inspectorate","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Planning Inspectorate","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Planning Inspectorate","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Planning Inspectorate","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Planning Inspectorate","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Public Health England","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Public Health England","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","35","[c]","57510","45840"
"Leaver CS","2022","No function","Public Health England","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Public Health England","East of England","East Anglia","100","[c]","44180","37980"
"Leaver CS","2022","No function","Public Health England","East of England","Essex","30","[c]","47090","40060"
"Leaver CS","2022","No function","Public Health England","London","Inner London - East","545","[c]","47010","40290"
"Leaver CS","2022","No function","Public Health England","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Public Health England","London","Outer London - West and North West","45","[c]","36680","32330"
"Leaver CS","2022","No function","Public Health England","North East (England)","Northumberland, and Tyne and Wear","110","[c]","42180","36940"
"Leaver CS","2022","No function","Public Health England","North West (England)","Greater Manchester","55","[c]","43770","36510"
"Leaver CS","2022","No function","Public Health England","North West (England)","Merseyside","25","[c]","46210","45840"
"Leaver CS","2022","No function","Public Health England","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","20","[c]","36800","31180"
"Leaver CS","2022","No function","Public Health England","South East (England)","Kent","10","[c]","83110","95140"
"Leaver CS","2022","No function","Public Health England","South East (England)","Surrey, East and West Sussex","40","[c]","51810","45840"
"Leaver CS","2022","No function","Public Health England","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","110","[c]","35930","23940"
"Leaver CS","2022","No function","Public Health England","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Public Health England","West Midlands (England)","West Midlands","105","[c]","45570","40060"
"Leaver CS","2022","No function","Public Health England","Yorkshire and The Humber","North Yorkshire","10","[c]","76080","84560"
"Leaver CS","2022","No function","Public Health England","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Public Health England","Yorkshire and The Humber","West Yorkshire","215","[c]","31640","28310"
"Leaver CS","2022","No function","Registers of Scotland","Scotland","Eastern Scotland","20","[c]","32850","30690"
"Leaver CS","2022","No function","Registers of Scotland","Scotland","West Central Scotland","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Scottish Courts and Tribunals Service","Scotland","Eastern Scotland","60","[c]","26430","23780"
"Leaver CS","2022","No function","Scottish Courts and Tribunals Service","Scotland","Highlands and Islands","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Scottish Courts and Tribunals Service","Scotland","North Eastern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","Scottish Courts and Tribunals Service","Scotland","Southern Scotland","30","[c]","26890","23780"
"Leaver CS","2022","No function","Scottish Courts and Tribunals Service","Scotland","West Central Scotland","35","[c]","26630","23780"
"Leaver CS","2022","No function","Scottish Prison Service","Scotland","Eastern Scotland","140","[c]","33160","35000"
"Leaver CS","2022","No function","Scottish Prison Service","Scotland","Highlands and Islands","10","[c]","29590","24900"
"Leaver CS","2022","No function","Scottish Prison Service","Scotland","North Eastern Scotland","25","[c]","27720","26900"
"Leaver CS","2022","No function","Scottish Prison Service","Scotland","Southern Scotland","15","[c]","32910","35000"
"Leaver CS","2022","No function","Scottish Prison Service","Scotland","West Central Scotland","95","[c]","31770","35000"
"Leaver CS","2022","No function","Serious Fraud Office","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Standards and Testing Agency","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Standards and Testing Agency","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Teaching Regulation Agency","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Teaching Regulation Agency","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","The Insolvency Service","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","The Insolvency Service","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","The Insolvency Service","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","The Insolvency Service","London","Inner London - East","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","The Insolvency Service","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","The Insolvency Service","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","The Insolvency Service","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","The Insolvency Service","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","The Insolvency Service","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","The Insolvency Service","South East (England)","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","The Insolvency Service","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","The Insolvency Service","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","The Insolvency Service","South West (England)","Devon","10","[c]","26160","21130"
"Leaver CS","2022","No function","The Insolvency Service","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","The Insolvency Service","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","The Insolvency Service","West Midlands (England)","West Midlands","10","[c]","25580","21130"
"Leaver CS","2022","No function","The Insolvency Service","Yorkshire and The Humber","West Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","The National Archives","London","Outer London - West and North West","45","[c]","28710","23350"
"Leaver CS","2022","No function","UK Health Security Agency","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","UK Health Security Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","UK Health Security Agency","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","UK Health Security Agency","East of England","East Anglia","30","[c]","37130","26460"
"Leaver CS","2022","No function","UK Health Security Agency","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","UK Health Security Agency","London","Inner London - East","235","[c]","39720","36330"
"Leaver CS","2022","No function","UK Health Security Agency","London","Inner London - West","175","[c]","48590","40650"
"Leaver CS","2022","No function","UK Health Security Agency","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","UK Health Security Agency","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","UK Health Security Agency","London","Outer London - West and North West","70","[c]","38420","32330"
"Leaver CS","2022","No function","UK Health Security Agency","North East (England)","Northumberland, and Tyne and Wear","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","UK Health Security Agency","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","UK Health Security Agency","North West (England)","Greater Manchester","20","[c]","36810","23390"
"Leaver CS","2022","No function","UK Health Security Agency","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","UK Health Security Agency","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","UK Health Security Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","15","[c]","39170","31920"
"Leaver CS","2022","No function","UK Health Security Agency","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","UK Health Security Agency","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","UK Health Security Agency","South East (England)","Surrey, East and West Sussex","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","UK Health Security Agency","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","UK Health Security Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","90","[c]","30620","28590"
"Leaver CS","2022","No function","UK Health Security Agency","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","UK Health Security Agency","West Midlands (England)","West Midlands","20","[c]","30240","22380"
"Leaver CS","2022","No function","UK Health Security Agency","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","UK Health Security Agency","Yorkshire and The Humber","North Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","UK Health Security Agency","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","UK Health Security Agency","Yorkshire and The Humber","West Yorkshire","15","[c]","35230","36330"
"Leaver CS","2022","No function","UK Hydrographic Office","South West (England)","Dorset and Somerset","30","[c]","31240","33290"
"Leaver CS","2022","No function","UK Statistics Authority","London","Inner London - West","10","[c]","[c]","[c]"
"Leaver CS","2022","No function","UK Statistics Authority","South East (England)","Hampshire and Isle of Wight","245","[c]","22600","19860"
"Leaver CS","2022","No function","UK Statistics Authority","Wales","East Wales","45","[c]","25750","19860"
"Leaver CS","2022","No function","Vehicle Certification Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Vehicle Certification Agency","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Vehicle Certification Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2022","No function","Water Services Regulation Authority","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Water Services Regulation Authority","West Midlands (England)","West Midlands","10","[c]","58050","44000"
