"Status","Year","Ethnicity","Organisation","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Asian","Legal Aid Agency","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Maritime and Coastguard Agency","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Maritime and Coastguard Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Maritime and Coastguard Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Maritime and Coastguard Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Maritime and Coastguard Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Maritime and Coastguard Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Maritime and Coastguard Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Medicines and Healthcare Products Regulatory Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Medicines and Healthcare Products Regulatory Agency","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Medicines and Healthcare Products Regulatory Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Medicines and Healthcare Products Regulatory Agency","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Medicines and Healthcare Products Regulatory Agency","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Medicines and Healthcare Products Regulatory Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Medicines and Healthcare Products Regulatory Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Met Office","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Met Office","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Met Office","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Met Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Met Office","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Met Office","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Met Office","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence (excl. agencies)","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence (excl. agencies)","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence (excl. agencies)","Outside London","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence (excl. agencies)","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence (excl. agencies)","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence (excl. agencies)","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence (excl. agencies)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence (excl. agencies)","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence (excl. agencies)","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence (excl. agencies)","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence (excl. agencies)","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence (excl. agencies)","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence (excl. agencies)","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence (excl. agencies)","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence (excl. agencies)","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Defence (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice (excl. agencies)","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice (excl. agencies)","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice (excl. agencies)","London","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice (excl. agencies)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice (excl. agencies)","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice (excl. agencies)","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice (excl. agencies)","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Ministry of Justice (excl. agencies)","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Crime Agency","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Infrastructure Commission","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Infrastructure Commission","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Infrastructure Commission","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Records of Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Records of Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Records of Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Records of Scotland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Savings and Investments","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Savings and Investments","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Savings and Investments","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Savings and Investments","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Savings and Investments","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Savings and Investments","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","National Savings and Investments","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Northern Ireland Office","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Northern Ireland Office","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Northern Ireland Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Northern Ireland Office","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Northern Ireland Office","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Northern Ireland Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Northern Ireland Office","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Northern Ireland Office","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Budget Responsibility","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Budget Responsibility","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Budget Responsibility","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Budget Responsibility","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office for Standards in Education, Children's Services and Skills","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Gas and Electricity Markets","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Gas and Electricity Markets","London","EO","30","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Gas and Electricity Markets","London","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Gas and Electricity Markets","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Gas and Electricity Markets","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Gas and Electricity Markets","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Gas and Electricity Markets","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Gas and Electricity Markets","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Gas and Electricity Markets","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Gas and Electricity Markets","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Qualifications and Examinations Regulation","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Qualifications and Examinations Regulation","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Qualifications and Examinations Regulation","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Qualifications and Examinations Regulation","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Rail and Road","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Rail and Road","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Rail and Road","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Rail and Road","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Rail and Road","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Rail and Road","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Rail and Road","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Rail and Road","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of Rail and Road","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Public Guardian","Outside London","AA/AO","30","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Public Guardian","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Public Guardian","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Public Guardian","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Public Guardian","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Public Guardian","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Scottish Charity Regulator","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Scottish Charity Regulator","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Scottish Charity Regulator","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Scottish Charity Regulator","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","London","AA/AO","[c]","[c]","[c]","[c]"
