"Status","Year","Ethnicity","Parent_department","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","[c]","[c]"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities","West Midlands (England)","West Midlands","60","60","35620","31950"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","West Yorkshire","5","5","[c]","[c]"
"In post","2022","Asian","Department for Transport","East Midlands (England)","Derbyshire and Nottinghamshire","25","25","[c]","[c]"
"In post","2022","Asian","Department for Transport","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","15","15","[c]","[c]"
"In post","2022","Asian","Department for Transport","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Transport","East of England","Bedfordshire and Hertfordshire","10","10","[c]","[c]"
"In post","2022","Asian","Department for Transport","East of England","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Transport","East of England","Essex","10","10","[c]","[c]"
"In post","2022","Asian","Department for Transport","London","Inner London - East","5","5","[c]","[c]"
"In post","2022","Asian","Department for Transport","London","Inner London - West","290","290","46180","42470"
"In post","2022","Asian","Department for Transport","London","Outer London - East and North East","15","15","[c]","[c]"
"In post","2022","Asian","Department for Transport","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Transport","London","Outer London - West and North West","20","15","[c]","[c]"
"In post","2022","Asian","Department for Transport","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Transport","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Transport","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Transport","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Transport","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Transport","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Transport","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Transport","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Transport","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Transport","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Transport","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Transport","Scotland","North Eastern Scotland","10","10","[c]","[c]"
"In post","2022","Asian","Department for Transport","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Transport","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Transport","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2022","Asian","Department for Transport","South East (England)","Hampshire and Isle of Wight","30","30","41770","39040"
"In post","2022","Asian","Department for Transport","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Transport","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Transport","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Transport","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Transport","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Transport","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","[c]","[c]"
"In post","2022","Asian","Department for Transport","Wales","East Wales","5","5","[c]","[c]"
"In post","2022","Asian","Department for Transport","Wales","West Wales and The Valleys","60","55","29670","21840"
"In post","2022","Asian","Department for Transport","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Transport","West Midlands (England)","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2022","Asian","Department for Transport","West Midlands (England)","West Midlands","75","75","27980","26470"
"In post","2022","Asian","Department for Transport","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Transport","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Transport","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Transport","Yorkshire and The Humber","West Yorkshire","25","25","[c]","[c]"
"In post","2022","Asian","Department for Work and Pensions","East Midlands (England)","Derbyshire and Nottinghamshire","170","150","25550","27570"
"In post","2022","Asian","Department for Work and Pensions","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","465","410","24750","27570"
"In post","2022","Asian","Department for Work and Pensions","East Midlands (England)","Lincolnshire","5","5","[c]","[c]"
"In post","2022","Asian","Department for Work and Pensions","East of England","Bedfordshire and Hertfordshire","225","205","28520","28550"
"In post","2022","Asian","Department for Work and Pensions","East of England","East Anglia","50","45","26290","27570"
"In post","2022","Asian","Department for Work and Pensions","East of England","Essex","85","80","28010","29290"
"In post","2022","Asian","Department for Work and Pensions","London","Inner London - East","660","595","29830","31060"
"In post","2022","Asian","Department for Work and Pensions","London","Inner London - West","450","430","37380","36650"
"In post","2022","Asian","Department for Work and Pensions","London","Outer London - East and North East","665","595","29780","31060"
"In post","2022","Asian","Department for Work and Pensions","London","Outer London - South","135","125","30550","31060"
"In post","2022","Asian","Department for Work and Pensions","London","Outer London - West and North West","650","580","30730","31060"
"In post","2022","Asian","Department for Work and Pensions","North East (England)","Northumberland, and Tyne and Wear","190","175","31680","27570"
"In post","2022","Asian","Department for Work and Pensions","North East (England)","Tees Valley and Durham","40","35","25030","27570"
"In post","2022","Asian","Department for Work and Pensions","North West (England)","Cheshire","10","10","[c]","[c]"
"In post","2022","Asian","Department for Work and Pensions","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Work and Pensions","North West (England)","Greater Manchester","495","450","27460","27570"
"In post","2022","Asian","Department for Work and Pensions","North West (England)","Lancashire","600","545","25290","26710"
"In post","2022","Asian","Department for Work and Pensions","North West (England)","Merseyside","60","55","32220","27570"
"In post","2022","Asian","Department for Work and Pensions","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Work and Pensions","Scotland","Eastern Scotland","40","40","24690","21260"
"In post","2022","Asian","Department for Work and Pensions","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Work and Pensions","Scotland","North Eastern Scotland","15","15","[c]","[c]"
"In post","2022","Asian","Department for Work and Pensions","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Asian","Department for Work and Pensions","Scotland","West Central Scotland","75","70","25110","21260"
"In post","2022","Asian","Department for Work and Pensions","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","195","170","27920","29290"
