"Status","Year","Region_ITL1","Region_ITL2","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Northern Ireland","Northern Ireland","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","Overseas","AA","Female","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","Overseas","AA","Male","[c]","[c]","[c]","[c]"
"In post","2022","Overseas","Overseas","AO","Female","40","40","22170","21680"
"In post","2022","Overseas","Overseas","AO","Male","25","25","[c]","[c]"
"In post","2022","Overseas","Overseas","EO","Female","135","135","27770","27070"
"In post","2022","Overseas","Overseas","EO","Male","150","150","27640","27170"
"In post","2022","Overseas","Overseas","G6","Female","185","185","66540","65050"
"In post","2022","Overseas","Overseas","G6","Male","260","260","66750","65210"
"In post","2022","Overseas","Overseas","G7","Female","370","365","55670","54670"
"In post","2022","Overseas","Overseas","G7","Male","495","495","56230","54540"
"In post","2022","Overseas","Overseas","HEO","Female","440","440","36570","34220"
"In post","2022","Overseas","Overseas","HEO","Male","620","620","35790","34220"
"In post","2022","Overseas","Overseas","SCS level","Female","125","125","85600","76030"
"In post","2022","Overseas","Overseas","SCS level","Male","170","165","85280","76930"
"In post","2022","Overseas","Overseas","SEO","Female","130","130","43200","40660"
"In post","2022","Overseas","Overseas","SEO","Male","330","330","47790","42270"
"In post","2022","Overseas","Overseas","Unknown","Female","80","80","[c]","[c]"
"In post","2022","Overseas","Overseas","Unknown","Male","120","120","[c]","[c]"
"In post","2022","Scotland","Eastern Scotland","AA","Female","640","590","21770","21050"
"In post","2022","Scotland","Eastern Scotland","AA","Male","635","605","21840","21590"
"In post","2022","Scotland","Eastern Scotland","AO","Female","2770","2475","22640","21260"
"In post","2022","Scotland","Eastern Scotland","AO","Male","2000","1950","23520","21780"
"In post","2022","Scotland","Eastern Scotland","EO","Female","2955","2715","28680","27570"
"In post","2022","Scotland","Eastern Scotland","EO","Male","2535","2430","30070","28990"
"In post","2022","Scotland","Eastern Scotland","G6","Female","545","510","72170","75340"
"In post","2022","Scotland","Eastern Scotland","G6","Male","465","455","72650","75340"
"In post","2022","Scotland","Eastern Scotland","G7","Female","1040","975","57130","57190"
"In post","2022","Scotland","Eastern Scotland","G7","Male","845","825","57630","57190"
"In post","2022","Scotland","Eastern Scotland","HEO","Female","1825","1735","34240","33370"
"In post","2022","Scotland","Eastern Scotland","HEO","Male","1670","1625","35470","34600"
"In post","2022","Scotland","Eastern Scotland","SCS level","Female","125","120","88670","83230"
"In post","2022","Scotland","Eastern Scotland","SCS level","Male","125","125","90680","83230"
"In post","2022","Scotland","Eastern Scotland","SEO","Female","1495","1405","44080","43000"
"In post","2022","Scotland","Eastern Scotland","SEO","Male","1290","1250","44630","44530"
"In post","2022","Scotland","Eastern Scotland","Unknown","Female","10","10","[c]","[c]"
"In post","2022","Scotland","Eastern Scotland","Unknown","Male","20","20","[c]","[c]"
"In post","2022","Scotland","Highlands and Islands","AA","Female","100","90","21100","20390"
"In post","2022","Scotland","Highlands and Islands","AA","Male","70","65","20390","19810"
"In post","2022","Scotland","Highlands and Islands","AO","Female","315","275","23040","22550"
"In post","2022","Scotland","Highlands and Islands","AO","Male","330","320","24560","24020"
"In post","2022","Scotland","Highlands and Islands","EO","Female","385","355","28520","27570"
"In post","2022","Scotland","Highlands and Islands","EO","Male","305","290","30040","28990"
"In post","2022","Scotland","Highlands and Islands","G6","Female","15","15","[c]","[c]"
"In post","2022","Scotland","Highlands and Islands","G6","Male","10","10","[c]","[c]"
"In post","2022","Scotland","Highlands and Islands","G7","Female","20","20","[c]","[c]"
"In post","2022","Scotland","Highlands and Islands","G7","Male","25","25","[c]","[c]"
"In post","2022","Scotland","Highlands and Islands","HEO","Female","135","130","34610","33300"
"In post","2022","Scotland","Highlands and Islands","HEO","Male","145","140","35670","36130"
"In post","2022","Scotland","Highlands and Islands","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Highlands and Islands","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Highlands and Islands","SEO","Female","60","60","44230","44670"
"In post","2022","Scotland","Highlands and Islands","SEO","Male","80","80","45220","45470"
"In post","2022","Scotland","Highlands and Islands","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","Highlands and Islands","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","North Eastern Scotland","AA","Female","60","45","21770","21640"
"In post","2022","Scotland","North Eastern Scotland","AA","Male","20","15","[c]","[c]"
"In post","2022","Scotland","North Eastern Scotland","AO","Female","215","200","24060","23230"
"In post","2022","Scotland","North Eastern Scotland","AO","Male","230","225","29490","27360"
"In post","2022","Scotland","North Eastern Scotland","EO","Female","345","315","28840","27570"
"In post","2022","Scotland","North Eastern Scotland","EO","Male","285","280","30580","29550"
"In post","2022","Scotland","North Eastern Scotland","G6","Female","15","15","[c]","[c]"
"In post","2022","Scotland","North Eastern Scotland","G6","Male","25","25","[c]","[c]"
"In post","2022","Scotland","North Eastern Scotland","G7","Female","40","40","59100","57190"
"In post","2022","Scotland","North Eastern Scotland","G7","Male","55","55","67860","62170"
"In post","2022","Scotland","North Eastern Scotland","HEO","Female","160","150","34290","33070"
"In post","2022","Scotland","North Eastern Scotland","HEO","Male","155","150","37610","36130"
"In post","2022","Scotland","North Eastern Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","North Eastern Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2022","Scotland","North Eastern Scotland","SEO","Female","130","120","49120","45210"
"In post","2022","Scotland","North Eastern Scotland","SEO","Male","190","180","60640","47490"
"In post","2022","Scotland","Southern Scotland","AA","Female","95","80","21730","21250"
"In post","2022","Scotland","Southern Scotland","AA","Male","80","75","20810","20950"
"In post","2022","Scotland","Southern Scotland","AO","Female","1350","1135","22200","21260"
"In post","2022","Scotland","Southern Scotland","AO","Male","805","760","22800","21260"
"In post","2022","Scotland","Southern Scotland","EO","Female","1165","1015","27540","27570"
"In post","2022","Scotland","Southern Scotland","EO","Male","790","755","27290","27570"
"In post","2022","Scotland","Southern Scotland","G6","Female","65","60","65370","65330"
"In post","2022","Scotland","Southern Scotland","G6","Male","80","80","66950","67500"
"In post","2022","Scotland","Southern Scotland","G7","Female","210","195","53130","53640"
"In post","2022","Scotland","Southern Scotland","G7","Male","175","170","53020","53480"
"In post","2022","Scotland","Southern Scotland","HEO","Female","495","460","33400","33370"
"In post","2022","Scotland","Southern Scotland","HEO","Male","405","390","33430","33370"
"In post","2022","Scotland","Southern Scotland","SCS level","Female","15","15","[c]","[c]"
"In post","2022","Scotland","Southern Scotland","SCS level","Male","15","15","[c]","[c]"
"In post","2022","Scotland","Southern Scotland","SEO","Female","265","255","41960","40520"
"In post","2022","Scotland","Southern Scotland","SEO","Male","230","225","41710","40520"
"In post","2022","Scotland","West Central Scotland","AA","Female","560","505","21370","21050"
"In post","2022","Scotland","West Central Scotland","AA","Male","735","695","21040","21050"
"In post","2022","Scotland","West Central Scotland","AO","Female","3315","2810","21930","21260"
"In post","2022","Scotland","West Central Scotland","AO","Male","2555","2450","24500","21410"
"In post","2022","Scotland","West Central Scotland","EO","Female","3070","2790","27740","27570"
"In post","2022","Scotland","West Central Scotland","EO","Male","2530","2415","29150","27570"
"In post","2022","Scotland","West Central Scotland","G6","Female","280","270","71380","71550"
"In post","2022","Scotland","West Central Scotland","G6","Male","260","250","71470","70480"
"In post","2022","Scotland","West Central Scotland","G7","Female","670","640","56160","55210"
"In post","2022","Scotland","West Central Scotland","G7","Male","575","570","56680","55210"
"In post","2022","Scotland","West Central Scotland","HEO","Female","1615","1525","33270","33080"
"In post","2022","Scotland","West Central Scotland","HEO","Male","1490","1445","34390","33300"
"In post","2022","Scotland","West Central Scotland","SCS level","Female","40","40","86060","80290"
"In post","2022","Scotland","West Central Scotland","SCS level","Male","50","50","85460","83230"
"In post","2022","Scotland","West Central Scotland","SEO","Female","1045","995","43170","41000"
"In post","2022","Scotland","West Central Scotland","SEO","Male","1000","975","43710","41750"
"In post","2022","Scotland","West Central Scotland","Unknown","Female","20","20","[c]","[c]"
"In post","2022","Scotland","West Central Scotland","Unknown","Male","45","40","43670","42950"
"In post","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA","Female","250","225","21050","21480"
"In post","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AA","Male","290","285","20890","19950"
"In post","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AO","Female","1275","1160","24420","22690"
"In post","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","AO","Male","1455","1430","29190","28140"
"In post","2022","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","EO","Female","1320","1215","28580","27570"
