"Status","Year","Age","Function_of_post","Organisation","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","30-39","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","HEO","15","15","38960","39570"
"In post","2022","30-39","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO","5","5","[c]","[c]"
"In post","2022","30-39","Analysis","Department for Digital, Culture, Media and Sport","G6","10","10","63550","62870"
"In post","2022","30-39","Analysis","Department for Digital, Culture, Media and Sport","G7","25","25","56190","55730"
"In post","2022","30-39","Analysis","Department for Digital, Culture, Media and Sport","HEO","15","15","37730","38020"
"In post","2022","30-39","Analysis","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Department for Education (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Department for Education (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Department for Education (excl. agencies)","G7","25","25","51330","50400"
"In post","2022","30-39","Analysis","Department for Education (excl. agencies)","HEO","10","5","[c]","[c]"
"In post","2022","30-39","Analysis","Department for Education (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Department for Education (excl. agencies)","SEO","20","20","41940","41990"
"In post","2022","30-39","Analysis","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Department for International Trade","G6","15","15","64680","62170"
"In post","2022","30-39","Analysis","Department for International Trade","G7","30","25","53200","51970"
"In post","2022","30-39","Analysis","Department for International Trade","HEO","5","5","[c]","[c]"
"In post","2022","30-39","Analysis","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Department for International Trade","SEO","5","5","[c]","[c]"
"In post","2022","30-39","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","G6","5","5","[c]","[c]"
"In post","2022","30-39","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","G7","25","20","53800","53130"
"In post","2022","30-39","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","HEO","10","10","[c]","[c]"
"In post","2022","30-39","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO","5","5","[c]","[c]"
"In post","2022","30-39","Analysis","Department for Transport (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Department for Transport (excl. agencies)","G6","15","15","65250","65440"
"In post","2022","30-39","Analysis","Department for Transport (excl. agencies)","G7","40","40","55050","54760"
"In post","2022","30-39","Analysis","Department for Transport (excl. agencies)","HEO","5","5","[c]","[c]"
"In post","2022","30-39","Analysis","Department for Transport (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Department for Transport (excl. agencies)","SEO","25","25","42020","42470"
"In post","2022","30-39","Analysis","Department for Work and Pensions (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Department for Work and Pensions (excl. agencies)","EO","5","5","[c]","[c]"
"In post","2022","30-39","Analysis","Department for Work and Pensions (excl. agencies)","G6","10","10","[c]","[c]"
"In post","2022","30-39","Analysis","Department for Work and Pensions (excl. agencies)","G7","40","35","53220","52150"
"In post","2022","30-39","Analysis","Department for Work and Pensions (excl. agencies)","HEO","35","35","34810","35000"
"In post","2022","30-39","Analysis","Department for Work and Pensions (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Department for Work and Pensions (excl. agencies)","SEO","35","30","37120","36160"
"In post","2022","30-39","Analysis","Department of Health and Social Care (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Department of Health and Social Care (excl. agencies)","G6","35","35","66410","66230"
"In post","2022","30-39","Analysis","Department of Health and Social Care (excl. agencies)","G7","65","65","53340","53360"
"In post","2022","30-39","Analysis","Department of Health and Social Care (excl. agencies)","HEO","5","5","[c]","[c]"
"In post","2022","30-39","Analysis","Department of Health and Social Care (excl. agencies)","SCS level","5","5","[c]","[c]"
"In post","2022","30-39","Analysis","Department of Health and Social Care (excl. agencies)","SEO","15","10","40390","40650"
"In post","2022","30-39","Analysis","Driver and Vehicle Standards Agency","AO","5","5","[c]","[c]"
"In post","2022","30-39","Analysis","Driver and Vehicle Standards Agency","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Driver and Vehicle Standards Agency","HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Driver and Vehicle Standards Agency","SEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Estyn","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Estyn","HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Food Standards Agency","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Food Standards Agency","HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Food Standards Agency","SEO","5","5","[c]","[c]"
"In post","2022","30-39","Analysis","Foreign, Commonwealth and Development Office (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Foreign, Commonwealth and Development Office (excl. agencies)","G7","5","5","[c]","[c]"
"In post","2022","30-39","Analysis","Foreign, Commonwealth and Development Office (excl. agencies)","SEO","10","10","49050","48230"
"In post","2022","30-39","Analysis","Government Actuary's Department","AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Government Actuary's Department","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Government Actuary's Department","G6","35","35","82430","78140"
"In post","2022","30-39","Analysis","Government Actuary's Department","G7","10","10","[c]","[c]"
"In post","2022","30-39","Analysis","Government Actuary's Department","HEO","10","10","[c]","[c]"
"In post","2022","30-39","Analysis","Government Actuary's Department","SEO","5","5","[c]","[c]"
"In post","2022","30-39","Analysis","Health and Safety Executive","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Health and Safety Executive","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Health and Safety Executive","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Health and Safety Executive","HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Health and Safety Executive","SEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","HM Courts and Tribunals Service","G7","10","5","[c]","[c]"
"In post","2022","30-39","Analysis","HM Courts and Tribunals Service","HEO","5","5","[c]","[c]"
"In post","2022","30-39","Analysis","HM Courts and Tribunals Service","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","HM Courts and Tribunals Service","SEO","5","5","[c]","[c]"
"In post","2022","30-39","Analysis","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","HM Land Registry","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","HM Land Registry","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","HM Land Registry","SEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","HM Prison and Probation Service","SEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","HM Revenue and Customs (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","HM Revenue and Customs (excl. agencies)","EO","5","5","[c]","[c]"
"In post","2022","30-39","Analysis","HM Revenue and Customs (excl. agencies)","G6","20","20","70610","73430"
"In post","2022","30-39","Analysis","HM Revenue and Customs (excl. agencies)","G7","90","85","57410","55390"
"In post","2022","30-39","Analysis","HM Revenue and Customs (excl. agencies)","HEO","40","35","34950","33370"
"In post","2022","30-39","Analysis","HM Revenue and Customs (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","HM Revenue and Customs (excl. agencies)","SEO","35","35","41270","40520"
"In post","2022","30-39","Analysis","Intellectual Property Office","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Intellectual Property Office","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Intellectual Property Office","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Intellectual Property Office","HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Intellectual Property Office","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Intellectual Property Office","SEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Medicines and Healthcare Products Regulatory Agency","G7","5","5","[c]","[c]"
"In post","2022","30-39","Analysis","Medicines and Healthcare Products Regulatory Agency","HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Medicines and Healthcare Products Regulatory Agency","SEO","10","10","[c]","[c]"
"In post","2022","30-39","Analysis","Ministry of Defence (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Ministry of Defence (excl. agencies)","EO","15","15","27690","27480"
"In post","2022","30-39","Analysis","Ministry of Defence (excl. agencies)","G7","10","10","58840","58550"
"In post","2022","30-39","Analysis","Ministry of Defence (excl. agencies)","HEO","20","20","34490","34500"
"In post","2022","30-39","Analysis","Ministry of Defence (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Ministry of Defence (excl. agencies)","SEO","25","20","43580","43000"
"In post","2022","30-39","Analysis","Ministry of Justice (excl. agencies)","EO","10","10","28570","29240"
"In post","2022","30-39","Analysis","Ministry of Justice (excl. agencies)","G6","15","15","68880","67650"
"In post","2022","30-39","Analysis","Ministry of Justice (excl. agencies)","G7","65","60","59070","60280"
"In post","2022","30-39","Analysis","Ministry of Justice (excl. agencies)","HEO","15","15","34800","34610"
"In post","2022","30-39","Analysis","Ministry of Justice (excl. agencies)","SEO","40","40","41930","42010"
"In post","2022","30-39","Analysis","National Savings and Investments","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","National Savings and Investments","HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","National Savings and Investments","SEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Office for Budget Responsibility","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Office for Budget Responsibility","G7","10","10","[c]","[c]"
"In post","2022","30-39","Analysis","Office for Standards in Education, Children's Services and Skills","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Office for Standards in Education, Children's Services and Skills","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Office for Standards in Education, Children's Services and Skills","G7","5","5","[c]","[c]"
"In post","2022","30-39","Analysis","Office for Standards in Education, Children's Services and Skills","HEO","25","25","32490","32010"
"In post","2022","30-39","Analysis","Office for Standards in Education, Children's Services and Skills","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Office for Standards in Education, Children's Services and Skills","SEO","10","10","40530","39850"
"In post","2022","30-39","Analysis","Office of Gas and Electricity Markets","EO","5","5","[c]","[c]"
"In post","2022","30-39","Analysis","Office of Gas and Electricity Markets","G6","5","5","[c]","[c]"
"In post","2022","30-39","Analysis","Office of Gas and Electricity Markets","G7","25","25","55240","52780"
"In post","2022","30-39","Analysis","Office of Gas and Electricity Markets","HEO","20","20","34290","34120"
"In post","2022","30-39","Analysis","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Office of Gas and Electricity Markets","SEO","10","10","[c]","[c]"
"In post","2022","30-39","Analysis","Office of Rail and Road","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Office of Rail and Road","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Office of Rail and Road","HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Office of Rail and Road","SEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Office of the Public Guardian","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Office of the Secretary of State for Wales","G6","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Office of the Secretary of State for Wales","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Registers of Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Registers of Scotland","HEO","5","5","[c]","[c]"
"In post","2022","30-39","Analysis","Registers of Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Rural Payments Agency","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Rural Payments Agency","HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Rural Payments Agency","SEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Scottish Courts and Tribunals Service","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","Scottish Courts and Tribunals Service","HEO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","The Insolvency Service","EO","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","The Insolvency Service","G7","[c]","[c]","[c]","[c]"
"In post","2022","30-39","Analysis","The Insolvency Service","HEO","[c]","[c]","[c]","[c]"
