"Status","Year","Profession_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Inspector of Education and Training","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inspector of Education and Training","SEO/HEO","SEO","Female","80","[c]","47240","46360"
"New entrant CS","2022","Inspector of Education and Training","SEO/HEO","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","AA/AO","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","EO","EO","Female","55","[c]","27250","26590"
"New entrant CS","2022","Intelligence Analysis","EO","EO","Male","75","[c]","27410","26590"
"New entrant CS","2022","Intelligence Analysis","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","SEO/HEO","HEO","Female","30","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","SEO/HEO","HEO","Male","35","[c]","32320","33080"
"New entrant CS","2022","Intelligence Analysis","SEO/HEO","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","SEO/HEO","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Intelligence Analysis","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","EO","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","EO","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","SEO/HEO","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","SEO/HEO","HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","SEO/HEO","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","SEO/HEO","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","EO","EO","Female","35","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","EO","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","G6/G7","G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","G6/G7","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","SEO/HEO","HEO","Female","45","[c]","31450","31800"
"New entrant CS","2022","International Trade","SEO/HEO","HEO","Male","30","[c]","31560","31800"
"New entrant CS","2022","International Trade","SEO/HEO","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","International Trade","SEO/HEO","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","AA/AO","AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","AA/AO","AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","EO","EO","Female","35","[c]","26480","26880"
"New entrant CS","2022","Knowledge and Information Management","EO","EO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","G6/G7","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","G6/G7","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","SEO/HEO","HEO","Female","35","[c]","30900","30460"
"New entrant CS","2022","Knowledge and Information Management","SEO/HEO","HEO","Male","35","[c]","31440","31000"
"New entrant CS","2022","Knowledge and Information Management","SEO/HEO","SEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","SEO/HEO","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Knowledge and Information Management","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","AA/AO","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Legal","AA/AO","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","EO","EO","Female","125","[c]","27610","27130"
"New entrant CS","2022","Legal","EO","EO","Male","75","[c]","28110","26970"
"New entrant CS","2022","Legal","G6/G7","G6","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Legal","G6/G7","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","G6/G7","G7","Female","225","[c]","52200","50500"
"New entrant CS","2022","Legal","G6/G7","G7","Male","120","[c]","52650","50520"
"New entrant CS","2022","Legal","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","SCS level","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Legal","SEO/HEO","HEO","Female","165","[c]","36680","38000"
"New entrant CS","2022","Legal","SEO/HEO","HEO","Male","75","[c]","36380","34260"
"New entrant CS","2022","Legal","SEO/HEO","SEO","Female","60","[c]","40370","41750"
"New entrant CS","2022","Legal","SEO/HEO","SEO","Male","40","[c]","40980","41750"
"New entrant CS","2022","Medicine","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","AA/AO","AO","Female","45","[c]","22660","21830"
"New entrant CS","2022","Medicine","AA/AO","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","EO","EO","Female","35","[c]","30870","31530"
"New entrant CS","2022","Medicine","EO","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","G6/G7","G6","Female","30","[c]","73870","77140"
"New entrant CS","2022","Medicine","G6/G7","G6","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","G6/G7","G7","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","G6/G7","G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","SCS level","SCS level","Female","30","[c]","94410","88790"
"New entrant CS","2022","Medicine","SCS level","SCS level","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","SEO/HEO","HEO","Female","55","[c]","35500","34170"
"New entrant CS","2022","Medicine","SEO/HEO","HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","SEO/HEO","SEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","SEO/HEO","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medicine","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Delivery","AA/AO","AA","Female","1370","[c]","20460","20890"
"New entrant CS","2022","Operational Delivery","AA/AO","AA","Male","910","[c]","20560","20890"
"New entrant CS","2022","Operational Delivery","AA/AO","AO","Female","8585","[c]","22170","21260"
"New entrant CS","2022","Operational Delivery","AA/AO","AO","Male","6605","[c]","22650","21300"
"New entrant CS","2022","Operational Delivery","EO","EO","Female","4395","[c]","27510","27570"
"New entrant CS","2022","Operational Delivery","EO","EO","Male","3465","[c]","27730","27570"
"New entrant CS","2022","Operational Delivery","G6/G7","G6","Female","75","[c]","67870","65680"
"New entrant CS","2022","Operational Delivery","G6/G7","G6","Male","50","[c]","65230","65310"
"New entrant CS","2022","Operational Delivery","G6/G7","G7","Female","215","[c]","52130","51300"
"New entrant CS","2022","Operational Delivery","G6/G7","G7","Male","170","[c]","53100","52610"
"New entrant CS","2022","Operational Delivery","SCS level","SCS level","Female","35","[c]","92360","85000"
"New entrant CS","2022","Operational Delivery","SCS level","SCS level","Male","35","[c]","104980","90860"
"New entrant CS","2022","Operational Delivery","SEO/HEO","HEO","Female","735","[c]","32220","32330"
"New entrant CS","2022","Operational Delivery","SEO/HEO","HEO","Male","665","[c]","32850","32790"
"New entrant CS","2022","Operational Delivery","SEO/HEO","SEO","Female","450","[c]","39450","40030"
"New entrant CS","2022","Operational Delivery","SEO/HEO","SEO","Male","365","[c]","41700","40070"
"New entrant CS","2022","Operational Delivery","Unknown","Unknown","Female","6365","[c]","27970","24800"
"New entrant CS","2022","Operational Delivery","Unknown","Unknown","Male","2340","[c]","30030","28130"
"New entrant CS","2022","Operational Research","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","EO","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","EO","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","G6/G7","G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","G6/G7","G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","SEO/HEO","HEO","Female","35","[c]","31630","31550"
"New entrant CS","2022","Operational Research","SEO/HEO","HEO","Male","35","[c]","29670","29970"
"New entrant CS","2022","Operational Research","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Operational Research","SEO/HEO","SEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Other","AA/AO","AA","Female","105","[c]","19980","19810"
"New entrant CS","2022","Other","AA/AO","AA","Male","85","[c]","19450","19010"
"New entrant CS","2022","Other","AA/AO","AO","Female","540","[c]","21490","21260"
"New entrant CS","2022","Other","AA/AO","AO","Male","385","[c]","21500","21260"
"New entrant CS","2022","Other","EO","EO","Female","370","[c]","25730","26880"
"New entrant CS","2022","Other","EO","EO","Male","360","[c]","25140","26350"
"New entrant CS","2022","Other","G6/G7","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Other","G6/G7","G6","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Other","G6/G7","G7","Female","50","[c]","52940","52080"
"New entrant CS","2022","Other","G6/G7","G7","Male","65","[c]","54250","53500"
"New entrant CS","2022","Other","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other","SCS level","SCS level","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Other","SEO/HEO","HEO","Female","165","[c]","32020","32780"
"New entrant CS","2022","Other","SEO/HEO","HEO","Male","145","[c]","31470","32780"
"New entrant CS","2022","Other","SEO/HEO","SEO","Female","75","[c]","39920","40000"
"New entrant CS","2022","Other","SEO/HEO","SEO","Male","90","[c]","39790","39750"
"New entrant CS","2022","Other","Unknown","Unknown","Female","35","[c]","20680","16190"
"New entrant CS","2022","Other","Unknown","Unknown","Male","120","[c]","20890","16190"
"New entrant CS","2022","Planning","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","AA/AO","AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Planning","AA/AO","AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Planning","EO","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Planning","EO","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Planning","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","G6/G7","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Planning","G6/G7","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Planning","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","SEO/HEO","HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Planning","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Planning","SEO/HEO","SEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Planning","SEO/HEO","SEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","G6/G7","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Planning Inspectors","G6/G7","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Policy","AA/AO","AA","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Policy","AA/AO","AA","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Policy","AA/AO","AO","Female","70","[c]","22110","21300"
"New entrant CS","2022","Policy","AA/AO","AO","Male","45","[c]","21930","21300"
"New entrant CS","2022","Policy","EO","EO","Female","450","[c]","26560","26250"
"New entrant CS","2022","Policy","EO","EO","Male","275","[c]","26630","26180"
"New entrant CS","2022","Policy","G6/G7","G6","Female","60","[c]","64990","63830"
"New entrant CS","2022","Policy","G6/G7","G6","Male","55","[c]","64450","64620"
"New entrant CS","2022","Policy","G6/G7","G7","Female","290","[c]","52210","52290"
"New entrant CS","2022","Policy","G6/G7","G7","Male","235","[c]","52440","52290"
"New entrant CS","2022","Policy","SCS level","SCS level","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Policy","SCS level","SCS level","Male","20","[c]","[c]","[c]"
"New entrant CS","2022","Policy","SEO/HEO","HEO","Female","890","[c]","32290","32560"
"New entrant CS","2022","Policy","SEO/HEO","HEO","Male","710","[c]","32390","32560"
"New entrant CS","2022","Policy","SEO/HEO","SEO","Female","440","[c]","39310","38750"
"New entrant CS","2022","Policy","SEO/HEO","SEO","Male","330","[c]","39190","38750"
"New entrant CS","2022","Policy","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Policy","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","AA/AO","AO","Female","45","[c]","22060","21840"
"New entrant CS","2022","Project Delivery","AA/AO","AO","Male","35","[c]","21560","21260"
"New entrant CS","2022","Project Delivery","EO","EO","Female","130","[c]","26120","26350"
"New entrant CS","2022","Project Delivery","EO","EO","Male","105","[c]","25070","24750"
"New entrant CS","2022","Project Delivery","G6/G7","G6","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","G6/G7","G6","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","G6/G7","G7","Female","80","[c]","53420","53500"
"New entrant CS","2022","Project Delivery","G6/G7","G7","Male","90","[c]","53350","53500"
"New entrant CS","2022","Project Delivery","SCS level","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","SEO/HEO","HEO","Female","200","[c]","32740","33000"
"New entrant CS","2022","Project Delivery","SEO/HEO","HEO","Male","155","[c]","32660","33000"
"New entrant CS","2022","Project Delivery","SEO/HEO","SEO","Female","125","[c]","40010","40000"
"New entrant CS","2022","Project Delivery","SEO/HEO","SEO","Male","150","[c]","40310","40000"
"New entrant CS","2022","Project Delivery","Unknown","Unknown","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","Unknown","Male","40","[c]","42680","41000"
"New entrant CS","2022","Property","AA/AO","AA","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Property","AA/AO","AA","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Property","AA/AO","AO","Female","20","[c]","[c]","[c]"
"New entrant CS","2022","Property","AA/AO","AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Property","EO","EO","Female","120","[c]","25620","25000"
"New entrant CS","2022","Property","EO","EO","Male","115","[c]","25990","25000"
"New entrant CS","2022","Property","G6/G7","G6","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Property","G6/G7","G6","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Property","G6/G7","G7","Female","35","[c]","52190","52290"
"New entrant CS","2022","Property","G6/G7","G7","Male","55","[c]","52220","52000"
"New entrant CS","2022","Property","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","SCS level","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Property","SEO/HEO","HEO","Female","65","[c]","30860","31570"
"New entrant CS","2022","Property","SEO/HEO","HEO","Male","130","[c]","31660","33000"
"New entrant CS","2022","Property","SEO/HEO","SEO","Female","60","[c]","41650","40650"
"New entrant CS","2022","Property","SEO/HEO","SEO","Male","75","[c]","40610","40000"
"New entrant CS","2022","Psychology","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","AA/AO","AO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","EO","EO","Female","65","[c]","25130","24620"
"New entrant CS","2022","Psychology","EO","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","SEO/HEO","HEO","Female","80","[c]","28000","27700"
"New entrant CS","2022","Psychology","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","SEO/HEO","SEO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Psychology","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","AA/AO","AA","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","AA/AO","AA","Male","45","[c]","17760","17540"
"New entrant CS","2022","Science and Engineering","AA/AO","AO","Female","100","[c]","21820","21300"
"New entrant CS","2022","Science and Engineering","AA/AO","AO","Male","85","[c]","21710","21510"
"New entrant CS","2022","Science and Engineering","EO","EO","Female","160","[c]","25910","26370"
"New entrant CS","2022","Science and Engineering","EO","EO","Male","195","[c]","24260","25010"
"New entrant CS","2022","Science and Engineering","G6/G7","G6","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","G6/G7","G6","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","G6/G7","G7","Female","50","[c]","50730","49410"
"New entrant CS","2022","Science and Engineering","G6/G7","G7","Male","70","[c]","53050","53380"
"New entrant CS","2022","Science and Engineering","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","SEO/HEO","HEO","Female","225","[c]","30870","30350"
"New entrant CS","2022","Science and Engineering","SEO/HEO","HEO","Male","310","[c]","30130","30220"
"New entrant CS","2022","Science and Engineering","SEO/HEO","SEO","Female","140","[c]","40760","40060"
"New entrant CS","2022","Science and Engineering","SEO/HEO","SEO","Male","165","[c]","41800","42470"
"New entrant CS","2022","Science and Engineering","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"New entrant CS","2022","Science and Engineering","Unknown","Unknown","Male","95","[c]","34730","31500"
"New entrant CS","2022","Security","AA/AO","AA","Female","35","[c]","23050","22630"
"New entrant CS","2022","Security","AA/AO","AA","Male","185","[c]","23410","25000"
"New entrant CS","2022","Security","AA/AO","AO","Female","50","[c]","23890","23540"
"New entrant CS","2022","Security","AA/AO","AO","Male","205","[c]","27290","25540"
"New entrant CS","2022","Security","EO","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Security","EO","EO","Male","35","[c]","33760","27960"
"New entrant CS","2022","Security","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","G6/G7","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Security","SEO/HEO","HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Security","SEO/HEO","HEO","Male","35","[c]","33340","31990"
"New entrant CS","2022","Security","SEO/HEO","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Security","SEO/HEO","SEO","Male","35","[c]","39670","39960"
"New entrant CS","2022","Security","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","AA/AO","AO","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","EO","EO","Female","30","[c]","31690","33650"
"New entrant CS","2022","Social Research","EO","EO","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","G6/G7","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Social Research","SEO/HEO","HEO","Female","125","[c]","31770","30710"
"New entrant CS","2022","Social Research","SEO/HEO","HEO","Male","50","[c]","31950","30710"
"New entrant CS","2022","Social Research","SEO/HEO","SEO","Female","50","[c]","39920","39260"
"New entrant CS","2022","Social Research","SEO/HEO","SEO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","AA/AO","AA","Female","25","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","AA/AO","AA","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","AA/AO","AO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","AA/AO","AO","Male","15","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","EO","EO","Female","35","[c]","27710","27850"
"New entrant CS","2022","Statistics","EO","EO","Male","55","[c]","26730","26370"
"New entrant CS","2022","Statistics","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","G6/G7","G6","Male","5","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","G6/G7","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","G6/G7","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","SEO/HEO","HEO","Female","65","[c]","32500","31750"
"New entrant CS","2022","Statistics","SEO/HEO","HEO","Male","85","[c]","32990","32320"
"New entrant CS","2022","Statistics","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","SEO/HEO","SEO","Female","15","[c]","[c]","[c]"
"New entrant CS","2022","Statistics","SEO/HEO","SEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2022","Tax","AA/AO","AO","Female","415","[c]","21250","21250"
"New entrant CS","2022","Tax","AA/AO","AO","Male","335","[c]","21250","21250"
"New entrant CS","2022","Tax","EO","EO","Female","495","[c]","26970","26590"
"New entrant CS","2022","Tax","EO","EO","Male","585","[c]","26990","26590"
"New entrant CS","2022","Tax","G6/G7","G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2022","Tax","G6/G7","G7","Male","10","[c]","[c]","[c]"
"New entrant CS","2022","Tax","SEO/HEO","HEO","Female","305","[c]","33840","33080"
"New entrant CS","2022","Tax","SEO/HEO","HEO","Male","385","[c]","33790","33080"
"New entrant CS","2022","Tax","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Tax","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA/AO","AA","Female","415","[c]","21220","21050"
"New entrant CS","2022","Unknown","AA/AO","AA","Male","335","[c]","21430","21050"
"New entrant CS","2022","Unknown","AA/AO","AO","Female","955","[c]","22240","21260"
"New entrant CS","2022","Unknown","AA/AO","AO","Male","690","[c]","22160","21260"
"New entrant CS","2022","Unknown","EO","EO","Female","1240","[c]","27300","27230"
"New entrant CS","2022","Unknown","EO","EO","Male","890","[c]","27270","27230"
"New entrant CS","2022","Unknown","G6/G7","G6","Female","90","[c]","68880","65280"
"New entrant CS","2022","Unknown","G6/G7","G6","Male","100","[c]","72310","67550"
"New entrant CS","2022","Unknown","G6/G7","G7","Female","335","[c]","55330","53480"
"New entrant CS","2022","Unknown","G6/G7","G7","Male","340","[c]","57180","54700"
"New entrant CS","2022","Unknown","SCS level","SCS level","Female","35","[c]","95530","84850"
"New entrant CS","2022","Unknown","SCS level","SCS level","Male","50","[c]","104270","90000"
"New entrant CS","2022","Unknown","SEO/HEO","HEO","Female","1015","[c]","30890","31540"
"New entrant CS","2022","Unknown","SEO/HEO","HEO","Male","725","[c]","31220","31540"
"New entrant CS","2022","Unknown","SEO/HEO","SEO","Female","390","[c]","40410","39660"
"New entrant CS","2022","Unknown","SEO/HEO","SEO","Male","305","[c]","40680","39660"
"New entrant CS","2022","Unknown","Unknown","Unknown","Female","120","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","Unknown","Male","40","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Veterinarian","EO","EO","Female","[c]","[c]","[c]","[c]"
