"Status","Year","Parent_department","Region_ITL2","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Foreign, Commonwealth and Development Office","Overseas","EO","Unknown","10","10","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Overseas","G6/G7","Heterosexual / straight","665","665","59210","57760"
"In post","2022","Foreign, Commonwealth and Development Office","Overseas","G6/G7","LGBO","70","70","56530","54470"
"In post","2022","Foreign, Commonwealth and Development Office","Overseas","G6/G7","Undeclared","85","85","58700","56590"
"In post","2022","Foreign, Commonwealth and Development Office","Overseas","G6/G7","Unknown","215","215","57810","56180"
"In post","2022","Foreign, Commonwealth and Development Office","Overseas","SCS level","Heterosexual / straight","195","195","86680","77110"
"In post","2022","Foreign, Commonwealth and Development Office","Overseas","SCS level","LGBO","15","15","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Overseas","SCS level","Undeclared","20","20","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Overseas","SCS level","Unknown","20","20","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Overseas","SEO/HEO","Heterosexual / straight","620","620","35530","34260"
"In post","2022","Foreign, Commonwealth and Development Office","Overseas","SEO/HEO","LGBO","45","45","35010","34220"
"In post","2022","Foreign, Commonwealth and Development Office","Overseas","SEO/HEO","Undeclared","80","80","35970","34450"
"In post","2022","Foreign, Commonwealth and Development Office","Overseas","SEO/HEO","Unknown","75","75","37190","37500"
"In post","2022","Foreign, Commonwealth and Development Office","Southern Scotland","AA/AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Southern Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Southern Scotland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Southern Scotland","AA/AO","Unknown","20","20","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Southern Scotland","EO","Heterosexual / straight","65","55","26050","26120"
"In post","2022","Foreign, Commonwealth and Development Office","Southern Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Southern Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Southern Scotland","EO","Unknown","40","35","25780","26120"
"In post","2022","Foreign, Commonwealth and Development Office","Southern Scotland","G6/G7","Heterosexual / straight","200","190","55270","54270"
"In post","2022","Foreign, Commonwealth and Development Office","Southern Scotland","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Southern Scotland","G6/G7","Undeclared","10","10","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Southern Scotland","G6/G7","Unknown","80","75","53160","51750"
"In post","2022","Foreign, Commonwealth and Development Office","Southern Scotland","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Southern Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Southern Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Southern Scotland","SEO/HEO","Heterosexual / straight","230","220","36270","33930"
"In post","2022","Foreign, Commonwealth and Development Office","Southern Scotland","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Southern Scotland","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Southern Scotland","SEO/HEO","Unknown","115","110","36500","33930"
"In post","2022","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","AA/AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Derbyshire and Nottinghamshire","AA/AO","Heterosexual / straight","50","45","22410","22600"
"In post","2022","HM Land Registry","Derbyshire and Nottinghamshire","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2022","HM Land Registry","Derbyshire and Nottinghamshire","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2022","HM Land Registry","Derbyshire and Nottinghamshire","AA/AO","Unknown","55","55","22550","22600"
"In post","2022","HM Land Registry","Derbyshire and Nottinghamshire","EO","Heterosexual / straight","130","115","27130","27130"
"In post","2022","HM Land Registry","Derbyshire and Nottinghamshire","EO","LGBO","10","10","[c]","[c]"
"In post","2022","HM Land Registry","Derbyshire and Nottinghamshire","EO","Undeclared","30","25","[c]","[c]"
"In post","2022","HM Land Registry","Derbyshire and Nottinghamshire","EO","Unknown","75","65","27070","27130"
"In post","2022","HM Land Registry","Derbyshire and Nottinghamshire","G6/G7","Heterosexual / straight","35","35","59710","57000"
"In post","2022","HM Land Registry","Derbyshire and Nottinghamshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Derbyshire and Nottinghamshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Derbyshire and Nottinghamshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Derbyshire and Nottinghamshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Derbyshire and Nottinghamshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Derbyshire and Nottinghamshire","SEO/HEO","Heterosexual / straight","145","135","37210","33840"
"In post","2022","HM Land Registry","Derbyshire and Nottinghamshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Derbyshire and Nottinghamshire","SEO/HEO","Undeclared","20","20","[c]","[c]"
"In post","2022","HM Land Registry","Derbyshire and Nottinghamshire","SEO/HEO","Unknown","40","35","35780","33840"
"In post","2022","HM Land Registry","Devon","AA/AO","Heterosexual / straight","85","75","22430","22600"
"In post","2022","HM Land Registry","Devon","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2022","HM Land Registry","Devon","AA/AO","Undeclared","10","5","[c]","[c]"
"In post","2022","HM Land Registry","Devon","AA/AO","Unknown","75","70","22340","22600"
"In post","2022","HM Land Registry","Devon","EO","Heterosexual / straight","145","130","28360","27130"
"In post","2022","HM Land Registry","Devon","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Devon","EO","Undeclared","20","20","[c]","[c]"
"In post","2022","HM Land Registry","Devon","EO","Unknown","80","75","28560","27130"
"In post","2022","HM Land Registry","Devon","G6/G7","Heterosexual / straight","45","45","59800","57860"
"In post","2022","HM Land Registry","Devon","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Devon","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2022","HM Land Registry","Devon","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2022","HM Land Registry","Devon","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Devon","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Devon","SEO/HEO","Heterosexual / straight","285","260","39700","38550"
"In post","2022","HM Land Registry","Devon","SEO/HEO","LGBO","5","5","[c]","[c]"
"In post","2022","HM Land Registry","Devon","SEO/HEO","Undeclared","55","50","39630","38450"
"In post","2022","HM Land Registry","Devon","SEO/HEO","Unknown","90","85","39420","38550"
"In post","2022","HM Land Registry","Dorset and Somerset","AA/AO","Heterosexual / straight","50","45","22600","22600"
"In post","2022","HM Land Registry","Dorset and Somerset","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Dorset and Somerset","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Dorset and Somerset","AA/AO","Unknown","35","35","22600","22600"
"In post","2022","HM Land Registry","Dorset and Somerset","EO","Heterosexual / straight","50","45","27130","27130"
"In post","2022","HM Land Registry","Dorset and Somerset","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Dorset and Somerset","EO","Undeclared","10","10","[c]","[c]"
"In post","2022","HM Land Registry","Dorset and Somerset","EO","Unknown","35","35","27130","27130"
"In post","2022","HM Land Registry","Dorset and Somerset","G6/G7","Heterosexual / straight","10","5","[c]","[c]"
"In post","2022","HM Land Registry","Dorset and Somerset","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Dorset and Somerset","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Dorset and Somerset","SEO/HEO","Heterosexual / straight","60","50","36140","33840"
"In post","2022","HM Land Registry","Dorset and Somerset","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Dorset and Somerset","SEO/HEO","Undeclared","5","5","[c]","[c]"
"In post","2022","HM Land Registry","Dorset and Somerset","SEO/HEO","Unknown","15","15","[c]","[c]"
"In post","2022","HM Land Registry","East Anglia","AA/AO","Heterosexual / straight","50","45","22610","22600"
"In post","2022","HM Land Registry","East Anglia","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","East Anglia","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","East Anglia","AA/AO","Unknown","30","30","22600","22600"
"In post","2022","HM Land Registry","East Anglia","EO","Heterosexual / straight","55","45","27130","27130"
"In post","2022","HM Land Registry","East Anglia","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","East Anglia","EO","Undeclared","15","15","[c]","[c]"
"In post","2022","HM Land Registry","East Anglia","EO","Unknown","20","15","[c]","[c]"
"In post","2022","HM Land Registry","East Anglia","G6/G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2022","HM Land Registry","East Anglia","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","East Anglia","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","East Anglia","SEO/HEO","Heterosexual / straight","80","75","37100","33840"
"In post","2022","HM Land Registry","East Anglia","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","East Anglia","SEO/HEO","Undeclared","30","25","[c]","[c]"
"In post","2022","HM Land Registry","East Anglia","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","East Yorkshire and Northern Lincolnshire","AA/AO","Heterosexual / straight","55","55","22600","22600"
"In post","2022","HM Land Registry","East Yorkshire and Northern Lincolnshire","AA/AO","LGBO","10","10","[c]","[c]"
"In post","2022","HM Land Registry","East Yorkshire and Northern Lincolnshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","East Yorkshire and Northern Lincolnshire","AA/AO","Unknown","30","30","22600","22600"
"In post","2022","HM Land Registry","East Yorkshire and Northern Lincolnshire","EO","Heterosexual / straight","95","85","27180","27130"
"In post","2022","HM Land Registry","East Yorkshire and Northern Lincolnshire","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","East Yorkshire and Northern Lincolnshire","EO","Undeclared","30","25","[c]","[c]"
"In post","2022","HM Land Registry","East Yorkshire and Northern Lincolnshire","EO","Unknown","25","25","[c]","[c]"
"In post","2022","HM Land Registry","East Yorkshire and Northern Lincolnshire","G6/G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2022","HM Land Registry","East Yorkshire and Northern Lincolnshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","East Yorkshire and Northern Lincolnshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","East Yorkshire and Northern Lincolnshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","East Yorkshire and Northern Lincolnshire","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","East Yorkshire and Northern Lincolnshire","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","East Yorkshire and Northern Lincolnshire","SEO/HEO","Heterosexual / straight","65","60","35940","33840"
"In post","2022","HM Land Registry","East Yorkshire and Northern Lincolnshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","East Yorkshire and Northern Lincolnshire","SEO/HEO","Undeclared","15","10","[c]","[c]"
"In post","2022","HM Land Registry","East Yorkshire and Northern Lincolnshire","SEO/HEO","Unknown","10","10","[c]","[c]"
"In post","2022","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","Heterosexual / straight","35","35","22600","22600"
