"Status","Year","Disability","Ethnicity","Function_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared non-disabled","White","Finance","EO","40","[c]","26290","26670"
"Leaver CS","2022","Declared non-disabled","White","Finance","G6","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Finance","G7","30","[c]","54470","54170"
"Leaver CS","2022","Declared non-disabled","White","Finance","HEO","45","[c]","34080","33300"
"Leaver CS","2022","Declared non-disabled","White","Finance","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Finance","SEO","50","[c]","43420","42580"
"Leaver CS","2022","Declared non-disabled","White","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Grants Management","AO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Grants Management","EO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Grants Management","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Grants Management","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Grants Management","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Grants Management","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Human Resources","AA","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Human Resources","AO","55","[c]","21620","21170"
"Leaver CS","2022","Declared non-disabled","White","Human Resources","EO","65","[c]","27170","27570"
"Leaver CS","2022","Declared non-disabled","White","Human Resources","G6","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Human Resources","G7","40","[c]","53440","53680"
"Leaver CS","2022","Declared non-disabled","White","Human Resources","HEO","55","[c]","33570","34050"
"Leaver CS","2022","Declared non-disabled","White","Human Resources","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Human Resources","SEO","60","[c]","41470","40580"
"Leaver CS","2022","Declared non-disabled","White","Internal Audit","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Internal Audit","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Internal Audit","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Internal Audit","HEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Internal Audit","SEO","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Legal","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Legal","AO","50","[c]","22360","22200"
"Leaver CS","2022","Declared non-disabled","White","Legal","EO","55","[c]","28330","27860"
"Leaver CS","2022","Declared non-disabled","White","Legal","G6","45","[c]","69920","68720"
"Leaver CS","2022","Declared non-disabled","White","Legal","G7","130","[c]","56470","55610"
"Leaver CS","2022","Declared non-disabled","White","Legal","HEO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Legal","SCS level","20","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Legal","SEO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","No function","AA","765","[c]","18680","18310"
"Leaver CS","2022","Declared non-disabled","White","No function","AO","4460","[c]","21300","21260"
"Leaver CS","2022","Declared non-disabled","White","No function","EO","3090","[c]","27530","27570"
"Leaver CS","2022","Declared non-disabled","White","No function","G6","260","[c]","69730","67370"
"Leaver CS","2022","Declared non-disabled","White","No function","G7","675","[c]","55980","53960"
"Leaver CS","2022","Declared non-disabled","White","No function","HEO","950","[c]","32560","32330"
"Leaver CS","2022","Declared non-disabled","White","No function","SCS level","185","[c]","94350","91930"
"Leaver CS","2022","Declared non-disabled","White","No function","SEO","850","[c]","41510","40290"
"Leaver CS","2022","Declared non-disabled","White","No function","Unknown","740","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Project Delivery","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Project Delivery","AO","25","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Project Delivery","EO","130","[c]","22810","22170"
"Leaver CS","2022","Declared non-disabled","White","Project Delivery","G6","55","[c]","68240","67570"
"Leaver CS","2022","Declared non-disabled","White","Project Delivery","G7","85","[c]","54440","54540"
"Leaver CS","2022","Declared non-disabled","White","Project Delivery","HEO","180","[c]","31850","32210"
"Leaver CS","2022","Declared non-disabled","White","Project Delivery","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Project Delivery","SEO","150","[c]","40880","40580"
"Leaver CS","2022","Declared non-disabled","White","Project Delivery","Unknown","75","[c]","36720","37970"
"Leaver CS","2022","Declared non-disabled","White","Property","AA","40","[c]","19540","19050"
"Leaver CS","2022","Declared non-disabled","White","Property","AO","50","[c]","21590","22010"
"Leaver CS","2022","Declared non-disabled","White","Property","EO","45","[c]","26030","26350"
"Leaver CS","2022","Declared non-disabled","White","Property","G6","15","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Property","G7","30","[c]","56520","54540"
"Leaver CS","2022","Declared non-disabled","White","Property","HEO","60","[c]","34250","33300"
"Leaver CS","2022","Declared non-disabled","White","Property","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Property","SEO","55","[c]","42860","42000"
"Leaver CS","2022","Declared non-disabled","White","Security","AA","80","[c]","20920","19810"
"Leaver CS","2022","Declared non-disabled","White","Security","AO","170","[c]","31400","28890"
"Leaver CS","2022","Declared non-disabled","White","Security","EO","70","[c]","33630","29250"
"Leaver CS","2022","Declared non-disabled","White","Security","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Security","G7","10","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Security","HEO","45","[c]","38640","33630"
"Leaver CS","2022","Declared non-disabled","White","Security","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Security","SEO","30","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Security","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","White","Unknown","AA","305","[c]","19800","19050"
"Leaver CS","2022","Declared non-disabled","White","Unknown","AO","1910","[c]","22120","21430"
"Leaver CS","2022","Declared non-disabled","White","Unknown","EO","1285","[c]","27910","27570"
"Leaver CS","2022","Declared non-disabled","White","Unknown","G6","175","[c]","72730","73310"
"Leaver CS","2022","Declared non-disabled","White","Unknown","G7","305","[c]","58090","57680"
"Leaver CS","2022","Declared non-disabled","White","Unknown","HEO","685","[c]","35130","34760"
"Leaver CS","2022","Declared non-disabled","White","Unknown","SCS level","105","[c]","97960","92310"
"Leaver CS","2022","Declared non-disabled","White","Unknown","SEO","425","[c]","43610","42990"
"Leaver CS","2022","Declared non-disabled","White","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Analysis","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Analysis","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Analysis","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Analysis","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Analysis","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Analysis","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Commercial","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Commercial","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Commercial","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Communications","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Communications","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Counter Fraud","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Debt","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Debt","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Debt","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Debt","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Digital, Data & Technology","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Digital, Data & Technology","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Digital, Data & Technology","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Digital, Data & Technology","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Digital, Data & Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Digital, Data & Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Finance","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Grants Management","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Grants Management","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Grants Management","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Grants Management","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Grants Management","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Human Resources","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Human Resources","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Internal Audit","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Internal Audit","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Internal Audit","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Legal","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Legal","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Legal","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Legal","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Legal","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","No function","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","No function","AO","20","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","No function","EO","10","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","No function","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","No function","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","No function","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","No function","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Project Delivery","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Project Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Property","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Property","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Property","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Property","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Security","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Security","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Security","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Asian","Security","G7","[c]","[c]","[c]","[c]"
